"dataset","method","split_id","LATITUDE","LONGITUDE","LND_SQFOOT","TOT_LVG_AREA","SPEC_FEAT_VAL","RAIL_DIST","OCEAN_DIST","WATER_DIST","CNTR_DIST","SUBCNTR_DI","HWY_DIST","age","avno60plus_1","month_sold_2","month_sold_3","month_sold_4","month_sold_5","month_sold_6","month_sold_7","month_sold_8","month_sold_9","month_sold_10","month_sold_11","month_sold_12","structure_quality_2","structure_quality_3","structure_quality_4","structure_quality_5"
"miami_housing","lasso_cv",27,-971088.511906296,1944387.87069643,3.33556658092233,186.243452905127,2.84937291254116,4.46930459387853,2.32548472476132,1.38809529145754,-1.4255885656686,-2.41700053118365,4.55580089514484,-1416.91394283688,-98202.5641902365,2652.36258840757,3175.98392803158,-1653.59279878683,22230.2053758936,13219.932801532,15294.6943267203,13061.4269694383,3693.59616419884,11693.0117316758,11386.1145428225,8932.83315395945,77962.0843053827,1009171.08224808,153317.92440644,397405.512026376
"miami_housing","lasso_cv",28,-979508.287904792,2100709.54359161,2.4771637442615,180.804801214365,3.16119243838421,4.24676863336133,2.95638356589206,1.15243842254126,-0.711470540426165,-3.06866771855807,4.90527739145761,-1585.10383639657,-76465.400274082,1507.39782863064,0,-3332.12270619881,10393.8400714627,17336.1247391054,24233.111515801,5656.40704421889,-240.911470999023,10012.19427635,13677.187616583,20422.0075547192,66703.4087514434,997041.621089875,136112.811899905,385002.22071844
"miami_housing","lasso_cv",29,-943052.156689823,1972801.10809446,3.76668008372865,182.702283387179,2.58269560476259,4.32019758505376,2.4416362407166,1.13698920448112,-0.929132205597202,-2.88566571352255,4.91403425820102,-1544.51442651573,-103231.864775231,524.143497391926,-4458.84581931748,7053.87969921393,14945.1716061942,20460.8537617639,4451.60740760603,5389.48155808968,-3468.12615367623,5572.63384102209,10923.0097554076,7131.86307125242,82366.8147246675,1146741.64339126,157635.766508626,397829.395840251
"miami_housing","lasso_cv",30,-1045004.12692346,2260144.72769136,2.97082122194939,185.049016274114,2.75358633655872,4.49190156223987,3.1412911368525,1.27375602920071,-0.690539272711366,-3.04988353527585,5.29710796110227,-1313.61044829735,-105613.649200161,1597.10770013935,407.995259660132,-534.490385808882,23364.4423268576,8072.42421460604,8898.80533011657,3243.49710817019,-4160.06504899794,4063.29191099176,0,10458.2383008906,95414.759583075,1148788.41031997,172496.659024136,423027.592757039
"miami_housing","lasso_cv",31,-1163011.12168107,2322681.69535136,3.45422229395204,174.510535324442,2.70597245574471,5.18844413528601,3.80932137383877,0.913798309773471,-0.897309146606153,-3.13271773754551,5.6194217936889,-1542.10345267113,-94317.7139379527,-2324.60549372817,-8841.10288544671,-4894.12826273961,9780.87998530633,12860.40732368,-2142.31790397378,4575.63790123624,2821.4000009286,-2842.10356722951,3419.67693657506,14073.8663464452,95820.8723561251,1149006.55280091,172375.032903264,415374.810978968
"miami_housing","lasso_cv",32,-1028508.90060568,2060016.84308536,3.11081267068263,178.861778693158,2.93486812145115,4.29193137052124,3.10313204949402,0.819394669123814,-1.04994094381794,-3.01880788271388,4.87550179733884,-1626.16007690761,-102450.964831283,20437.8918011729,2927.64550197731,-2501.60222250305,19235.7697731729,13701.4079676827,13820.5131100858,3653.81217729761,-2237.88127836236,2601.29182485122,11132.7424031903,12789.6170932743,79650.3993034567,1039322.40027166,150646.480130626,394467.99153776
"miami_housing","lasso_cv",33,-950176.172262714,1993539.77746934,3.78753160167368,181.625971074994,2.88863219207152,4.35079980871195,2.54293904736525,1.39551600050121,-1.0059474060024,-2.85128161733439,4.57209265563058,-1634.70605720584,-86369.8727555589,4724.88350970704,-7215.72883298176,1476.29935696659,8307.78968211059,11548.6835309619,12858.6126258268,-2065.36028823117,1691.43693727563,2451.55187242011,8295.68693297266,5155.32746410448,76345.0348183197,887079.124773673,149543.79401172,393255.253147365
"miami_housing","lasso_cv",34,-1120784.53677699,2320008.65881397,3.45096241228153,177.942336019301,3.04342006483544,5.34808630431627,3.40859392136329,1.15555036473682,-0.821470241190963,-3.13978276330153,5.55939004459838,-1558.72913430522,-75647.5575284279,-955.908189094053,-17924.5628441462,-13833.4676405462,13473.783944375,4882.72342947776,2469.29689530175,6480.97244696188,-3601.10612653636,-7970.63102122595,-6625.30885912749,3280.86716062067,81942.8966092498,1207182.85733687,159458.414790589,404089.389247208
"miami_housing","lasso_cv",35,-880471.601157057,1748764.09411784,3.78014367619625,182.413022514122,2.87696423170276,4.65377155608376,1.68137787833281,0.981465918162195,-1.42447969158274,-2.41942104409346,5.34672152381541,-1617.98906506592,-109830.574443905,3949.26321646205,-487.623171873298,-6731.37705269613,16066.980613047,15086.9544052349,7669.76549051539,3179.03802182952,-974.416808791514,10379.2816598632,5238.58162059482,852.372795294621,68370.9080959999,1023772.81704718,140115.728913089,382475.880287964
"miami_housing","lasso_cv",36,-1071445.32817436,2270512.96855165,3.67102954742607,184.3826177046,2.74072363950172,4.49178557701166,3.60931715281981,1.07943068845641,-0.675364602105739,-3.22274200972913,4.43965864722285,-1479.93916927549,-92294.6694338714,7087.63922141786,-1590.70650444481,793.47878303054,10588.471021641,11159.8191018481,8736.18814714515,7685.88697880312,149.376754478023,6972.08446968616,-1174.4495769259,9389.18285773689,75082.0323991811,867604.979091795,153865.771931811,389205.73876325
"miami_housing","lasso_cv",37,-969038.696306332,1909314.06976308,3.15154548736559,182.476850110705,2.69029646300229,4.83115413962613,2.42525586129562,1.00399421811836,-1.3060956200899,-2.72417093756025,5.14960574576234,-1457.23976993942,-84570.9822449247,2222.59369683074,-3585.3691765756,-1574.19045157623,20001.6141343444,4862.30797118928,9315.62900329515,8385.82388611826,-1460.68803713983,4463.89239364632,9362.21721335268,12560.0516231196,74608.9997242779,926562.123346299,151624.716259529,381423.409081921
"miami_housing","lasso_cv",38,-1105168.50827591,2350616.24911847,2.73528696355959,185.760320674867,2.9438001027317,4.69252390322649,3.52863097524784,1.28228677299429,-0.665409220149578,-3.3026997862717,5.03885983544471,-1532.2716982681,-92631.5756724886,8540.79627082714,589.9517357989,-6349.24277921558,3959.69026556833,7560.14479040672,6298.20188297218,4023.58639330751,-762.363279699343,8522.96404847545,5747.34696648639,11060.096232564,85909.9565269081,1066080.28349353,160734.298448698,403756.759894226
"miami_housing","lasso_cv",39,-910392.958997585,2089625.07605657,2.68706606335948,183.954230417631,2.77684340330773,4.55961730484047,2.94782560807185,0.583084091825022,-0.124762094288673,-3.66660374448603,5.31890260862084,-1520.95899659354,-81915.445523896,-5194.31854841864,-7496.33142433421,-8877.755421846,8264.42475577949,5400.41461187646,2357.31087528679,-2933.95143630091,507.916882490643,1070.08766744826,1987.18260782913,-4789.12411533049,63263.7641901925,1075320.86190672,138718.084964929,370657.46973491
"miami_housing","lasso_cv",40,-930481.692337531,1956864.6731332,3.07029470262779,183.482222055738,2.86591501167866,4.91736824510217,2.44138914444053,1.10542040905297,-0.944129418331409,-3.06507706817598,4.7966784582188,-1686.04683545797,-111710.221787961,470.636695072732,-3176.06691396258,-1177.53867812992,9790.1848361728,9480.62784663994,12847.0755501124,15038.3991818269,-2454.67488878942,6746.20905011536,2851.98174591087,5924.09890600262,86471.4738995087,1100632.71362758,161360.986392179,406514.781867918
"miami_housing","lasso_cv",41,-1048710.07978074,2291617.63664337,2.7220262369896,176.330179700941,2.93219910836201,4.75179618294726,3.59434224257522,0.847776750672094,-0.281642891894152,-3.63471639487603,5.42646687889106,-1540.63813207643,-88445.1748239783,2576.77070251424,0,-1843.12722440546,8690.63458520339,5204.03484113306,10596.552629353,0,-7850.71369943283,-5950.68242546862,1603.6528161209,5687.0272860771,86244.7838886365,916260.30684297,158086.087089446,406289.618276329
"miami_housing","lasso_cv",42,-1036356.15731169,2147090.43028534,2.89306944715726,178.913872837678,2.90320267658416,5.43583427925719,2.94608173559055,1.2209526009357,-1.03135438624897,-2.89962296294419,5.3682699004917,-1534.85872682818,-76093.4715315339,11388.2609848391,2924.3074877747,3409.64877784727,8253.02290547625,21940.6695444378,12593.5505900155,14154.6208478575,655.350294541047,15331.9109752357,13516.251868644,12154.938406607,101486.70278235,1054427.97210951,174251.650356983,411283.20076497
"miami_housing","lasso_cv",43,-1107840.29731805,2322439.61732741,3.01550433707799,179.411426866529,2.65077821149165,4.46975349767832,3.61504624503007,1.17275197749024,-0.66289221619147,-3.31161103276077,4.94754421627362,-1568.1728637211,-101713.942570737,1003.23215088423,-5676.53656916176,-4283.01561351391,13401.5317290185,11054.8883401837,5363.70062853673,-3395.83340277126,-782.060940694565,3143.7762915251,8811.35313940817,12087.984125557,82178.9980247036,1026402.8340898,155277.676719457,392022.681281457
"miami_housing","lasso_cv",44,-848759.931765805,1686051.62247954,3.3672637915568,185.184482679056,2.78215227662318,5.13095571077644,1.60629831502659,0.753935048799767,-1.5004007132801,-2.61114881908822,5.94145614252283,-1531.53700070138,-98255.3095731037,3559.60426945788,-14129.2694413797,-7678.17369558587,8209.8704663221,12787.4406380172,1856.89919511349,4788.08181154857,0,2011.81754805961,5499.59628030027,10251.4527670926,75399.6904571489,1109612.14033906,142908.168634145,382841.061280701
