"dataset","method","split_id","lread","lwrite","scall","sread","swrite","fork","exec","rchar","wchar","pgout","ppgout","pgfree","pgscan","atch","pgin","ppgin","pflt","vflt","runqsz","freemem","freeswap"
"computer","unilasso_loo_true",81,-0.0120521469279527,0,0,0,-0.000556924777830405,-0.905039523998834,0,-4.17028920364891e-06,-5.28114199628968e-06,-0.140647846340097,0,-0.0169083418544646,0,0,0,0,-0.0277067115191355,0,-0.0602134392202798,0,1.85694122758282e-05
"computer","unilasso_loo_true",82,-0.00971633716043768,0,0,0,-0.00119179705125948,-1.02017917051464,0,-3.05184176809267e-06,-5.50083258446661e-06,-0.0751153385259628,0,-0.0229344936157682,0,0,0,0,-0.0255783476452158,0,-0.0631903785866928,0,1.76509078407664e-05
"computer","unilasso_loo_true",83,-0.0124653637782052,0,0,0,-5.90415822311265e-05,-1.19072335671954,0,-3.52505210196735e-06,-5.85012268232962e-06,-0.123099875373282,0,-0.0215999146224431,0,0,0,0,-0.0193237409828045,0,-0.0594524549134053,0,1.9444610027084e-05
"computer","unilasso_loo_true",84,-0.0120250875817616,0,0,0,-0.000850430997319959,-0.916454760541256,-0.0300392954843183,-3.84202142996362e-06,-6.25916715316941e-06,-0.0801612467050202,0,-0.0180966801913528,0,0,0,0,-0.0254414243145561,0,-0.0572127469982486,0,1.81279814863703e-05
"computer","unilasso_loo_true",85,-0.0116796269921908,0,0,0,-0.000306363477504842,-1.04109476815485,-0.00147015990542787,-3.18794389637911e-06,-5.40943756112385e-06,-0.0355015543931772,0,-0.0266239913255329,0,0,0,0,-0.024789629208197,0,-0.0569674055561827,0,1.77032433742781e-05
"computer","unilasso_loo_true",86,-0.00914264464476108,0,0,-0.00076761176505211,0,-0.989655342783035,0,-2.71516768262648e-06,-7.00612450952529e-06,-0.0807247478653008,0,-0.0231276749809402,0,0,0,0,-0.0247598968979207,0,-0.0661600678934887,0,1.83985982131254e-05
"computer","unilasso_loo_true",87,-0.0142544407107381,0,0,0,-0.00113610713391092,-1.01639025541792,0,-3.46724596264829e-06,-5.6428885516951e-06,-0.11063308963484,0,-0.0196053033577852,0,0,0,0,-0.0244982235687985,0,-0.0625847147068462,0,1.79186525460722e-05
"computer","unilasso_loo_true",88,-0.00632575038951439,0,0,0,-0.000210888344165004,-1.08695284422565,0,-4.07811834559852e-06,-6.45400850762929e-06,-0.176912142365049,0,-0.0128595219814262,0,0,0,0,-0.0228572670042245,0,-0.0640852546930307,0,1.78771517893895e-05
"computer","unilasso_loo_true",89,-0.0113477903081431,0,0,0,-0.00167131141558951,-1.21469190897478,0,-2.80956063052535e-06,-3.56714962639724e-06,-0.126040737485788,0,-0.0127619562709662,0,0,0,0,-0.0204028342839916,0,-0.0625646931104336,0,1.84889589249132e-05
"computer","unilasso_loo_true",90,-0.0132363840953609,0,0,0,-0.00161011193095232,-0.694565823975113,-0.0386178694720882,-3.67379722777441e-06,-4.91098531559402e-06,-0.104848257185265,0,-0.0189524649161816,0,0,0,0,-0.0334215035305962,0,-0.067410107881721,0,1.60991875300606e-05
"computer","unilasso_loo_true",91,-0.00931497910707551,0,0,0,-0.00151859850369205,-0.987449737996331,0,-3.4073556080064e-06,-3.81736333270903e-06,-0.109248251805644,0,-0.0162696284357311,0,0,0,0,-0.0254083584056117,0,-0.0600209134433053,0,1.8750407594935e-05
"computer","unilasso_loo_true",92,-0.0122072466487943,0,0,0,-0.00086087731112085,-0.829942700082685,-0.0885353180823295,-4.2042855236404e-06,-7.55999405831962e-06,-0.102719213876449,0,-0.0162631920296825,0,0,0,0,-0.0262330500796664,0,-0.0592734690080925,0,1.65487485182473e-05
"computer","unilasso_loo_true",93,-0.0103155169279869,0,0,-0.00136998836474325,-0.000752520470089606,-1.03989180023617,0,-2.96612991651909e-06,-4.03135619949617e-06,-0.161097795755493,0,-0.0134479138212501,0,0,0,0,-0.0229237706199997,0,-0.0611989510145709,0,1.67796234085433e-05
"computer","unilasso_loo_true",94,-0.00899194264583437,0,0,0,-0.00296204666686636,-1.30448036103728,0,-2.89143435226088e-06,-5.49666612294577e-06,-0.168156938464032,0,-0.0189535466262326,0,0,0,0,-0.0178924726286477,0,-0.0789343118317166,0,1.75046127535381e-05
"computer","unilasso_loo_true",95,-0.0111935070156456,0,0,0,-0.000374336267218455,-1.02120652105878,0,-3.37203183997884e-06,-6.16725892259728e-06,-0.140183765354633,0,-0.0174340327677818,0,0,0,-0.0143826017125735,-0.0235826444994584,0,-0.0667315501250615,0,1.75102683424964e-05
"computer","unilasso_loo_true",96,-0.0111050948572694,0,0,0,0,-0.918273624475854,0,-4.0728928178498e-06,-6.53072419015164e-06,-0.0593481556462782,0,-0.023301285283804,0,0,0,0,-0.0272448424844468,0,-0.0621218430671022,0,1.87523977652477e-05
"computer","unilasso_loo_true",97,-0.012336870021466,0,0,0,-0.000504954404398608,-0.857214831968775,-0.0130803758814514,-3.16907424295068e-06,-5.98043468643135e-06,-0.0622431946478504,0,-0.0180423738090176,0,0,0,0,-0.0272730522567974,0,-0.0595221434506373,0,1.88042146725981e-05
"computer","unilasso_loo_true",98,-0.0119025219171564,0,0,0,-0.00180681811397669,-0.944508286099191,0,-3.28709120250453e-06,-4.6831054539685e-06,-0.139414916299453,0,-0.0128184006713321,0,0,0,0,-0.0266677872084413,0,-0.0668632161641173,0,1.80826355460878e-05
"computer","unilasso_loo_true",99,-0.00909109265427707,0,0,0,-0.000177503316934958,-1.05930070083498,0,-3.22097437538273e-06,-5.56582669207672e-06,-0.103244605680607,0,-0.0182312096783879,0,0,0,0,-0.0249259581385734,0,-0.0598693782377936,0,1.81315778029453e-05
"computer","unilasso_loo_true",100,-0.0118953123065836,0,0,0,-0.000246460732407189,-1.06446492332885,0,-3.23288326172196e-06,-7.35368069831311e-06,-0.104727955156692,0,-0.0206017653216725,0,0,0,0,-0.0237915298662161,0,-0.0636087316545,0,1.83174620358629e-05
"computer","unilasso_loo_false",1,-0.0153444854380587,0,0,0,-0.00128158065861494,-1.10178693153437,0,-3.34235425475712e-06,-6.57707794942413e-06,-0.164305383658657,0,-0.021226230128029,0,0,0,0,-0.0241679409802514,0,-0.0733498586884319,0,1.69099155742981e-05
"computer","unilasso_loo_false",2,-0.0156326900261407,0,0,-0.00109212262611055,-8.47929096205943e-06,-1.14815828801941,0,-3.38832147228491e-06,-2.66739270469304e-06,-0.16505618115902,0,-0.0178323331381008,0,0,0,0,-0.0213943488620848,0,-0.0604788369593702,0,1.85921713077745e-05
"computer","unilasso_loo_false",3,-0.0144047234334698,0,0,0,-0.000879723909748241,-0.892321410755555,-0.0291879033771967,-3.00438595911267e-06,-7.56334187989672e-06,-0.155569833021101,0,-0.0148020553676883,0,0,0,0,-0.0272375972254609,0,-0.0595613420715835,0,1.77659585624136e-05
"computer","unilasso_loo_false",4,-0.012283386745507,0,0,0,-0.000288159475466019,-1.03645152830031,0,-2.52812622746405e-06,-5.59397156073648e-06,-0.0376526787024018,0,-0.0375582643781771,0,0,0,0,-0.0251248855688766,0,-0.0674264067565555,0,1.82614317012611e-05
"computer","unilasso_loo_false",5,-0.0141370168665357,0,0,0,-0.000223190323681826,-1.14230097218561,0,-2.86205602739658e-06,-7.22840349891205e-06,-0.0812045992630246,0,-0.0195281070309123,0,0,0,0,-0.0226621942674979,0,-0.057994099303163,0,1.86302658026947e-05
"computer","unilasso_loo_false",6,-0.0114942613952745,0,0,0,0,-1.00132426430678,0,-4.64619418703778e-06,-6.53035946343214e-06,-0.219439327828123,0,0,0,0,0,0,-0.0251061525141491,0,-0.0725997786769388,0,1.73382042173874e-05
"computer","unilasso_loo_false",7,-0.00899578479631841,0,0,0,0,-1.13044422293043,0,-4.15296209356225e-06,-7.58148985815205e-06,-0.104291004009982,0,-0.0199621538641248,0,0,0,0,-0.0234175274858291,0,-0.0688832086033683,0,1.80034557532312e-05
"computer","unilasso_loo_false",8,-0.00962824936415802,0,0,0,0,-1.09191865538231,0,-3.58236220513248e-06,-8.51164389107348e-06,-0.152759683562806,0,-0.0149615240566477,0,0,0,0,-0.0234201967799659,0,-0.0655790489479868,0,1.74726102802858e-05
"computer","unilasso_loo_false",9,-0.0127040556448496,0,0,0,-0.000825955157510351,-1.16781157769047,0,-4.12706282779686e-06,-5.9430462944381e-06,-0.16986983236486,0,-0.0165667211154956,0,0,0,0,-0.0212481560363505,0,-0.0706552172674173,0,1.7141319986841e-05
"computer","unilasso_loo_false",10,-0.0121277168956372,0,0,0,-0.000275856916697557,-1.14672033744469,0,-3.20035797279545e-06,-7.53762415939785e-06,-0.110202455403986,0,-0.0311205747068814,0,0,0,0,-0.0241808165574568,0,-0.0769718243548926,0,1.65531297588133e-05
"computer","unilasso_loo_false",11,-0.0140901510346157,0,0,0,0,-1.06069404888168,-0.00584711249451085,-3.84930030602165e-06,-9.46676559388782e-06,-0.148077339293307,0,-0.00873280817407321,0,0,0,0,-0.0256268882445426,0,-0.0617518871992455,0,1.67861209254109e-05
"computer","unilasso_loo_false",12,-0.0131700288600641,0,0,-0.000259931131305549,-0.000339863480291365,-1.09635835289366,0,-3.76189043146625e-06,-6.42988618413023e-06,-0.0892381575175908,0,-0.0204825831130957,0,0,0,0,-0.023725359082323,0,-0.0706707696351248,0,1.76971202479801e-05
"computer","unilasso_loo_false",13,-0.0126740448320958,0,0,0,-0.00124183081818711,-1.02074634408131,0,-2.89736838144405e-06,-5.79679986300738e-06,-0.0806757695121144,0,-0.0192399649730357,0,0,0,0,-0.0245286819763966,0,-0.0599210456543591,0,1.82040861612048e-05
"computer","unilasso_loo_false",14,-0.0111329652226923,0,0,-0.000265532938836576,-0.000834915188643073,-1.29411871109272,0,-3.54755388341284e-06,-5.89027089009538e-06,-0.111745443615504,0,-0.017896168534003,0,0,0,0,-0.0175021103035851,0,-0.0735946085762572,0,1.71390983435438e-05
"computer","unilasso_loo_false",15,-0.011111904795021,0,0,0,0,-1.06329830504076,0,-4.65948404496951e-06,-7.06080473693719e-06,-0.100132065781876,0,-0.025819613452656,0,0,0,0,-0.0216671859748672,0,-0.0573352596136809,0,1.85986107263481e-05
"computer","unilasso_loo_false",16,-0.0115549705285515,0,0,0,-0.000515681807941474,-1.0230186489092,0,-4.16686834847623e-06,-6.26107768772357e-06,-0.120546607041229,0,-0.0123594694297921,0,0,0,0,-0.0261846465916036,0,-0.0634050953191053,0,1.69856939713172e-05
"computer","unilasso_loo_false",17,-0.0131002427740196,0,0,0,-0.00134294048109426,-1.0284995706352,0,-3.69726154680055e-06,-3.76837042372073e-06,-0.16312369123252,0,-0.0200954108385672,0,0,0,0,-0.0258356379911362,0,-0.0676228364545575,0,1.68091623947267e-05
"computer","unilasso_loo_false",18,-0.0112929178340785,0,0,0,0,-1.01877826893409,0,-3.80746470532907e-06,-8.30593024099573e-06,-0.0929828041534664,0,-0.0187158650848608,0,0,0,0,-0.0242809617351612,0,-0.0670539083076717,0,1.83152865688107e-05
"computer","unilasso_loo_false",19,-0.0110122246603788,0,0,-0.00163745561679813,-0.000358415760058298,-0.965723861276468,-0.0238466490077075,-2.41945980111614e-06,-5.27932377471583e-06,-0.207336447340316,0,-0.00530440672049939,0,0,0,0,-0.0255491731384536,0,-0.0733390209817175,0,1.5911538882306e-05
"computer","unilasso_loo_false",20,-0.0106605743035336,0,0,0,-6.86081170512612e-05,-1.20461942876748,0,-3.40360839143329e-06,-6.3188102913213e-06,-0.107985550671895,0,-0.0196180950339263,0,-0.00252103034525592,0,0,-0.0197896122005707,0,-0.0592198738391211,0,1.87603513933138e-05
"computer","unilasso_loo_false",21,-0.012120722454689,0,-2.97897352443123e-05,0,-0.000677321331454986,-1.0166551193923,0,-3.49561744294626e-06,-3.9200802139014e-06,-0.13462344349723,0,-0.0219434267108347,0,0,0,0,-0.0264861781072581,0,-0.0707995466085182,0,1.69129165123596e-05
"computer","unilasso_loo_false",22,-0.0106870115174474,0,0,0,-0.00163960337868704,-1.18282884996452,0,-3.50132946870115e-06,-4.51481578164229e-06,-0.21627716857433,0,-0.0125009903254315,0,0,0,0,-0.0229352970121994,0,-0.0596164872173516,0,1.75753777763461e-05
"computer","unilasso_loo_false",23,-0.0127179851326336,0,0,-0.00022614502727905,-0.000792518219272121,-1.03056354406659,-0.0105794724563758,-2.55043626465869e-06,-7.26160762470513e-06,-0.0966066491694179,0,-0.0155732670309034,0,0,0,0,-0.024613070554887,0,-0.0626299448871743,0,1.77464277103697e-05
"computer","unilasso_loo_false",24,-0.00696148433918662,0,0,0,0,-0.980986513874733,0,-3.42815423408622e-06,-6.79070003278643e-06,-0.0879788898487724,0,-0.0280274995309773,0,0,0,0,-0.0243140194331422,0,-0.0615973312913751,0,1.86037513088273e-05
"computer","unilasso_loo_false",25,-0.0143869896540963,0,0,0,-0.000372020097750477,-1.16271171552094,0,-2.41147098113598e-06,-7.07611675241626e-06,-0.111854027374502,0,-0.0218763341129306,0,0,0,0,-0.0202966628939646,0,-0.0602021098035183,0,1.9064542967361e-05
"computer","unilasso_loo_false",26,-0.0131207841486827,0,0,0,-0.000196089591312403,-0.969284731131841,0,-3.28773105677984e-06,-7.43058382708475e-06,-0.109841958136078,0,-0.0204038904047911,0,0,0,-0.00365731188115101,-0.0254273490349323,0,-0.0640562348171011,0,1.75775950698169e-05
"computer","unilasso_loo_false",27,-0.0125885761902459,0,0,0,0,-1.0748237794534,0,-3.08184569754737e-06,-6.69126668426411e-06,-0.125573451458608,0,-0.0192395910754906,0,0,0,0,-0.0230321735258959,0,-0.0597903307839,0,1.90301485787642e-05
"computer","unilasso_loo_false",28,-0.011991849912411,0,0,0,-0.000971725770791959,-1.19839148484153,0,-2.97434427651035e-06,-5.63195404334623e-06,-0.15977440153618,0,-0.00976571619707146,0,0,0,0,-0.0225310536427505,0,-0.0658521219525891,0,1.80577977488672e-05
"computer","unilasso_loo_false",29,-0.0107840019842433,0,0,0,-0.000524337773494981,-1.1782185879047,0,-3.11808622173353e-06,-6.19032340331569e-06,-0.138012699808551,0,-0.0114700151815275,0,0,0,0,-0.0224386407292041,0,-0.0568955773121286,0,1.8774015010753e-05
"computer","unilasso_loo_false",30,-0.0115509060506402,0,0,0,0,-1.04976906670473,-0.0227728497216846,-3.49252386969031e-06,-8.34719723284209e-06,-0.0877077639780693,0,-0.026327548624398,0,0,0,0,-0.022726716021539,0,-0.0766214173403147,0,1.81011893544493e-05
"computer","unilasso_loo_false",31,-0.0128446828613517,0,0,0,-0.00131876638397024,-1.2299665151833,0,-4.03873021614249e-06,-3.74650862245398e-06,-0.179600222928219,0,-0.00772580546844498,0,0,0,0,-0.0199362626521815,0,-0.0604143077117856,0,1.78920631558842e-05
"computer","unilasso_loo_false",32,-0.0134604787022404,0,0,0,-0.000921520371656517,-1.014032207223,0,-3.54226214203809e-06,-6.60460150121898e-06,-0.159163012148574,0,-0.012531355490287,0,0,0,-0.0116339559970355,-0.0260462133504447,0,-0.0625794170213283,0,1.73273225038079e-05
"computer","unilasso_loo_false",33,-0.0126717312133157,0,0,0,-0.000855611106682383,-1.13159858481635,0,-2.48915147756241e-06,-6.32961265085236e-06,-0.175090727120181,0,-0.019809205702212,0,0,0,0,-0.0251305259660536,0,-0.0669357987744831,0,1.76198772069717e-05
"computer","unilasso_loo_false",34,-0.0107486861528372,0,0,0,0,-0.911228824057625,-0.0197251512343481,-4.31035270654737e-06,-6.56263701172857e-06,-0.13253622564794,0,-0.0181865091150504,0,0,0,-0.000484452359435787,-0.0263054246770336,0,-0.0605563681682001,0,1.72571602335199e-05
"computer","unilasso_loo_false",35,-0.0115103905230249,0,0,0,0,-1.14144458125544,0,-3.9745892723563e-06,-6.77149608570008e-06,-0.164856336296308,0,-0.0241303082254361,0,0,0,0,-0.0223962811388386,0,-0.0596383205533195,0,1.78037238131435e-05
"computer","unilasso_loo_false",36,-0.0103490044057871,0,0,0,0,-1.06113927161142,0,-3.74347968904511e-06,-5.09782818984286e-06,-0.199282199813769,0,-0.00758654835887051,0,0,0,0,-0.0245733120979481,0,-0.0642583517871749,0,1.8956144156559e-05
"computer","unilasso_loo_false",37,-0.012465024044434,0,0,0,0,-1.06210054006095,0,-4.38990388609899e-06,-7.26468152337054e-06,-0.149521984424307,0,-0.0142931679677411,0,0,0,0,-0.0234217296883184,0,-0.0675425117450547,0,1.82394705088749e-05
"computer","unilasso_loo_false",38,-0.00673072858716884,0,0,0,0,-1.10563515558144,0,-4.38042452790134e-06,-4.88038367415004e-06,-0.0970712643534178,0,-0.0118651008857025,0,0,0,0,-0.022902784910588,0,-0.0715003885460013,0,1.73114952824884e-05
"computer","unilasso_loo_false",39,-0.012619804387727,0,0,0,-0.00351293221003652,-0.739311994711107,-0.0506976614695794,-2.75348473605253e-06,-3.12208137263937e-06,-0.14083834198465,0,-0.0186777371119927,0,0,0,-0.0134727590819752,-0.0280121320333552,0,-0.0775261080614541,0,1.65601275758436e-05
"computer","unilasso_loo_false",40,-0.0119026323674313,0,0,0,-0.00128752376199339,-0.976371049283262,-0.0213295649674352,-3.67732114267125e-06,-5.79304570309765e-06,-0.146339826514936,0,-0.0167420097582989,0,0,0,0,-0.0246340221193193,0,-0.0674165393461833,0,1.74642296331708e-05
"computer","unilasso_loo_false",41,-0.0144061177546467,0,0,0,-0.000941690237710149,-1.18558686593673,-0.0339397531021559,-2.84780695570101e-06,-7.71755396823672e-06,-0.0532399537281494,0,-0.0258429966193877,0,0,0,0,-0.0198545827881555,0,-0.0647862190798383,0,1.6990355278443e-05
"computer","unilasso_loo_false",42,-0.010091487389627,0,0,0,0,-0.93651312441726,-0.0152312222387209,-3.88747018889963e-06,-5.79517848503798e-06,0,0,-0.0256309193798517,0,0,0,0,-0.0259038733559209,0,-0.0578269385804123,0,1.87062190995308e-05
"computer","unilasso_loo_false",43,-0.0147605934228719,0,0,0,-0.000983107844726693,-0.895792948822399,-0.0112424075111267,-3.0528909102408e-06,-4.87969978968696e-06,-0.120430327409075,0,-0.0204945520620679,0,0,0,0,-0.0261843562199525,0,-0.0559197280882746,0,1.81608120424627e-05
"computer","unilasso_loo_false",44,-0.0138179097681679,0,-7.04936681418361e-05,0,-0.00207540792526748,-0.961707855603896,-0.0893092162490475,-4.04740988667643e-06,-4.92311098175961e-06,-0.127579573361497,0,-0.024896218736304,0,0,0,0,-0.0241783453055778,0,-0.089429260324917,0,1.48137084181428e-05
"computer","unilasso_loo_false",45,-0.0105403663286881,0,0,0,-0.000121814525868503,-1.13164413695991,-0.00279568676077358,-3.24134360020285e-06,-5.92731894645561e-06,-0.178428049837219,0,-0.0113503441938106,0,0,0,0,-0.0217702227654813,0,-0.0644840429918451,0,1.83896278088753e-05
"computer","unilasso_loo_false",46,-0.0131612984344995,0,0,0,-0.000375141568516852,-1.14444892230054,0,-3.91760506614956e-06,-7.30938279635223e-06,-0.105444120268362,0,-0.00769970211324835,0,0,0,0,-0.0224772464276413,0,-0.055407307409756,0,1.80032204826767e-05
"computer","unilasso_loo_false",47,-0.0145110408347795,0,0,0,0,-1.18195121857391,0,-3.37362969050896e-06,-7.17225818962997e-06,-0.157516565740138,0,-0.0117390834540353,0,0,0,0,-0.022194419610001,0,-0.0679801912790903,0,1.69110164259621e-05
"computer","unilasso_loo_false",48,-0.00940534135646728,0,0,0,-0.00167538804084034,-0.93025897496721,-0.0306552728209241,-3.33333878512473e-06,-6.90759013628023e-06,-0.121768133375683,0,-0.0182954330546158,0,0,0,-0.00905786857382508,-0.0269252437742933,0,-0.0802930287947107,0,1.62211956853481e-05
"computer","unilasso_loo_false",49,-0.00601212676746698,0,0,0,0,-1.22388979219436,0,-3.3318944462024e-06,-7.82548804938182e-06,-0.140861854300724,0,-0.00667344969148751,0,0,0,0,-0.0197046634054734,0,-0.0624163297162451,0,1.80844568074046e-05
"computer","unilasso_loo_false",50,-0.0137240052642376,0,0,0,-0.00243392891242551,-0.684187919181295,-0.0453310292932569,-2.85985420503166e-06,-2.00268401469104e-06,-0.179083348334311,0,-0.0151618106732121,0,0,0,0,-0.0309885370085694,0,-0.0699435343436393,0,1.74045408846005e-05
"computer","unilasso_loo_false",51,-0.0104724384013119,0,0,0,-0.000568105239726507,-1.08760300108069,-0.0170194828528458,-3.67041199105499e-06,-7.11322105775494e-06,-0.103129068010595,0,-0.0307329144790178,0,0,0,-0.00416902423231198,-0.023381417207416,0,-0.0757243117368093,0,1.61411046992163e-05
"computer","unilasso_loo_false",52,-0.00978827057695818,0,0,0,-0.000476420153050424,-0.87205277137079,0,-4.95457168575405e-06,-5.64914812887428e-06,-0.130905485460751,0,-0.0250090124208169,0,0,0,0,-0.027457724471596,0,-0.0721943219474989,0,1.69649022798287e-05
"computer","unilasso_loo_false",53,-0.0103749414441387,0,0,0,-0.0014425799318065,-1.0951223646573,0,-2.66231203803068e-06,-6.75880132784225e-06,-0.127978357780186,0,-0.0163056336733872,0,0,0,0,-0.0232651355871596,0,-0.0638967520814454,0,1.84807314907651e-05
"computer","unilasso_loo_false",54,-0.0124780799246264,0,0,0,-0.00038042748555621,-1.17222778887707,-0.0248767299377069,-3.6015744570989e-06,-6.51322295338932e-06,-0.064766953486907,0,-0.0133809077666021,0,0,0,0,-0.0216009571781573,0,-0.0745631528378297,0,1.76299060914625e-05
"computer","unilasso_loo_false",55,-0.0121175270469301,0,0,0,-0.000620196605853174,-1.05600317039993,0,-3.50650131245734e-06,-5.34385777463577e-06,-0.0785782394195133,0,-0.0254614838777099,0,0,0,0,-0.0239607823602024,0,-0.0687308611107587,0,1.7725762668329e-05
"computer","unilasso_loo_false",56,-0.0119766063507611,0,0,0,-0.000218714683966454,-1.11812876305321,-0.0122142234017439,-4.13628735516402e-06,-8.04680818251187e-06,-0.0954281368372335,0,-0.0246959005670516,0,0,0,0,-0.022293597385441,0,-0.0587264233627431,0,1.71598243718267e-05
"computer","unilasso_loo_false",57,-0.0115703529208943,0,0,0,-0.00145112056111381,-0.895146602836741,0,-3.25196158349286e-06,-6.57456876254411e-06,-0.160659423058272,0,-0.0155838084501828,0,0,0,-0.0107409867374226,-0.0277822917008669,0,-0.0607566250798857,0,1.76609008819985e-05
"computer","unilasso_loo_false",58,-0.011424875650324,0,0,0,-0.00010622001705616,-0.943234515171748,-0.00991798936480029,-3.67934906627268e-06,-7.0613311064681e-06,-0.0586718088093407,0,-0.026445540453833,0,0,0,0,-0.0258729245638646,0,-0.0665428357547985,0,1.76554627095686e-05
"computer","unilasso_loo_false",59,-0.0138309569732027,0,0,0,-0.000562443502494257,-1.14322687499459,0,-4.05894274619241e-06,-5.68204842889882e-06,-0.232686120752129,0,-0.00906630460108161,0,0,0,0,-0.0200462670810205,0,-0.0668241282442138,0,1.88459121745176e-05
"computer","unilasso_loo_false",60,-0.0101206237168763,0,0,0,0,-1.1743013010862,0,-4.30594673103177e-06,-6.31062497020753e-06,-0.128531558992223,0,-0.0119973362730514,0,0,0,0,-0.020767541380073,0,-0.0677184026684932,0,1.7695248927603e-05
"computer","unilasso_loo_false",61,-0.0115859098650152,0,0,0,-0.000532211003836629,-1.09534281466874,0,-4.08431083682758e-06,-3.34098898519647e-06,-0.125313242469973,0,-0.0223658021213782,0,0,0,0,-0.0224423086047461,0,-0.0608908458842398,0,1.8191413949244e-05
"computer","unilasso_loo_false",62,-0.0110201565984437,0,0,0,-0.00025864763642372,-0.926185527004801,0,-2.84245869762483e-06,-8.07004428729342e-06,-0.0728976591655811,0,-0.0225166341627684,0,0,0,0,-0.027653171165063,0,-0.0592133827254712,0,1.83947418809035e-05
"computer","unilasso_loo_false",63,-0.010763532452655,0,0,0,-0.00062079532381373,-1.21251754214345,-0.0525562182353434,-3.78365906605069e-06,-7.92599472749805e-06,-0.126240979113197,0,-0.0232912808961262,0,0,0,0,-0.0190661472157961,0,-0.0655618087463822,0,1.7165618304616e-05
"computer","unilasso_loo_false",64,-0.0146997620735031,0,0,0,-0.00038279672295705,-0.977309476166013,-0.023234661773603,-3.07582355745936e-06,-7.08248427947214e-06,-0.132760209675872,0,-0.0171468361426546,0,0,0,0,-0.0250737817924087,0,-0.062926439554597,0,1.7645741760596e-05
"computer","unilasso_loo_false",65,-0.0130508001865557,0,0,0,-0.00063720627637058,-0.963911392037713,-0.0136368538529879,-3.6230292144042e-06,-4.8517010049845e-06,-0.0797619088176919,0,-0.0193943244675951,0,0,0,0,-0.0265494397001058,0,-0.0591762312276748,0,1.87516032257893e-05
"computer","unilasso_loo_false",66,-0.014328302224324,0,0,0,-0.000251431431798459,-1.13804797377959,0,-3.1508619840612e-06,-7.87222466149e-06,-0.0867778684194595,0,-0.0191219209713272,0,0,0,0,-0.0230958574833692,0,-0.0638955001725255,0,1.71274854092764e-05
"computer","unilasso_loo_false",67,-0.0147781764585197,0,0,0,0,-1.25643784109784,0,-3.17000314251218e-06,-5.74893157751838e-06,-0.105778828317413,0,-0.0255001184336275,0,0,0,0,-0.0189734529582338,0,-0.0662756820751027,0,1.79128934399151e-05
"computer","unilasso_loo_false",68,-0.011091098219879,0,0,0,0,-1.1302222193373,0,-3.39528649149042e-06,-5.6723864885271e-06,-0.137010385822592,0,-0.0150665602509281,0,0,0,0,-0.0234047584525982,0,-0.0637730188869861,0,1.80930239763862e-05
"computer","unilasso_loo_false",69,-0.0151856060714336,0,0,0,-0.00131619911190145,-1.080416968334,-0.0214848177783155,-3.0402583780327e-06,-7.2801590250592e-06,-0.130963915097415,0,-0.0208116648927289,0,0,0,-0.00243912743090649,-0.0232365333790309,0,-0.0669739905717036,0,1.68400671481908e-05
"computer","unilasso_loo_false",70,-0.0122427530738346,0,0,0,0,-0.956954161492804,0,-3.688738660527e-06,-6.41023384122653e-06,-0.193566168752682,0,-0.0109537469949026,0,0,0,0,-0.0269121291644014,0,-0.0547012703398977,0,1.80630788862452e-05
"computer","unilasso_loo_false",71,-0.0147590366826595,0,0,0,-0.00036448510339769,-1.05876918474255,0,-2.96016836736269e-06,-6.7235095966455e-06,-0.113684732042729,0,-0.0243721671639247,0,0,0,0,-0.024138045996765,0,-0.0529650746171979,0,1.87442338186662e-05
"computer","unilasso_loo_false",72,-0.011940593509068,0,0,-0.000508533221259334,0,-1.15686613238983,-0.0111942543310928,-3.49799046988424e-06,-6.7810100190072e-06,-0.109019390649643,0,-0.0156988469570236,0,0,0,-0.00195413576154372,-0.02240547852869,0,-0.0629761155703259,0,1.68233704458118e-05
"computer","unilasso_loo_false",73,-0.000296867974090489,0,0,0,0,-1.14773073096562,0,-2.8327779228474e-06,-7.29076934604362e-06,-0.102777824191812,0,-0.0101376739062349,0,0,0,0,-0.0224460196489861,0,-0.0718404582052379,0,1.72927618401931e-05
"computer","unilasso_loo_false",74,-0.0128771036594522,0,0,0,-0.0024648935138085,-1.03320262869188,0,-2.57365955996679e-06,-5.01925984631181e-06,-0.11795453241706,0,-0.0202900696868709,0,0,0,0,-0.0235874948214981,0,-0.0666692724891798,0,1.7815110758959e-05
"computer","unilasso_loo_false",75,-0.010918731849077,0,-3.51468194257773e-05,0,-0.00165977881429163,-0.761087467249739,-0.0651735469590354,-3.49553346702158e-06,-4.99672163985508e-06,-0.179543232445609,0,-0.0198484163394719,0,0,0,-0.0012833761357437,-0.0285898396729371,0,-0.0890248338813136,0,1.52600905672938e-05
"computer","unilasso_loo_false",76,-0.010799592669408,0,-8.77177383793015e-05,0,-0.00252077860330715,-0.750754252337318,-0.0787440087387412,-3.22487728244308e-06,-6.66206488224038e-06,-0.115737616107194,0,-0.0284007280155737,0,0,0,0,-0.0279302568631823,0,-0.0887672304199652,0,1.46385351405326e-05
"computer","unilasso_loo_false",77,-0.0121504343581717,0,0,0,-0.00111579790291826,-1.19550481182176,0,-2.79622280989619e-06,-6.18789251057512e-06,-0.146951468089772,0,-0.0143600618759774,0,0,0,0,-0.0204475928598745,0,-0.0606621768376768,0,1.85483782324854e-05
