"dataset","method","split_id","DateTime","Temperature","Humidity","Wind.Speed","general.diffuse.flows","diffuse.flows"
"power_consumption_of_tetouan_city_(target_3)","uni_loo",1,0.181473510985815,557.583352941486,-97.2030867516215,773.609208817338,1.5006279817965,-2.10259679172215
"power_consumption_of_tetouan_city_(target_3)","uni_loo",2,0.180491270513177,556.999992529811,-100.808895295523,802.996933983941,1.52831268918481,-2.10823899803397
"power_consumption_of_tetouan_city_(target_3)","uni_loo",3,0.182096051413039,557.91610464068,-98.2049541566945,796.049407483753,1.79045379746105,-1.79294776872354
"power_consumption_of_tetouan_city_(target_3)","uni_loo",4,0.18208238021527,560.7817272662,-99.2415348003465,786.870091767624,1.52085581819838,-1.99081209700076
"power_consumption_of_tetouan_city_(target_3)","uni_loo",5,0.177954116998018,548.304590860775,-99.0043683358953,783.704338624179,1.57172436945066,-1.98547470458
"power_consumption_of_tetouan_city_(target_3)","uni_loo",6,0.178943923157566,555.712685602611,-96.6406020119287,775.490212029033,1.50218664715093,-2.2035123531005
"power_consumption_of_tetouan_city_(target_3)","uni_loo",7,0.181221053190733,558.969350264682,-104.469073962461,772.978709471895,1.66870549638697,-1.81560513443257
"power_consumption_of_tetouan_city_(target_3)","uni_loo",8,0.180059358213498,552.145234763552,-101.371488588318,776.579336638938,1.43714416170445,-2.22126613867384
"power_consumption_of_tetouan_city_(target_3)","uni_loo",9,0.181270820050655,561.382540519435,-99.8928176400288,766.422443267074,1.68725334518868,-2.07330861350302
"power_consumption_of_tetouan_city_(target_3)","uni_loo",10,0.18345940111895,564.239495807814,-99.0031611099361,797.898914345118,1.71525305753704,-1.75576497553869
"power_consumption_of_tetouan_city_(target_3)","uni_loo",11,0.181066857355548,553.39445305222,-98.8456423383284,775.843116005313,1.42377881306033,-2.11370071751127
"power_consumption_of_tetouan_city_(target_3)","uni_loo",12,0.185363853571464,562.741344207741,-98.4940338318653,800.132000354943,1.67904430124967,-2.06042652157036
"power_consumption_of_tetouan_city_(target_3)","uni_loo",13,0.180139447463751,550.924127371237,-100.032867607203,784.570923569719,1.42257622523241,-2.20522264767427
"power_consumption_of_tetouan_city_(target_3)","uni_loo",14,0.183907293962442,561.8191729548,-100.610156310227,795.612472834449,1.67717632451918,-2.22813772239533
"power_consumption_of_tetouan_city_(target_3)","uni_loo",15,0.182560224106629,564.774972084188,-101.087558028432,806.336765041912,1.58192923715532,-2.01798681746093
"power_consumption_of_tetouan_city_(target_3)","uni_loo",16,0.182744900658916,558.240825399901,-99.3764861740595,787.157286077228,1.71002609600009,-2.05984346627104
"power_consumption_of_tetouan_city_(target_3)","uni_loo",17,0.182859260888373,561.46615069012,-99.7812599283451,783.794239265169,1.67218372511345,-2.02614176471279
"power_consumption_of_tetouan_city_(target_3)","uni_loo",18,0.179408184237473,549.747005918692,-99.238749004241,759.451629027299,1.71651504066705,-2.0601197027573
"power_consumption_of_tetouan_city_(target_3)","uni_loo",19,0.179643701545918,552.320609748058,-98.1612213533168,776.838094526576,1.61242285307776,-2.18937913160648
"power_consumption_of_tetouan_city_(target_3)","uni_loo",20,0.183133992037218,559.007800123997,-97.6521257655446,783.381120645982,1.67523970081652,-2.09974368566489
"power_consumption_of_tetouan_city_(target_3)","uni_loo",21,0.180619570957192,559.174957998687,-98.4208467454897,795.811864678698,1.37715622932109,-2.36676858412498
"power_consumption_of_tetouan_city_(target_3)","uni_loo",22,0.180912909553225,553.703312051279,-101.060770247963,771.938081397508,1.75868619506673,-2.03941338093434
"power_consumption_of_tetouan_city_(target_3)","uni_loo",23,0.17991245753832,553.372293769755,-97.872521402458,778.70081854855,1.66907877511587,-2.05341576053828
"power_consumption_of_tetouan_city_(target_3)","uni_loo",24,0.183537512955726,561.201900411918,-100.617197951722,790.153508196564,1.57321942264426,-2.18084085767974
"power_consumption_of_tetouan_city_(target_3)","uni_loo",25,0.18049577555001,558.568356270316,-98.6041830212586,777.192855658109,1.49188809526832,-2.23776199837147
"power_consumption_of_tetouan_city_(target_3)","uni_loo",26,0.179651390389647,557.889506180482,-101.441699292289,774.785828044152,1.69218002241975,-1.9837770709938
"power_consumption_of_tetouan_city_(target_3)","uni_loo",27,0.182635003878935,567.426084701314,-102.496865815568,787.875584427139,1.54679200288188,-2.11769315669399
"power_consumption_of_tetouan_city_(target_3)","uni_loo",28,0.180187639024707,559.694554007131,-99.3565897122243,789.787695344038,1.61160347343893,-1.93532161435022
"power_consumption_of_tetouan_city_(target_3)","uni_loo",29,0.181334941128878,556.61126687696,-100.134609736055,799.690613675182,1.63171330649123,-1.94372195884157
"power_consumption_of_tetouan_city_(target_3)","uni_loo",30,0.181486010278778,551.335971296394,-97.0453053180615,773.815125288003,1.61718568062735,-1.93172005264245
"power_consumption_of_tetouan_city_(target_3)","uni_loo",31,0.180648387047568,554.757864427643,-99.0508473444062,771.058617542844,1.61526643200054,-1.96305475583868
