"dataset","method","split_id","State","pop","perHoush","pctBlack","pctWhite","pctAsian","pctHisp","pct12.21","pct12.29","pct16.24","pct65up","persUrban","pctUrban","medIncome","pctWwage","pctWfarm","pctWdiv","pctWsocsec","pctPubAsst","pctRetire","medFamIncome","perCapInc","whitePerCap","blackPerCap","NAperCap","asianPerCap","otherPerCap","hispPerCap","persPoverty","pctPoverty","pctLowEdu","pctNotHSgrad","pctCollGrad","pctUnemploy","pctEmploy","pctEmployMfg","pctEmployProfServ","pctOccupManu","pctOccupMgmt","pctMaleDivorc","pctMaleNevMar","pctFemDivorc","pctAllDivorc","persPerFam","pct2Par","pctKids2Par","pctKids.4w2Par","pct12.17w2Par","pctWorkMom.6","pctWorkMom.18","kidsBornNevrMarr","pctKidsBornNevrMarr","numForeignBorn","pctFgnImmig.3","pctFgnImmig.5","pctFgnImmig.8","pctFgnImmig.10","pctImmig.3","pctImmig.5","pctImmig.8","pctImmig.10","pctSpeakOnlyEng","pctNotSpeakEng","pctLargHousFam","pctLargHous","persPerOccupHous","persPerOwnOccup","persPerRenterOccup","pctPersOwnOccup","pctPopDenseHous","pctSmallHousUnits","medNumBedrm","houseVacant","pctHousOccup","pctHousOwnerOccup","pctVacantBoarded","pctVacant6up","medYrHousBuilt","pctHousWOphone","pctHousWOplumb","ownHousLowQ","ownHousMed","ownHousUperQ","ownHousQrange","rentLowQ","rentMed","rentUpperQ","rentQrange","medGrossRent","medRentpctHousInc","medOwnCostpct","medOwnCostPctWO","persEmergShelt","persHomeless","pctForeignBorn","pctBornStateResid","pctSameHouse.5","pctSameCounty.5","pctSameState.5","numPolice","policePerPop","policeField","policeFieldPerPop","policeCalls","policCallPerPop","policCallPerOffic","policePerPop2","racialMatch","pctPolicWhite","pctPolicBlack","pctPolicHisp","pctPolicAsian","pctPolicMinority","officDrugUnits","numDiffDrugsSeiz","policAveOT","landArea","popDensity","pctUsePubTrans","policCarsAvail","policOperBudget","pctPolicPatrol","gangUnit","pctOfficDrugUnit","policBudgetPerPop"
"communities_and_crime_unnormalized_(target_12)","uni_loo",6,2.26369678785467,0.00222387821810367,-1497.94191677646,51.2918745349699,-41.2676846103763,-37.0372564124883,14.4513153870539,30.0996584005361,45.2097090386023,37.4073766237812,60.1140840119653,0.00213165000650108,-2.13156709004586,-0.0629856069115668,-75.7066570518978,-130.767109169531,-61.3431426541046,39.4804789428595,152.339930518601,-24.1509333661453,-0.0560155999176122,-0.0877145420466562,-0.0621261271725467,-0.0567185890917626,-0.0085944979339307,-0.0377667595744755,-0.0220124099042189,-0.0664639703835718,0.012834886525188,112.123469000557,74.1956200322461,55.1641801954626,-34.1442098707267,198.038775888672,-67.5186613900236,-25.812951743527,-2.06576114046963,54.0089160010651,-50.1969097662559,376.468547163121,44.7910885372237,327.427429339086,361.827638568343,-1104.96811793797,-103.0869578322,-89.6560369562147,-84.0349639267169,-100.487801779667,24.732324861287,10.9393546831765,0.0249888668435573,266.908217621763,0.00794190164103358,34.8241705443409,31.7709953772116,31.0976943929544,30.1531521824337,-4.89497887367116,2.83031649350829,0.640338959767797,2.90180739032453,-2.68315779056592,24.1889471405311,40.4897361074836,2.34116308810992,-1769.7325834113,-2227.93560199366,17.6125745908658,-62.9155236840171,52.3925147444171,59.061652791777,-1274.86835778636,0.0748501440203924,-126.895673163781,-60.3424302864363,114.918621179633,-2.23277097371324,-2.61842413893196,235.795537135528,921.119451380219,-0.00916618118410318,-0.00736393706224421,-0.00583466465393312,-0.00916535737813024,-4.73315660023496,-4.18528767517953,-3.66178825219188,-6.23183299945377,-4.34725666499374,120.296620407013,-117.50129973627,-36.2344187211096,1.08239073073679,1.7741214064573,-11.2205438643355,-6.44044574757639,-46.5977009498044,-9.23641016442358,-24.7622485840224,0.0725970372429189,0.298540388143303,0.0677434512427901,0.56518815612804,0.000292900780384517,0.00204300058255911,0.4191466890303,0.298474187335512,4.55370548233019,-18.1882917735131,22.9937436414083,28.6978059962418,-34.6717404934588,26.055246961752,4.05148549147981,30.6885339405093,-2.204073517868,0.302056648457106,-0.0104001069430939,-9.94627163604042,1.28648208125922,8.01689717672644e-07,9.93216522970237,96.4140281804761,137.859812251789,-0.000264399045297492
"communities_and_crime_unnormalized_(target_12)","uni_loo",7,-5.76591221512652,0.00116293020643335,-1202.20306477493,42.9090354883193,-32.6645980826757,-39.182499681532,9.92563216377698,18.9939033053763,26.8091882734293,22.5606275507195,52.4687337155493,0.00107967025176822,-3.44367179882688,-0.0633987969634507,-70.8462860356703,-38.9798726501058,-55.4132461022197,35.9220640692066,147.419875703436,-12.9942713505874,-0.0563808210401643,-0.0874033974563508,-0.0668821508506468,-0.0442113546603296,-0.0107568079882665,-0.0360019561151177,-0.0291744203629243,-0.0845873029917143,0.00780178837506015,99.5330497741648,60.7178916967559,45.9548413281395,-32.7775773847252,211.60125850873,-63.9321151214976,-19.4056517610356,3.43933994363285,57.5438416742664,-49.977734724883,333.36774338612,25.3343078039399,294.573577387317,324.30848885152,-970.24175300417,-99.6775163444467,-85.704881676053,-82.1309304208025,-89.3490612519862,21.7181071702498,4.07694114948932,0.0163737468538254,233.362256681992,0.00129475546133431,37.3487809281261,31.8978627051188,29.2288222385354,27.5379480937111,-14.8049870159582,-5.22020824713223,-7.09357342894273,-4.75324202338512,0.404689238192347,14.9968001907128,21.4118730517039,-6.01107072489778,-1393.33692607293,-1767.9695293068,-23.4865418308121,-52.0591401527626,39.8782233201382,49.9794050313421,-1170.24590916952,0.0546292203364303,-76.0766292736631,-48.8030386985697,115.577710409669,-4.63780109936386,-1.92118486543904,207.150471584866,797.799046591976,-0.00928987952448279,-0.00726612631780852,-0.00575423422942995,-0.0100717071081717,-4.73996906544893,-4.27743076546978,-3.67395461101892,-6.69219554373695,-4.42118874389146,91.1725843380074,-118.945957758759,-57.3731789573827,0.753233376510734,0.880206175135696,-15.4457667925272,-6.12378942600486,-41.6392689937733,-6.0822863931379,-20.2029050839298,0.108032019266077,0.153026365146091,0.102722109283398,0.147611180002594,0.000243804556222809,0.000837717121605158,0.296025575879516,0.153014098621996,14.6691965576275,-21.804222354088,20.1467270437153,23.4638885840982,20.4778040971067,25.7273185737864,3.47912202105545,104.597490378389,0.918394094937604,5.23336638678239,-0.013767022156033,-29.0048453580871,0.983647890626203,1.23326353641366e-06,-2.73533973781517,48.8774288951104,131.029682949969,0.000137594678008656
"communities_and_crime_unnormalized_(target_12)","uni_loo",8,5.18430196147995,0.00141766537947154,-1329.76319645954,46.1688536936526,-34.8131044087717,-52.819740080518,13.5689271206065,3.62283455747994,23.7457307113045,14.3726590059606,64.2183862542439,0.00132548768494302,-2.1884562522942,-0.0640837516655834,-73.3819325370031,-63.2322039695028,-57.7434784814147,43.5885337069797,138.836527824041,1.65134604290416,-0.0585819476952098,-0.0954196235226918,-0.0731756194900856,-0.0653777949452527,-0.00642192793753754,-0.0384679298939712,-0.0226650470422438,-0.0774012129395835,0.00955466409235071,92.9318186993081,71.9447902312928,54.4569367945427,-38.4973655366968,201.530254852831,-62.8937604774541,-23.5475716185659,-4.50188740270301,66.4447427650478,-56.0250928394915,332.429602678443,25.4442953654522,287.163539844688,319.913685303167,-925.778072445368,-96.5442891036303,-84.2518962564979,-78.463910439368,-91.1379852161338,23.0809647214261,6.69494889138518,0.0201619606908724,240.247560453441,0.00324305456577645,21.0872097780613,20.2677256833755,20.7223560020581,20.8970442010792,-38.978498777346,-16.244031232808,-12.3968686233167,-7.39109876941511,-2.51953344895485,25.5006040627709,56.3747233500582,25.7179413095845,-1548.88812711298,-2001.19391751468,-5.71134822938879,-52.0921230065398,67.2490271407104,54.4543048651829,-1205.6955376666,0.0412868767391631,-89.8649213725058,-48.9964462261767,129.975405189219,-6.74203038003363,-3.79564960318912,214.244374228649,719.66928370099,-0.00934411285823276,-0.00740491513909519,-0.00596562194042798,-0.0104863446862508,-4.86091343239538,-4.38343800103129,-3.75128623596631,-6.56404142156738,-4.54166568483896,81.9851994306419,-99.6229103713756,-36.2181845638224,0.90338354044402,1.09282589149299,-14.0558717483421,-4.24104809694683,-35.5211528996813,-2.86641732806347,-15.4891772552247,-0.0894500941149929,0.0766481832646177,-0.0852347625421868,0.407929010291531,-0.000170284888487974,0.00236536700721731,1.03803167306397,0.0765855849692627,-5.75827986949979,-14.8856747147734,20.1530679707779,9.94801183329629,-1.46570354681993,15.1294135430441,-4.3822812158116,21.5162670192255,-4.15508650966364,1.64308410123917,-0.00622792647505919,-29.5202296161506,0.235445363791854,-7.27388275691835e-07,9.29796515637806,89.7088863370933,132.395343464993,0.000438690677196761
"communities_and_crime_unnormalized_(target_12)","uni_loo",9,4.39400860684945,0.00320046886411831,-1279.71842303024,46.7896313555943,-37.5396419051152,-38.2682392317308,11.1510733343515,22.449798215646,40.6512839988273,29.4802544916893,49.0041906163302,0.00286730289333341,-3.50177172216874,-0.0709614832900146,-73.3775343916864,-132.345998832208,-61.8534135233245,35.7543901340601,149.761322254305,-26.6663383160007,-0.0638482238874122,-0.105045073022658,-0.0763092387644439,-0.064054021003345,-0.0232769982315701,-0.0417313429474729,-0.0253737885929698,-0.0783269478686728,0.0213515178905469,101.65298904345,61.9435156450724,51.247839848195,-37.6408615180522,199.041138274249,-64.819416182042,-22.1159482657451,-8.19764508961098,59.3361440719983,-57.0376201177719,362.467715721222,37.9583192686785,307.169297009022,344.494393130872,-862.7489879073,-103.006119689947,-88.8938589505434,-83.7319486915113,-100.152674017798,22.2241282957442,7.46155361168405,0.0469112274600307,250.902861377847,0.009622170909003,31.2930874562808,27.2687566425141,27.6967193687291,26.5472692060459,-16.7344659008611,-8.92530407798336,-7.18578521128166,-2.00579192691685,-2.35836715605914,21.7110285712614,36.4332773867275,7.14367054050173,-1454.07750127481,-1885.89902396549,61.9997464167083,-61.0908636248441,49.3979123345388,56.983588651027,-1229.54387487037,0.0992749217253295,-129.088930778702,-58.5328739841243,147.235655386471,-1.30712816381998,-7.087187513546,215.81640377955,901.405557345172,-0.0107618695251298,-0.00848809592398657,-0.0064782511496375,-0.010294383164226,-4.8959081831109,-4.35500036664573,-3.79584745659978,-6.38456110952079,-4.45883170251317,102.273817767977,-117.120107934206,-37.5869060986411,1.55292701540791,4.33533073529187,-14.3694929157227,-2.72805072930438,-42.8070248903091,-9.70816265548759,-22.012055168478,0.0354690696175236,0.270851147792648,-0.00394333569377828,0.343560711669532,0.000438021074698859,0.00154703177849912,1.07878259092443,0.270846841838805,1.71767185778158,-19.7017128260975,25.384012436547,20.8851367614018,31.9820124870624,25.0919581566378,5.4005234466163,18.9727030477785,-0.432026298043488,0.658194460113938,-0.00514663153476001,-8.16373528152829,1.08219418607935,-3.7683687451169e-07,12.0797269949736,54.300779613738,113.753441921221,0.000168293693781186
"communities_and_crime_unnormalized_(target_12)","uni_loo",10,0.0365808286300679,0.000303420387798083,-1354.98009699504,42.4771368248645,-33.6674572028662,-43.1489138926557,7.24701803386692,22.9551089942697,47.3197806849799,37.7854639852253,40.7131258955356,0.000276647666366148,-2.13778814225937,-0.0670476446464874,-61.2413881413543,-137.92841362729,-56.2070823868189,29.2334887123932,128.579551255723,-19.8247555269353,-0.0623524634036838,-0.101864986483983,-0.0740864071756858,-0.0574407225178675,-0.0101234249041875,-0.0345760168559281,-0.0302515076686615,-0.0805001771580684,0.00229556162194416,99.0784225995538,60.3617581381528,47.2917317875118,-35.1822435662264,172.583914467913,-52.6505613435089,-22.5779288800981,-2.66236763876422,54.2866874512148,-51.7342498887248,351.6882464615,42.5817814209406,296.141183437701,331.926142417057,-1169.4070776412,-94.6852131390549,-81.5230821215112,-74.9827006618888,-89.697880654706,22.7826197512132,11.2743105290894,0.00456144987052905,227.046519067349,0.000175240734623184,41.2794783833466,37.0696287055096,33.8055202969022,30.9175923141288,-3.57981605351315,2.49954735045389,-4.38052221552464,-2.27860684470201,3.19400159664915,8.57513548124526,27.2184823847772,-8.25001043865962,-1652.94281832975,-2077.48093928307,-30.811867940439,-61.8323243420416,47.843986424987,53.9325650716302,-1231.40581822171,0.0236666246486575,-104.701428510894,-58.2866837238059,86.1097498254495,-6.76789943513376,-2.60697715163576,208.423133072311,724.766523643691,-0.00955264361604378,-0.00745996768586215,-0.00563429967967593,-0.00871519690338928,-4.22648507430519,-3.84424368424732,-3.34741767008407,-5.92509786983201,-3.95400046554635,89.9450450665533,-116.845638904502,-43.3094046552025,0.0932167662057516,0.0754399168969584,-16.9496781480606,-7.75043224733757,-52.4031479296948,-15.462355961939,-39.8582468492991,-0.0260222983718883,0.385523035029874,-0.0313412590628042,0.552791839685967,-0.000120300266130999,0.00138555444458452,0.411097773326576,0.385687054846812,-22.1027035432886,-15.3048079965573,21.7068289147946,1.36694810513072,-129.915217901612,14.7478996313133,-0.166058244124182,-7.33226482263316,-1.49342661123571,0.360117113585496,-0.00687264223319347,-17.5397386284829,-0.0988281081347528,-5.4481282322997e-07,-4.90228150433965,68.8512947604222,130.953390473783,-0.000666047510605429
"communities_and_crime_unnormalized_(target_12)","uni_loo",11,-0.262828094184381,0.000449945082134187,-1187.91479219286,51.7269972905965,-41.3178647124102,-35.2682685135007,12.9089870814534,37.9671230074396,46.2766265208464,38.8797496387034,46.0662085610745,0.000422284811229945,-3.24422013579008,-0.0642866249750725,-71.0330893668133,-111.237824065167,-60.8674756307866,36.2127046238158,156.008520831386,-19.2805965050247,-0.0579464064420783,-0.0938925515115369,-0.0693503010156739,-0.0415906431550714,-0.0215913092842839,-0.0408379168412694,-0.0296702472148583,-0.0908854839791201,0.00311710688598338,102.411959273458,71.3402118984787,52.9908020397232,-35.6775765365317,220.727888112101,-62.8984508920809,-18.223024299921,5.93316434218583,65.2855999113559,-51.8755672684372,354.006067330447,43.4012198419358,306.787763426428,340.678282361064,-756.258271421389,-103.061871515098,-88.8099030117945,-81.9859397153881,-95.3811069325798,24.8025992588938,7.61045015485068,0.00612373372261756,268.874696324156,0.0006941015091689,40.7404944905473,33.5938215633031,30.4654950035788,30.6747983533133,11.0334754496048,11.1473050589577,4.64866968405422,5.79638644739678,-2.58075048178787,31.0606387410937,57.53880209341,28.1510960353384,-1479.77117749379,-1904.47418546151,157.346610102418,-58.9881752176051,60.7777544249367,59.8939868281339,-1353.05493756007,0.0272281589784074,-88.8669875759656,-56.4087744146269,127.703023702312,-4.96852501520108,-1.51523920395538,209.147222605683,811.044337241427,-0.00976036227250693,-0.00772618597153278,-0.0062103797184215,-0.0115366398608731,-4.5131800202017,-4.10820254103055,-3.55066135417133,-6.58961032255477,-4.24044911976975,114.472541099259,-113.963622115981,-6.63709141180709,0.136889532340278,0.123045800337641,-10.2191796399621,-8.11655563623071,-43.1408046810089,-8.83454313151825,-23.0093942933721,0.00385068196699142,-0.628469624861289,0.000477781319489141,-0.457133862152633,4.11647900788911e-05,0.00232180118542769,0.829970431363658,-0.62837942306449,-21.4677200590334,-22.7903035103614,31.5722705629203,16.8925058536652,-8.50093670145875,24.159068590063,0.159085580730185,48.2717790863149,-0.835109018373887,0.232648682830377,0.00320965730100003,-22.1693639466679,0.470357181350665,9.69677560024257e-08,17.6257418549305,83.8906823321315,141.188359659221,-0.00114529748480663
"communities_and_crime_unnormalized_(target_12)","uni_loo",12,-0.492070127175413,0.000488122754533781,-1542.70594633727,54.3182472674874,-39.1007008648881,-48.8216994685824,4.71389882551916,3.46692480500548,19.9539397596442,13.7328587839388,78.5632615475195,0.00045964048093242,-2.94577156458856,-0.0627075600969134,-83.5372672840022,-203.825443639785,-57.4537266202013,47.9695795476318,143.898754947458,-1.12915843057538,-0.0565016805389036,-0.0907084225377236,-0.0687083507976861,-0.0429727437015066,-0.0181735509261569,-0.0411025686014609,-0.045275724047207,-0.079143626886427,0.00319082089378815,98.68715249147,59.1456510754463,49.5034663748652,-35.0467761673024,194.75543392594,-65.3471152117919,-17.5548039908553,-6.58620327436519,62.0790280686179,-49.6310922808637,373.426467706206,26.8433843936062,311.526726412292,352.565660612071,-1298.32432466123,-104.504795585912,-89.9131850679834,-84.3044401642959,-96.4256329515545,28.0197895368645,14.3465639847353,0.00620143279216797,265.357499431393,0.000591037962224113,27.5724195054161,25.1681376925191,25.4669483408138,24.7590595869179,-54.2917973852531,-31.6789394142516,-23.2302844451658,-14.2168066128566,5.28592317362254,7.77928130423313,23.1704137352221,-16.4098503905985,-1811.31625546326,-2305.17112349314,-147.699388174986,-55.722908695821,39.0972977335792,52.2945328398194,-1243.96721579555,0.0335279509976426,-100.040138031675,-52.4495137263569,145.399033809976,1.33835791589139,-9.81793471803585,211.166653492196,890.012184557364,-0.00997976062283514,-0.00764017036680809,-0.00609178169980961,-0.0107363246587071,-5.08305501293299,-4.36063768929963,-3.71886336959835,-6.24511773064748,-4.47848106162681,97.0108757110549,-120.995080472821,-28.2252577891555,0.150314511725999,0.120414983987261,-19.9997236646307,-3.83797301996169,-38.260150441361,-3.56680339453149,-19.4899027655337,0.00814973249314137,-0.0298892986017858,0.00499539119033077,-0.00864711155360931,3.41012796590911e-05,0.000929190942891516,0.797758308936734,-0.0298725553387326,-1.78801206201698,-21.0789428311971,38.818413737066,11.8875208057928,59.7320334421101,28.745708105335,-0.0559593575628869,97.5946344627507,-0.747933021451352,0.391768181382909,-0.0149208323142269,-10.8888220360079,0.666362056012069,1.07249104731897e-07,-5.43900941509928,101.737952017399,156.834473468255,-0.000134328927722027
"communities_and_crime_unnormalized_(target_12)","uni_loo",13,-0.237211273759152,0.00113592730059531,-1460.41130299039,48.7348050871331,-37.1183884754828,-44.7140351485647,8.31730963152712,24.5858681123967,38.3989551822875,31.4183488850661,61.2283975526479,0.00105420955856497,-3.80383614136696,-0.0723312753224839,-74.5519664870875,-55.0023610979667,-60.5147586256003,41.0839587760151,146.489687455036,-25.1953138044706,-0.0670037057178714,-0.119181703992582,-0.0853255653737842,-0.0752001138618348,-0.00971377595165795,-0.0319419982835338,-0.026591013810049,-0.0847387706149961,0.00726637940240002,105.894373458495,71.8807749606833,55.0518987078815,-37.6355764716043,194.195228428765,-65.4384393244636,-12.5025237555053,4.66145833647067,65.4219757222535,-55.3606636487257,355.196220899116,36.5786812768557,304.362148564244,339.016334981053,-1089.52895755756,-98.9055522672047,-85.6460250782355,-79.9687722163949,-95.7016645223946,25.0496225122927,9.51330676669476,0.0160673828792853,236.337552969054,0.000914648635480651,33.8575524067143,32.702877069969,31.5859212435713,28.4895576596828,-29.656498834936,-13.1161611887698,-13.2240011921807,-10.0622550449851,1.95705353966017,9.13765890000204,28.9268705533501,-4.69618738314839,-1672.39822275078,-2169.0812899663,-4.71247142546306,-56.673978276082,39.431376489275,55.2340160820545,-1258.79125978328,0.0547976645283973,-98.125820836321,-54.2693611347967,123.215898797918,-4.11385237012957,-5.27977994014742,227.273321112186,962.974029812586,-0.0112083359481869,-0.00881531295725418,-0.0067486800523736,-0.0108483930859562,-4.88315429816929,-4.39150610161471,-3.8035722957288,-7.11446506639303,-4.51196512195303,101.316751285869,-121.154113144963,13.8062517058568,0.657883709082922,0.871490192679919,-17.7249152280566,-3.20971395538712,-43.2622185517399,-5.83101207082896,-17.9422245490825,0.0218589172851203,-0.736240494136179,0.0272416672859833,-0.517233376617715,5.21501934462395e-05,0.00182315725850141,0.540078824751238,-0.736106836392028,-23.9321603853109,-7.67267430719734,37.0905588608226,-36.3758516837823,-75.8705696506398,19.0465403177707,0.764902444612518,55.0750198010115,-0.323320071236859,0.21586590310947,0.00124657919682668,-26.259138116755,0.321312495149831,2.0723756587094e-07,5.3293050472266,98.8945906065444,156.86140833486,-0.00191393702668755
"communities_and_crime_unnormalized_(target_12)","uni_loo",14,-2.34184668200146,0.000424801699000887,-1160.2950310256,47.910728963295,-38.7959564980059,-24.593142388965,10.3095612352299,29.0010065256986,37.0911376351289,30.6214341953872,37.9782962733214,0.000402659851460969,-2.49254745204485,-0.06212737893666,-63.1847809012456,-88.6558886284532,-54.2636326985907,28.071841572395,145.392835998418,-21.4200414815063,-0.0562319281010951,-0.0867734984190506,-0.0626574850895052,-0.0393615905277831,-0.00670749122343644,-0.033682306602187,-0.024515399763988,-0.0606075860279811,0.00287201349122267,102.405301770375,53.5912143696499,42.9154886705191,-31.3692779699712,177.519569081995,-55.6867642807469,-25.2371210125247,4.78227150716818,50.639662662679,-44.9775846944722,330.230573069316,33.4899856351654,285.134140383209,317.190105084823,-890.693792047562,-95.7256192208769,-83.8811599444386,-77.6425552953614,-89.7410153637171,17.8444056037896,4.05370361782966,0.00541134120717028,238.58143655926,0.000589047683203366,36.1126405375586,32.1084468948355,31.3199135219996,29.5629174262806,-5.40542453194726,2.45960402434718,1.54477026858572,2.37420408219957,-1.3403827693714,14.5002098090678,33.9390537788276,6.47067863377301,-1370.4095605161,-1863.82723231866,123.527729958519,-52.4591459245183,40.9882791399941,49.7189795656083,-1086.42968851513,0.0259210866631708,-93.0719667281623,-49.4164139655406,110.978484303952,-6.53339479381605,2.2598236343242,203.131929853975,773.280493061129,-0.00907661098418031,-0.00710130378413905,-0.0056352390280259,-0.00954309375658798,-4.70460205576213,-4.20635496813786,-3.59702873163553,-6.04761835079736,-4.35925103017621,72.4799528205146,-117.52502223533,-98.362640000127,0.116298173805924,0.142241485840706,-11.437223371469,-7.03021028529766,-42.6732988465676,-6.77752537027187,-21.4665021052642,0.000603939195053697,0.283378712839115,-0.00351937644078999,0.222629989809961,5.52857159471079e-05,0.00237831036426563,0.875125769384146,0.283388523975099,-12.2636892759726,-31.8833521149559,32.8273549420779,25.0362679121465,152.656254277856,35.2579285641138,0.0527236849532822,47.3468709644456,-2.16878361921277,1.98136586381605,-0.0165416889265318,-26.3428149001517,0.610285162110304,8.30102991748525e-08,-2.48284761908186,82.0375428256239,142.821229618755,-0.000189251531831048
"communities_and_crime_unnormalized_(target_12)","uni_loo",15,6.63535831316054,0.00380606416154068,-1390.7038227865,45.8705172353799,-32.9549723050714,-40.6024134091263,6.75070782826237,29.8448603077992,44.054194554968,35.2860322056804,54.4090582965964,0.00337736430953759,-2.82482337320107,-0.056219371292352,-70.4379943904969,-145.557116480857,-51.2942403982924,38.3065178211255,135.498675452782,-11.8795283789605,-0.0498508404245178,-0.080315311021812,-0.062158581728624,-0.0519495755611051,-0.0122938712057035,-0.0364732717072891,-0.0169165517382507,-0.0711437105922661,0.027892336303895,96.9317622859468,54.6937650491885,43.8406149050814,-32.1629502555972,170.011183623616,-59.2841963335468,-25.6144134257609,0.633077799536348,45.9507272201276,-46.5160330125072,319.14057099009,39.4050036685408,276.095923635958,307.238230915254,-1130.19660806058,-91.8280901999618,-79.1296665245395,-73.1950829621399,-88.1065230149415,24.3902225856208,12.0280166110872,0.0553137160929061,232.629081908466,0.00483858209116461,33.3829093085451,26.970705331642,25.4549914776853,24.2415366420023,-54.4456301424891,-33.324115794851,-25.831165874643,-19.0692927760853,4.18694617617907,1.41372934614783,25.7666758856581,-9.9359279794731,-1640.45995446577,-2048.74868148385,-34.2262567866943,-53.147790626478,33.4205857358633,51.2260655278361,-1153.95350695635,0.112866642067625,-101.456535111957,-50.8110494361958,119.296479728667,-5.1765175007259,-3.69584664421535,193.592588581392,721.129018193193,-0.00903039762018304,-0.00718021080182521,-0.00583159588022612,-0.0108009594638862,-4.17934055672744,-3.74975538629675,-3.31203526515929,-6.22612654669758,-3.903231060869,97.6754514295025,-125.700019744294,-30.9907614744569,1.58498657833838,6.16461504901725,-21.2611194319437,-6.0011044671976,-43.5795669474483,-11.7257016617552,-31.9063486860095,-0.149748243585898,0.36664183363069,-0.155848201776402,0.41455135030745,-0.000169045390028752,0.000982114524835153,0.537214585129745,0.366636328322873,-9.98689872805914,-2.93406909996882,17.8928935656176,-13.351270607093,-35.240991023789,8.20385021523883,2.41803629670514,54.5149247804826,-0.886961389503605,0.558414198780469,-0.0114973060260717,-19.0961091005252,0.71598773737886,-6.34375671930866e-06,-1.27434841363934,54.4161360576094,137.843941069101,0.000289940979772828
