"dataset","method","split_id","Large.B.P","Large.ROE","Large.S.P","Large.Return.Rate.in.the.last.quarter","Large.Market.Value","Small.systematic.Risk","Annual.Return","Excess.Return","Systematic.Risk","Total.Risk","Abs..Win.Rate","Rel..Win.Rate"
"stock_portfolio_performance_(target_4)","uni_loo",1,-0.000385304587495064,-0.0284016620436379,0.0383251983196435,0.0293903652128583,-0.0456556506718029,-0.00767109699387034,7.17074291540632e-05,0.00012969498203718,0.0995977435939628,-0.000146604420450292,-0.00241771375250015,7.85288535304715e-05
"stock_portfolio_performance_(target_4)","uni_loo",2,0.00701698638093211,-0.0127811255149298,0.0255896294341821,0.0244245216863627,-0.0348490211603367,-0.00553469247709526,7.07949302930391e-05,0.000144828636385639,0.0934771483098518,-0.000128485811865221,-0.00222459973406904,0.000182244316896885
"stock_portfolio_performance_(target_4)","uni_loo",3,0.0128698580460665,-0.0257717536592774,0.0365337473597013,0.0221792225678356,-0.0450637460794047,-0.0110149855252069,6.45078852241485e-05,0.000142049959605078,0.100409949049374,-0.000121597851678156,-0.00295616922754169,-0.000208814045830743
"stock_portfolio_performance_(target_4)","uni_loo",4,0.0190747521730527,-0.0164323720813278,0.0304967178951687,0.0254636373751396,-0.0342206372838375,-0.0300638961827604,4.88396390476624e-05,0.000111475221794221,0.106024945968595,-0.000137851176000624,-0.00286492024935245,-6.42541376149865e-05
"stock_portfolio_performance_(target_4)","uni_loo",5,0.0351178360300729,-0.0215568816688739,0.0131180270093675,0.0255155528126794,-0.0517429399195968,-0.00454249903639928,5.13119646246174e-05,0.000151419799001771,0.0932377707331817,-0.000131176853938183,-0.00241136843312993,7.61423510225929e-05
"stock_portfolio_performance_(target_4)","uni_loo",6,0.0184830657917546,-0.0257359262486612,0.0339976720139019,0.0240696370891088,-0.0411658327088307,-0.0154784841982404,3.44492659356669e-05,0.000118695157505067,0.105662193651125,-0.000131142494338914,-0.00290927324395149,-0.000425751130306665
"stock_portfolio_performance_(target_4)","uni_loo",7,0.014904235424962,-0.0142770937424981,0.0299124910634632,0.00339508904355826,-0.0353462414604844,-0.00942008813149708,6.77349235050667e-05,0.000118772423636419,0.101597678161008,-0.000130871953646104,-0.00261248794353274,3.30072175094674e-06
"stock_portfolio_performance_(target_4)","uni_loo",8,0.025747095743379,-0.0156157158196155,0.0352602937165257,0.0179566441943043,-0.0452457259491869,-0.0209960982157254,5.66276762735812e-05,0.000113623545084286,0.112548993311136,-0.000114294636585461,-0.00286718637091024,-0.000161762966113611
"stock_portfolio_performance_(target_4)","uni_loo",9,0.00469913932853517,-0.0181959331081098,0.0301500606499708,0.0233481923610709,-0.0464396278138966,-0.00288913433334991,4.12367689333714e-05,9.46556167500693e-05,0.0935061231927438,-0.000128484951962252,-0.00228872882829698,-0.000203674470433367
"stock_portfolio_performance_(target_4)","uni_loo",10,0.00578469423791348,-0.00347845111470654,0.0159797433447427,0.0233286975870516,-0.0288763718224131,-0.00683960239559923,7.21577300052046e-05,9.75605552753851e-05,0.0903584701344897,-0.000128375770555798,-0.00232700339203568,0.000111937127275251
"stock_portfolio_performance_(target_4)","uni_loo",11,0.0200007231769519,-0.0227322815184143,0.0232365128987957,0.0193331948740531,-0.0393994246631934,-0.00296533202548585,6.45422127309685e-05,0.000104654536353149,0.0967129373577501,-0.000143506621180285,-0.00284939788184091,-0.000333489080063828
"stock_portfolio_performance_(target_4)","uni_loo",12,0.0269483936052631,-0.0158341783228959,0.0278362758241608,0.00959331825585114,-0.031269147647246,-0.0123049157830523,7.9277675826757e-05,0.000131685046555433,0.101541194277034,-0.000130285373796765,-0.0027407236849213,-2.41764275256223e-05
"stock_portfolio_performance_(target_4)","uni_loo",13,0.0367354802701828,-0.0109310233656735,0.0143231875829994,0.00785685717583468,-0.0380399141539225,-0.0167860834527561,3.53445879734227e-05,0.000120226230539401,0.10040717304578,-0.000112838614268447,-0.00245019838825231,-0.00018264503673008
"stock_portfolio_performance_(target_4)","uni_loo",14,0.018141432701625,-0.0126716267477344,0.0459346247480377,-0.00444607744690064,-0.0314140778327552,-0.0204662592794054,6.93305600348118e-05,0.000127789313814993,0.102221263991978,-0.000140637301157104,-0.00254385906221866,1.61555014049494e-05
"stock_portfolio_performance_(target_4)","uni_loo",15,-0.00952679004610558,-0.0167616826505463,0.0471610047097742,0.0269191153248414,-0.0415142741763332,-0.0174140822212623,6.55078360785777e-05,0.000128219795556372,0.10561309558988,-0.000126810709500383,-0.002527954251712,-0.000134375426523092
"stock_portfolio_performance_(target_4)","uni_loo",16,0.0179921994547086,-0.0166266206334864,0.0243022475354385,0.0160969784146305,-0.0235275914584828,-0.0157485063835474,2.62907318785548e-05,0.000114023949257411,0.100722125901466,-0.000126585736708099,-0.00241506502636204,-0.000187363010203222
"stock_portfolio_performance_(target_4)","uni_loo",17,0.0289249391462721,-0.0274452420280771,0.0227586437759486,0.00852185373861483,-0.0353165991054149,-0.00968649439533433,6.02999605032325e-05,0.000119025843824298,0.102267949806228,-0.000122500958122232,-0.00303720832679237,-5.87894211119354e-05
"stock_portfolio_performance_(target_4)","uni_loo",18,0.0162032623439651,-0.0182361482950454,0.0326962746516403,0.0266940872930244,-0.0370009223366227,-0.00862228872681203,8.33598544179142e-05,0.000163414244465912,0.0897941842392171,-0.00013605780113257,-0.00271754230966537,6.28625174407004e-05
"stock_portfolio_performance_(target_4)","uni_loo",19,-0.0048181594277064,-0.0131737068315367,0.0349527489086787,0.00867586562852225,-0.0337808903999163,0.00499109619542865,5.75828685831752e-05,0.000119299029483419,0.0970628658076677,-0.000125456118358812,-0.00275534567160074,6.04625061755789e-05
"stock_portfolio_performance_(target_4)","uni_loo",20,0.0249527920492515,-0.0191786631635295,0.0282846236324317,0.024638052275754,-0.0346141346885848,-0.0230101860744914,1.06920463043812e-05,0.000116536784366458,0.0985639990957312,-0.000120965429315994,-0.00201263057448162,9.2535457696808e-05
"stock_portfolio_performance_(target_4)","uni_loo",21,0.00421305749065598,-0.0163944775355836,0.0469343567277846,0.0115937896148087,-0.0394877230172127,-0.0103943048936048,6.76935026848816e-05,0.000128357390114149,0.104423638090504,-0.000137188930121113,-0.00247579225809967,0.000206661447743464
"stock_portfolio_performance_(target_4)","uni_loo",22,0.031675787232097,-0.0260800757528778,0.0387057013417194,0.00878582720718789,-0.039209752025286,-0.0120412925766927,6.8685403531364e-05,0.000148867228266827,0.0984282001524716,-0.000120184094385234,-0.00255781099574283,-5.44533063604892e-05
"stock_portfolio_performance_(target_4)","uni_loo",23,0.0201481536661815,-0.0261220576789376,0.00485318278780163,0.0269283626624913,-0.0364041447011038,-0.00724867613700681,2.4826087969513e-05,0.00010428477694357,0.104917929189396,-0.000127184604971792,-0.00253553672916556,-2.42119625522973e-05
