"dataset","method","split_id","number_of_elements","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","range_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence"
"superconductivity_data","uni_loo",43,14.2670781346347,-0.137416337390994,-0.311563381405176,-0.25557267371313,-0.336826546625248,50.2804248737998,53.0399818167025,0.306380831571589,-0.423244771439079,0.639996625808779,0.609206006510899,0.0413931173732772,0.0920736467417124,-0.00904138283546192,0.0944475104170896,50.2574051544291,40.5994951288669,0.0660471695405589,0.0439127342229962,0.167978632613651,0.153495948076677,0.15451552587151,-0.341397701115763,-0.236505711580092,-0.375204411244761,50.3282205074528,50.1351483375031,0.328058257693734,-0.328672665081547,0.823293591889614,0.796493125396297,-0.00448158205458337,-0.00455872601057522,-0.00498573677892071,-0.00460745745336706,45.3698122873969,43.2236064323342,0.00218767886893437,-0.00407492531446034,0.00235333714651498,0.00443824806908704,-0.229197587540179,0.114090601226163,-0.442526640508537,-0.120948816491729,43.3661065424641,29.9497583149199,0.166124144763091,0.211377112336846,0.421514618269954,0.528136495482415,-1.16828609864091,-0.938386826910723,-1.48538285470519,-1.12422866966402,49.6813357547955,52.1362649692615,-0.216248005705533,-0.926098743034238,-0.749152556176586,-0.878243381288006,0.325803946435192,0.27158965462033,-0.380918315776889,-0.302538936129813,10.4592932630347,-11.0428699536827,0.146815756184907,0.35032223224474,0.367000898420498,0.38305904390394,-19.5489524133525,-18.0506018226056,-18.6317838411129,-17.8022284626739,51.4470043233927,52.8524502136412,-3.59840459304276,-15.3545370329786,-13.8710323764916,-21.449832654513
"superconductivity_data","uni_loo",44,14.3203431152535,-0.122796443511073,-0.31437269301963,-0.243431525474746,-0.341272366741879,50.7133414475449,53.3308960242163,0.306804958657123,-0.427677005971977,0.634092751978426,0.604568167289229,0.0376584700646555,0.0957013144347182,-0.0130606086239742,0.0986183110280598,50.6984439509557,39.1381135206535,0.0659352868220444,0.0456538963662656,0.167382645753591,0.155559444001482,0.191671828822247,-0.347807407227207,-0.206977962362248,-0.384557027422985,50.7471493293615,50.6936547804913,0.332756070475556,-0.338955109869279,0.834607399979648,0.815022357430579,-0.00440725174362887,-0.00460920491005075,-0.00502011704971316,-0.00466008332004106,45.9258206713434,43.0142382460558,0.00211799097637443,-0.00403586244057492,0.00222324066297797,0.0042870765307846,-0.246069852642207,0.118480721088323,-0.449247286585199,-0.114774418603097,43.7880895909853,28.3269458614759,0.158305045094839,0.21963289019291,0.401693081596012,0.519475603452068,-1.13606855660421,-0.908788239615589,-1.41441501800647,-1.08610036548969,50.564965777068,52.218638858304,-0.252233746254173,-0.901122007151592,-0.815347255423851,-0.926290060682236,0.320782240347324,0.272212567152342,-0.378096692761989,-0.312736084893504,8.15541345396841,-13.4431069488522,0.14856926664923,0.364841282378001,0.372187137236027,0.388864386294188,-19.6191545341355,-18.2552249623506,-18.7085661901788,-17.9946448983788,51.905071109389,52.8294458063973,-3.98110198754618,-15.3167703573068,-14.886104856892,-23.0056132416759
"superconductivity_data","uni_loo",45,14.4625431945432,-0.131668300568038,-0.315375414358781,-0.257479702970296,-0.344449654991226,51.5256433183937,54.0616852941847,0.315789235848793,-0.42556254994362,0.669117973833169,0.637732793674139,0.0420225503768473,0.0943568274894779,-0.00925599732216337,0.0966379981920457,51.4605942877005,40.8592463996736,0.0667712799685848,0.0448575719489349,0.170090100321183,0.156408433983837,0.164087575526735,-0.348614645070476,-0.234184887294722,-0.384250996396137,51.6191438571544,51.1981226180676,0.332213812239809,-0.337477625300938,0.835247517199679,0.810473237536619,-0.0044190325108188,-0.00457613071743496,-0.00501044378524152,-0.00464875487201916,46.5997969764954,44.1512640119549,0.00217023890187286,-0.00405781554223645,0.00232367177937094,0.00436985188425385,-0.234880291421106,0.121924364280461,-0.45535675709561,-0.115403002084159,44.1895685149585,29.5683145112113,0.166665724873799,0.216648709244686,0.418690184339726,0.546740597148011,-1.18736228329874,-0.951071103607573,-1.4898319972037,-1.12820729546498,51.0758497525147,52.7959906573251,-0.244390876835913,-0.946074205325154,-0.815782855220541,-0.93998317476758,0.337968762485023,0.286990469772406,-0.396293727096939,-0.316417665895452,9.6685193978401,-11.6499579395843,0.149212839125941,0.366877802290846,0.373398319556357,0.388818920220076,-19.5647796222939,-18.1163787676921,-18.6472462802701,-17.8838328723581,52.653399927251,53.5328345666102,-3.76108244522736,-15.4169753436841,-14.3122783961815,-21.7540892465522
"superconductivity_data","uni_loo",46,14.2388110849009,-0.125549913754817,-0.309203664344626,-0.247462349492641,-0.338122501259398,50.7609949066209,53.2172711238092,0.30529502996296,-0.417391504086912,0.63874231899098,0.609845474504796,0.0365375586149774,0.0932689698814991,-0.0150747553887726,0.095299563670773,50.7041287367833,39.4083500888345,0.0659666726769775,0.044662047829076,0.167006252836157,0.154979587029827,0.192056799529375,-0.343156178047372,-0.20989231398111,-0.381393917363776,50.7654290608511,50.5062519878241,0.331195971782511,-0.333832676496656,0.83026810781211,0.810921133086129,-0.00434936192109674,-0.00450918855834958,-0.00494162298158062,-0.00457517816198102,45.6093873149534,42.3676362358892,0.00212626165179328,-0.00393137989195719,0.00221271642540696,0.00432436081115389,-0.251578996048016,0.111119591636773,-0.453924613036746,-0.117733671402958,43.6367607732187,28.3958372314747,0.153537260495965,0.211867226839471,0.380821447484129,0.494121626656806,-1.1401717313731,-0.919412743842288,-1.44863950220855,-1.09695644764547,50.0745157268167,51.8205322131292,-0.229249369034556,-0.901126489393148,-0.767991803492938,-0.905989344487054,0.327248287431675,0.278381025642769,-0.388112205483517,-0.312353796990056,9.16555061451954,-12.5080713574972,0.147754077159045,0.366663786775154,0.369473276055257,0.386174268905638,-19.49354872803,-18.1118504881881,-18.5080383397973,-17.8403732774845,51.9821733491554,52.7655102450646,-3.8030992613785,-15.1726501960371,-14.2539889515971,-22.2074306318233
"superconductivity_data","uni_loo",47,14.3788732962086,-0.127482833682365,-0.316207602187523,-0.250077698361565,-0.343049201122129,51.0214327494498,53.5984551240976,0.306783497932859,-0.425504174126437,0.640870082324243,0.602913058645908,0.0409266499765474,0.093971669845896,-0.00881769109309387,0.0975580404459815,51.0109065748451,40.1623985324528,0.0661093927221643,0.0454755379704922,0.166577552830439,0.15340092270391,0.173518553428851,-0.34956402544399,-0.221108286901393,-0.381383663913638,51.0785207789537,50.8719199006995,0.331488453542391,-0.329746089296807,0.824780523187189,0.802197603704958,-0.00437506565181371,-0.00462085056757664,-0.00496978098396106,-0.00466089392017253,46.1731708907178,43.6660645230022,0.00218460170799388,-0.00414211832835308,0.00240359550693354,0.00432027809877182,-0.237161477175809,0.117771656922742,-0.450941060104795,-0.116153167417112,43.9296158488343,28.7398917326881,0.159380226828719,0.223593409395387,0.401136447656543,0.513962350406293,-1.17425087678292,-0.957282462314983,-1.48259651024536,-1.13663987248509,50.3887976698647,52.5333259805948,-0.226637347926323,-0.944736181625605,-0.779915603251869,-0.919581983170432,0.340340959546531,0.291208369858099,-0.393854500450165,-0.31648598038411,10.2047525629986,-11.854491512624,0.147838871054119,0.376566714398624,0.370515968128703,0.38676587512717,-19.6508256951295,-18.2330450747728,-18.7560138510326,-17.9968368714148,52.0906111143461,53.4850935928665,-3.77906756220265,-15.5895761438078,-14.3096068547205,-22.3967577506797
"superconductivity_data","uni_loo",48,13.95231753809,-0.128250665359038,-0.317711326027454,-0.250854127231027,-0.342770009871419,50.2585765922356,52.6634841047808,0.30400796097916,-0.42209332642087,0.641277924936435,0.601721865402947,0.0364402348573599,0.0944209438233046,-0.0145133535964565,0.0972727571677354,49.8623784187958,38.9604183740686,0.0649415124273638,0.0459649781995084,0.165795861793551,0.154088252594133,0.182997898050338,-0.350184535457039,-0.211524921379062,-0.383156872706883,49.965015555618,50.0327996138545,0.329467357879504,-0.328712985525123,0.834256883460894,0.805174129920119,-0.0042809534652326,-0.00451068492735081,-0.00485621508887351,-0.00453261246160038,45.2421909737483,42.0072022188801,0.00217366847213413,-0.00391573766797434,0.0024036961845402,0.00436188551624393,-0.243957774778519,0.113652333081425,-0.450952677966284,-0.117714262784356,42.0734617064878,27.6582035349384,0.153650067134433,0.223927671842011,0.394207634892969,0.51029846177022,-1.19808516300635,-0.969975294287996,-1.50940019893506,-1.1517368179275,49.7078570929602,51.1967786567486,-0.230627223364002,-0.95084593922066,-0.786228115113126,-0.918651933103388,0.326961627665129,0.282383887959968,-0.382625091701942,-0.31506610334348,8.93165714437923,-12.8704155247223,0.147190482992944,0.371158389425886,0.369811617964913,0.3853681999869,-19.4932894640079,-17.98445634507,-18.5099155466306,-17.722690602941,51.3061259495215,52.4758132934323,-3.9402482379388,-14.9682744567652,-14.6824891699926,-22.7138039696761
"superconductivity_data","uni_loo",49,14.4804784848688,-0.131869538940698,-0.319709600901389,-0.259000520807262,-0.347815396328054,51.0734258183249,53.7407958172911,0.312132278568734,-0.426227374955325,0.652421563442732,0.617338748308022,0.0404054921251181,0.0953274562923168,-0.0124339075930406,0.0978538697244019,51.3172307476838,40.2445160274477,0.0671876634662168,0.0453237101791319,0.17110990764972,0.156422707018372,0.185074968663498,-0.354365797401677,-0.229911754082317,-0.389082512719971,51.392086024016,50.964438194254,0.33452425463983,-0.342670150549446,0.843842598759818,0.813627625620772,-0.00451540613948943,-0.00464736965922605,-0.00506710484136623,-0.00468554248569937,45.7576121475766,42.9362222924639,0.00219487229387301,-0.00404865180526658,0.00231255823945869,0.00435638796500107,-0.240868060046449,0.110023992695132,-0.448736103498356,-0.124140507152729,43.8435756833108,28.4415956260517,0.167607240915159,0.208569466090913,0.423213601799538,0.540476465025759,-1.16590010140035,-0.952485017059206,-1.45903892837469,-1.12743246437301,50.8876216243738,52.3480878557441,-0.247697574270786,-0.967159304244925,-0.825864695855229,-0.950203340705981,0.323864219354369,0.270724294518947,-0.393670368433195,-0.313433869143043,8.98765333948309,-12.4244485560827,0.148287965224709,0.355254220462304,0.370640257177002,0.386624851045216,-19.737683555105,-18.2230776369972,-18.8207781113194,-17.9856354248176,52.4910817189268,53.3407549052176,-3.9909630680381,-15.4805382666651,-14.7453334711486,-22.4782077518194
"superconductivity_data","uni_loo",50,14.4572051036031,-0.133809972756991,-0.323792796394418,-0.256571252241118,-0.349110868293928,51.7505663119057,54.1444365733421,0.313705389304799,-0.433201903699958,0.662634521313114,0.634466408014854,0.0371413292084711,0.0968137011395653,-0.0151053174070861,0.0997658152004264,51.523693080793,39.7949565430018,0.0667925055496762,0.0472184236682671,0.168962437826647,0.157613044032869,0.185702094611143,-0.365181065548773,-0.220450456616869,-0.396170478014194,51.6189321101599,51.4343969621506,0.334989604707075,-0.340476141800276,0.838823276177944,0.816239715985582,-0.00443795480782465,-0.00463427910049861,-0.00500957934826075,-0.00465963153492576,46.1383994157287,43.2031056391926,0.00223138234800775,-0.00409786905951448,0.00239698628257653,0.00454050565552585,-0.249261177395248,0.120872570678257,-0.455839892167425,-0.119858809868062,43.9797901912358,28.3686601696128,0.167185988108865,0.229022831001112,0.423680868040548,0.554149857492296,-1.18526421627476,-0.946618321323206,-1.47884935886549,-1.12584946712711,50.9886411848286,52.6213869565537,-0.250888687809598,-0.93167439464434,-0.827585524623749,-0.940277440749529,0.344548150640968,0.296663539750784,-0.386526662834108,-0.323637189214527,9.31618842070035,-12.1453955740109,0.150932584986323,0.392769902350276,0.37953978794037,0.393338971095267,-19.8914765405019,-18.3783084904618,-18.9490657891662,-18.1115983591009,52.8312996094837,53.5682883086039,-3.88601588410605,-15.535532042525,-14.5702745470706,-22.9114916742663
"superconductivity_data","uni_loo",51,14.3393627690721,-0.138918212222174,-0.322902902446689,-0.259503404726318,-0.349108657783379,50.8395506101084,53.5325017305167,0.310779164211898,-0.427964532224617,0.650878088719885,0.62536345536565,0.0363779265199743,0.0953338562407052,-0.0151442098918834,0.0973174021202394,50.7572421130565,40.0228645767361,0.0668777848549426,0.0462955785307152,0.169584584457476,0.158072333748599,0.195240252641709,-0.351295339867547,-0.215144601171277,-0.389905667195888,50.854971360487,50.9457751835291,0.33644348326926,-0.329850719212912,0.840736164330024,0.821728925445125,-0.0044709099611706,-0.00468447307286119,-0.00504921124846404,-0.00471693590928999,45.6576229686056,42.790424466506,0.00223409169900024,-0.00410398475009731,0.00248611245352398,0.00457703379935566,-0.245512107521781,0.117281019195326,-0.461359784686293,-0.124459618681538,43.7510882052357,28.6485227581714,0.166981033495921,0.226634439595995,0.426308786781511,0.546638032437348,-1.20941889794104,-0.965399283136006,-1.51076358433872,-1.15782337032623,50.3297148352196,52.3069343897059,-0.242523367184272,-0.95263402320977,-0.819204468461818,-0.943283093237938,0.347857446646766,0.296053232536683,-0.399140905453477,-0.326911089013615,10.5420931197563,-11.7322479587288,0.150895330920391,0.380490085767404,0.379043698977248,0.39253440564425,-19.8556814313723,-18.3787443684075,-18.9392066732537,-18.1487340489759,52.0582355243104,53.3774880154888,-3.85013918436411,-15.4900165906596,-14.5280626824401,-22.5519956908569
"superconductivity_data","uni_loo",52,14.3099605052392,-0.119597854054319,-0.317331511765466,-0.244117913441928,-0.345756568876419,50.8413443834583,53.2432400283274,0.30966694223548,-0.424281466412216,0.650116603588461,0.626814166311267,0.0409685776135703,0.097694694114447,-0.0098900670755225,0.101203396588831,50.8668540080358,39.2652941872341,0.0668361941316668,0.0474273352638582,0.170069852115753,0.157148301238619,0.191281767583191,-0.365142383179959,-0.21347121615358,-0.396811816669903,50.9326671238979,50.5584519308337,0.333013276397921,-0.336500672389644,0.837930223730425,0.816497261385365,-0.00439863323113935,-0.00468815124116988,-0.00502827562185395,-0.00469280672296335,45.5018903359819,43.2131609245699,0.00223423990373228,-0.0041683669432959,0.00248434846557007,0.00451654158003917,-0.246618117831804,0.121977229027498,-0.455285190975873,-0.115933000962995,43.8635140642317,27.8405978966142,0.167190557493519,0.228274405508065,0.424516428017745,0.548055663854897,-1.17183727112957,-0.977998295372238,-1.48842063156019,-1.16864818744199,49.9979871599404,52.4017385089439,-0.230628140784043,-0.988241309767654,-0.790162256751482,-0.936659842496029,0.326306257755568,0.279413716272352,-0.388773579914278,-0.318718625222477,9.0439029226416,-12.1677486285194,0.147988636409181,0.370050011939957,0.371129448188015,0.3868080806604,-19.570779494519,-18.1350615274685,-18.6701339898238,-17.8739022381418,51.9898846575447,52.9102504426677,-3.65887289133604,-15.4282560073395,-13.9920685324236,-22.3063566892612
"superconductivity_data","uni_loo",53,14.2286171241761,-0.118342584255172,-0.321231998213187,-0.246906172372543,-0.349739788123956,50.9339218420149,53.4409642655576,0.311994379024932,-0.430904296222384,0.66045634479565,0.630171498360384,0.039690723857575,0.096586530160885,-0.011724660787777,0.100009462557238,51.1208077522484,39.3325033111414,0.0667690885709133,0.0469892958497309,0.169035149118663,0.156372796456719,0.186420857594167,-0.360748987036264,-0.217251296355783,-0.391972285410193,51.163684794819,50.9563596865208,0.333660033012275,-0.340408773138485,0.837938502463683,0.815929568301749,-0.0044855512718367,-0.00469923441381215,-0.00509613460592079,-0.0047195435326955,45.8191118306191,42.5480517575575,0.0021636038449213,-0.00417459801528661,0.00228163420907231,0.00436720125733558,-0.241282176221732,0.118562821328203,-0.447596673247808,-0.112136829732852,44.1162150621629,28.1182578458584,0.161480878425344,0.221725124906274,0.406578732457344,0.516761043128765,-1.16680346659178,-0.945398936619537,-1.47884577547542,-1.12863368303371,50.2333914397744,51.6906286654311,-0.239211755260932,-0.934490687776464,-0.802228651054956,-0.938311931121252,0.332283939646143,0.282181683019754,-0.38881622577059,-0.31684654284951,8.9952673305383,-12.7298722880482,0.147418251540576,0.372663482357642,0.369909511486581,0.385452315686458,-19.6225172930465,-18.131402871696,-18.7265874225016,-17.9189897807638,52.2558323978452,52.9000930145581,-3.86882633222301,-15.3726826772091,-14.5497784472333,-22.5293366135742
"superconductivity_data","uni_loo",54,14.4015356916122,-0.121398559594402,-0.31247113678713,-0.247534707158524,-0.341733014917513,51.0271483837526,53.4811829594454,0.309331814407075,-0.419988760511193,0.652452951491645,0.621096515807389,0.0426812753035791,0.0957622727687,-0.00970039525058329,0.098631560675524,50.892986207394,40.303208037259,0.0671595718467323,0.0456325993105815,0.170499641046828,0.156286106736521,0.17803627656462,-0.350440810896343,-0.227581917604036,-0.386706075216602,50.9562993076802,50.6453468994602,0.334070391271899,-0.327935847677319,0.839465282862481,0.812811543117189,-0.00428834947469918,-0.00448351181934244,-0.0049455149178529,-0.00459117008203747,46.0459195107701,43.4653711026337,0.00222967134924056,-0.00393681481071556,0.00253457067007392,0.00456036791536753,-0.227155037728464,0.125632209963175,-0.440698558103885,-0.108211138361741,44.1445801750223,29.6809295545658,0.169363781257228,0.226279212392862,0.427245985969267,0.539883416280516,-1.17336102241928,-0.937485440824659,-1.48151931376516,-1.12126345167783,50.5705894475214,52.1204920358898,-0.242835299463143,-0.930187142492089,-0.804131609708669,-0.921131881709776,0.330387540916115,0.283640186006851,-0.389734038132058,-0.318341697858903,8.75662552967965,-12.3826833105878,0.149046943648623,0.376708127987992,0.374299344793896,0.388194520422031,-19.6004198455258,-18.1957106052726,-18.7289634661847,-17.9823883431388,52.1340045599689,52.9106833786726,-3.64084873829403,-15.0605118748102,-14.049066973506,-21.7193375404394
"superconductivity_data","uni_loo",55,14.2572883530992,-0.124635033058821,-0.315462061636604,-0.251727710167854,-0.344112792959467,50.5953938905399,53.1614369688159,0.308610840264674,-0.419719649595576,0.647922949754815,0.618817361662512,0.0382866244483146,0.0950312451112723,-0.0128374019389572,0.0983562819397875,50.5106731613193,40.0618818447417,0.0662112393437663,0.0457978586281213,0.167550533900298,0.154441223363773,0.181206002387237,-0.354719216163386,-0.216873342068983,-0.385461699098147,50.5592438507419,50.5351454936977,0.331458738589672,-0.333117683135047,0.83025389360763,0.80373275344323,-0.00440513511248712,-0.00457256395720196,-0.00498870657807035,-0.00463058860028391,45.5885111078396,43.0374870680786,0.0020950877782854,-0.00402199349689644,0.00219790125949388,0.00421042454121335,-0.242160254575095,0.122890596003985,-0.442677239156236,-0.105352167953714,43.6470275085523,29.6528757748204,0.159844801933527,0.222857897105205,0.399176047007319,0.517316699120502,-1.16234744467879,-0.95369775778112,-1.46483035929535,-1.13486833092083,50.0063313814456,52.4477727298977,-0.233891881089081,-0.963352502790069,-0.788125175424966,-0.911913107975712,0.33327604426582,0.289065683873891,-0.385928519910101,-0.318091855106331,8.76410500790255,-12.6185088871981,0.148188868889778,0.386769113192954,0.373185724993524,0.387091586205095,-19.6800373756169,-18.0509618722145,-18.7794899702921,-17.8350772661571,51.7794255388102,53.1414599943294,-3.88274207332743,-15.2621793211073,-14.5231474679789,-21.8113802206032
"superconductivity_data","uni_loo",56,14.3635348553808,-0.126105086193051,-0.319785862338964,-0.251784875803735,-0.347421117240217,51.2503567387941,54.0528473677768,0.311245793407496,-0.434047228104048,0.650524128207882,0.617595848349939,0.0396068642405804,0.0961630596184529,-0.0117557169263233,0.0996227141626839,51.3267236863923,39.8571102423648,0.0666433471822406,0.0462171583965266,0.169248122174551,0.156863961963411,0.185229638499797,-0.352789613606378,-0.21493536749117,-0.385859368092531,51.353010488755,51.313379541829,0.335554330893312,-0.344228861817272,0.842305174172727,0.816472412722967,-0.00441861959861334,-0.00460891175653843,-0.00502431826078412,-0.00466883432204498,46.2953773243341,43.4167700753946,0.00220020147420707,-0.00406793087998847,0.00234085253393697,0.00444065140016207,-0.240327909411638,0.126487352878292,-0.455489540748639,-0.109447584619038,44.1656246168233,28.8756922341232,0.159805377341001,0.223142980404081,0.405212355020426,0.52350036275061,-1.17320208957142,-0.94101771137319,-1.47167325173048,-1.12225735105371,50.5586442839631,52.3766616898086,-0.238415407675876,-0.928680484260422,-0.797460911951664,-0.915353985240871,0.340270237419629,0.300252055911885,-0.392821527723838,-0.324781341848195,8.47181607973871,-13.4724925772215,0.148661567254393,0.396870947643101,0.374046977521179,0.388110835911329,-19.9100391770233,-18.3538541183651,-19.0117950560192,-18.1472256362881,52.5254995548473,53.5029361052908,-3.84538712211737,-15.6869240695243,-14.4373077977822,-22.553580641356
"superconductivity_data","uni_loo",57,14.2952663912073,-0.131098409438153,-0.317935784802252,-0.251822696228961,-0.342069239650936,50.9077647259483,53.6512979207485,0.309092622608413,-0.424711144468655,0.649706819116109,0.619904607576458,0.0410599331388878,0.0955068418493966,-0.0101669656303325,0.0988016017997209,51.0798802937148,39.5814595265743,0.0660272001060113,0.0450476495203487,0.167195806612115,0.15514390926283,0.168323635383147,-0.363454126843082,-0.231908621250032,-0.392063162195625,51.1095415621277,50.9896971655913,0.332009267232773,-0.349381958788047,0.835546497063077,0.808248056413359,-0.00437588339256784,-0.00451069047979601,-0.00492939430247951,-0.00453710139912703,45.4920817366312,43.0659474042731,0.0021758861445744,-0.00403698664177598,0.00227352656257706,0.00447883034526395,-0.231954186158063,0.123007952071565,-0.447926374946947,-0.111372025489576,43.7726261899288,28.045105659954,0.161283501200346,0.219869647112346,0.410390180241845,0.536521854877929,-1.17532269064399,-0.969441288730748,-1.49536722798107,-1.15462738217363,50.4974187725566,52.5153171028405,-0.222009070482539,-0.975560071939901,-0.768509842771606,-0.897771569234007,0.3368573889159,0.276167880261536,-0.391819427771402,-0.313191655877093,8.23184766545781,-12.7614179207742,0.149128246377951,0.360793140174254,0.374347221691249,0.389196493831947,-19.6995038455595,-18.1513743081372,-18.7731754102666,-17.9159187650221,52.2861765464308,53.2880773869195,-3.866256732259,-15.2259253686385,-14.3409942956885,-21.6892621540317
"superconductivity_data","uni_loo",58,14.1027516503529,-0.121182855929805,-0.314382130193932,-0.247146393921634,-0.341584329516686,50.6539590085044,52.8120524495855,0.305990150980539,-0.430827283325109,0.646532703975889,0.606491635617362,0.032524825858136,0.0928646157157027,-0.0170032727170396,0.0949389131280127,50.4662297053023,39.1950680160588,0.0650697115647554,0.0451735176662567,0.164724446137942,0.154020647212703,0.193316413324719,-0.341371600661999,-0.200976169453875,-0.379051735673656,50.5515249123588,50.1664424135802,0.329767314783931,-0.33036601943244,0.822465171706188,0.802915943486214,-0.00435178125568971,-0.00456872290111468,-0.00493163714216054,-0.00459659303160285,45.660278585313,42.3800026155038,0.00215070139432421,-0.00408024502233415,0.00232481351640616,0.0043161963248157,-0.23894076567859,0.112754777135281,-0.439909410670727,-0.119206774250304,43.63848455127,28.6102899488534,0.157617231845522,0.224817503033713,0.402026516404762,0.513642555889347,-1.13620559357192,-0.914600396632756,-1.40486146273911,-1.08810934488074,49.9708221311573,51.5087230790645,-0.227039714367393,-0.921370637237084,-0.776004124561151,-0.903339482964968,0.330743953357132,0.2917130448519,-0.378937239800379,-0.316743008149561,9.54603078608517,-12.1634080267113,0.148125821396974,0.389856292887195,0.371910771702176,0.385498930975044,-19.5851516128178,-18.1700735646188,-18.6312187062062,-17.9375661331428,51.8753475835273,52.5353456619669,-3.76444765085638,-15.1907781936653,-14.1641639981163,-22.0215946133476
"superconductivity_data","uni_loo",59,14.1702764012049,-0.133727973197721,-0.319109045830596,-0.255627563451559,-0.346213331770937,50.4182030811829,53.3844212734031,0.306164652438428,-0.426185939644483,0.642137311202101,0.618829564614321,0.0408090185287857,0.0956086979696125,-0.00985324439229528,0.0986890431627734,50.3931473224713,39.4030074290695,0.066090384104786,0.0458392659193351,0.167360260087139,0.155364329037787,0.174655902658208,-0.357309897213667,-0.231083010709249,-0.39076731914036,50.4305219885035,50.6742072068905,0.332887363473474,-0.333945783388588,0.836529206632856,0.812366200909752,-0.00445897874980233,-0.00462458407326542,-0.00502819963039617,-0.0046723029346366,44.9079321973184,42.17311204526,0.0021581986790145,-0.00404302857527738,0.00237205271674231,0.00452986717588124,-0.236064034152799,0.121123664846245,-0.448325955872155,-0.114116933504775,43.1226917727504,27.9411791316195,0.165132213169357,0.227420020042786,0.422452553047269,0.546509332177696,-1.19217723898782,-0.955654900945168,-1.49614195519947,-1.13993167956462,49.7792026840392,52.0233213443458,-0.245112414038358,-0.951646660253486,-0.817574619299874,-0.927450894529256,0.337424662849477,0.283501390632864,-0.391459187631806,-0.320304394680759,8.22404075515,-12.8204662396489,0.14709265739117,0.369758658307282,0.368892092816821,0.384550780286823,-19.5573323641175,-18.0448152494734,-18.6181608736528,-17.8006053024287,51.7035976969501,52.8936643773709,-3.96574927019245,-15.3241776839136,-14.5651845809259,-22.1842032413408
"superconductivity_data","uni_loo",60,14.4000712876323,-0.138107718782589,-0.321560215907252,-0.259026298060755,-0.346082128592574,51.3642742104324,53.2369728362226,0.30741665139516,-0.412813803638634,0.64201937791945,0.615261851065435,0.0393528690250415,0.0970386912363872,-0.0142369038727591,0.100375389550161,51.0350144093956,39.4682582647373,0.0674582831531421,0.0467374233922452,0.17060593592464,0.156639337488515,0.18322164483298,-0.363129159609427,-0.222750244551607,-0.392539000594206,51.0993506021696,50.4881901844863,0.332176115186321,-0.332883960667483,0.834205283898322,0.811734845689762,-0.0043953977632704,-0.00449573640983802,-0.00492127493426022,-0.00453632698361721,45.9222447398008,42.503538754933,0.00219815787253223,-0.00398121545415681,0.0022993696928796,0.00445230302937285,-0.239158472771588,0.121950749951806,-0.451510121708576,-0.108699418512978,44.0753967197828,28.8905395637922,0.168756028014638,0.214629189587514,0.417253948496467,0.522830402396317,-1.18081218679157,-0.959093607977225,-1.48486265370738,-1.14271123969782,50.587482769855,51.5288832462175,-0.249291633065606,-0.943271164033872,-0.815637741806321,-0.928948935856419,0.327261488212365,0.278177893529602,-0.394109139340042,-0.319424329388153,8.70974557139884,-12.7046454813285,0.147536380519038,0.36774182996604,0.368773259956006,0.386625372339842,-19.6072315163733,-18.0236813869723,-18.675778013459,-17.7784165216747,52.3231328634115,52.5572957862579,-3.97717833367106,-14.9913109973918,-14.8023190577717,-22.2594221010525
