"dataset","method","split_id","Gender","Age","Ethnicity","T_atm","Humidity","Distance","T_offset1","Max1R13_1","Max1L13_1","aveAllR13_1","aveAllL13_1","T_RC1","T_RC_Dry1","T_RC_Wet1","T_RC_Max1","T_LC1","T_LC_Dry1","T_LC_Wet1","T_LC_Max1","RCC1","LCC1","canthiMax1","canthi4Max1","T_FHCC1","T_FHRC1","T_FHLC1","T_FHBC1","T_FHTC1","T_FH_Max1","T_FHC_Max1","T_Max1","T_OR1","T_OR_Max1"
"infrared_thermography_temperature_(target_2)","lasso_cv",55,-0.0288940976199479,0,-0.0168478932816296,-0.0669311879453888,0.000959974454507506,0,0.0526752184912476,0,0,-0.0211812218042923,0,0,0,0.0260602220865467,0.138741731266469,0,0,0.0586796390559893,0,0,0,0.0383261207444003,0,-0.124288099844155,0,-0.0783346206840931,0.116039030126278,0.0132554657542115,0.154350769972476,0,0.568968155791168,0.0827992714198925,0
"infrared_thermography_temperature_(target_2)","lasso_cv",56,-0.0343302257852888,0.00851643555976448,-0.0151646019316149,-0.0608216861040845,0.000242941804135152,0,0,0,0,0,0,0,0,0.114396571706673,0,0.00883805053538538,0,0,0,0,0.042477798063239,0,0,0,0,-0.0357655372783254,0.000351963192352689,0,0.102783699009311,0,0.589538342226147,0.0409520880260207,0.0223703446560386
"infrared_thermography_temperature_(target_2)","lasso_cv",57,-0.00247583581496698,-0.012979438756262,-0.0221652855052877,-0.0775382526113179,0.000567979114250136,0.00362128836178967,0.137448108646714,0,0,-0.0166335311738837,-0.0998827746521572,8.24199681715624e-05,0,0,0.0230534772672858,0,0,0,0,0.0857940180426332,0.0857588608982436,0.0348169512549636,0,-0.0794711281009454,-0.0071747220531584,-0.088214299855135,0.0912328273615297,0.0439465590708283,0.125232967312062,0,0.56490040015001,0.132888405544639,0
"infrared_thermography_temperature_(target_2)","lasso_cv",58,-0.0222509193812306,0.00238865290178223,-0.0191541334029173,-0.0644372844712619,7.75332612955437e-05,0,0.0367577739940668,0,0,-0.0319933372245102,0,0,0,0.0971891956953793,0,0,0,0.0613297675593919,0,0,0,0,0,0,-0.00628760045634511,-0.0375543046538154,0,0,0.105438816549232,0,0.639383575731611,0.102482042705292,0.00578731814573839
"infrared_thermography_temperature_(target_2)","lasso_cv",59,-0.0102502783793573,0,-0.0227302933246777,-0.0581622713944994,0.00059365153794687,0,0,0,0,-0.0232503157358001,0,0,0,0.220087361119568,0,0,0,0,0,0,0,0,0,0,0,-0.023838176034877,0,0.0199935023958458,0.0510877525229003,0,0.636950127706869,0.0512152633533061,0.0399928198238442
"infrared_thermography_temperature_(target_2)","lasso_cv",60,-0.0474374113382439,0.0121110434411292,-0.0178414644105852,-0.0575876596229727,-0.00153354705051967,0,0,0,0,-0.0164387858037442,0,0,0,0.057971411640666,0,0,0,0,0,0,0.133467174538255,0,0,0,0,0,0,0,0.0634544139383374,0.00180039516240369,0.526803201794822,0.131085560052142,0
"infrared_thermography_temperature_(target_2)","lasso_cv",61,0,0,-0.00926044374672908,-0.0525411350364292,0.00048639247213639,0,0,0,0,-0.00102269440453102,0,0,0,0.0860270720158014,0,0,0,0.0454616094463762,0,0,0,0,0,0,0,-0.0161878190241464,0,0,0.0532734647458483,0,0.638420563878989,0.120393052180473,0
"infrared_thermography_temperature_(target_2)","lasso_cv",62,-0.0461287344603395,-0.00299469084013304,-0.0260401191580407,-0.0578691173937554,-0.000573830427707068,0.00196109596605483,0.0745052290861065,-0.0981336039403382,0,-0.0409843112857197,-0.0818530813463438,0,0,0.0418172932339011,0.170332504341962,0,0,0,0.0427685053881806,0.0436128611925831,0.0808842257187036,0,0,-0.0953953045610986,-0.00811142028949552,-0.119360739038098,0.101695393652617,-0.0236409060807335,0.0616473417683336,0.136594025689977,0.658031584869928,0.0855648624554168,0
"infrared_thermography_temperature_(target_2)","lasso_cv",63,-0.0396754036846857,0.00784474104255442,-0.0216830922876619,-0.0489060119408374,8.54395767724623e-05,0.00164748886878546,0.0208739627033343,0,0,-0.00808013058744081,-0.0369172797634521,0.0233889901745961,0,0.0812345608818728,0.0195713551571269,0,0,0,0,0,0.0785707018466193,0.00765895610792017,0.00253806820027507,-0.0509746195785181,-0.0258466607211126,-0.0246822464055925,0,0,0.0633360719788148,0.109087221119058,0.551033910460413,0.147011517657758,0
"infrared_thermography_temperature_(target_2)","lasso_cv",64,-0.0052580858357639,0.00350622065989679,-0.00664256032224974,-0.0785528985320475,0.000844675311128773,0.00285432485828412,0.1036422537353,0,0,0,0,0,0,0.160874443715877,0,0,0,0,0,0,0.0130519342626554,0,0,0,0,-0.0492148526095274,0,0,0.120573887209465,0.0188529148887074,0.5283133980764,0,0.126269272242911
"infrared_thermography_temperature_(target_2)","lasso_cv",65,-0.0534175353117198,0.00138393830482587,-0.0176639989479935,-0.0604449394682862,-3.55183589331582e-05,0.00244564622809236,0.0421038403734587,0,0,0.0246753743403815,-0.133109808076608,0,0,0,0,0,0,0,0,0.0341497430022391,0.198454654932838,0,0.0403608972997133,-0.0463992901447566,0,-0.119790589489494,0.0689154644537013,0,0.0972533374453738,0.0758277820405431,0.503402356267014,0.182407973131594,0
"infrared_thermography_temperature_(target_2)","lasso_cv",66,-0.0389682888804352,0.00098951322898544,-0.0299004975841464,-0.0634291077332679,0.000405023246357798,0,0.068624637292269,-2.51900116175734e-05,0,-0.0073915103148738,-0.0926772518286199,0,0,0.129194964694509,0,0.0785423443672315,0.0287895145168161,0,0.00438928535049585,0,0.0996128318439257,0,0,-0.109333781875015,0,-0.0421001063496452,0.0740323140316069,0,0.113630738956917,0,0.539745658059548,0.138665730246977,0
"infrared_thermography_temperature_(target_2)","lasso_cv",67,0,0.00331082985291702,-0.0253487763990829,-0.0551361949488853,0.0013591716238102,0,0,0,0,0,0,0,0,0.135357846938199,0.0467931816989565,0,0,0,0,0,0,0,0,0,0,-0.0182077286966083,0,0,0.0676425913825283,0,0.570247522691604,0.0978812482562596,0.0145328920551714
"infrared_thermography_temperature_(target_2)","lasso_cv",68,-0.00902619244991762,0.00817086547204724,-0.00975905176440632,-0.0525938173576612,0.000149513916268975,0.00166063058713478,0,0,0,0,0,0,0,0.131785122045659,0,0,0,0.0135512803130166,0,0,0,0,0,0,0,0,0,0,0.0400387145557806,0,0.62831468096185,0.0670215648051982,0
