"dataset","method","split_id","Large.B.P","Large.ROE","Large.S.P","Large.Return.Rate.in.the.last.quarter","Large.Market.Value","Small.systematic.Risk","Annual.Return","Excess.Return","Systematic.Risk","Total.Risk","Abs..Win.Rate","Rel..Win.Rate"
"stock_portfolio_performance_(target_3)","uni_loo",1,-0.0971205060358561,-0.0666315084546579,0.164098220385363,0.196254558482323,-0.124606204616566,-0.133167870130948,0.000944308295394559,0.000295456720399671,1,-0.000503429505453376,-0.00908624349432515,0.00219279981227824
"stock_portfolio_performance_(target_3)","uni_loo",2,-0.1565919473335,0.0303026186489001,0.143824893071965,0.147640320183565,-0.0253574956916256,-0.172051170625161,0.000879052380345602,0.000724594504363557,0.999999999999996,-0.000640567596701239,-0.00753424018477819,0.00416618931061579
"stock_portfolio_performance_(target_3)","uni_loo",3,-0.0531168214551506,0.0128643190500001,0.177769668855789,0.119928332993295,-0.194376481354951,-0.118054132521035,0.000926474015034669,0.000510352925243485,0.999999999999999,-0.000420302111537762,-0.0115969695577046,0.00174039617563793
"stock_portfolio_performance_(target_3)","uni_loo",4,0.0261836980414794,-0.0311787472769561,0.208402577511858,0.115479213714023,-0.0807305154783614,-0.262788551949364,0.000878237771454811,0.000604963590971222,0.999999999999996,-0.000666621664893725,-0.0115392854501333,0.00297204956186768
"stock_portfolio_performance_(target_3)","uni_loo",5,0.0341430805115578,-0.0421884198921866,0.0222363889914532,0.221368084976244,-0.174378615593424,-0.0953922572613,0.00082978011629624,0.000526363714676003,1,-0.000425564596134646,-0.00626451576837429,0.00373566012903011
"stock_portfolio_performance_(target_3)","uni_loo",6,-0.0278688358770685,-0.0838417656508616,0.158607979242422,0.138457300959828,-0.0801439450102954,-0.131121471035439,0.000734372902840879,0.000298834938836469,1,-0.000250091524960359,-0.0111061916545283,-0.000233936334908811
"stock_portfolio_performance_(target_3)","uni_loo",7,-0.0977522889426168,-0.0110717177015182,0.206801990030563,0.0566895044496699,-0.100313081649981,-0.133596238009024,0.00089799776161143,0.000428869127208522,1,-0.000541123046047788,-0.0101487572191041,0.00211931617073656
"stock_portfolio_performance_(target_3)","uni_loo",8,0.102584359879594,-0.0970129252625112,0.253027085473152,0.106742865046234,-0.198872941880005,-0.182620111058465,0.000913664347758541,0.000597485376423356,0.999999999999999,-0.000496839850897563,-0.0159544784605544,-0.000108008331530174
"stock_portfolio_performance_(target_3)","uni_loo",9,-0.169934650020768,0.0189058660263241,0.205709855649965,0.18354837519117,-0.190797543154997,-0.107722875506513,0.000768776164917117,0.00044163517737746,1,-0.00057313289801836,-0.00633780681575334,0.0026967361388333
"stock_portfolio_performance_(target_3)","uni_loo",10,-0.164775241255763,0.0469858270350979,0.0675443657490453,0.280740328622014,-0.0390420971795876,-0.17921923590831,0.000842767498481476,0.000168806870404028,1.00000000000001,-0.000417749323886103,-0.00787059471203049,0.00233522242533974
"stock_portfolio_performance_(target_3)","uni_loo",11,-0.0769981217852064,0.0151241545394804,0.135530331383534,0.151552768400428,-0.172979227056005,-0.095424761191165,0.0011366027852341,0.000493727371962007,0.999999999999998,-0.000594077491342546,-0.0112054837554506,0.00227190403372973
"stock_portfolio_performance_(target_3)","uni_loo",12,-0.032306351363122,-0.0151666712894053,0.196208063334327,0.102082795555597,-0.102940751403228,-0.122092484251905,0.000948147844483506,0.0005566539157498,1,-0.000576893294292763,-0.0127756867882998,0.00200813915609162
"stock_portfolio_performance_(target_3)","uni_loo",13,0.0844932096948529,0.0420042261388332,0.073591442316783,0.096106921491936,-0.140316970206624,-0.173208329959343,0.000695552818491546,0.000716494098561132,0.999999999999997,-0.000315868906499883,-0.00645381419721421,0.00330936356172883
"stock_portfolio_performance_(target_3)","uni_loo",14,-0.0135174258101703,0.0101359965501553,0.258755019349556,0.0378104157478077,-0.161708409855357,-0.13898455021683,0.000951551358161161,0.000725113767906706,1,-0.00043689023351832,-0.00805165249257229,0.00461493903026843
"stock_portfolio_performance_(target_3)","uni_loo",15,-0.206833683510728,-0.0540701909498305,0.274025921322278,0.15711592779483,-0.107019320608621,-0.136873626853519,0.000901158898611191,0.000568238489434751,1,-0.000365418439462786,-0.0102009624965543,0.000545906183800789
"stock_portfolio_performance_(target_3)","uni_loo",16,0.00566800450144702,-0.114053777735657,0.0942205880766191,0.203815596678242,-0.0719633468923783,-0.105432572037057,0.000655560950051599,0.00059015583301398,1,-0.000494085643131491,-0.00872502319586491,0.00279021613921357
"stock_portfolio_performance_(target_3)","uni_loo",17,0.0746358146766313,-0.120322399519878,0.117071023459303,0.118291380134341,-0.101471515006347,-0.155950384356616,0.000925826370842054,0.000618039324930401,0.999999999999999,-0.000539365646471178,-0.0141012773815124,0.00290453056322178
"stock_portfolio_performance_(target_3)","uni_loo",18,-0.113485457915438,0.0157801272325664,0.115414385262623,0.190332379632988,-0.0855834286639758,-0.116808438281242,0.00105472028162889,0.000517298320062775,1,-0.000393013755530297,-0.0103625163044819,0.00371712371873011
"stock_portfolio_performance_(target_3)","uni_loo",19,-0.253108647464297,0.00873067585475609,0.213311735984662,0.118177860337791,-0.120126765946952,-0.0236161943396559,0.000916994606218265,0.000546147274524856,0.999999999999998,-0.000575376663544637,-0.011664439599936,0.00410631534998593
"stock_portfolio_performance_(target_3)","uni_loo",20,0.00245769947132212,-0.00645980846601657,0.165420050894371,0.131497915257436,-0.091854112705273,-0.193502818513293,0.000397484748470661,0.000416140410018472,1,-0.000488229831491763,-0.00724486509595163,0.00237052448735529
"stock_portfolio_performance_(target_3)","uni_loo",21,-0.0693703027259057,-0.014568032215359,0.244430610310828,0.0778207224074781,-0.147047775703031,-0.0864010860152061,0.000882519118937686,0.000615695123315633,1,-0.00062853646014093,-0.00903275432050204,0.00467709235678639
"stock_portfolio_performance_(target_3)","uni_loo",22,0.0455851526499709,-0.0774200797575543,0.255346642423213,0.115960122297556,-0.0685639209910088,-0.245314602169622,0.000819648339988729,0.00063499992616544,1,-0.00050962130633829,-0.0112956061583415,0.00228212513555075
"stock_portfolio_performance_(target_3)","uni_loo",23,0.0550159729424502,-0.14511693713004,0.0609552936437977,0.199889484396846,-0.09178217379524,-0.134572701271958,0.000645157781692763,0.000592869846419624,1,-0.000636415691167222,-0.00957104942397655,0.00238432969093421
"stock_portfolio_performance_(target_3)","uni_loo",24,-0.134864687738749,0.0631777251179676,0.194713566756368,-0.0722585107288542,-0.135408291264754,0.0152842139488678,0.000926795903150991,0.000251871255415193,0.999999999999998,-0.00035308727340148,-0.00615541082402054,0.00325894840660814
"stock_portfolio_performance_(target_3)","uni_loo",25,-0.102246740155197,-0.0592510505035844,0.244121818914281,0.234991235967619,-0.174829679881727,-0.194157614852373,0.000891496738417528,0.000601856818908557,1,-0.000626331465253226,-0.0102493694144276,0.00355065554786434
"stock_portfolio_performance_(target_3)","uni_loo",26,-0.132425246508047,0.088684577803709,0.186923363451702,0.130503864730151,-0.084685542404623,-0.173006996617333,0.000921242409367502,0.000539756380817645,1,-0.000618637909699316,-0.00866078329455154,0.00333789892923743
"stock_portfolio_performance_(target_3)","uni_loo",27,0.0179854837917579,-0.0997766740011257,0.0682310269498626,0.102621205655845,-0.0597542460160239,-0.020334928463122,0.000850538754236338,0.000469821930698916,0.999999999999999,-0.000537076255054458,-0.00999009241084108,0.00270917813118828
"stock_portfolio_performance_(target_3)","uni_loo",28,-0.0295428537337507,-0.0110003076411351,0.218160831209577,0.112734084043121,-0.106588403236978,-0.263499583098811,0.00111466421982479,0.000481879526513765,0.999999999999995,-0.00052850970858394,-0.0107658247778128,0.00221560389807421
"stock_portfolio_performance_(target_3)","uni_loo",29,-0.135834501161441,0.0327776428579701,0.12941183065743,0.197990415856389,-0.0997493370390497,-0.13740330074321,0.00093204456456559,0.000781588582616113,0.999999999999999,-0.000532616296285861,-0.00696004256866352,0.00573341039476949
"stock_portfolio_performance_(target_3)","uni_loo",30,0.0107000287836379,-0.0271783976882898,0.0733086327265185,0.152163256106607,-0.0493227636220808,-0.154587389641808,0.000696685492284142,0.000435708372735369,1,-0.000416426992397342,-0.00625771462163888,0.00347143914037631
"stock_portfolio_performance_(target_3)","uni_loo",31,0.0508087776800386,-0.0607660446826762,0.182520320852051,0.0408749857582182,-0.116360473293132,-0.10833988721893,0.00108308466989471,0.000723294023846186,1,-0.000681592403415826,-0.0114251668069258,0.00332920866873146
"stock_portfolio_performance_(target_3)","uni_loo",32,0.0903552855671854,-0.0797024265761825,0.0266980164895487,0.156273593730377,-0.0996747900994536,-0.0722367752404401,0.000826989548843642,0.0001198369983699,1,-0.000400059807396845,-0.00982991295992984,0.000291125011646656
"stock_portfolio_performance_(target_3)","uni_loo",33,-0.00432249688061001,0.0613310637854004,0.212358215401974,0.0271554317715995,-0.161811065678997,-0.138673819704678,0.00099635974747044,0.000628332317612015,1,-0.000593204719131256,-0.00662297803941366,0.00478467696783621
"stock_portfolio_performance_(target_3)","uni_loo",34,-0.113606618304616,-0.0146616324831379,0.17077639322658,0.0980353796535143,-0.0358818548006087,-0.148088328163614,0.000900326602274233,0.00029814021930671,1,-0.000389974091102199,-0.0100501967300464,0.00218289876726034
"stock_portfolio_performance_(target_3)","uni_loo",35,-0.017874780000801,0.0058710313608333,0.0365891870434248,0.0960270187971215,-0.0795810372406077,-0.0218450705588569,0.000548530156855603,0.000747304310155519,1,-0.000667395880672121,-0.00664498311695297,0.00479427305166523
"stock_portfolio_performance_(target_3)","uni_loo",36,0.0718560177683966,-0.0839055419355615,0.241648061198159,0.0487889670636438,-0.0984828489041504,-0.13984283754731,0.000870725141790624,0.000730354161796229,1,-0.000518749921114313,-0.0128225383255871,0.00121766430660572
"stock_portfolio_performance_(target_3)","uni_loo",37,-0.119793730616523,-0.011801971315678,0.102731083051224,0.165616539322071,-0.113482597018,-0.031477620244356,0.000660964019970174,0.000547388738331197,1,-0.00042017698722171,-0.0062736333596424,0.00433297058679968
"stock_portfolio_performance_(target_3)","uni_loo",38,0.0671928802879876,-0.0159084409288143,0.11358164439569,0.115736114988164,-0.0774567439335551,-0.139866232258261,0.000806896740768715,0.000513754892606402,0.999999999999997,-0.000341637405915255,-0.00910217523825648,0.00279115997327397
"stock_portfolio_performance_(target_3)","uni_loo",39,-0.0414954747356985,0.0282130936428644,0.200790056649493,-0.00748634129403718,-0.0424180028173023,-0.0969005677352308,0.0012598089258634,0.000519603959986489,0.999999999999999,-0.000558299678046332,-0.00713080888460435,0.00440966225444947
"stock_portfolio_performance_(target_3)","uni_loo",40,-0.0762439518582426,-0.0508805689883306,0.332366102661142,0.212586840021397,-0.16882753015146,-0.258318426649701,0.00109440823960622,0.000474406124942617,0.999999999999996,-0.000373320234955283,-0.01049897246893,0.00198079997288495
"stock_portfolio_performance_(target_3)","uni_loo",41,-0.128059299222871,-0.0216212681958339,0.281613496881727,0.206688524903375,-0.166813307595599,-0.207194251429001,0.00088827299367849,0.00079570628145078,0.999999999999999,-0.000862011326150945,-0.00746160307956464,0.00447662794879199
"stock_portfolio_performance_(target_3)","uni_loo",42,-0.0476060615147974,-0.0886786879594182,0.22690045156114,0.155947260958631,-0.186794635296559,-0.121987231626893,0.00113154731606359,0.000736760957548228,0.999999999999998,-0.000566502168605412,-0.0100401496943058,0.00259716834055455
"stock_portfolio_performance_(target_3)","uni_loo",43,-0.0112908923942392,-0.0212369662883114,0.136098596253602,0.0574880452422281,-0.0761757779486483,-0.0919491553599097,0.000704881826988693,0.000539816270555845,0.999999999999998,-0.000340517961956744,-0.00632496246562132,0.00315506841819796
"stock_portfolio_performance_(target_3)","uni_loo",44,-0.147484375182396,0.0425894026204977,0.126339121337285,0.171126101056642,-0.0882938367888146,-0.163245276346763,0.000746029480177615,0.000485382281119923,0.999999999999997,-0.000592982301482662,-0.00675710831025019,0.00418333218359925
"stock_portfolio_performance_(target_3)","uni_loo",45,0.0295434845758392,-0.00551817551224385,0.150207836138885,0.128132337949658,-0.154448062795942,-0.165468316225254,0.000950727520596042,0.000545308002724224,0.999999999999999,-0.000235156027745834,-0.00902307077576064,0.00270936051675932
"stock_portfolio_performance_(target_3)","uni_loo",46,-0.0114140582890155,-0.0454363887105248,0.0703064684584958,0.157502239808066,-0.0422155657607469,-0.130430613497959,0.000693669198975607,0.000337239456120294,1,-0.00034628316274783,-0.00842086971330833,0.00344526546184377
"stock_portfolio_performance_(target_3)","uni_loo",47,-0.0303227107471895,-0.0147979922811896,0.177456323469366,0.0531195382086658,-0.045564555248559,-0.104071389219033,0.000752938730729786,0.000511963471806737,0.999999999999999,-0.000622896487718583,-0.0111781954955768,0.00349679268695721
"stock_portfolio_performance_(target_3)","uni_loo",48,-0.0293707406375434,-0.0018394496735038,0.0863884578177159,0.127796442684117,-0.0236706147610931,-0.124264330319339,0.000604779988015969,0.000255734730944562,1,-0.000544109742961265,-0.00990144342406887,0.00230911215858394
"stock_portfolio_performance_(target_3)","uni_loo",49,-0.00657216583073761,-0.048720796866612,0.140926655064321,0.124683102341107,-0.0970810724556214,-0.127621669470744,0.00074902197933587,0.000658240349544499,0.999999999999998,-0.000594087736604076,-0.00968483180192131,0.00299601196668843
"stock_portfolio_performance_(target_3)","uni_loo",50,-0.0542708919178585,-0.0126202491337428,0.0963929618144638,0.169221440245579,-0.0357670652447962,-0.110869091621367,0.000771611036527494,0.000256495915537701,0.999999999999999,-0.00062356132338523,-0.00963690689850139,0.000521072619145089
"stock_portfolio_performance_(target_3)","uni_loo",51,-0.107366454404644,0.0271564260302942,0.0355454034009467,0.239841310192441,-0.0696427271753587,-0.190249332756765,0.000670558997351554,0.00054242843448046,0.999999999999998,-0.000669937149655439,-0.00705656063787697,0.00450252216552892
"stock_portfolio_performance_(target_3)","uni_loo",52,-0.0148137702695697,0.052355964450955,0.0729264370198103,0.264007666779391,-0.185369549764765,-0.209084221081668,0.000691407558510323,0.000134640210548728,1,-0.000605176529785012,-0.00904228637010073,0.00117092213909453
"stock_portfolio_performance_(target_3)","uni_loo",53,-0.0685359513369335,-0.0328825451221044,0.0773858097512405,0.232849582111901,-0.165213783261921,-0.119131082803469,0.000939557008196023,0.000505938701525236,0.999999999999998,-0.000492967986661827,-0.0100755386979133,0.00310298467371934
"stock_portfolio_performance_(target_3)","uni_loo",54,-0.191713497956328,-0.0374665033162058,0.183995592133637,0.17853985527714,-0.0651850920984488,-0.027958504031659,0.000845575991292099,0.000413931603141822,1,-0.000452070807871039,-0.0114083360964834,0.00308040727816194
"stock_portfolio_performance_(target_3)","uni_loo",55,0.0618444080118609,-0.0681135983401732,0.102145713968239,0.186842897260933,-0.0947214951771297,-0.309604614133248,0.000603760159715478,0.000525247930068144,1,-0.00035890994497881,-0.00633216749077964,0.00224436167202334
"stock_portfolio_performance_(target_3)","uni_loo",56,-0.0211428917023279,-0.0733451878287166,0.137777639246361,0.223401750126805,-0.12965877068766,-0.149826560381504,0.000754635847161182,0.000581756875732685,0.999999999999999,-0.000383982617222776,-0.0078910578295726,0.00308179454482314
"stock_portfolio_performance_(target_3)","uni_loo",57,0.000835683947316682,-0.0725687537163307,0.1546209697785,0.151896623107973,-0.121704469394634,-0.151574108441344,0.000816767323866723,0.00056007720542694,1,-0.000556056331299413,-0.00794731461042003,0.00298495806411168
"stock_portfolio_performance_(target_3)","uni_loo",58,-0.188586390190264,-0.0126319736649081,0.176445132544909,0.15318559553129,-0.0710974290667163,-0.13980331397139,0.000630875943383206,0.000365746134195717,0.999999999999998,-0.000395961501757649,-0.00816733793946386,0.00122409890168604
"stock_portfolio_performance_(target_3)","uni_loo",59,-0.259334985218715,-0.0143502938383615,0.24304789685719,0.134437967338164,-0.0967989676806194,-0.084583239758613,0.000929727926420571,0.000959716248456844,1,-0.000549779836405488,-0.00800141825650389,0.00541299690616536
"stock_portfolio_performance_(target_3)","uni_loo",60,-0.0999790774327959,-0.079397890170552,0.212528514856059,0.182864265118725,-0.187602509618807,-0.0967138806580276,0.00081681636039858,0.000732056389431728,0.999999999999995,-0.000631721127159075,-0.0132498190567588,0.00376268233735531
"stock_portfolio_performance_(target_3)","uni_loo",61,-0.018763635110828,-0.108198423429333,0.0953972919510406,0.142715322756827,-0.0387262398457761,-0.0843580551326375,0.000839303361293314,0.000740685188517496,1,-0.000571509849973587,-0.00980898205212865,0.00357724826390821
