"dataset","method","split_id","Large.B.P","Large.ROE","Large.S.P","Large.Return.Rate.in.the.last.quarter","Large.Market.Value","Small.systematic.Risk","Annual.Return","Excess.Return","Systematic.Risk","Total.Risk","Abs..Win.Rate","Rel..Win.Rate"
"stock_portfolio_performance_(target_6)","uni_loo",1,0.0243124674468942,0.14815694378108,0.0451910193677703,-0.113087888230725,0.0526959876350957,-0.16765013155116,0.000647003059586578,0.00199666184317247,0.075601812874213,-0.000314599246754245,0.0131559460126306,0.0188178147635226
"stock_portfolio_performance_(target_6)","uni_loo",2,-0.164025483231823,0.197924390023709,0.0692296253140601,-0.114223119638863,-0.0246055521705751,-0.00033253969765925,0.000644310330972913,0.00219553007682777,0.197059610027626,-0.000315338007865473,0.0107092015099301,0.0194937226926104
"stock_portfolio_performance_(target_6)","uni_loo",3,-0.0319330746450174,0.177042047132776,0.0083825112855167,-0.109423900327182,-0.0105043347405896,-0.0390168882574838,0.000575523937635475,0.00199444176901963,0.059986447515504,-0.000106822659554881,0.00890958918998162,0.0185111251973401
"stock_portfolio_performance_(target_6)","uni_loo",4,-0.0688251005853887,0.237636996820247,0.0847300319483174,-0.0726783753210816,-0.0472286907855035,-0.124985258225937,0.000697581927250916,0.00213953004216394,0.120899391463442,-0.000420930101324418,0.00796237281413823,0.0188730031718916
"stock_portfolio_performance_(target_6)","uni_loo",5,-0.0819924980370329,0.206391497716314,0.0140628655536825,-0.120916475593173,0.0224228873095886,-0.00640806083027994,0.000793773542553687,0.00195402497164601,0.158384324029782,-0.000321211586913238,0.0111613577601733,0.0191564305301334
"stock_portfolio_performance_(target_6)","uni_loo",6,-0.0471626194879452,0.209150005553934,-0.0245083196216967,-0.12462578597853,0.0667444590171233,-0.0506882408243084,0.000710846950698209,0.00198112762547683,0.008416156493756,3.20244385370939e-05,0.00995231493089867,0.0188370757437875
"stock_portfolio_performance_(target_6)","uni_loo",7,-0.0179212305737635,0.323200194722333,-0.0907290913614306,-0.107071619785977,0.0250658186342753,-0.0763732603200432,0.000628781080474494,0.00231701530723724,0.0678284723011999,-0.000129395473638415,0.0109895553226253,0.0195601402493321
"stock_portfolio_performance_(target_6)","uni_loo",8,-0.0470889126412844,0.254626969064024,-0.0018773114981003,-0.161826601731808,-0.0263676655140169,-0.0142571180721501,0.000756111870174214,0.00223536969369916,0.0260536354706904,-0.000626469978518769,0.0100466946810109,0.0195636420052226
"stock_portfolio_performance_(target_6)","uni_loo",9,-0.0141061356994267,0.229335774975858,-0.021588035317332,-0.0266933930173347,0.0133371367631481,-0.175196257935098,0.000494279957408806,0.0022871986724015,0.126266491225664,-1.97766887979037e-05,0.012170894142629,0.0197842779625126
"stock_portfolio_performance_(target_6)","uni_loo",10,0.0126309733267969,0.101722847200277,-0.0230402673229766,-0.0842191796959955,0.106020695124672,-0.143082959827115,0.000420589137611203,0.00210223823626239,0.11070488367283,-0.000174577952431321,0.0106054237721296,0.0189461259369741
