"dataset","method","split_id","Large.B.P","Large.ROE","Large.S.P","Large.Return.Rate.in.the.last.quarter","Large.Market.Value","Small.systematic.Risk","Annual.Return","Excess.Return","Systematic.Risk","Total.Risk","Abs..Win.Rate","Rel..Win.Rate"
"stock_portfolio_performance_(target_2)","uni_loo",1,0.02232730326236,-0.00619010896088838,0.0267969849717682,-0.0120841404735686,-0.019469396147896,-0.0198262046328404,9.69471536252506e-05,0.000360406490284605,0.0131803371057742,-6.86570964212181e-05,0.00177522980329573,0.00229501962757425
"stock_portfolio_performance_(target_2)","uni_loo",2,0.000476175959587387,0.00651488064791504,0.0246736715386864,-0.0141307674245606,-0.0198740776382767,-0.00180629277830629,9.85866831879409e-05,0.000373840226301969,0.0260663401209805,-4.55490784320901e-05,0.0015540924234577,0.00230174043619456
"stock_portfolio_performance_(target_2)","uni_loo",3,0.0174949911349029,-0.0062432004705239,0.0213527439390072,-0.0105202322919996,-0.0160138858762815,-0.00964108797625879,6.65475746136949e-05,0.000343350358618733,0.0122567140724643,-2.54601316895722e-05,0.00106548354156504,0.00199367602736449
"stock_portfolio_performance_(target_2)","uni_loo",4,0.00725942405268472,0.0114701122011955,0.0258745557536212,-0.00453135698625017,-0.022392666274285,-0.0195812945069787,8.50153582608811e-05,0.000342660242664427,0.0176760939044046,-6.05612253061328e-05,0.00110649159117104,0.00209934726694275
"stock_portfolio_performance_(target_2)","uni_loo",5,0.0152757780014309,0.00433122180180537,0.0232560686316179,-0.0176808856379397,-0.0211002405341118,-0.00127302969704817,8.75262048140883e-05,0.000343439188017336,0.0239732582362967,-4.68610854452731e-05,0.00148441188006799,0.00214387226716929
"stock_portfolio_performance_(target_2)","uni_loo",6,0.0147078894018811,0.00515776884706071,0.0123383659684805,-0.0129921727177491,-0.0100084565636225,-0.0095992523547323,7.32010813007985e-05,0.000340169031114371,0.00740978328707933,-1.78213844969076e-05,0.00137991981199329,0.00208758871523013
"stock_portfolio_performance_(target_2)","uni_loo",7,0.016182026458536,0.0176547920597877,0.00487052863926442,-0.0104882984234381,-0.0180669055971909,-0.00988649950327396,8.22611042975723e-05,0.000370576503710601,0.0104593335152358,-1.94868546725664e-05,0.00149492570892027,0.00215815104044617
"stock_portfolio_performance_(target_2)","uni_loo",8,0.0132223025720622,0.0143377518432002,0.0160113561358131,-0.0126918534682614,-0.0252490386158267,-0.0068473753848737,0.000102316273843367,0.000349111850601719,0.0135461718164984,-8.44129611175019e-05,0.00145297704079807,0.0022068577547987
"stock_portfolio_performance_(target_2)","uni_loo",9,0.0134993420573663,0.0106978168957667,0.0108395583567711,-0.00152706208573039,-0.0101495666900073,-0.0259358895659757,6.51501608652189e-05,0.000366356920972414,0.0159450432957019,-1.81196926544948e-05,0.00162351792358279,0.00220802343966025
"stock_portfolio_performance_(target_2)","uni_loo",10,0.0209038678559018,-0.00281706883956993,0.0116298447295117,-0.00843478010499608,-0.00215400941132439,-0.0197957502137903,5.72593184392471e-05,0.000363908262043227,0.00931402762264268,-2.06936336998512e-05,0.00166941069188235,0.00218891258340296
