"dataset","method","split_id","Relative_Compactness","Surface_Area","Wall_Area","Roof_Area","Overall_Height","Glazing_Area","Glazing_Area_Distribution","Orientation_3","Orientation_4","Orientation_5"
"energy_efficiency","uni_loo",30,59.0550687072754,-0.0758768773491264,0.106003110273524,-0.192348155778639,5.1440307554552,19.6205470038483,0.779786972061197,0.538161616161616,0.713334556126196,-0.280022630123212
"energy_efficiency","uni_loo",31,60.7809397302033,-0.0764287064870068,0.0936999529312947,-0.191849393448575,5.1142289560201,20.0321762525781,0.337227832018189,-1.44170421360033,-0.0908523809523833,0.881789934983293
"energy_efficiency","uni_loo",32,59.8940589422544,-0.0755985738011338,0.102418195329379,-0.191607954141093,5.05893043478261,17.1171986738948,0.49404880718586,0.98714664897147,-0.888979342378683,-0.263653375863903
"energy_efficiency","uni_loo",33,60.0577696613754,-0.076335653368279,0.111481060133095,-0.195307285856422,5.20121883549019,22.6979476584022,0.589564066479024,1.17087143934767,0.11767307692308,-0.138196843359145
"energy_efficiency","uni_loo",34,60.3358672860003,-0.0775217981430645,0.107092257761492,-0.196035738792844,5.32709948252805,22.6810926478588,0.370915588358946,0.29633710541989,-0.814805535761167,-0.853200000000005
"energy_efficiency","uni_loo",35,56.5803640621958,-0.0728512238313275,0.103507759888799,-0.188748832811055,5.07516369047619,20.9870101902566,0.411738031164549,-0.860604261518852,0.399201388888887,-0.678854166666668
"energy_efficiency","uni_loo",36,56.8766840535516,-0.0739438301205381,0.108656560693954,-0.192849305179009,5.24004036216865,21.4613488378578,0.330080268007825,-0.804453483521069,0.054390020948387,0.340756338028164
"energy_efficiency","uni_loo",37,64.176342042661,-0.0803970913717864,0.11211961607969,-0.204774876559622,5.27525354497928,24.1967902416646,0.534687699097616,-0.650845576349729,-0.0384536891679707,0.223163822129339
"energy_efficiency","uni_loo",38,63.2887530646636,-0.0795491850330064,0.11775699446466,-0.202507743562173,5.26735356009316,22.2530463977645,0.905827941673505,1.97141884713752,-1.36697267042117,0.361706258965124
"energy_efficiency","uni_loo",39,58.1690511686384,-0.074149685300384,0.100450870124783,-0.187706130875774,5.05436011904762,17.3013971703772,0.453234202181144,-0.183426720774158,-0.436664580725908,0.417337825532687
"energy_efficiency","uni_loo",40,60.5870569978611,-0.0774391926757555,0.104004165555564,-0.196558070848098,5.29086338992641,20.127380878617,-0.0271618099533007,0.41904176904177,0.362938904099314,0.615784127422864
"energy_efficiency","uni_loo",41,59.8248649131286,-0.0753833206764852,0.107366004628767,-0.188318628084821,5.03779076980336,20.1306213984546,0.718501456664238,-0.228219920932017,0.0842718880285856,0.428047945205476
"energy_efficiency","uni_loo",42,59.211960259924,-0.074033352923431,0.0937597304680426,-0.18873024782969,4.91093108367967,16.4696745650232,0.545992700729929,0.47371466489715,1.01141994659236,0.615035824360565
"energy_efficiency","uni_loo",43,58.43370956131,-0.0734599489036761,0.0984053067996719,-0.18839338003423,5.01702795031056,19.5855249538725,0.940002865665775,0.457945271741007,-0.276827664399093,-0.222827204981977
"energy_efficiency","uni_loo",44,58.110480482264,-0.0753220262201586,0.108584532986766,-0.191908462848299,5.17235854341737,21.5516047599044,0.674664617104528,-0.0841972152161165,0.22954173312068,0.332508591065291
"energy_efficiency","uni_loo",45,60.2863858298571,-0.0756517735468084,0.0985909003647533,-0.191702780058928,5.04344159544159,20.8741736970091,0.346810335319514,0.365008853039547,-1.19522990271377,-0.474791666666668
"energy_efficiency","uni_loo",46,64.0305168338878,-0.0795688494082712,0.108798727089564,-0.199578391429242,5.21997761785597,20.8892421902352,0.264184836616588,0.513871506049227,0.468615670044245,0.00531327366215607
"energy_efficiency","uni_loo",47,59.743140913213,-0.0750046570584449,0.102810187874846,-0.191916899598572,5.0869799376251,19.2428512182478,0.657456455718814,2.58600550855794,-0.228888732394371,-2.14373941885776
"energy_efficiency","uni_loo",48,59.500593116741,-0.0744290721960172,0.0987742760064237,-0.190358996972674,5.01580710042203,21.5149417338083,0.680886711363246,0.975704412546518,-0.476287997716565,-0.175059559261468
"energy_efficiency","uni_loo",49,58.2793430093313,-0.074548564158833,0.101114055831669,-0.191296521677148,5.13561937845047,22.8468652899798,0.80307078234544,-0.322607506255217,0.71147795186561,-0.0820845070422586
"energy_efficiency","uni_loo",50,58.748267563834,-0.0754531336586297,0.10803647806428,-0.193532500156026,5.20189186149772,19.5870238635888,0.988516517857144,-0.481715898743401,1.74659783062161,-0.255920471281299
"energy_efficiency","uni_loo",51,59.9268831638821,-0.0758412008509338,0.101081235533141,-0.194041239292806,5.22243248297465,22.0621662334594,0.881228276979883,1.21613585867783,-1.5206432748538,0.0251247248716102
"energy_efficiency","uni_loo",52,59.3975617577487,-0.075311451354129,0.112372430065932,-0.190938719193073,5.09706425858461,20.22401541537,0.459548113207549,-1.0542360446571,0.5510854675402,0.905427278278671
"energy_efficiency","uni_loo",53,59.2066606823647,-0.0751166033588379,0.102136239333208,-0.191378380354776,5.09979095589603,18.2088284939331,0.659016691717429,-0.0471904761904788,0.0565550239234446,0.752804397991038
"energy_efficiency","uni_loo",54,55.9055718023163,-0.0718430921264405,0.105314824833915,-0.186895222863764,5.0316307873555,17.6977369523094,0.49573521900503,0.494166666666665,0.150602816901403,-0.116927061512097
"energy_efficiency","uni_loo",55,62.3432784723792,-0.0786058356792693,0.106310132883143,-0.19439533926316,5.1422950310559,17.4949935464248,0.402100030550343,-0.870731203862431,-0.622165691451401,1.74519207861822
"energy_efficiency","uni_loo",56,63.8110167306066,-0.0808798320247527,0.113181061060311,-0.201465276806865,5.34592261904762,26.993515367446,0.477317770312587,0.494968731644955,1.03811197141155,-0.535803126039243
"energy_efficiency","uni_loo",57,61.8348530083251,-0.0769648219132954,0.100524371435745,-0.19606085529081,5.13392240118843,23.3515618604732,0.756095741475214,0.746944444444443,-1.08373696145125,0.137308405879838
"energy_efficiency","uni_loo",58,57.9141425019357,-0.0738068021850478,0.0968164059842758,-0.188914158250643,5.08499883628916,18.2365963374375,0.257542204018375,0.350786848072562,0.205790516092169,-0.766254894213157
"energy_efficiency","uni_loo",59,56.6844516930724,-0.0721921190007714,0.110297196916872,-0.188016883128697,5.05356676003735,19.5179495646953,0.127076612903227,-1.58993055555556,0.779220536917388,1.01570279928529
"energy_efficiency","uni_loo",60,63.5086432175144,-0.079795362077318,0.106029249027705,-0.201482973164774,5.24595961788971,20.5321944779179,1.07967821052838,-0.720168261755867,-2.42955714285715,0.907489133948774
"energy_efficiency","uni_loo",61,59.7926015705862,-0.0754983702252845,0.107931496930958,-0.192314434652866,5.09281531452806,15.1999812312312,0.842873917991517,-0.760558327219366,-1.54785645933014,1.19147915941019
"energy_efficiency","uni_loo",62,59.6621312380413,-0.0746266718082089,0.100419680706627,-0.191405778836972,5.03838342290604,21.0637631284461,0.336119370113424,-1.3070607504467,0.727071339173967,1.39631944444444
"energy_efficiency","uni_loo",63,61.2482348151175,-0.0771588568686404,0.11320529931635,-0.198126558195315,5.17880001240618,24.1440554247994,0.749834250405919,0.213843528485167,-0.944955453148999,0.547840594169159
"energy_efficiency","uni_loo",64,59.1369785698779,-0.0757557746667033,0.112831799584002,-0.195521136230121,5.21844223501366,20.6474006718533,0.702328589287431,-0.613551712670437,0.0794746543778823,0.53633410930052
"energy_efficiency","uni_loo",65,56.7704539849365,-0.0728505524857389,0.115598782150087,-0.187805179833827,5.05234092072802,20.4068804807751,0.945918966943831,-0.451002314894795,-0.00928500166278779,-0.430614084507048
"energy_efficiency","uni_loo",66,62.7247291384524,-0.0799095090080746,0.113251061003063,-0.200146920787085,5.28534656228199,18.4664042026834,0.260942130860477,0.195421721136011,0.486457128488808,1.10305555555555
"energy_efficiency","uni_loo",67,62.3481511217258,-0.0781232142857143,0.105436807051982,-0.196932968916154,5.19052100840336,15.6894657637321,0.962653977713251,-0.70004876349704,0.277599972011341,0.033499231950847
"energy_efficiency","uni_loo",68,59.3004758349668,-0.0756649847734078,0.10862756158936,-0.19213842377373,5.1466722524787,19.4933359856773,0.720537343872267,-0.0666618102349329,-0.763101980924428,-0.202314662561657
"energy_efficiency","uni_loo",69,59.492120777786,-0.0743693618447353,0.095675549253775,-0.188417885413002,4.92736268213655,13.0470911048592,0.10877087816821,1.08636678200692,-0.943101404504476,1.00176375641967
"energy_efficiency","uni_loo",70,58.9553673237491,-0.0753069663725643,0.109570858180865,-0.192486349328679,5.16710425548407,17.3480515658111,0.57588008829973,2.82276488017102,0.524598693984727,-1.79107252463253
"energy_efficiency","uni_loo",71,62.502529906904,-0.0783334035020572,0.0998642187561251,-0.199035460358005,5.29470367311319,23.1808862146604,0.472287612244217,-0.379847206005008,-0.136958293658354,1.23076742479824
"energy_efficiency","uni_loo",72,57.8779287690301,-0.0741569405495669,0.10833206779284,-0.18796073517097,5.06354037267081,13.8462617482898,0.210468736928645,1.47457439446367,-1.07293283270755,0.586844583987446
"energy_efficiency","uni_loo",73,59.7296094132516,-0.0760398078634211,0.10285242629415,-0.193436349828091,5.19031326516754,19.1735157951937,0.52482760199643,1.34333126934984,-1.57687454652248,2.07283052090976
"energy_efficiency","uni_loo",74,56.3696421539254,-0.0734144040376541,0.109826873941504,-0.191378003685646,5.17010012210012,19.5847501168335,0.789021106646261,0.132005494505498,-0.00663976522376746,-1.3665514466641
"energy_efficiency","uni_loo",75,58.201972115293,-0.0740099218429752,0.105348768076376,-0.190770490100734,5.19304956712312,22.2270975702354,0.775968235527906,-0.758338090480943,0.324610353619331,-0.150284954811271
"energy_efficiency","uni_loo",76,56.7408152510753,-0.0732438164842727,0.110423972886362,-0.189924086208252,5.09966346880633,20.2607218959191,0.295109249817916,0.334629311690335,-0.88600880410858,0.316157697121401
"energy_efficiency","uni_loo",77,56.3482082161884,-0.0718299414387136,0.0879097667385745,-0.185692247791929,4.96739609468746,19.8075108264918,0.801482126121301,-0.323750000000002,-0.327676190476193,0.551549175970228
"energy_efficiency","uni_loo",78,60.5246767273632,-0.0762905847416492,0.107809566656731,-0.194472533389808,5.06056421654725,19.7670090370868,0.064752332192105,0.917678004535147,0.503172597273029,0.166013822434874
"energy_efficiency","uni_loo",79,56.7793153114547,-0.0716968666510433,0.101087980412687,-0.183015216427515,4.88335745161779,15.4944262470114,0.390578367551327,-0.543859649122807,0.0203037357277452,0.3538634128574
"energy_efficiency","uni_loo",80,59.5019855056206,-0.0760681263419225,0.106646036208604,-0.193648988925765,5.14447487980068,22.6140057159319,0.470064778333865,-0.396217032967029,0.892650491400493,0.649883450771278
"energy_efficiency","uni_loo",81,58.4480055780721,-0.0750164308440883,0.106904093578985,-0.189864708509306,5.09224831745341,21.6269162030012,0.613256147477223,-0.860871453056564,1.52724725274726,-0.598648569332351
"energy_efficiency","uni_loo",82,58.6649396876246,-0.0741593215282471,0.0969213743339964,-0.191081146396606,5.07950892857143,15.6374783755404,0.679798591918321,0.018531204966189,0.115750938673341,-1.13420138888889
"energy_efficiency","uni_loo",83,55.5063688648451,-0.0713737816836734,0.106936074883752,-0.186042466195617,5.00075155279503,21.4050166354997,0.676753671486087,-1.45620483736447,1.50793031566408,-0.949101980924428
"energy_efficiency","uni_loo",84,62.2445550997005,-0.0782623717776488,0.104901989353218,-0.193749687760213,5.1202289558636,22.9163026476035,0.819147104225029,0.570620393120394,-0.475485942628796,-0.348344512630223
"energy_efficiency","uni_loo",85,62.0830058051386,-0.078152490641011,0.105294920931877,-0.196805903296888,5.22370432434949,16.8245116480972,0.52474981371992,0.926414532459794,-0.906551834130782,0.223204005006257
"energy_efficiency","uni_loo",86,58.4232981894575,-0.0750527159554143,0.099653294074739,-0.190232582871181,5.13051276870231,18.405933284544,0.577053906223124,0.498757322577549,0.634049973418394,0.327447368421049
"energy_efficiency","uni_loo",87,59.6912401531346,-0.0766921568109781,0.119199270141462,-0.193300257072717,5.15433888845826,24.3288934151274,0.728674510387966,0.700640096618359,-0.448872840976775,-0.791398590744623
"energy_efficiency","uni_loo",88,63.5399976003156,-0.0802375836541824,0.107098677081593,-0.20290155913048,5.32384397780438,26.6335918854415,0.398041441304184,0.0577644798462954,0.0742464788732338,-0.0823933709706823
"energy_efficiency","uni_loo",89,58.0574801985111,-0.0740861993241224,0.111499435725194,-0.188786665892666,5.04303250188965,21.1993609435803,0.642350798209379,0.150076781326783,-0.534647605172103,1.34190497848372
"energy_efficiency","uni_loo",90,58.4342757841578,-0.0737778946353636,0.104368376830477,-0.191598428647885,5.07449351777185,18.6722150440392,0.192995642580746,1.48858495720269,-0.0925460254031639,-0.360657097288677
"energy_efficiency","uni_loo",91,59.3641895175462,-0.0752493812053143,0.100452799714973,-0.191127543893482,5.06566075501559,25.6353791942987,0.62513824162036,0.352605979813365,-1.39608859948041,1.52597668912766
"energy_efficiency","uni_loo",92,61.9406644050279,-0.0787813018442342,0.109518260131424,-0.198790223534016,5.2552080483334,22.4734248869536,0.648044513367114,-0.988364596612642,0.628767660910522,0.470549075497881
"energy_efficiency","uni_loo",93,64.3893578522304,-0.0803267212568914,0.109631181299298,-0.203705587152894,5.27671034710231,20.4083662919331,0.487763893787476,0.808297213622288,0.156249999999998,-0.282740272697041
"energy_efficiency","uni_loo",94,58.3976051557457,-0.0738758592971716,0.0977955943118731,-0.187074531566864,5.00075894795608,18.0817119825113,0.505758394506013,-1.64806818181818,-0.248336807623589,0.945271755271756
"energy_efficiency","uni_loo",95,62.4268724873244,-0.0790725757337885,0.103001274327583,-0.200925765983437,5.37955113669399,20.5223784940639,0.232471563547334,0.231548716080857,0.837981566820279,-0.732977324263039
"energy_efficiency","uni_loo",96,61.9797140741977,-0.0786870810124461,0.118106401382822,-0.201251630920288,5.30142225048765,21.5454851515757,0.242732548844532,0.756947887323938,-0.162316968745536,0.655637989086265
"energy_efficiency","uni_loo",97,60.3165641617175,-0.0764199786337113,0.106789051443897,-0.196421475962563,5.21721106890939,23.1415715941675,0.436986952509405,0.275213499633165,1.72648389153509,-1.54765576218271
"energy_efficiency","uni_loo",98,58.2126664688493,-0.0738199184496886,0.101021817273027,-0.190956642065051,5.09372340920728,20.899571980049,0.636807116520814,-1.89732800982801,0.835935191088775,0.4876731078905
"energy_efficiency","uni_loo",99,63.1349063958804,-0.0794469363718288,0.11426098091148,-0.199525379733587,5.24538001867414,21.1018834399431,0.565661159522925,-0.564884635832004,0.461928571428575,0.416154637211956
"energy_efficiency","uni_loo",100,58.6684156404886,-0.0744108757786388,0.108598029982177,-0.191306833848668,5.03877777777778,16.243384999053,0.444281212472213,-0.707977256052821,0.659242108397853,-0.692673046251994
"energy_efficiency","unilasso_loo_true",1,0,0,0.0511812297928741,0,4.87037256147662,18.0088894629886,0.203248055077957,0,0,0
"energy_efficiency","unilasso_loo_true",2,0,0,0.0528671642762398,0,4.86275531558697,18.9012649333044,0,0,0,0
"energy_efficiency","unilasso_loo_true",3,0,0,0.0533425328273442,0,4.61025032976644,21.9436858521347,0.168204481562697,0,0,0
"energy_efficiency","unilasso_loo_true",4,0,0,0.0510110547635312,0,4.84981538680427,19.8314238469154,0,0,0,0
"energy_efficiency","unilasso_loo_true",5,0,0,0.0506725551718391,0,4.794827250735,18.3700761796421,0.103457227026224,0,0,0
"energy_efficiency","unilasso_loo_true",6,0,0,0.0509169964839409,0,4.83141227407189,20.0378436178864,0.0977565402507385,0,0,0
"energy_efficiency","unilasso_loo_true",7,0,0,0.0532406077201232,0,4.64656278529155,20.8282077777528,0.256533057420397,0,0,0
"energy_efficiency","unilasso_loo_true",8,0,0,0.0543602870609125,0,4.83783144581892,19.6567403896286,0.20797398321958,0,0,0
"energy_efficiency","unilasso_loo_true",9,0,0,0.0530855932978741,0,4.71186660150784,20.1982214529594,0.148696444050675,0,0,0
"energy_efficiency","unilasso_loo_true",10,0,0,0.0523089413196233,0,4.8240245187671,20.0718676835579,0.220344839122997,0,0,0
"energy_efficiency","unilasso_loo_true",11,0,0,0.054047579698143,0,4.7987797158364,19.73347386475,0.173181380816872,0,0,-0.328476531749884
"energy_efficiency","unilasso_loo_true",12,0,0,0.053526302986415,0,4.89203631903899,19.4769504854706,0.147258751299881,0,0,0
"energy_efficiency","unilasso_loo_true",13,0,0,0.0493524132615097,0,4.87824678949656,18.4664896074487,0,0,0,0
"energy_efficiency","unilasso_loo_true",14,0,0,0.0490078221671965,0,4.8248154582798,19.1650824680341,0.122092013158012,0,0,0
"energy_efficiency","unilasso_loo_true",15,0,0,0.0504209912146949,0,4.78268545612522,20.7290530905631,0,0,0,0
"energy_efficiency","unilasso_loo_true",16,0,0,0.0506712364118531,0,4.80928948999576,19.273354378334,0.18087392688415,0,0,0
"energy_efficiency","unilasso_loo_true",17,0,0,0.0510463735440982,0,4.69841280177944,19.8757667734259,0.185044832714415,0,0,0
"energy_efficiency","unilasso_loo_true",18,0,0,0.0495782740921502,0,4.81944504553644,22.1187427804367,0,0,0,0
"energy_efficiency","unilasso_loo_true",19,0,0,0.0510854087082321,0,4.77644468247107,19.4353864275311,0,0,0,0
"energy_efficiency","unilasso_loo_true",20,0,0,0.0520444369204986,0,4.75291905396909,18.6956681524687,0,0,0,0
"energy_efficiency","unilasso_loo_true",21,0,0,0.0524135553182635,0,4.82978802234124,21.1392515164469,0.243145195047351,0,0,0
"energy_efficiency","unilasso_loo_true",22,0,0,0.0545845939998629,0,4.77011189735492,19.9862393069261,0.227543936331827,0,0,0
"energy_efficiency","unilasso_loo_true",23,0,0,0.0524271884150888,0,4.79442159786304,20.2318275052649,0.13536365391953,0,0,0
"energy_efficiency","unilasso_loo_true",24,0,0,0.0497756419960566,0,4.76303565990268,20.5825387427659,0,0,0,0
"energy_efficiency","unilasso_loo_true",25,0,0,0.0536732421723218,0,4.83807210475008,19.2782062666697,0.179633632796306,0,0,0
"energy_efficiency","unilasso_loo_true",26,0,0,0.0488478344787132,0,4.82460772484131,19.1124333361089,0.288990060629815,0,0,0
"energy_efficiency","unilasso_loo_true",27,0,0,0.0505250772069488,0,4.74819512954869,18.9532819291995,0.19772966529243,0,0,0
"energy_efficiency","unilasso_loo_true",28,0,0,0.0527329381738598,0,4.80401422040682,19.7662955185209,0.256644702787119,0,0,0
"energy_efficiency","unilasso_loo_true",29,0,0,0.0484564273094654,0,4.69961301866223,19.3774744103822,0.223854481871121,0,0,0
"energy_efficiency","unilasso_loo_true",30,0,0,0.0538689582582183,0,4.80074534011716,20.4938977214143,0.25968152706685,0,0,0
"energy_efficiency","unilasso_loo_true",31,0,0,0.0495965855568504,0,4.86695684406892,19.9128542636206,0.192821403334866,0,0,0
"energy_efficiency","unilasso_loo_true",32,0,0,0.0492160006297081,0,4.83902661924984,19.9131512308712,0.290240404733756,0,0,0
"energy_efficiency","unilasso_loo_true",33,0,0,0.0518321524416867,0,4.79164399746942,20.360188162601,0.225250520301404,0,0,0
"energy_efficiency","unilasso_loo_true",34,0,0,0.050600174722962,0,4.8621460989332,18.6467858914365,0,0,0,0
"energy_efficiency","unilasso_loo_true",35,0,0,0.0562624167746961,0,4.73178423505907,20.5226428448423,0.149985376924922,0,0,0
"energy_efficiency","unilasso_loo_true",36,0,0,0.0552215143401876,0,4.8393604756189,19.7798835295498,0.155227071636603,0,0,0
"energy_efficiency","unilasso_loo_true",37,0,0,0.054768487891319,0,4.83479178128212,20.6150067814907,0,0,0,0
"energy_efficiency","unilasso_loo_true",38,0,0,0.05212221531844,0,4.85305672474988,19.9345241725328,0.221773248786086,0,0,0
"energy_efficiency","unilasso_loo_true",39,0,0,0.0495256560267178,0,4.77446773889559,20.5699800337311,0,0,0,0
"energy_efficiency","unilasso_loo_true",40,0,0,0.0528696417584081,0,4.92884357010827,18.8012612593132,0,0,0,0
"energy_efficiency","unilasso_loo_true",41,0,0,0.0499606717117149,0,4.81008426297383,20.6728405277435,0.201600641017542,0,0,0
"energy_efficiency","unilasso_loo_true",42,0,0,0.0515188917935981,0,4.71487518371357,19.2744382042277,0.178830056331852,0,0,0
"energy_efficiency","unilasso_loo_true",43,0,0,0.0478698375978336,0,4.76915823031399,21.1897003246738,0.219462630974546,0,0,0
"energy_efficiency","unilasso_loo_true",44,0,0,0.0530836038472448,0,4.7913372866754,19.9558852449099,0,0,0,0
"energy_efficiency","unilasso_loo_true",45,0,0,0.0510923989626772,0,4.74552682487153,21.219028973114,0.121533396361755,0,-0.3485192766252,0
"energy_efficiency","unilasso_loo_true",46,0,0,0.0495246398364759,0,4.82259652260098,18.9734233502748,0,0,0,0
"energy_efficiency","unilasso_loo_true",47,0,0,0.0501136807961366,0,4.79235462367988,20.4676205958575,0.00298147449110133,0,0,0
"energy_efficiency","unilasso_loo_true",48,0,0,0.0526640803671895,0,4.73716919436802,20.9429914535919,0.247907533755703,0,0,0
"energy_efficiency","unilasso_loo_true",49,0,0,0.0525515923627437,0,4.77066154910184,19.0766126157038,0.213281404709153,0,0,0
"energy_efficiency","unilasso_loo_true",50,0,0,0.0535672633058736,0,4.82465258631069,19.7477882950666,0.201732502068702,0,0,0
"energy_efficiency","unilasso_loo_true",51,0,0,0.05045173889661,0,4.83009024354642,19.1066402731068,0.218821871020673,0,0,0
"energy_efficiency","unilasso_loo_true",52,0,0,0.0530609604697761,0,4.80609170246525,19.4104437917519,0.0790096781566588,0,0,0
"energy_efficiency","unilasso_loo_true",53,0,0,0.0515503788066743,0,4.80884272785455,20.2059138984142,0.203486396948367,0,0,0
"energy_efficiency","unilasso_loo_true",54,0,0,0.0552641990086528,0,4.771724046615,21.4552273529549,0.11380673359691,0,0,0
"energy_efficiency","unilasso_loo_true",55,0,0,0.0508584822124678,0,4.81285595148355,18.4991446038997,0.124698166453887,0,0,0
"energy_efficiency","unilasso_loo_true",56,0,0,0.0521249560401096,0,4.82694603732944,20.2051380711657,0,0,0,0
