"dataset","method","split_id","LATITUDE","LONGITUDE","LND_SQFOOT","TOT_LVG_AREA","SPEC_FEAT_VAL","RAIL_DIST","OCEAN_DIST","WATER_DIST","CNTR_DIST","SUBCNTR_DI","HWY_DIST","age","avno60plus_1","month_sold_2","month_sold_3","month_sold_4","month_sold_5","month_sold_6","month_sold_7","month_sold_8","month_sold_9","month_sold_10","month_sold_11","month_sold_12","structure_quality_2","structure_quality_3","structure_quality_4","structure_quality_5"
"miami_housing","unilasso_loo_true",40,0,404126.00486148,2.50525582915671,188.948871547351,2.84114394004874,0,-2.58066397110585,0,-0.561272787421857,-2.34325635793603,4.59443312531271,-1712.88557356872,-98808.5963043449,0,0,0,0,0,0,0,0,0,0,0,-55556.9565037615,932502.941171671,0,241086.791634287
"miami_housing","unilasso_loo_true",41,0,503568.675516612,2.23512012324246,181.479070782495,2.86336688016186,0,-2.32396160252482,0,-0.18892239363354,-2.56992725521715,5.19261683796678,-1577.65471401538,-70064.1193672824,0,0,0,0,0,0,0,0,-6339.56627552002,0,0,-48154.0123117807,685021.058895565,0,242351.305524185
"miami_housing","unilasso_loo_true",42,0,327281.711581626,2.25296287025013,185.745353013821,2.87833774574556,0,-2.89793342071505,0,-0.964589166479014,-1.71276374902235,5.07980461518581,-1544.63652975606,-67563.3986378582,0,0,0,0,0,0,0,0,0,0,0,-51099.1668807737,852941.232809972,0,229991.191059311
"miami_housing","unilasso_loo_true",43,0,434276.041702232,2.47732235296182,185.029985409994,2.5880384741696,0,-2.54254645830477,0,-0.486205363358016,-2.33731466036735,4.92356904398188,-1558.97519999141,-82410.1972507754,0,0,0,0,0,0,0,0,0,0,0,-48687.4607051489,865013.611199152,0,232032.815077725
"miami_housing","unilasso_loo_true",44,0,184097.302957409,2.95462824020004,190.754456399051,2.79449065845826,0,-3.24066541494803,0,-1.5114619773801,-1.51517660909002,5.47792984526838,-1540.5570823998,-92772.358968978,0,-14355.4227430168,-6847.53478062619,365.521708280874,4231.1659011292,0,0,0,0,0,0,-49891.5654212655,946697.076795291,0,237081.28143508
"miami_housing","unilasso_loo_true",45,0,255715.241962108,3.60647038571379,185.220741235201,2.85330681479756,0,-2.83900120850121,0,-1.16712264735952,-1.71130997463194,4.63170700647058,-1648.9421012473,-58294.9173352497,0,0,0,0,0,0,0,0,0,0,0,-49215.0986820041,773664.14425036,0,231729.989206532
"miami_housing","unilasso_loo_true",46,0,476892.063062612,3.29090491298707,184.07172902092,2.79978959754661,0,-2.39455782885626,0,-0.43866032161745,-2.36263705911448,5.44020069337099,-1568.43964845702,-98840.6916341993,0,0,0,7468.80089200531,4699.29348785501,0,0,0,0,0,0,-48485.5376838237,958667.947283588,0,243279.559552824
"miami_housing","unilasso_loo_true",47,0,504316.047973419,2.95789341014956,183.045815875532,2.63182089136331,0,-2.08361522192863,0,-0.0772031656903749,-2.78739322380828,4.75771406417041,-1679.57666620003,-90019.8027300266,0,0,0,0,0,0,0,0,0,0,0,-49228.6290734677,895198.635503958,0,244452.545603077
"miami_housing","unilasso_loo_true",48,0,304979.046445139,2.9161005495175,188.53931911907,2.61511972004161,0,-2.63932872370037,0,-0.977756399707817,-1.93473072791168,4.97220725223561,-1562.83308677774,-84353.6773747524,0,0,0,0,0,0,0,0,0,0,0,-48231.3585947538,844558.404645892,0,227202.121423726
"miami_housing","unilasso_loo_true",49,0,304694.297358916,3.19241557337451,185.167385116342,2.57743123870594,0,-2.808672543987,0,-1.01241149584395,-1.76249657389528,5.0822213187354,-1669.92861351852,-76671.0554638885,0,0,0,0,9999.46814724635,0,0,0,0,0,0,-49212.8117309387,632313.163816208,0,236324.568266832
"miami_housing","unilasso_loo_true",50,0,483400.515032517,3.43966553897678,184.931096986701,2.57944911930142,0,-2.36685314822682,0,-0.300853428090675,-2.42734895702312,4.63205360626444,-1447.93432749968,-82787.0032187059,0,0,0,2692.79719898608,0,0,0,0,0,0,0,-51334.6138030524,882714.544952277,0,228416.580839426
"miami_housing","unilasso_loo_true",51,0,209019.180255821,3.04247877296753,184.317119845992,2.66825519289517,0,-3.12385554105311,0,-1.35494184433995,-1.61621938340083,4.8985450210456,-1680.4607087922,-83013.0180145412,0,0,0,5849.29089012565,12127.943378686,0,0,0,0,0,0,-50396.0676774222,929646.654671443,0,238099.893658365
"miami_housing","unilasso_loo_true",52,0,317853.111001583,3.56276731359474,183.795616980412,2.90646124779779,0,-2.81546289838485,0,-0.930015313505302,-2.04916455549318,4.76195998251415,-1781.20803914096,-75242.7150586875,-8828.73482863635,0,0,0,0,0,0,0,0,0,0,-53069.6398673381,685444.528377042,0,240640.165515933
"miami_housing","unilasso_loo_true",53,0,308358.987784791,2.77783496883258,183.368952144788,2.80759301400486,0,-3.01573854686167,0,-1.02219336515591,-1.62142226429865,5.8400045921524,-1498.51024833213,-82734.6711777692,0,0,0,0,0,0,0,0,0,0,0,-48991.5588240845,798329.582679977,0,236877.771389854
"miami_housing","unilasso_loo_true",54,0,212176.516085137,3.09045117097066,180.908055969239,2.61894234245265,0,-3.09967795253018,0,-1.27827201059065,-1.43813261769187,5.28636023446866,-1725.89994004406,-95903.3889463083,0,0,0,0,0,0,0,0,0,0,0,-53052.2602452856,831390.836758292,0,240774.254002503
"miami_housing","unilasso_loo_true",55,0,123771.686160286,3.45575150521288,189.166895091658,2.39764413584736,0,-2.97048236470219,0,-1.5081725891445,-1.6198676175688,3.93076762932837,-1573.86774951591,-96011.8222668123,0,0,0,5710.07968962398,0,0,0,-9936.161052473,0,0,0,-49136.4179240416,967535.586073998,0,226556.753202502
"miami_housing","unilasso_loo_true",56,0,370143.757815603,2.99294399377113,185.805683767132,2.87313756740776,0,-2.94636282877862,0,-0.783034161392566,-1.98126362397227,5.15261042723043,-1565.40616005746,-92321.3581861363,0,0,0,7565.4714206884,8830.30816567706,0,0,0,0,0,0,-55884.7860562006,862653.976829385,0,237500.801686778
"miami_housing","unilasso_loo_true",57,0,419937.129054115,2.36179772320662,179.12430059027,3.05196227013137,0,-2.58159206866486,0,-0.653978226819755,-1.95723482002448,5.54001366872009,-1570.45346034543,-98501.9373274024,0,0,0,0,3568.90056514594,0,0,0,0,0,0,-49377.1472526337,905117.705862936,0,236139.50464311
"miami_housing","unilasso_loo_true",58,0,198413.783592819,4.1615000750347,185.184976952313,2.74920236749393,0,-3.08921510629234,0,-1.29118498637883,-1.61781079553423,4.96152648407135,-1581.53569864934,-77987.8447508702,0,0,0,0,0,0,0,-5177.39787455325,0,0,0,-50668.8394019739,820427.655859348,0,238476.992603431
"miami_housing","unilasso_loo_true",59,0,304845.383086999,2.82780543053853,184.83688742944,2.8695309750203,0,-2.82965501609997,0,-0.806067354817823,-2.06612197317331,4.76153964689605,-1603.7335144927,-76929.2050031345,0,0,0,0,5332.59509667683,0,0,0,0,0,0,-49926.1320105008,1020666.99506691,0,237236.793922716
"miami_housing","unilasso_loo_true",60,0,235137.939652369,2.81412213275688,186.300851010843,2.50894014553897,0,-2.94212136977558,0,-1.11552390865494,-1.64553453222928,4.66437150048217,-1417.72627364595,-83343.7771437262,0,-7129.85639626129,0,0,0,0,0,0,0,0,0,-57114.0815281886,878776.561049602,0,232330.31293101
"miami_housing","unilasso_loo_true",61,0,440569.341388729,2.76703660222091,179.001724155826,2.56042229790708,0,-2.49527729634955,0,-0.345606100421324,-2.40248959026857,4.96935052473624,-1564.74762013531,-90882.1531268782,0,0,0,0,7044.3013161237,0,0,0,0,0,0,-54542.4846595918,991883.084132539,0,237684.37395546
"miami_housing","unilasso_loo_true",62,0,326932.406378104,2.52323034155739,188.104348474596,2.78632708572448,0,-2.47641674754928,0,-0.818531383125724,-2.0573414958763,4.21134035777204,-1531.68785258296,-90739.3660834013,0,0,0,0,0,0,0,0,0,0,0,-49563.9954586277,879986.733373005,0,239042.869961945
"miami_housing","unilasso_loo_true",63,0,377596.878456617,2.21689270437108,194.515546648872,2.79862357823838,0,-2.7753221063411,0,-0.867353057549034,-1.98399939450192,5.20432116554722,-1539.0359279065,-80550.5775405002,0,-9712.61545879337,0,0,0,0,0,0,0,0,0,-46530.8395240596,919238.359378468,0,242613.81878328
"miami_housing","unilasso_loo_true",64,0,463407.5808604,1.65886292317758,180.256959735081,2.92439830063607,0,-2.43695654181372,0,-0.375000974038452,-2.30405335661325,5.22401088980315,-1506.71826809931,-64313.4764976088,0,0,0,0,0,0,0,0,0,0,0,-47345.2454273087,864072.194862976,0,232677.728880186
"miami_housing","unilasso_loo_true",65,0,368248.495333612,2.95218476220881,183.022928878914,2.77015102079959,0,-2.64436572702611,0,-0.621990435186797,-2.04285333232196,5.27906900733492,-1603.33406673812,-72861.9628059751,0,0,0,0,0,0,0,0,0,0,0,-54063.707016713,919317.546419571,0,238952.760072463
"miami_housing","unilasso_loo_true",66,0,270897.822747393,2.10795634637551,184.828707951455,2.74724195160586,0,-2.9272714155726,0,-1.1363784302115,-1.73678392250719,5.25278448566972,-1641.3474788057,-88069.0332612206,0,-12397.856479458,0,0,0,0,0,0,0,0,0,-49582.4465805021,930243.432298161,0,228845.800840236
"miami_housing","unilasso_loo_true",67,0,289730.173900589,3.76130635162175,183.126385743224,2.57366511555961,0,-2.84257182051062,0,-0.918563649214217,-1.86142275523518,4.47591653698633,-1501.8308323941,-88198.2093777256,0,0,0,13715.6324622921,13175.71851669,0,0,0,0,0,0,-53326.9150207426,1010860.64930645,0,242364.307441224
"miami_housing","unilasso_loo_true",68,0,254068.629419725,3.068385643551,192.397949957328,2.70096642848698,0,-3.10512074174098,0,-1.25214473904678,-1.42954629580311,5.43343434151972,-1438.06793663372,-67019.6515370659,0,0,0,0,0,0,0,0,0,0,0,-49058.7770903078,922660.180140907,0,229389.403997991
"miami_housing","unilasso_loo_true",69,0,326915.451736788,3.3833896005141,185.568359261414,2.60557413497297,0,-2.65895309474238,0,-0.947405596499526,-1.97966836780893,4.69801430641682,-1821.79037791995,-90564.9578440636,0,0,0,0,5306.65222991633,0,0,0,0,0,0,-52624.6872329743,966353.737967762,0,231191.19623463
"miami_housing","unilasso_loo_true",70,0,164064.929066046,3.92177343193924,183.757618329985,2.78945260322097,0,-3.05784869043354,0,-1.47878801465012,-1.45091941499624,4.94501300083462,-1587.44854648558,-83460.5364180113,0,0,0,0,0,0,0,0,0,0,0,-46031.4742356631,530379.79375714,0,244810.952358618
"miami_housing","unilasso_loo_true",71,0,320891.057714515,2.98565008701333,182.406926133125,2.89480375875868,0,-2.61035256671514,0,-0.881696576589189,-2.04841763072326,4.66638365593645,-1764.88488949814,-83872.3716727996,0,0,0,0,0,0,0,0,0,0,0,-45158.0390073905,820850.334878061,0,230878.845724134
"miami_housing","unilasso_loo_true",72,0,249364.976969628,2.52303254148982,181.299405777343,2.78243423743883,0,-2.6545461467551,0,-1.00725788320748,-1.86867089155588,4.41470177894256,-1573.45049157051,-80242.0135364048,0,0,0,0,0,0,0,0,0,0,0,-50042.9385456234,956877.985343997,0,229631.654347612
"miami_housing","unilasso_loo_true",73,0,171044.802076216,2.67697579295362,183.242993068942,2.7415683737044,0,-3.07736176743993,0,-1.40561069768016,-1.47089123138824,4.63573019277221,-1512.80924534434,-88010.57092303,0,0,0,0,7280.36699889322,0,0,0,0,0,0,-47495.3150563399,1113077.04936107,0,237059.494821041
"miami_housing","unilasso_loo_true",74,0,167649.654103256,2.93608064552606,186.203852515798,2.65819475251034,0,-3.04895886537827,0,-1.39580323086298,-1.50356067922804,4.48158303768974,-1503.32805441641,-90143.9049289172,0,0,0,11680.7315187414,0,0,0,0,0,4293.91414725008,0,-47471.0778298339,1023425.77625353,0,228511.159225797
"miami_housing","unilasso_loo_true",75,0,447262.577908507,2.85602301278578,183.888290488539,2.76601174081836,0,-2.3936895634289,0,-0.486149982794171,-2.17328324117976,5.33668688129994,-1546.25434894778,-66345.4613767869,0,0,0,11754.5627165732,0,0,0,0,0,0,0,-48990.1968860691,985537.093421617,0,233819.109188882
"miami_housing","unilasso_loo_true",76,0,99815.9727381406,3.97232617746919,180.743337835768,2.62127433828826,0,-3.29496655060277,0,-1.7518883975573,-1.06821403177266,4.88047687853195,-1722.51833188558,-87256.0350951328,0,0,0,0,14662.253104954,0,0,0,0,0,0,-52755.5677422522,825519.18922147,0,240451.702036584
"miami_housing","unilasso_loo_true",77,0,389090.121413692,2.45773694888662,190.073313847742,2.77519073203275,0,-2.62361245916046,0,-0.86480804534615,-1.93245116966702,5.40003235356134,-1516.21616673755,-90311.2435382052,0,0,-6884.31719599177,532.012565852863,0,0,0,0,0,0,0,-47813.7317126313,930200.780836186,0,230817.01484452
"miami_housing","unilasso_loo_true",78,0,372538.472049289,2.87622258610722,187.790158288892,2.60610305039302,0,-2.60630290148048,0,-0.641053784660804,-2.15409586835702,4.59155790492634,-1530.77058516471,-52132.5247021935,0,0,0,0,0,0,0,0,0,0,0,-51441.9401950487,893538.831703697,0,224039.725994965
"miami_housing","unilasso_loo_true",79,0,260227.971689333,3.5919134069345,192.616502703753,2.43036160673034,0,-2.81331793611126,0,-1.13668675844578,-1.80803090999853,4.19516100162674,-1674.06774298904,-85345.9590302189,-6626.90737566651,0,0,8429.90108688356,7518.18196851562,0,0,0,0,0,0,-47170.6631466321,815400.235844784,0,229603.060405141
"miami_housing","unilasso_loo_true",80,0,472037.143926832,2.59689954186205,185.429931556531,2.68458603104767,0,-2.43969224482953,0,-0.292590091806876,-2.47595884476581,4.85649585157917,-1455.11661286968,-70686.5128645843,0,0,0,0,0,0,0,0,0,0,0,-51501.9237845052,647635.750844622,0,245323.32321565
"miami_housing","unilasso_loo_true",81,0,475436.941469633,3.41902778499137,185.282422364146,2.65225931091098,0,-2.6205248856425,0,-0.469757595457104,-2.13399259469423,4.98583183192892,-1515.1311003099,-85265.6249115834,0,0,0,0,7066.24991658292,0,0,0,0,0,0,-56708.4298021394,781346.972862302,0,230368.176392216
"miami_housing","unilasso_loo_true",82,0,410328.383757756,2.80346597388812,188.036623534477,2.71367281317849,0,-2.556874690639,0,-0.591208422054985,-2.03959372636071,4.72768231915109,-1570.65767810681,-69676.6749248326,0,0,0,0,0,0,0,0,0,0,0,-53514.9622015891,1075934.63587432,0,231244.21821533
"miami_housing","unilasso_loo_true",83,0,193352.805593664,2.72478292491791,189.78517114219,2.76571063239401,0,-2.99552172315024,0,-1.28207896291142,-1.75536419207914,4.65355535375413,-1495.67145054139,-87995.4198136514,0,0,0,0,12855.4789603277,0,0,0,0,0,0,-48595.6993470978,1118123.80758499,0,230097.734989947
"miami_housing","unilasso_loo_true",84,0,355560.289164906,3.05969279550287,186.109180638945,3.03090517171996,0,-2.75442694305838,0,-0.921544396404998,-1.89130769639891,5.06975957626168,-1767.13363992921,-76713.9490569007,0,0,0,0,0,0,0,0,0,0,0,-50501.6538123478,804376.324164238,0,228820.483443807
"miami_housing","unilasso_loo_true",85,0,212482.750960098,3.20520797066016,183.136458802317,2.79784873803071,0,-2.81192399730214,0,-1.2460043641469,-1.55761187363374,4.18131133393371,-1669.85274451747,-99803.7115113283,0,-12603.2096123838,0,8339.29625836248,3711.32362809821,0,0,0,0,0,0,-55399.7162053596,1026224.85275323,0,232267.756048862
"miami_housing","unilasso_loo_true",86,0,254377.020972305,2.4576021169584,186.716500362273,3.21781486952711,0,-3.08750022883917,0,-1.24444651301615,-1.41876860295192,5.37486474007875,-1578.8675329198,-81523.7679767887,0,0,0,0,3424.36912299237,0,0,0,0,0,0,-52651.131863213,849711.196108041,0,236450.86612419
"miami_housing","unilasso_loo_true",87,0,438007.173721253,2.77090503771987,180.476193572833,2.88400440513915,0,-2.590752036228,0,-0.517791254617636,-2.17627272581613,4.70439730299336,-1508.4857300465,-77419.3077701269,0,0,0,0,0,0,0,0,0,0,0,-55715.8013918115,590763.283547076,0,237112.553241299
"miami_housing","unilasso_loo_true",88,0,186648.52517235,3.45152469097842,188.161246471894,2.69341409789527,0,-3.01884619132397,0,-1.50873838367264,-1.40190355359364,4.63710114975135,-1807.15134243871,-84560.3734649942,0,0,0,0,3396.1077911086,0,0,0,0,0,0,-50027.3049261616,712188.778980127,0,235180.077944753
"miami_housing","unilasso_loo_true",89,0,311992.86112642,3.25500929906747,183.188854155534,2.8224321126551,0,-2.62117254276268,0,-0.796074188756894,-1.93081394439899,4.34368029281658,-1505.6907231444,-72533.3936731076,0,0,0,0,0,0,0,0,0,0,0,-53415.9280847047,926416.147700377,0,228682.930717821
"miami_housing","unilasso_loo_true",90,0,358632.076899203,3.2200710066052,181.32457291431,2.98900119467347,0,-2.87236636689283,0,-0.994525213042898,-1.76147168816129,5.33604831566901,-1703.23854322287,-84224.3270483366,0,0,0,6993.53192405919,3882.22106943692,0,0,0,0,0,0,-48627.2189070894,846269.818467064,0,237997.527913374
"miami_housing","unilasso_loo_true",91,0,424481.472761674,2.7700237817258,178.940698503884,2.81368607411541,0,-2.52075806941434,0,-0.487514229281361,-2.27744356117831,5.22977064136986,-1639.08246002782,-51018.970145892,0,0,0,2266.29215331164,0,0,0,0,0,0,0,-49137.7081639836,980428.452111933,0,232176.904370365
"miami_housing","unilasso_loo_true",92,0,202948.553566915,3.21392691341889,184.776502863968,2.71266672390645,0,-3.07609040870337,0,-1.36579360764963,-1.40184587848335,5.15230078344653,-1475.161161743,-71540.9476496003,0,0,0,0,0,0,0,0,0,0,0,-46725.3539143505,782148.821388086,0,242307.70338879
"miami_housing","unilasso_loo_true",93,0,83563.6774310153,3.50615940281069,186.482879091046,2.73655756440299,0,-3.37376257705472,0,-1.70969453383574,-1.25417331905775,4.5891085042941,-1526.16825317462,-103623.633900664,0,0,0,0,0,0,0,0,0,0,0,-47932.0956142733,903914.311041198,0,236917.947085926
"miami_housing","unilasso_loo_true",94,0,333166.020613845,2.72111887743464,184.18789617606,2.77909002063731,0,-2.71016682482053,0,-0.832146544708666,-2.04021622590504,4.94392210720776,-1600.48182827733,-75748.2640116781,0,0,0,2779.11816854322,0,0,0,0,0,0,0,-46867.2191670043,1110584.46505859,0,241650.029592771
"miami_housing","unilasso_loo_true",95,0,348397.112187908,3.00628624728549,189.622786205791,2.5980998312418,0,-2.52080762830498,0,-0.790282181616508,-2.22700548918413,4.36796164061665,-1571.27042031716,-79317.9752345142,0,0,0,0,0,0,0,0,0,0,0,-43986.7978265971,953323.883698886,0,244255.513670877
"miami_housing","unilasso_loo_true",96,0,334007.355722614,2.79728658263181,186.416349849802,3.02587353772389,0,-2.71385893377901,0,-0.973207927660201,-1.93435054553304,5.1081692873485,-1713.6552141799,-78023.6857648654,0,0,0,0,0,0,0,0,0,0,0,-53436.248109047,613043.908551699,0,236588.672183423
"miami_housing","unilasso_loo_true",97,0,298016.12108871,2.94564619777356,178.922078765644,2.90181497491371,0,-2.66953800064898,0,-0.980290563068558,-1.77169853386165,4.83814814472359,-1670.85315911605,-79739.4061846559,0,0,0,0,6958.86245625916,0,0,0,0,0,0,-46388.5228889891,708805.56468621,0,235354.185293609
"miami_housing","unilasso_loo_true",98,0,494118.459603159,2.86965810766256,185.727324630041,2.77829390038022,0,-2.54093889285735,0,-0.308807821574816,-2.44102589614717,4.85520255728361,-1535.94122961798,-72699.3962428894,0,0,0,0,0,0,0,0,0,0,0,-52746.2747703093,1036654.21021437,0,241865.938432961
"miami_housing","unilasso_loo_true",99,0,428944.694161743,2.33167179768571,183.499287765477,2.959278728373,0,-2.43078446791109,0,-0.566082806761052,-2.25151059473051,4.57268571447646,-1697.24215192094,-82074.2495240786,0,0,0,0,0,0,0,0,0,0,0,-51881.5625823716,1064849.88247005,0,230920.41515917
"miami_housing","unilasso_loo_true",100,0,8951.68081736627,3.30582474776309,187.338396716895,2.56798358493132,0,-3.59473139367718,0,-2.07225317269152,-0.723883493034892,5.37734676816017,-1494.70829184132,-101413.447556865,0,0,0,6074.9307047416,0,0,0,0,0,0,0,-54792.3214503781,862167.211897672,0,230231.760850391
"miami_housing","unilasso_loo_false",1,0,370036.784128912,2.61908610698678,182.85409171635,2.69104187432758,0,-2.45483227401974,0,-0.537580926246668,-2.37816001998889,3.9919073703581,-1567.98149691389,-83311.982252755,0,0,0,0,2473.68679629093,0,0,0,0,0,0,-52587.8499473227,868241.542680237,0,237790.385809469
"miami_housing","unilasso_loo_false",2,0,171542.67692789,3.32199541568513,178.911938055763,2.91814539900743,0,-3.01814912741489,0,-1.41783195388967,-1.63805672482125,4.45398547814728,-1631.13422925748,-103823.907629036,0,-7524.25883745129,0,0,157.533675312498,0,0,0,0,6968.66252217159,0,-51193.6432332621,1060520.23112662,0,234050.938888861
"miami_housing","unilasso_loo_false",3,0,475206.975802269,2.41870537050924,183.787990707106,3.09702554233295,0,-2.50057236113207,0,-0.367193337399563,-2.29396913295255,5.10323100443927,-1618.94391993655,-66344.250310838,0,0,0,0,0,0,0,0,0,0,0,-48661.2523198426,957930.773463026,0,240367.465062257
"miami_housing","unilasso_loo_false",4,0,245600.264971519,2.62030991861487,188.640763496359,2.73802077886168,0,-3.12150728410498,0,-1.30158507140766,-1.61995818948627,4.96168910025862,-1599.95398268774,-93937.2483829192,0,0,0,0,4520.36227364819,11675.5054075417,0,0,0,0,0,-46225.6309879644,833277.209791969,0,239703.890403888
"miami_housing","unilasso_loo_false",5,0,291398.053503191,3.43405721719076,181.799600835934,2.51377608213257,0,-2.82868653526365,0,-1.01475876372162,-1.92666436211232,5.28966696064068,-1617.76209306006,-93591.9288050604,-146.92139352677,0,0,0,0,0,0,0,0,0,0,-46462.5829125771,905081.941156566,0,240817.895009422
"miami_housing","unilasso_loo_false",6,0,377304.612912218,3.46662228303097,184.315002071171,2.68223962597923,0,-2.77405490031277,0,-0.880902837937854,-1.90346142305346,4.83537148062502,-1721.22911718306,-88970.690212958,0,-11848.1228419811,-7434.14303574603,13913.9717201306,2886.71895002394,0,-3883.89539697772,-11253.012523781,-9284.59720547828,0,0,-53205.4321774698,912064.265878497,0,237289.160486195
"miami_housing","unilasso_loo_false",7,0,207959.557077547,3.49655979751877,184.731270713177,2.61014838086625,0,-2.95713765741298,0,-1.20346064827485,-1.55284019552804,4.5104720797438,-1436.96151835267,-105444.111593772,0,0,-8768.70691679245,0,9653.67332865797,0,0,-6568.70246417745,0,0,-2571.36258873636,-53517.4664644569,1008274.00073803,0,230171.68444453
"miami_housing","unilasso_loo_false",8,0,222453.62021198,3.08484779284312,184.641141954656,2.73507179392443,0,-2.85215888649599,0,-1.16607015390027,-1.63854471982635,4.61646262429946,-1490.42621786499,-78452.5817824198,0,0,0,0,0,0,0,0,0,0,0,-48742.548173863,917067.314398474,0,228780.101286414
"miami_housing","unilasso_loo_false",9,0,497121.930604549,2.45713385815302,187.899680833735,2.77084164204334,0,-2.29033518796667,0,-0.270170709262179,-2.60145024525779,4.36260726089827,-1710.23427179374,-66056.6001710261,0,0,0,0,0,0,0,0,0,0,0,-49427.5528391108,672095.499009507,0,233120.294832953
"miami_housing","unilasso_loo_false",10,0,383952.54036261,3.3447847499937,180.166874592138,2.63251075116732,0,-2.63889995719132,0,-0.67651190279744,-2.23766857504481,4.61888985386223,-1730.68992254401,-89636.5032080285,0,0,-4473.36299187185,16625.4855892234,12685.1990519678,0,0,0,0,4634.75637843311,0,-56026.8241964008,900593.212978259,0,236767.513030838
"miami_housing","unilasso_loo_false",11,0,396465.433239138,2.78684356791426,184.312515172335,2.701523653154,0,-2.53445665910355,0,-0.605361103311205,-2.36577165453951,4.77664066135558,-1700.72973450767,-84402.6006690286,0,-3295.66055861033,-11042.9069352622,16916.8175068863,10099.0803074813,0,0,-920.158030205149,0,7289.57064639214,0,-48519.415358996,934557.307433106,0,241471.851451744
"miami_housing","unilasso_loo_false",12,0,223160.729839346,3.72523146081644,181.605715720762,2.71796400956265,0,-2.7094535143996,0,-1.27011569146299,-1.64361610228253,4.31852207069662,-1667.61107562617,-81054.0760615232,0,0,0,0,0,0,0,0,0,0,0,-51926.9111563668,848933.283774557,0,226569.58981923
"miami_housing","unilasso_loo_false",13,0,290636.384233118,3.38767077049298,179.85749929531,2.8067345045796,0,-2.66640472887931,0,-0.922575029587645,-2.06828218507323,4.61637866570827,-1604.15650026028,-70988.972379122,0,0,0,0,3348.67266001133,0,0,-2878.16360800273,0,5848.78844846565,0,-44239.8741334542,934382.905489692,0,233101.769054452
"miami_housing","unilasso_loo_false",14,0,280060.658660362,3.60932842582088,184.485660009768,2.75370502331119,0,-2.95640476554726,0,-1.19991757151998,-1.54276285954752,5.41492453000956,-1687.8384231422,-85797.8239343077,0,0,0,0,6142.29906655909,0,0,0,0,0,0,-47632.8921804753,861806.263516654,0,229087.060120707
"miami_housing","unilasso_loo_false",15,0,287711.354538083,2.87607724337172,187.602594416152,2.9201848414925,0,-2.83851301976736,0,-1.22232877083935,-1.53269484954748,5.15180442035069,-1630.9525947352,-85713.2832322667,0,0,0,4698.61329859526,0,0,0,0,0,0,0,-49819.3733808226,915322.928567959,0,233446.788816082
"miami_housing","unilasso_loo_false",16,0,335567.31981933,2.87869686787295,186.782318038389,2.95578129961428,0,-2.83590953204098,0,-0.814052749900479,-1.88334196325621,4.89771392966437,-1493.41540457401,-92471.9617918382,0,0,0,6530.57034619402,2603.46222748296,0,0,-4102.01425366977,0,0,0,-55229.8074177527,1022417.57116447,0,230852.277496306
"miami_housing","unilasso_loo_false",17,0,249639.021649311,2.91865981799623,183.810197155452,2.40930871678187,0,-2.68716716754355,0,-1.10619388296743,-1.85270978041927,4.61600794873414,-1461.71391945162,-95169.8679884579,0,-11063.6910671255,0,0,10772.0287157894,14624.100260039,9773.60832639431,-5918.4973014165,-1832.3698887317,0,0,-46933.5886428253,895717.034313733,0,238494.634908205
"miami_housing","unilasso_loo_false",18,0,125858.243751479,3.32093441181349,188.332778324866,2.70503418267959,0,-3.29445256844038,0,-1.65926460795431,-1.27312704362446,5.21733572835624,-1583.28000188792,-102053.804436253,0,0,0,8128.3444393253,5502.72242484437,0,0,0,-6092.85810343602,0,0,-53895.8432569202,1047538.64682952,0,230243.036976271
"miami_housing","unilasso_loo_false",19,0,339277.429545679,2.73075313651955,179.047264411154,3.13320157260136,0,-2.78490442947793,0,-0.804507177750995,-1.86401040370704,5.08694372689397,-1483.9273447628,-96091.1908883093,0,0,0,0,15696.2507599521,0,0,-3498.28353778146,0,0,0,-51548.4841504685,933413.218235621,0,232315.26805495
"miami_housing","unilasso_loo_false",20,0,270629.407752201,3.46678218768306,185.809945126249,2.76177031457278,0,-2.82606632156213,0,-1.08014334739096,-1.90920352418073,4.6606938375889,-1591.89985663474,-82386.505492633,0,-4501.44880340442,0,8159.298304747,916.856484035053,0,0,-5836.70240520897,0,0,0,-46903.867606879,1252419.59614895,0,236349.639814584
"miami_housing","unilasso_loo_false",21,0,365660.769516316,3.09265137024652,183.681415096122,2.67740241595208,0,-2.64108229296459,0,-0.79111017510871,-1.98938615495752,4.91111650237975,-1630.75716037802,-82310.3250629254,0,-2499.6918486658,0,7345.99816216866,3447.45378312462,0,0,-12819.3316736265,0,0,0,-48869.8456595327,923453.310901207,0,233658.387720145
"miami_housing","unilasso_loo_false",22,0,0,3.67608839244124,185.257761163064,2.55859838809857,0,-3.3350211974029,0,-2.06603119316365,-0.986973102575299,4.44413186060654,-1457.96459545609,-96792.9755088751,0,-8893.49984130326,0,0,2354.25259203414,0,0,-10480.1583216462,0,0,0,-49953.8390022622,797568.489367899,0,223622.429324392
"miami_housing","unilasso_loo_false",23,0,155848.386858478,2.69403306880303,191.807621422888,2.63314925253573,0,-3.06000069456517,0,-1.35190768421533,-1.54790581399488,4.60933333803429,-1349.12377152916,-66542.2937657806,0,0,0,0,0,0,0,0,0,0,0,-44447.4558060986,719056.326230272,0,248613.75492982
