"dataset","method","split_id","age","bmi","children","sex_male","smoker_yes","region_northwest","region_southeast","region_southwest"
"insurance","unilasso_loo_false",19,257.282400480289,361.731612473434,290.561206695997,0,24122.6015211298,0,0,0
"insurance","unilasso_loo_false",20,263.586621464839,306.22334793766,251.87184440831,0,23714.9336678391,0,0,0
"insurance","unilasso_loo_false",21,238.910075954051,353.704174765365,510.868794216739,0,24546.8835547572,0,0,-556.076851749918
"insurance","unilasso_loo_false",22,252.264387626961,278.888062052994,322.256196587379,443.695722127966,24273.6425466781,0,0,-303.07558113037
"insurance","unilasso_loo_false",23,266.309136338625,310.074354933141,437.138690775373,0,23247.3585095641,982.161722527693,0,-917.836263540656
"insurance","unilasso_loo_false",24,238.3923169516,308.536130542339,564.967584987187,0,24571.3176001326,-332.831332601544,0,0
"insurance","unilasso_loo_false",25,271.329875906049,301.87517756505,457.723463583238,0,24448.5532506079,0,0,-878.627860974667
"insurance","unilasso_loo_false",26,250.004730098626,334.565075516982,790.426175559615,0,22776.1813855446,0,0,-775.076093182123
"insurance","unilasso_loo_false",27,260.397979685774,306.746460084039,584.270801402738,0,23481.4113953453,0,0,0
"insurance","unilasso_loo_false",28,224.515716081835,323.403759026735,359.214752269471,0,23495.8468903921,0,0,-748.986407883132
"insurance","unilasso_loo_false",29,251.880760094752,340.893998333572,525.687783212885,0,23365.0035386413,0,0,-519.693061449169
"insurance","unilasso_loo_false",30,252.259247608023,342.837544616084,552.775580849615,0,23850.1979692661,0,0,0
"insurance","unilasso_loo_false",31,249.870799042094,336.742413925805,555.636845520902,0,23447.0082519512,0,0,-537.630204265918
"insurance","unilasso_loo_false",32,263.952138469996,371.226452275955,264.816760558838,0,23454.0589042805,0,0,0
"insurance","unilasso_loo_false",33,264.234680072409,264.732311423837,0,0,24193.1164379108,0,0,0
"insurance","unilasso_loo_false",34,261.620538360938,392.508641230379,446.397729503288,0,23515.8037093002,0,0,0
"insurance","unilasso_loo_false",35,236.978136697762,345.019892369679,563.959008578571,0,23703.2329121212,0,0,-487.567809343621
"insurance","unilasso_loo_false",36,232.512877029542,330.788097851226,318.728642031363,0,24444.2540543222,0,0,-407.029055809684
"insurance","unilasso_loo_false",37,242.951390662292,299.023778910606,394.98257659802,253.197679024055,23973.1383496785,0,0,0
"insurance","unilasso_loo_false",38,230.311289279857,322.337006683463,403.559581471951,0,23255.8325067457,0,0,-7.9200093495179
"insurance","unilasso_loo_false",39,246.672076964039,284.287417381709,551.576684690345,311.328806265206,23987.4464142347,0,0,-993.271947326925
"insurance","unilasso_loo_false",40,251.711505343734,303.41226904059,335.9576194019,0,24359.8303570944,0,0,-58.4744307999323
"insurance","unilasso_loo_false",41,260.640413481975,344.3664721387,349.888944410251,0,24610.1039693283,0,0,0
"insurance","unilasso_loo_false",42,253.175475250824,334.594884902761,405.437400575395,0,23604.4556198019,0,0,0
"insurance","unilasso_loo_false",43,247.310896510848,300.767205410255,313.700732356455,0,24194.451454555,0,0,-647.385135370448
"insurance","unilasso_loo_false",44,230.578019588285,347.455551701583,512.333324194611,0,23803.4876750802,0,0,-458.490124027135
"insurance","unilasso_loo_false",45,257.602341537611,306.397997376757,542.038209537663,167.286420430439,23699.1617735941,0,0,0
"insurance","unilasso_loo_false",46,264.997152829617,300.648744602314,430.568960617859,0,24050.3804425429,505.969606369996,0,-1237.91174627606
"insurance","unilasso_loo_false",47,264.971063250564,329.145695612571,404.743660107254,0,24032.1945509206,0,0,-437.613993672843
"insurance","unilasso_loo_false",48,232.489654019762,328.663070394604,0,0,23199.0331274213,0,0,0
"insurance","unilasso_loo_false",49,239.253363387654,272.977095627192,266.822131427632,0,23011.7121665698,0,0,0
"insurance","unilasso_loo_false",50,263.99669023842,301.598563062685,479.444129823018,0,23891.1257214119,0,0,0
"insurance","unilasso_loo_false",51,257.137426108965,305.231879448227,360.998267169174,0,24472.3186857606,0,0,0
"insurance","unilasso_loo_false",52,271.636282830927,248.061076249415,0,0,24038.5331211631,0,0,0
"insurance","unilasso_loo_false",53,277.49057925552,307.060623315776,371.18916856293,0,24712.8528303375,0,0,0
"insurance","unilasso_loo_false",54,248.351933871636,335.731140328668,397.419113697376,0,24180.9486393796,0,0,0
"insurance","unilasso_loo_false",55,283.7590862175,293.967239134422,447.902928907501,0,23494.6093927162,-469.964839558163,0,-866.95371903583
"insurance","unilasso_loo_false",56,274.487695300527,324.02752233459,499.251839578133,132.385153907923,23744.9921047051,0,0,0
"insurance","unilasso_loo_false",57,241.480752955502,370.210160481143,407.488879607841,0,23636.2072756463,0,0,0
"insurance","unilasso_loo_false",58,262.591411401505,308.884617218,505.920947375398,0,24579.2368955426,-561.10212376489,0,-1323.52904811932
"insurance","unilasso_loo_false",59,240.214375106612,297.019937931277,503.692379713075,0,21856.0720801192,0,0,-779.776894400819
"insurance","unilasso_loo_false",60,260.666061940562,358.664134644941,467.274793747707,0,23942.8989937291,0,0,-461.080835036762
"insurance","unilasso_loo_false",61,239.5215548997,333.501605609944,473.972530495623,0,23858.1564461633,0,0,-611.561049668477
"insurance","unilasso_loo_false",62,258.90852024064,358.413499717083,248.206201028167,0,23037.5736246511,0,0,-329.174067989375
"insurance","unilasso_loo_false",63,240.540715272199,332.162804874136,773.042373213256,0,23502.411744685,0,0,-842.650977074204
"insurance","unilasso_loo_false",64,257.197572765884,315.675024161043,473.820734180033,0,23194.2751000979,0,0,0
"insurance","unilasso_loo_false",65,265.036519909522,277.303202688815,550.843821766904,0,24425.4960047975,0,0,0
"insurance","unilasso_loo_false",66,275.671591407961,242.877572787773,349.55222809216,602.103068939538,24239.8502781935,0,0,0
"insurance","unilasso_loo_false",67,266.467663142214,312.456704262901,365.51119313954,0,24914.6752889794,0,0,0
"insurance","unilasso_loo_false",68,237.776899970866,368.503936054118,458.726577480164,0,24230.9202775514,0,0,-292.816292218245
"insurance","unilasso_loo_false",69,261.229885045576,352.929115057921,387.1219392705,0,24290.4211668254,0,0,0
"insurance","unilasso_loo_false",70,242.19545688273,323.633084805738,259.643540965682,0,23033.1437119175,0,0,0
"insurance","unilasso_loo_false",71,267.642848889967,279.929339697451,322.459203166577,358.765654416549,23744.5826916828,0,0,-634.352374840037
"insurance","unilasso_loo_false",72,244.181190100448,285.534113585043,539.025990602928,0,24255.4696222742,0,0,0
"insurance","unilasso_loo_false",73,266.595032509181,343.089431414504,0,0,24180.8079536723,0,0,0
"insurance","unilasso_loo_false",74,255.112515842796,336.966786823442,304.221206984927,0,24283.6831428828,0,0,0
"insurance","unilasso_loo_false",75,248.529159781639,332.712358659296,380.193636165354,0,23099.6689408233,0,0,0
"insurance","unilasso_loo_false",76,258.148522520251,355.474291800326,302.515278216912,0,23760.4799154494,0,0,0
"insurance","unilasso_loo_false",77,233.459428752583,277.96684550583,447.399111668601,0,22868.0578090692,0,0,0
"insurance","unilasso_loo_false",78,249.97254103069,319.486765142198,638.973561356339,0,23791.6694974232,0,0,0
"insurance","unilasso_loo_false",79,259.111526763818,315.838004116292,0,0,24151.5981181758,0,0,0
"insurance","unilasso_loo_false",80,251.397243066626,218.579419708749,670.887681518091,0,24107.2172777,0,0,0
"insurance","unilasso_loo_false",81,260.457599367149,299.409889215052,495.64138023563,0,24215.4673643449,0,0,-532.038042046294
"insurance","unilasso_loo_false",82,260.452932488251,275.804105539928,344.841681527456,167.946499086742,24022.9914202895,0,0,0
"insurance","unilasso_loo_false",83,248.560291504091,294.632128971502,614.509644290289,0,22985.377858705,0,0,0
"insurance","unilasso_loo_false",84,252.916365208844,282.036958573178,400.121118668496,0,23862.5400768062,0,0,0
"insurance","unilasso_loo_false",85,283.213580153831,363.535924150263,384.937004448628,230.919500981468,24433.5857384494,0,0,0
"insurance","unilasso_loo_false",86,246.443633138263,334.05832473441,436.993947192711,0,24152.1633471255,0,0,-463.418782208706
"insurance","unilasso_loo_false",87,259.18804755109,294.324635923231,431.617413336831,0,23774.6721287361,0,0,0
"insurance","unilasso_loo_false",88,266.383280457074,309.809013650461,313.93084755656,0,22802.5290767473,0,0,-836.1437222532
"insurance","unilasso_loo_false",89,270.344705887772,300.804674663613,170.000302579402,0,23316.4648023941,0,0,0
"insurance","unilasso_loo_false",90,247.24361710953,362.601942693751,549.374088081792,0,23852.5089362415,0,0,0
"insurance","unilasso_loo_false",91,248.848718977979,284.926543430844,232.23895108197,0,23488.9356631525,0,0,0
"insurance","unilasso_loo_false",92,262.691432255866,314.083469708555,466.060468161907,0,23602.1457680788,0,0,0
"insurance","unilasso_loo_false",93,254.004847525103,313.224486564234,515.225176907297,0,23872.186838119,0,0,-410.214744519748
"insurance","unilasso_loo_false",94,253.556068465231,318.464351880886,0,0,23551.9240688098,0,0,0
"insurance","unilasso_loo_false",95,248.999821472624,280.547943111815,0,0,23277.3798336883,0,0,0
"insurance","unilasso_loo_false",96,245.346619416778,330.874685406365,633.525633859611,0,23335.237695952,0,0,0
"insurance","unilasso_loo_false",97,250.384580922624,362.297311949571,471.537051934002,0,23979.4406426267,0,0,0
"insurance","unilasso_loo_false",98,255.363502405224,311.784771327635,505.46478218562,0,24506.8600018275,0,0,-520.572593189091
"insurance","unilasso_loo_false",99,268.08394429455,346.27036763931,318.365196228647,0,24804.4857303137,0,0,-557.822006394979
"insurance","unilasso_loo_false",100,257.760195067254,292.116545551047,513.29376378829,0,23693.1432895409,0,0,-538.322428439536
"insurance","polish_unilasso",1,274.220491621611,259.830995829269,0,0,23601.9240273659,0,0,0
"insurance","polish_unilasso",2,237.18379504265,306.062572377899,313.866543540921,0,24561.4539735661,0,0,0
"insurance","polish_unilasso",3,267.36542429718,312.274460596049,265.305380186401,0,24321.2276130606,0,0,0
"insurance","polish_unilasso",4,254.518175077077,324.401410498952,359.262351044772,0,23501.166298751,0,0,0
"insurance","polish_unilasso",5,253.229130008881,278.953557226761,285.736475401513,0,24351.8663005872,0,0,0
"insurance","polish_unilasso",6,269.788254350109,269.294377099968,394.123143564326,0,23312.5264507735,0,0,0
"insurance","polish_unilasso",7,252.377103451425,297.686951188208,489.201074645712,0,23613.85572368,0,0,0
"insurance","polish_unilasso",8,248.703918812019,349.365066030306,324.807025620763,0,24919.6099364629,0,0,0
"insurance","polish_unilasso",9,288.057257777,296.265447544738,414.655149992783,0,23335.4275398381,0,0,0
"insurance","polish_unilasso",10,249.768590108404,332.283168918701,395.998567984826,0,24067.8800549075,0,0,0
"insurance","polish_unilasso",11,235.940646994355,393.758803446051,331.004967397226,0,23082.6118569551,0,0,0
"insurance","polish_unilasso",12,251.260490271534,323.891545681853,0,0,23530.2843032027,0,0,0
"insurance","polish_unilasso",13,241.710214807144,330.927106626105,192.749088224847,0,23002.3683327885,0,0,0
"insurance","polish_unilasso",14,263.65856924211,295.490701748709,524.666164749145,0,22767.1484081431,0,0,0
"insurance","polish_unilasso",15,262.561586970592,310.724876514148,344.466871011922,0,23610.966832351,0,0,0
"insurance","polish_unilasso",16,271.085973088454,277.386103385507,434.037289034401,0,22289.4582846761,0,0,0
"insurance","polish_unilasso",17,235.035881270019,348.631161246599,225.39974149329,0,24224.2315064509,0,0,-574.183834717717
"insurance","polish_unilasso",18,276.136422010045,273.881457524615,0,0,24767.9535164722,0,0,0
"insurance","polish_unilasso",19,258.645728789738,363.618648227926,280.411867784255,0,24269.9915066528,0,0,0
"insurance","polish_unilasso",20,264.965344930659,305.739138434729,239.397264331065,0,23838.8445635679,0,0,0
"insurance","polish_unilasso",21,239.095954011131,350.005928560822,434.797223352776,0,24697.9155959974,0,0,-340.68021224715
"insurance","polish_unilasso",22,248.504473188566,260.499852668421,0,0,24296.5481505628,0,0,0
"insurance","polish_unilasso",23,267.554062272881,300.875706156321,362.230671050665,0,23440.3069121955,486.9141454551,0,-794.218926101043
"insurance","polish_unilasso",24,239.202094587317,306.927032931027,497.761328004277,0,24720.5803089799,-209.200790798918,0,0
"insurance","polish_unilasso",25,270.972540868199,314.184654586892,400.563714292889,0,24563.3092618161,0,-652.54125767387,-772.623510390353
"insurance","polish_unilasso",26,247.838875959978,362.00637001236,742.150816772004,-348.00746425815,22889.6828406022,0,-1308.45613509369,-981.012389806255
"insurance","polish_unilasso",27,261.987706701707,307.947874754821,565.497544232801,0,23634.0644220995,0,0,0
"insurance","polish_unilasso",28,219.229762250624,306.107668332848,0,0,23517.8861752625,0,0,0
"insurance","polish_unilasso",29,250.254664679376,327.419949343724,348.551957523067,0,23449.748797165,0,0,0
"insurance","polish_unilasso",30,252.40622353857,340.113362237936,514.277205453924,0,23984.3314315222,0,0,0
"insurance","polish_unilasso",31,251.490454611308,337.58217068711,541.130498128189,0,23627.1805894616,0,0,-470.768052337878
"insurance","polish_unilasso",32,265.406140711443,371.793347756053,252.525397288758,0,23596.4430405409,0,0,0
"insurance","polish_unilasso",33,265.349109581561,262.414786723661,0,0,24304.4344165343,0,0,0
"insurance","polish_unilasso",34,261.968307916903,414.581489327775,400.733990787236,0,23661.4977892045,0,-1041.79819437389,0
"insurance","polish_unilasso",35,236.303455893362,338.624873499216,428.016624584966,0,23806.2744530741,0,0,0
"insurance","polish_unilasso",36,228.27665360695,318.213184105897,0,0,24462.4235621686,0,0,0
"insurance","polish_unilasso",37,243.276878382438,321.613063858563,429.564854187537,55.6615343051892,24018.6482887525,0,-1002.53180099636,-618.557811502237
"insurance","polish_unilasso",38,230.668109819633,318.176976678789,313.942534361547,0,23380.3315605282,0,0,0
"insurance","polish_unilasso",39,244.744235216179,276.531082701459,392.458452617816,0,24098.5437472156,0,0,0
"insurance","polish_unilasso",40,252.335824350162,301.077553668411,205.133698131422,0,24505.2769557094,0,0,0
"insurance","polish_unilasso",41,260.724747676679,339.66294031506,243.941703503696,0,24732.4922325012,0,0,0
"insurance","polish_unilasso",42,254.663458295547,335.06573306678,383.032265450261,0,23758.0161144888,0,0,0
"insurance","polish_unilasso",43,248.472279026619,296.960284176029,238.949755443963,0,24236.7442988234,0,0,0
"insurance","polish_unilasso",44,231.952657613432,346.712928721098,429.920815110905,0,23967.3910083045,0,0,-321.19563868756
"insurance","polish_unilasso",45,256.933230244417,300.712748136198,433.257639015813,0,23825.1995981465,0,0,0
"insurance","polish_unilasso",46,266.753282155622,291.721870639227,330.695596874338,0,24190.3330739309,0,0,-1318.62111894624
"insurance","polish_unilasso",47,264.975225478395,323.685867476075,260.411997286086,0,24167.6668976812,0,0,-206.618655029209
"insurance","polish_unilasso",48,233.835478868501,330.579399901939,0,0,23312.6932289507,0,0,0
"insurance","polish_unilasso",49,240.341688841239,271.396417288046,223.07765110342,0,23144.0566075316,0,0,0
"insurance","polish_unilasso",50,265.78965045489,303.067831285624,474.113943699052,0,24045.5344891359,0,0,0
"insurance","polish_unilasso",51,256.021794395494,282.524502439645,0,0,24468.4585310076,0,0,0
"insurance","polish_unilasso",52,274.820416931432,271.599787529699,268.328367972981,0,24135.6491820798,0,0,0
"insurance","polish_unilasso",53,276.577769228153,293.846329009791,0,0,24711.0293355735,0,0,0
"insurance","polish_unilasso",54,249.088161638655,333.852575172864,344.638508538264,0,24301.1096986912,0,0,0
"insurance","polish_unilasso",55,282.546028449355,285.670863795987,235.340710052587,0,23616.3664299356,0,0,0
"insurance","polish_unilasso",56,274.562179064392,319.140030497925,419.124978998103,0,23868.7558220133,0,0,0
"insurance","polish_unilasso",57,243.031177530024,370.203423930267,334.821591370933,0,23826.6868093985,0,0,0
"insurance","polish_unilasso",58,261.968150012583,308.022556131637,268.84674738903,0,24746.7859369501,0,0,-671.371376073037
"insurance","polish_unilasso",59,239.618318559168,285.028512991492,385.478037739977,0,21944.9799096578,0,0,0
"insurance","polish_unilasso",60,261.860612685188,359.383587944975,404.774602365246,0,24144.7375770138,0,0,-340.364827085559
"insurance","polish_unilasso",61,239.21028854994,327.352551704318,364.144414047102,0,23988.737171511,0,0,0
"insurance","polish_unilasso",62,259.206439678405,352.618264406208,183.267763887749,0,23158.3554310579,0,0,0
"insurance","polish_unilasso",63,239.25673618198,318.48089601522,655.159507926582,0,23605.2972422089,0,0,0
"insurance","polish_unilasso",64,257.190297479049,312.746699571274,404.896531783346,0,23145.9535132839,0,0,0
"insurance","polish_unilasso",65,264.969444568646,305.146513585291,558.287802930436,-512.68986472943,24563.073727554,0,-1089.00185441801,0
"insurance","polish_unilasso",66,276.663644453922,237.200537390561,285.053127163554,478.384362096785,24390.0329425439,0,0,0
"insurance","polish_unilasso",67,267.003472638282,318.380012764047,355.329796471623,0,25053.0305953266,0,-434.005203921698,0
"insurance","polish_unilasso",68,239.148566889392,391.623357050757,481.01564941045,0,24365.9538859924,0,-1071.31409440838,-657.764941751365
"insurance","polish_unilasso",69,261.711665787431,349.53203866773,208.085173137266,0,24425.6035845018,0,0,0
"insurance","polish_unilasso",70,243.337895444772,324.834175247997,252.43328636435,0,23168.5306223569,0,0,0
"insurance","polish_unilasso",71,268.077838613853,280.039432427328,262.253713412902,0,23783.3541410296,0,0,0
"insurance","polish_unilasso",72,244.877347919856,280.165605777562,429.720633799995,0,24398.1190932299,0,0,0
"insurance","polish_unilasso",73,267.693339034293,342.912281319239,0,0,24280.1444194539,0,0,0
"insurance","polish_unilasso",74,256.256025317546,336.067795704687,280.145796473131,0,24407.4526026805,0,0,0
"insurance","polish_unilasso",75,249.971159966267,330.761742529297,338.548243175157,0,23266.0953603058,0,0,0
"insurance","polish_unilasso",76,257.655079345517,346.822519418009,0,0,23781.9553039864,0,0,0
"insurance","polish_unilasso",77,234.196994276976,274.992977416268,410.296348133452,0,22989.5272475772,0,0,0
"insurance","polish_unilasso",78,251.545965676289,320.184686886051,628.612463125111,0,23938.4692037289,0,0,0
"insurance","polish_unilasso",79,259.927593054421,316.658402737761,0,0,24270.4001881892,0,0,0
"insurance","polish_unilasso",80,252.294691198049,216.073745897215,654.542339878113,0,24236.3607685876,0,0,0
"insurance","polish_unilasso",81,257.917166328113,279.801226033838,245.911696448205,0,24328.4308525401,0,0,0
"insurance","polish_unilasso",82,260.200633015169,271.643036323656,262.989748694454,0,24149.7296247627,0,0,0
"insurance","polish_unilasso",83,249.784020995661,316.878125688072,650.416838687309,-508.785454377013,23148.7390789933,0,-582.822611099959,0
"insurance","polish_unilasso",84,254.41295111811,282.535429584118,368.879071803342,0,24019.4741958414,0,0,0
"insurance","polish_unilasso",85,283.580253857329,356.949899092272,258.292353764898,42.7332093050443,24580.8313699335,0,0,0
"insurance","polish_unilasso",86,245.837306890024,329.897965992228,384.427951302115,0,24145.3334232414,0,0,0
"insurance","polish_unilasso",87,260.299300321726,293.142922821216,404.033781901623,0,23905.3759830229,0,0,0
"insurance","polish_unilasso",88,267.912372241175,307.367897098325,257.832802140026,0,22970.842724103,0,0,-689.200142911424
"insurance","polish_unilasso",89,268.815569613458,287.270703758748,0,0,23375.7664760401,0,0,0
"insurance","polish_unilasso",90,248.104665069249,363.04538819308,531.165476170622,0,23982.505421504,0,0,0
"insurance","polish_unilasso",91,249.531794505657,284.058390856902,209.069772960815,0,23602.5880872897,0,0,0
"insurance","polish_unilasso",92,264.14317554445,313.73723832328,421.074769338548,0,23761.2394115618,0,0,0
"insurance","polish_unilasso",93,253.727819057929,306.431955813267,384.522138117952,0,24003.5661343831,0,0,0
"insurance","polish_unilasso",94,254.679539701675,319.180600571669,0,0,23654.3416675592,0,0,0
"insurance","polish_unilasso",95,254.551560595286,310.576207097416,260.377957322179,0,23355.7069480796,0,0,0
"insurance","polish_unilasso",96,245.762530159802,328.474247056633,568.176382504099,0,23454.3583152468,0,0,0
"insurance","polish_unilasso",97,252.017607489182,374.836438683049,486.990183903442,0,24140.2960457367,0,-555.230419406234,0
"insurance","polish_unilasso",98,254.807211248371,301.245822710284,397.823038040706,0,24629.0839615021,0,0,0
"insurance","polish_unilasso",99,262.351068996138,320.739191273971,0,0,24854.074008628,0,0,0
"insurance","polish_unilasso",100,256.879846031143,284.026779225581,372.953514144198,0,23812.2619074588,0,0,0
"insurance","lasso_cv",1,262.245247642761,251.108786789626,139.963823881431,0,23040.9226623421,0,0,0
"insurance","lasso_cv",2,230.150476786982,299.90861783131,343.472740901438,0,24176.7919927965,0,-239.742268725563,0
"insurance","lasso_cv",3,255.426213932702,293.511125102947,258.767489171057,-189.163404391617,23796.3440738562,0,0,0
"insurance","lasso_cv",4,252.730089838046,352.989788638947,523.139258752445,-91.9781847887159,23489.7044309193,142.827151647445,-1039.24756026836,-816.735014979477
"insurance","lasso_cv",5,245.983451194398,278.13205283624,435.629859846141,-340.073915964499,24045.5508636328,0,-302.626822793496,0
"insurance","lasso_cv",6,260.361743101099,260.363320068713,402.64312019181,0,22853.1891162016,239.346638047473,0,-31.1749215551532
"insurance","lasso_cv",7,240.195520531192,279.891311256277,511.591861356442,0,22973.7992033275,0,0,0
"insurance","lasso_cv",8,242.354581288969,351.760075466015,387.808342059865,-783.148963643426,24666.0195689921,-166.984451489162,-509.956577122702,0
"insurance","lasso_cv",9,285.996175443893,311.448400127098,522.218125330011,-0.864218763893563,23257.4310440532,-866.566122549442,-869.890889809853,-542.732257043384
"insurance","lasso_cv",10,249.501759122444,353.763749169139,537.103713415321,299.043746057655,23807.4134868669,0,-1035.58392137037,-846.39299963683
"insurance","lasso_cv",11,229.952864801726,397.372222377211,369.881751946686,0,22840.0737315742,0,-755.466161496932,-552.441436613286
"insurance","lasso_cv",12,240.344527720233,312.907849339322,117.714860652143,-164.60746755295,22934.290148163,0,0,0
"insurance","lasso_cv",13,237.885160102708,337.564287495868,294.633899673557,0,22618.1250242232,495.557147536683,0,-233.859128646293
"insurance","lasso_cv",14,253.31414224685,278.767729797378,470.121754872655,0,22255.5754787091,0,-46.3905599503066,0
"insurance","lasso_cv",15,263.442437222749,350.061770250173,537.640994991392,-462.353391877612,23531.7077756303,-909.848565728811,-1151.99826623031,-1261.60452603037
"insurance","lasso_cv",16,269.256042248512,317.758522101722,608.742864721091,-418.373734187556,22306.9223452051,-893.363705477702,-1371.97454299073,-711.098948560081
"insurance","lasso_cv",17,227.416230588054,346.97401819678,343.96795934498,0,23824.012308497,0,-389.590510213781,-841.623331360838
"insurance","lasso_cv",18,264.981368519805,270.430174828632,194.309990777755,0,24228.0124304878,0,0,0
"insurance","lasso_cv",19,256.891110996544,395.004653132424,406.959276234679,107.333855613559,24208.1382664029,-645.582522911856,-1710.25179515297,-1398.62528598161
"insurance","lasso_cv",20,256.548291985915,298.288779776613,298.799720562111,-401.485356961809,23435.2820232918,0,0,-48.5075924061935
"insurance","lasso_cv",21,236.211509842369,376.203931600836,538.650472939933,112.9272092649,24660.466385515,709.260421120389,-856.380387236263,-730.438775306486
"insurance","lasso_cv",22,249.923870592097,289.361488706333,308.884334691782,397.095136002614,24225.1144809501,90.4402024610323,-710.74773684815,-523.728212989669
"insurance","lasso_cv",23,263.315405862595,322.979307820786,430.880262787379,-189.596986127909,23212.7664030926,457.421608926534,-1085.11681990285,-1440.06268379075
"insurance","lasso_cv",24,239.448790171924,336.121631238344,700.292669194265,-420.319183453659,24697.8239185966,-1528.43867194445,-1508.47444060701,-1534.50396600165
"insurance","lasso_cv",25,264.558052757246,303.882680000724,379.042079976393,0,24260.3723445441,0,-766.420059827568,-937.1839844977
"insurance","lasso_cv",26,244.426907751881,358.812357046139,729.398662892524,-409.717678282676,22731.49531535,0,-1458.95737812029,-1159.73000519117
"insurance","lasso_cv",27,249.762619633384,288.036898582415,546.817849308923,0,22998.1980666352,0,0,0
"insurance","lasso_cv",28,220.144656740406,336.042989274471,352.477899650941,0,23447.2049155078,0,-853.890864465964,-1115.76842738939
"insurance","lasso_cv",29,242.867783089389,320.847095046757,451.740415655287,0,22982.4544294863,0,0,-444.530849291119
"insurance","lasso_cv",30,243.262871891624,324.511535125544,483.414355316709,0,23474.850062609,17.5828288463327,0,0
"insurance","lasso_cv",31,249.367493072397,359.814703333225,622.706483987884,-12.8996802216743,23390.1776197674,-1153.74968106252,-1506.12929883688,-1707.96254199951
"insurance","lasso_cv",32,256.235416102167,358.485076178897,296.335340317417,0,23135.6850139313,91.8368075156413,0,0
"insurance","lasso_cv",33,265.599768533694,292.672522380906,103.583304504314,-609.860900270802,24331.9627238481,262.670327434493,-561.07583196726,-281.222497741752
"insurance","lasso_cv",34,251.957337004413,396.339495397009,350.57342106479,0,23307.7735058384,0,-1109.3303829442,0
"insurance","lasso_cv",35,238.367066575985,371.856311857181,630.661879647155,-189.366657536002,23810.6099868802,-776.531479046233,-1516.89969104172,-1578.11566266352
"insurance","lasso_cv",36,223.353795679488,313.292794844745,259.817507432108,0,24069.8883288817,82.5744981856908,0,-160.225246966729
"insurance","lasso_cv",37,242.046913867364,326.324928797144,458.620344043639,277.153158916628,24022.2098701811,-769.633163568587,-1860.1693875538,-1518.15580985641
"insurance","lasso_cv",38,223.204696746169,308.514495958435,408.874480283754,0,22938.8198658795,0,0,0
"insurance","lasso_cv",39,236.764443231233,265.41672135163,440.309790339174,62.0595017536395,23595.9378825614,38.4445157688132,0,-679.83747363735
"insurance","lasso_cv",40,247.725352602759,323.66699875026,387.503284481105,0,24325.6791370959,0,-1224.96546994095,-601.462779998151
"insurance","lasso_cv",41,259.582738081244,357.395467961527,360.268106423602,-502.172299072411,24694.8663363923,641.520202539097,-259.478706511456,215.435779720696
"insurance","lasso_cv",42,251.552907674985,363.858698943219,488.269537860533,-450.615123537762,23748.5688812375,-1174.72159305725,-1643.56166495289,-1131.38101148759
"insurance","lasso_cv",43,245.653468458362,320.454522181513,436.611549071366,-733.17842568303,24218.6359296199,-827.962677299765,-1095.69693716878,-1540.45454235866
"insurance","lasso_cv",44,230.280766589818,375.521122991194,668.224282446222,-193.578617070142,23873.0725620251,-1264.60257415981,-1784.41810958562,-1788.38724418324
"insurance","lasso_cv",45,251.285711046027,295.605045906301,532.400980900151,158.634554263112,23424.1501757772,0,0,0
"insurance","lasso_cv",46,261.126013125132,294.503091959988,416.587624039262,-406.323501603593,23933.2065282202,577.878837321878,0,-1107.06842726845
"insurance","lasso_cv",47,255.783356734643,311.325287227555,298.61956130333,0,23714.1200550703,151.751894779225,0,-108.002600419829
"insurance","lasso_cv",48,230.316049074786,329.051632192047,230.099110258487,49.8670217206828,22972.3358798043,-78.8024185195178,0,-497.547407718271
"insurance","lasso_cv",49,226.842628761595,250.992015050549,286.157042119307,0,22468.5414856981,0,0,0
"insurance","lasso_cv",50,259.008538042432,301.819054167221,517.913033803241,0.262144791950358,23665.7493901858,517.273596841568,0,0
"insurance","lasso_cv",51,251.05985658655,307.52054936988,310.105507872519,-283.871172217625,24323.2810261926,372.445280504783,-533.68307930526,0
"insurance","lasso_cv",52,268.095347665865,260.152934613487,338.517011556212,129.409633370073,23854.6664043439,0,0,-318.609704437456
"insurance","lasso_cv",53,272.964692904778,310.475698076131,401.075501593112,-263.920312249264,24606.9695002557,120.826844891511,-447.177787113661,0
"insurance","lasso_cv",54,240.494042659181,323.056926749977,328.960381892195,0,23866.1036111852,428.194703029676,0,0
"insurance","lasso_cv",55,277.39678271899,290.240262649384,390.582172329983,0,23247.269192374,-475.013535999181,-401.95846001301,-875.094160696502
"insurance","lasso_cv",56,267.687362704114,321.56737674206,489.223515617178,190.368889191216,23478.2162506776,152.003180829485,-256.415938690329,0
"insurance","lasso_cv",57,228.779786075318,344.957640463056,430.52424162952,0,23136.1833337551,0,-33.525492755659,0
"insurance","lasso_cv",58,261.37493825416,323.505958753021,498.770892687774,-732.117557228997,24671.9044228746,-981.020367970334,-804.466228550632,-1787.84175709577
"insurance","lasso_cv",59,239.815145307048,312.266357359984,523.522355645324,-705.807374640645,21963.1967046304,-703.257856205122,-801.363467558731,-1425.55708545688
"insurance","lasso_cv",60,259.594727549782,377.006313408754,551.381687381276,-188.907012232217,23977.2016001278,-833.49599957506,-1264.91607715666,-1344.50487232967
