"dataset","method","split_id","climbRate","Sgz","p","q","curRoll","absRoll","diffClb","diffRollRate","diffDiffClb","SaTime1","SaTime2","SaTime3","SaTime4","diffSaTime1","diffSaTime2","diffSaTime3","diffSaTime4","Sa"
"elevator","unilasso_loo_true",74,3.17356091700651e-06,0,0.00264035244188004,0,0,0,-6.66459837968627e-05,0.214703529712254,-0.000165362028462112,-3.46116036600473,-0.087832371061675,-0.0263238145336724,0,0,0,0,0,-9.94385163352037
"elevator","unilasso_loo_true",75,3.23049433245796e-06,0,0.00238051052996788,0,0,0,-6.94129393065608e-05,0.213877211299803,-0.00017443241574709,-2.16517628774026,-0.814604845899952,-6.01463583266308e-15,-8.51289932659206,0,0,0,0,-2.37561614299104
"elevator","unilasso_loo_true",76,3.39977464249538e-06,0,0.00250060461251044,0,0,0,-7.22018943099984e-05,0.213347744093006,-0.000173582078483624,-1.40471254896508,-2.20422731832016,-4.78983280571036e-14,0,0,0,0,0,-10.140469423169
"elevator","unilasso_loo_true",77,3.15441616663653e-06,0,0.00251584481666652,0,0,0,-6.90644457427015e-05,0.210196097437397,-0.000106336880223061,-2.80645905756716,-0.174862880857185,-3.7079174179585e-15,0,0,0,0,0,-10.5153322980146
"elevator","unilasso_loo_true",78,3.14968669087646e-06,0,0.00230415011218684,0,0,0,-6.93185273923199e-05,0.217188383367472,-0.000120142548972186,-2.79506586809869,-0.411400628655697,-0.394070770032898,0,0,0,0,24.8257900677776,-10.0938379418091
"elevator","unilasso_loo_true",79,3.35484335892063e-06,0,0.00245317034483462,0,0,0,-7.20659192607004e-05,0.213796595471286,-0.00015686209942824,-3.91021821139427,-0.0317530861709336,0,-6.98551648010576,0,0,0,34.5545754930936,-2.74683359677604
"elevator","unilasso_loo_true",80,3.10269338856808e-06,0,0.00240020336111179,0,0,0,-6.67573652675055e-05,0.212742046821749,-7.31959539794468e-05,-2.04753914743422,-0.955037171756039,0,-8.8813755819331,0,0,0,4.99975430231634,-1.62895378630756
"elevator","unilasso_loo_true",81,3.33889869098148e-06,0,0.00241408522059339,0,0,0,-6.54890235766747e-05,0.210942494030144,-0.000121724366016926,-4.12055353117592,0,0,-6.96597638741964,0,0,0,29.910460446007,-2.50724065756982
"elevator","unilasso_loo_true",82,3.13823864631317e-06,0,0.0025605716756863,0,0,0,-7.19839964171484e-05,0.212968462469018,-0.000179843187391467,-3.31212900997548,-0.00123217736163565,-0.000712043250118203,-9.45375333488571,0,0,0,0,-0.862455841634026
"elevator","unilasso_loo_true",83,3.14352148344524e-06,0,0.00246094497813713,0,0,0,-7.00658444660057e-05,0.216970175127903,-0.000152259524965107,-2.26930433354699,-3.00375984770712,-1.16945091269923,-5.68645169418006,0,0,0,0,-1.43431157857108
"elevator","unilasso_loo_true",84,3.39684169748251e-06,0,0.0023831502719941,0,0,0,-7.02568182005329e-05,0.210583124612119,-9.47626680416036e-05,-3.21667810065285,-1.78496426974055,0,0,0,0,0,0,-8.70182083903105
"elevator","unilasso_loo_true",85,3.30166793324482e-06,0,0.00231277676343783,0,0,0,-7.18916815758485e-05,0.209502407961533,-0.000154425806289251,-4.06885193111329,-0.0571529909798837,0,-9.45543184689994,0,0,0,0,0
"elevator","unilasso_loo_true",86,3.28143541606372e-06,0,0.00246161625126788,0,0,0,-7.26830284200229e-05,0.2136611379717,-0.000204193567880049,-2.99620212592892,-0.335585852165844,-1.74883959812222,-6.99367103827362,0,0,0,0,-1.48453216866195
"elevator","unilasso_loo_true",87,3.21968959246966e-06,0,0.00241366282472431,0,0,0,-6.85791240944742e-05,0.206066131190667,-0.000113786340799295,-2.07261169900709,-0.401212142958328,-3.11952760698759,-1.41558087833628,0,0,0,9.52841619377455,-6.41484565441071
"elevator","unilasso_loo_true",88,3.22899098809026e-06,0,0.00245852803524936,0,0,0,-7.76158245005703e-05,0.21574253484629,-0.000141187063711414,-1.22754758728109,-0.720492463884577,-2.3172964691172,-5.60522255705385,0,0,0,26.7147353220493,-3.5784750233963
"elevator","unilasso_loo_true",89,3.12591186766473e-06,0,0.00254834782333781,0,0,0,-7.20493160935215e-05,0.215444074943183,-0.000118912287849447,-2.98633198399692,-0.0710114615956945,-4.47370531230821e-05,-0.00220670136977149,0,0,0,19.1896177659762,-10.6206328777608
"elevator","unilasso_loo_true",90,3.09647661315911e-06,0,0.00251788248164419,0,0,0,-7.12770895454592e-05,0.219291033174238,-0.000184053729767594,-2.72170681180551,-0.174341846299046,-0.528852131296702,-9.34421522183372,0,0,0,0,-0.948345656882875
"elevator","unilasso_loo_true",91,3.39664305304133e-06,0,0.00241665197433611,0,0,0,-7.32552778799427e-05,0.211950078057588,-0.000146352217732752,-3.65096654906386,-0.107342693640962,-2.56154137726493e-15,-9.8008157947689,0,0,0,0,-9.28853808999856e-15
"elevator","unilasso_loo_true",92,3.3824563557757e-06,0,0.00245475368878211,0,0,0,-7.59116963946732e-05,0.215408833939305,-0.00013284087686303,-2.56126882767497,-0.721915786347229,-1.0547557203678,-5.92774670937709,0,0,0,34.749196599343,-3.24361200737497
"elevator","unilasso_loo_true",93,3.09282059179168e-06,0,0.0024358325024659,0,0,0,-6.65313614596184e-05,0.210356774698965,-0.000193069861037179,-3.30203849015211,-0.000248810654093284,0,-10.0217611786252,0,0,0,0,0
"elevator","unilasso_loo_true",94,3.15651537950986e-06,0,0.00238148047913291,0,0,0,-6.8126655846394e-05,0.218842122944773,-8.09560342253525e-05,-3.74768869758284,0,0,-8.52971056258942,0,0,0,0,-1.49976449333614
"elevator","unilasso_loo_true",95,3.33125144419226e-06,0,0.00264253533197592,0,0,0,-6.51803145824538e-05,0.216240548308493,-6.34443276551498e-05,-1.93207230533298,-3.13040368981953,0,-8.7066242529152,0,0,0,0,0
"elevator","unilasso_loo_true",96,3.20718707814793e-06,0,0.00238195561410659,0,0,0,-7.13133897126787e-05,0.217336714232655,-0.000106294641661663,-3.51318805798171,-0.291779714898124,-0.0679028340465589,0,0,0,0,19.8651437939773,-9.83391670559795
"elevator","unilasso_loo_true",97,3.09012540906284e-06,0,0.00231939852347025,0,0,0,-7.04251107413668e-05,0.215209108974737,-0.000171469789137825,-2.90496869483133,-0.0190048041489424,-0.000979654246795522,-9.75049260043862,0,0,0,0,-0.901386869344474
"elevator","unilasso_loo_true",98,3.14674927881545e-06,0,0.0024188672280761,0,0,0,-6.87791987721119e-05,0.207483686546177,-0.000152628522526456,-3.81164441469872,-0.0679588873890115,-2.56156401532122e-16,-9.7018514862834,0,0,0,0,-5.31116068831868e-14
"elevator","unilasso_loo_true",99,3.22907750974481e-06,0,0.00235380923795524,0,0,0,-7.14221010290798e-05,0.215488379214999,-0.000137289501663451,-2.14934355316565,-1.83782297374969,0,-9.54516096410156,0,0,0,0,0
"elevator","unilasso_loo_true",100,3.19579902987446e-06,0,0.00234834577226775,0,0,0,-7.74134610897593e-05,0.219090079470308,-0.000178242876670364,-2.32196483932404,-1.81044553017786,-1.6337307556236e-14,-9.57053574410023,0,0,0,0,0
"elevator","unilasso_loo_false",1,3.02337885227553e-06,0,0.00250696434514267,0,0,0,-7.28834503539879e-05,0.218066986573506,-0.0001574316358546,-1.95950399987251,-2.8114401695954,0,-8.85378097252384,0,0,0,0,0
"elevator","unilasso_loo_false",2,3.11791554426514e-06,0,0.00238692123811167,0,0,0,-7.54601395688069e-05,0.221858483173223,-0.000121449591504745,-2.72848388827177,-1.97914630850137,0,-8.73649607819672,0,0,0,0,0
"elevator","unilasso_loo_false",3,3.05052771514567e-06,0,0.00246743012760902,0,0,0,-6.87422939855722e-05,0.219530970707128,-0.000100988914870024,-3.45628018339881,-0.033821377784883,-5.31210382965272e-16,-10.2325276618467,0,0,0,0,0
"elevator","unilasso_loo_false",4,3.22142078660819e-06,0,0.0022875411768179,0,0,0,-6.93936636053507e-05,0.210216249269605,-0.000130981388950012,-3.96315495867691,-1.09620011678541,-3.55624421584054e-14,-8.36734855776991,0,0,0,0,0
"elevator","unilasso_loo_false",5,3.24325772547821e-06,0,0.00210168534355233,0,0,0,-7.42057383047322e-05,0.212314170929979,-0.000110553392201569,-4.049263092403,-0.161022429148894,-0.0739883917498579,-8.1132182491263,0,0,0,25.9056916356584,-0.965626344097789
"elevator","unilasso_loo_false",6,3.10446739765733e-06,0,0.00245597943199043,0,0,0,-7.1412413257808e-05,0.218656032366396,-0.000142735749581357,-2.85015484025535,-0.155994301188472,-0.0477520143865173,-9.47529647149672,0,26.1820906684234,0,0,-1.0831532883958
"elevator","unilasso_loo_false",7,3.11591884379398e-06,0,0.00255873861991721,0,0,0,-7.22714513664297e-05,0.21773136536487,-0.00016572247316867,-2.32431647069928,0,0,-0.156727403253482,0,20.600995005773,0,0,-10.962611176262
"elevator","unilasso_loo_false",8,3.34046652062474e-06,0,0.00208949495694746,0,0,0,-7.5337916105074e-05,0.221425868876556,-0.000135656090536054,-3.45197640350929,-0.325676216922394,-1.0468963521003,-7.95822571801894,0,0,0,26.7869585739343,-0.937906089586396
"elevator","unilasso_loo_false",9,3.16268839630896e-06,0,0.00249739922125351,0,0,0,-7.21126369761542e-05,0.215691016480654,-0.00014817853386626,-2.80503997208124,-0.394146871592618,-1.00230470496288,-8.02734826797423,0,0,0,31.4000596788007,-1.13441888878431
"elevator","unilasso_loo_false",10,3.12797484825398e-06,0,0.00254852374636986,0,0,0,-6.87246751375039e-05,0.218561961533056,-0.00013841323286603,-2.62043508967871,-1.06585489104624,-2.23048948026394e-14,-10.0609615783351,0,0,0,0,0
"elevator","unilasso_loo_false",11,3.54272827291112e-06,0,0.00231110008025489,0,0,0,-6.78092062183351e-05,0.217747753701682,-0.000149853862401856,-2.10757470883926,-0.625102247178683,-1.93248720728126,-5.77131223258828,0,0,0,28.8609438096195,-3.05427458216938
"elevator","unilasso_loo_false",12,3.24257352783932e-06,0,0.00245260819053396,0,0,0,-7.45076465137002e-05,0.219251975900412,-0.000158823685309343,-2.80891265504953,-0.472897003086149,-0.686087414929515,-8.6410518504304,0,0,0,29.5457952442992,-1.00351089026922
"elevator","unilasso_loo_false",13,3.18098378452059e-06,0,0.00232929141080112,0,0,0,-7.54991669126854e-05,0.218143620238529,-0.000227613209442605,-3.95320703515568,0,0,-0.116013053220168,0,0,0,27.906805062331,-9.60087429499901
"elevator","unilasso_loo_false",14,3.3218851583964e-06,0,0.00247241704179537,0,0,0,-7.58797016949931e-05,0.220224743307117,-0.000152831521311479,-2.96194821222487,-1.69351964616551,0,-9.0817703542212,0,0,0,0,0
"elevator","unilasso_loo_false",15,3.21576204487451e-06,0,0.00239589890136372,0,0,0,-7.05737210766011e-05,0.225324457203933,-0.000211369031927417,-2.76878764229784,-0.453333446152582,-1.80620728771714,-7.49230641462932,0,27.5239871767604,0,1.62047103450027e-12,-1.26457570006396
"elevator","unilasso_loo_false",16,3.19645285489152e-06,0,0.00243417233212667,0,0,0,-7.16310785395748e-05,0.211221183375728,-0.000119536034404349,-3.33660359501176,-0.0176417902119096,0,-8.6626409958642,0,0,0,28.978508517669,-1.48327340876641
"elevator","unilasso_loo_false",17,3.30276881470108e-06,0,0.00223347953723359,0,0,0,-7.16492761913532e-05,0.224352413094046,-0.000175027242695748,-3.15066506374383,-2.3619465235872,-0.630440158930141,0,0,23.0418693678882,0,0,-7.60157113502468
"elevator","unilasso_loo_false",18,3.32914009851251e-06,0,0.00247019664556495,0,0,0,-7.04302400430288e-05,0.217109934474084,-0.000228522534392474,-3.46825193391235,-1.95714792511261,0,-8.30658000615322,0,0,0,0,0
"elevator","unilasso_loo_false",19,3.2669658040051e-06,0,0.00237504844439694,0,0,0,-7.21133782450706e-05,0.21815893996394,-0.000136857130325459,-2.24887920694732,-0.627087060235049,-2.13485915464668,-7.67972979000303,0,28.0046003160575,0,0,-1.06224620129148
"elevator","unilasso_loo_false",20,3.02005949614806e-06,3.35550938711402e-06,0.00249735201162269,0,0,0,-7.53775439482146e-05,0.22064788642559,-0.000191442577106841,-2.34312111867413,0,0,-8.90403029434824,0,0,0,28.1166289813268,-2.45535566859057
"elevator","unilasso_loo_false",21,3.33842592049023e-06,0,0.00242945006896938,0,0,0,-6.83511326557792e-05,0.221729097009424,-0.000152041025187868,-3.93852657769695,0,0,-7.64221468416663,0,0,0,29.9311904012028,-2.16422125843839
"elevator","unilasso_loo_false",22,3.37407583952625e-06,0,0.00235754210552709,0,0,0,-7.33636421001864e-05,0.215891198751984,-0.000173230613932911,-3.61473698329231,-0.0305645434682384,-4.3477488252093e-19,-9.8206281034606,0,0,0,0,-1.12412228965239e-14
"elevator","unilasso_loo_false",23,3.33514247673346e-06,0,0.00231172691492649,0,0,0,-7.60071523967817e-05,0.218748371438401,-0.00020522873710772,-3.494904273929,-1.33580477366298,-6.3807262406983e-15,-7.01671559292255,0,0,0,45.6529764084787,-1.71150077548748
"elevator","unilasso_loo_false",24,3.33939765068381e-06,0,0.0023552722872224,0,0,0,-7.03658547481037e-05,0.2141806184114,-0.00014758710261649,-2.73168009429414,-0.670244756865954,-0.97137073009374,-6.77444146914618,0,0,0,29.4667903189295,-2.47511065345434
"elevator","unilasso_loo_false",25,3.05032420938349e-06,0,0.00244161248680043,0,0,0,-7.31581744963881e-05,0.225370573060804,-0.000205311958094858,-1.70658029066659,-0.508316417021872,-3.01411777690853,-7.51023177987812,0,26.8344659578595,0,0,-1.00800868236179
"elevator","unilasso_loo_false",26,3.27573889251169e-06,3.94216662412993e-06,0.0024214256034745,0,0,0,-7.19301097396378e-05,0.216042265224143,-0.000203368263984984,-2.75838281783708,-2.6317410463243,0,-8.22910679490666,0,0,0,0,0
"elevator","unilasso_loo_false",27,3.01633296147572e-06,0,0.00238034818416892,0,0,0,-7.20311701810694e-05,0.216995491777861,-0.000154118020733591,-3.33985838964191,-1.11908575809624,-1.02452415597251e-14,-6.30230699468974,0,0,0,0,-3.00426051731152
"elevator","unilasso_loo_false",28,2.89828767018976e-06,0,0.00253109403969423,0,0,0,-6.65954786766973e-05,0.209389364315761,-8.66609197299315e-05,-3.40095619052962,0,0,-0.0615273914169824,0,0,0,17.778543591706,-9.88579542981147
"elevator","unilasso_loo_false",29,3.34544958428428e-06,0,0.00255913366944489,0,0,0,-6.93577102508559e-05,0.209761160931422,-0.000201944763832513,-1.4640257049963,-0.197868416388494,-7.06985712211127e-17,-11.6680650438306,0,0,0,0,-4.05675163398233e-14
"elevator","unilasso_loo_false",30,3.37639489990616e-06,0,0.00244023484916621,0,0,0,-7.34877945736472e-05,0.213544126403294,-0.000210322013344409,-3.59128333553529,-0.225916582807118,-0.210111570324409,-8.52282407002542,0,29.2380957014343,0,0,-0.995069191617716
"elevator","unilasso_loo_false",31,3.45839803609064e-06,0,0.00231438557148253,0,0,0,-8.14037641445322e-05,0.219737337109956,-0.000185002501243217,-2.99179539476024,-0.303141492494864,-0.479665070069898,-8.8881853067198,0,0,0,27.1101146082673,-1.04304529971991
"elevator","unilasso_loo_false",32,3.37907299317533e-06,0,0.00218129412997279,0,0,0,-6.83281620333574e-05,0.215350900763274,-0.000173932653249352,-4.48281452778847,0,0,-8.35736707600292,0,27.6744432036932,0,0,-0.861550058476432
"elevator","unilasso_loo_false",33,3.30175547167102e-06,0,0.00251119032667737,0,0,0,-7.23733584922825e-05,0.217246825349081,-0.000167957636263074,-2.85359563385048,-0.0398333622265067,0,-7.94208628144504,0,0,0,35.9355738493871,-2.68796040342647
"elevator","unilasso_loo_false",34,3.17845944891231e-06,0,0.0024140773496747,0,0,0,-7.58224157968906e-05,0.224843875050758,-0.000190385021765375,-1.44036998334925,-3.55940841607457,0,-7.07122927132695,0,0,0,28.5170927930369,-1.62659195976011
"elevator","unilasso_loo_false",35,3.25783959840029e-06,3.46080938093862e-06,0.00247782051053824,0,0,0,-7.54336912547936e-05,0.220515369365882,-0.000152769250210944,-1.08917530138523,-0.658821015780252,-2.8697080507533,-5.44503700230883,0,0,0,26.9069581428178,-3.5076397613025
"elevator","unilasso_loo_false",36,3.30646164096886e-06,0,0.00230111926927815,0,0,0,-7.46222240255487e-05,0.221792708008318,-0.00011087789226409,-2.58042152798427,-1.1688350377508,-9.28003206113657e-15,-9.97376460456433,0,0,0,0,0
"elevator","unilasso_loo_false",37,3.47881181958359e-06,0,0.00233228445597985,0,0,0,-7.44715238092304e-05,0.217119660136978,-0.000186142584598779,-3.97025531035895,0,0,-7.37573966970051,0,0,0,34.7737649255233,-2.38586075631732
"elevator","unilasso_loo_false",38,3.15642716023133e-06,4.64449972710915e-06,0.00252952622501239,0,0,0,-6.56134381822846e-05,0.215386176092817,-0.00022189716834685,-3.05590832324882,-0.419911009837537,-1.2100438544665,-7.62642752979676,0,30.5610265522495,0,1.33101170728344e-12,-1.2515497475145
"elevator","unilasso_loo_false",39,3.17762837975777e-06,0,0.00245093863590271,0,0,0,-7.22505869071945e-05,0.210170936000358,-0.000108728925577238,-2.79883820588125,-0.253959059332919,-0.24298328102598,-6.71194640089464,0,0,0,29.6118741071368,-3.35039108980066
"elevator","unilasso_loo_false",40,3.41716686561498e-06,0,0.00247696839752796,0,0,0,-7.10412569322596e-05,0.219105018342718,-0.00018869212607324,-3.00038286517899,-0.278977531554861,-0.438722764007632,-8.91376047218444,0,28.2610399584357,0,0,-1.04751625566284
"elevator","unilasso_loo_false",41,2.94243151796558e-06,0,0.00239937281542988,0,0,0,-7.01014320454698e-05,0.221582060982377,-0.000171067832286787,-3.11240037444298,-0.644795149976052,0,0,0,0,0,32.2977209061018,-9.94517546028593
"elevator","unilasso_loo_false",42,3.16997343065109e-06,0,0.00236179831197624,0,0,0,-6.76345097224149e-05,0.216181114010368,-0.000220437272068623,-2.34611652382532,-2.31951771035307,-5.51563810376138e-05,-6.96561574959127,0,0,0,43.8426316659223,-1.92489497093339
"elevator","unilasso_loo_false",43,3.19625265435681e-06,0,0.00228563699222486,0,0,0,-7.58188807072028e-05,0.217761647617939,-0.000146773247680642,-2.89848937425551,-0.274430221141415,-0.635586959079582,-8.63065480714901,0,27.4458431161903,0,0,-1.04032832490846
"elevator","unilasso_loo_false",44,3.23646732029711e-06,0,0.00267392181037143,0,0,0,-7.0490539927189e-05,0.212015884190503,-0.000148162113654161,-1.6686150813893,-0.33106058745928,-1.29288375134157,-6.20461128119124,0,0,0,34.7162539216557,-4.02640716274636
"elevator","unilasso_loo_false",45,3.30900971668446e-06,0,0.0025392855027413,0,0,0,-7.50051623635907e-05,0.226270122824132,-0.000126847058346845,-2.48539703500942,-0.396153543851023,-1.00708248965256,-8.63731774333431,0,0,0,28.9167199498675,-1.10920360911991
"elevator","unilasso_loo_false",46,3.33300940518696e-06,2.71402540491639e-06,0.00242930840870425,0,0,0,-7.09916776392356e-05,0.217314159326902,-0.000148156098461954,-1.65072340085108,-0.31854652436548,-2.60136981382721e-16,-1.42966678945938,0,0,0,21.3659763884371,-10.1477415936241
"elevator","unilasso_loo_false",47,3.21750615032199e-06,0,0.0025473585715874,0,0,0,-7.4839495941599e-05,0.223688297380249,-0.000214407317761191,-1.86790374157857,-0.521832464980768,-1.69079334210187,-8.71944446679406,0,27.4894839516828,0,0,-1.0368246226427
"elevator","unilasso_loo_false",48,3.2113743754305e-06,0,0.00222338007088254,0,0,0,-7.30114189333097e-05,0.224340453857972,-0.000166504547668065,-4.31220142072622,0,0,-7.96953321706516,0,0,0,40.344469746339,-1.56529208589751
"elevator","unilasso_loo_false",49,3.04644184632533e-06,0,0.0023755787624291,0,0,0,-7.54947660084398e-05,0.220985575988181,-0.000157473692163469,-2.76029929666428,-1.00343677660418,0,-10.1188677080544,0,0,0,0,0
"elevator","unilasso_loo_false",50,3.04984522621188e-06,0,0.00276728322139731,0,0,0,-6.94888930832065e-05,0.221122211998444,-0.000140726591346763,-2.16228771845143,-0.0688677392017756,0,-9.90539584354738,0,0,0,40.3696647838826,-1.61624940556988
"elevator","unilasso_loo_false",51,3.32769617327331e-06,3.53576627789534e-06,0.00225531651572781,0,0,0,-6.36310087137752e-05,0.208782016870432,-0.000129605226973322,-3.33791482957278,-0.299107750458119,0,-7.43188037063928,0,0,0,47.3068208794894,-2.16788038786898
"elevator","unilasso_loo_false",52,3.40470179679264e-06,0,0.00262960384886137,0,0,0,-7.71193210986765e-05,0.22040047111637,-0.000153261966655188,-2.72447039289728,0,0,-11.0404153342138,0,0,0,0,0
"elevator","unilasso_loo_false",53,3.2719541225671e-06,0,0.00232324244339717,0,0,0,-6.88057589894861e-05,0.214819682626178,-0.000237915162192918,-2.32210447443683,-0.124728059030622,-0.126691478079816,-10.0435666090043,0,2.70053188392831,0,9.97141643409408,-0.90328865925421
"elevator","unilasso_loo_false",54,3.27970044949883e-06,0,0.00248107000050634,0,0,0,-7.30903480554412e-05,0.218283920827299,-0.000119558883115536,-3.71423835840901,0,0,-8.30636844130241,0,0,0,44.4027973703965,-1.64369710481853
"elevator","unilasso_loo_false",55,3.10084547490699e-06,0,0.00252593902400404,0,0,0,-6.99215588917324e-05,0.215733415155565,-0.000194312060309181,-3.04229488071521,-0.323992840271154,-0.805085015586794,-8.25493559929778,0,0,0,28.9304678999501,-1.15547067205759
"elevator","unilasso_loo_false",56,3.03382912451835e-06,0,0.00238964386538506,0,0,0,-7.34830417493094e-05,0.217904952200643,-0.000150329872282732,-3.27172346071359,-0.0305494786642024,-0.000646856773695627,-9.28593023598463,0,1.73362771649846,0,10.204347840347,-0.861785233738875
"elevator","unilasso_loo_false",57,3.30682691552396e-06,0,0.00230496689206268,0,0,0,-7.31640831732707e-05,0.218840498776758,-0.000171210571070317,-3.90814931116605,0,0,-0.0990655568543801,0,0,0,22.1453313740911,-9.49684588945946
"elevator","unilasso_loo_false",58,3.16669068750619e-06,0,0.00239381942216398,0,0,0,-6.5707791684476e-05,0.214168868165482,-0.000123487931501098,-2.72452865279748,-2.56695126252489,0,-8.26479473550055,0,0,0,0,0
"elevator","unilasso_loo_false",59,3.09904743545884e-06,0,0.0023257740649285,0,0,0,-7.45124105159343e-05,0.217924018807643,-0.000145019293338057,-2.82086844724481,-2.04717119641723,-1.45553055454327e-15,-8.77727584205212,0,0,0,0,-1.51952461266552e-13
"elevator","unilasso_loo_false",60,3.27916151529335e-06,0,0.00239796274000196,0,0,0,-7.35239349557056e-05,0.222488447236602,-0.000148398560924623,-2.11072130148702,-1.80857992461748,-1.21776802489462e-15,-8.06706076552042,0,0,0,28.8388183485309,-1.73723588091357
"elevator","unilasso_loo_false",61,3.40276103613217e-06,0,0.00229619875340302,0,0,0,-7.15639056647521e-05,0.215412583059292,-0.000131881084980102,-3.07897250920986,0,-0.000123677742590097,-0.173075013936952,0,0,0,2.67665899377609,-10.4280232276333
"elevator","unilasso_loo_false",62,3.09422456328878e-06,0,0.00246810051504828,0,0,0,-6.25200742207994e-05,0.219230427506686,-0.000196819032005098,-1.73548820781236,-1.41583345864755,-2.60059692475386e-14,-8.74431165774455,0,0,0,28.2828374981783,-1.74774921064562
"elevator","unilasso_loo_false",63,3.21648592887357e-06,0,0.0022955310469792,0,0,0,-7.45203267854953e-05,0.216840008696232,-0.00017075539036028,-2.32478699851537,-2.33930690030036,0,-9.09507506707993,0,0,0,0,0
"elevator","unilasso_loo_false",64,3.22135623675315e-06,0,0.00239359521654655,0,0,0,-7.62199208973169e-05,0.217541310198104,-0.000178710327081823,-3.56648063481971,-0.00841073571970786,0,-8.51184856934069,0,0,0,27.3349135469375,-1.46669520421369
"elevator","unilasso_loo_false",65,3.42786290031205e-06,0,0.00236158887098722,0,0,0,-7.90117678491786e-05,0.218844501210311,-0.000117592462913948,-2.05507009318932,-0.694908061978611,-1.47345544718704,-6.43056928714414,0,0,0,28.3227975045436,-2.91053618584936
"elevator","unilasso_loo_false",66,3.19512486991188e-06,3.95018414763412e-06,0.00256266667187827,0,0,0,-6.87783166926237e-05,0.21482237314758,-0.000130885696321332,-2.32274477819757,-0.365935133301361,-0.586694206882678,-8.94431229155818,-0.0381088543531496,29.9519320627763,0,1.16058960077171e-12,-1.30188287777419
"elevator","unilasso_loo_false",67,3.24255951327301e-06,0,0.00218027516929742,0,0,0,-7.58209355245127e-05,0.219595075702905,-0.000166173345789092,-3.32934921871595,0,0,-8.07929094639206,0,0,0,26.884949147544,-2.3246663034558
"elevator","unilasso_loo_false",68,3.19121037055914e-06,0,0.00252783001673191,0,0,0,-7.47043104955306e-05,0.219256963475225,-0.000154207991709201,-2.64740826111721,0,0,-10.9102680288691,0,0,0,0,0
"elevator","unilasso_loo_false",69,3.35752829409379e-06,0,0.00226909237599506,0,0,0,-7.07469108794364e-05,0.210883160525256,-0.000144739694076564,-4.66734930986615,-0.000547666803880278,-0.000376429990186402,-8.01828577998761,0,3.07494544105355,0,8.96914612314317,-0.798959694989948
"elevator","unilasso_loo_false",70,3.21417605427869e-06,0,0.00258061135823978,0,0,0,-6.7367074692432e-05,0.211270239781477,-0.000216157510412941,-2.13407894830698,-0.220785874029511,-0.686996851002462,-6.59359504193002,0,0,0,29.7182953311609,-3.68417324215027
"elevator","unilasso_loo_false",71,3.41118198137299e-06,0,0.00227966316873385,0,0,0,-7.52792426349509e-05,0.219041163203611,-0.000154251952084739,-3.65942984512943,0,0,-9.89723909143148,0,0,0,0,-1.31764264705518e-13
"elevator","unilasso_loo_false",72,3.32584721544087e-06,0,0.00238354975996821,0,0,0,-7.85037397524595e-05,0.21857895217253,-0.00015523786896853,-3.21893691735206,-2.5465269384537,-2.48369895429204e-15,-6.15525767890335,0,0,0,43.935591803885,-1.77781947044286
"elevator","unilasso_loo_false",73,3.13278116411087e-06,0,0.00251339187084316,0,0,0,-7.4585071440034e-05,0.213510274704686,-0.000143009906103974,-2.31255558835328,-1.63496038984637,-4.16089667837763e-14,-7.56525024526348,0,0,0,45.4836171685812,-1.89204833810058
"elevator","unilasso_loo_false",74,3.17365546823844e-06,0,0.00264796716384452,0,0,0,-6.74624251736046e-05,0.215387342236295,-0.000171186632810913,-3.39319561993768,-0.110311675535585,-0.0220869047494862,-8.76019858276086,0,25.6147633552545,0,9.2232906227131e-14,-1.21014257171732
"elevator","unilasso_loo_false",75,3.22392205881602e-06,0,0.00239651131756604,0,0,0,-7.05637273144667e-05,0.215436471485572,-0.000183847659812039,-2.02483039107394,-0.962187220243179,-1.13075075789679e-14,-8.63242949218668,0,0,0,41.5630673078588,-2.2175404120772
"elevator","unilasso_loo_false",76,3.38701847152182e-06,0,0.00251595204200868,0,0,0,-7.3099629160266e-05,0.214859069143099,-0.000180392752460731,-1.30854533643606,-2.28868153598546,-9.00816267259217e-14,0,0,0,0,34.1578446604726,-10.1201966129588
"elevator","unilasso_loo_false",77,3.14242393405261e-06,0,0.00252646861328348,0,0,0,-7.02447117918107e-05,0.212178990042107,-0.000117187941100742,-2.67790432454552,-0.250801445375666,-2.54323205812846e-15,-8.24932545574582,0,0,0,43.7210528385939,-2.29132536483891
"elevator","unilasso_loo_false",78,3.14187726847214e-06,0,0.00230299178736894,0,0,0,-6.95722762090514e-05,0.217145942189759,-0.000124912702338091,-2.84358535713456,-0.27824948462123,-0.401033097495136,-7.37346903671505,0,0,0,31.7978834152205,-2.76750435003916
"elevator","unilasso_loo_false",79,3.3436062267034e-06,0,0.0024627135023795,0,0,0,-7.30910951321791e-05,0.215484281266845,-0.000165325267273552,-3.80007911181925,-0.0602178120255624,0,-7.07249643178811,0,0,0,36.1382289189549,-2.72117296931968
"elevator","unilasso_loo_false",80,3.10371601845508e-06,0,0.00244838387698946,0,0,0,-6.89676974796669e-05,0.216057147939004,-9.27474202055169e-05,-1.81712062552235,-1.13178569363655,0,-8.98493486670918,0,0,0,26.0089146363831,-1.58720008379345
