"dataset","split_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_true_sign_diff","unilasso_loo_false_mse","unilasso_loo_false_support","unilasso_loo_false_sign_diff","polish_unilasso_mse","polish_unilasso_support","polish_unilasso_sign_diff","lasso_cv_mse","lasso_cv_support","lasso_cv_sign_diff","unireg_mse","unireg_support","unireg_sign_diff","least_squares_mse","least_squares_support","least_squares_sign_diff"
"airfoil",75,25.4341927385777,5,0,25.3836787331582,5,0,25.4368782249353,5,0,25.3805684178011,5,0,25.4343063932452,5,0,25.3834971728024,5,0
"airfoil",76,24.0177017360578,5,0,24.0030964975992,5,0,24.0185898945418,5,0,24.0047886654956,5,0,24.017114098329,5,0,24.002999474318,5,0
"airfoil",77,25.0716995434879,5,0,25.0830886586084,5,0,25.0725113955287,5,0,25.0640702927066,5,0,25.072131251325,5,0,25.0844712055345,5,0
"airfoil",78,22.8009537364849,5,0,22.5879084756096,5,0,22.8007359108491,5,0,22.6031290146008,5,0,22.786900829917,5,0,22.5790107438447,5,0
"airfoil",79,20.6307008884882,5,0,20.6350961365111,5,0,20.6323112371077,5,0,20.6334531720306,5,0,20.6294338551674,5,0,20.6365226370209,5,0
"airfoil",80,22.6276940000883,5,0,22.5357592417621,5,0,22.6282152721012,5,0,22.5617462887371,5,0,22.6259460801998,5,0,22.5336082477768,5,0
"airfoil",81,22.9686031596889,5,0,22.8494976309029,5,0,22.9678909759649,5,0,22.8559473073045,5,0,22.9622880708912,5,0,22.8448586662291,5,0
"airfoil",82,21.1491150719995,5,0,21.1399585004967,5,0,21.1530891822192,5,0,21.1458023429696,5,0,21.147842475629,5,0,21.1399478551623,5,0
"airfoil",83,22.9346859833331,5,0,22.7634995063987,5,0,22.9317035515363,5,0,22.7925624786744,5,0,22.922594925746,5,0,22.7559784720549,5,0
"airfoil",84,25.4331256732303,5,0,25.4628290753486,5,0,25.433221486979,5,0,25.4749694973315,5,0,25.4322991777028,5,0,25.4629743710368,5,0
"airfoil",85,23.7569190519229,5,0,23.8100456082074,5,0,23.7554532156038,5,0,23.8095412533061,5,0,23.7610770145502,5,0,23.8155985630963,5,0
"airfoil",86,25.2447382850875,5,0,25.0165710501493,5,0,25.2449534533058,5,0,25.0189387231814,5,0,25.2431186477256,5,0,25.0141099942521,5,0
"airfoil",87,23.5438764406802,5,0,23.4695767912711,5,0,23.54799823323,5,0,23.4797034337011,5,0,23.5323095658632,5,0,23.4616623992502,5,0
"airfoil",88,22.2078487401016,5,0,22.2185649661727,5,0,22.2066441523304,5,0,22.2026588601276,5,0,22.2086846585175,5,0,22.2197210332379,5,0
"airfoil",89,22.4316441004548,5,0,22.278950976602,5,0,22.4322308868592,5,0,22.3081282680761,5,0,22.4298333664928,5,0,22.2770712816685,5,0
"airfoil",90,22.2880860282573,5,0,22.2283447047998,5,0,22.285787239798,5,0,22.2382708050451,5,0,22.2815054370312,5,0,22.2250381677728,5,0
"airfoil",91,21.998413613296,5,0,21.9240494478261,5,0,21.9996264658254,5,0,21.9331587836892,5,0,21.9809659226683,5,0,21.9167854258527,5,0
