"dataset","split_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_true_sign_diff","unilasso_loo_false_mse","unilasso_loo_false_support","unilasso_loo_false_sign_diff","polish_unilasso_mse","polish_unilasso_support","polish_unilasso_sign_diff","lasso_cv_mse","lasso_cv_support","lasso_cv_sign_diff","unireg_mse","unireg_support","unireg_sign_diff","least_squares_mse","least_squares_support","least_squares_sign_diff"
"airfoil_self-noise",66,22.3874010179051,5,0,22.377854826828,5,0,22.3871420404295,5,0,39.9076787028914,1,0,22.3873276300445,5,0,22.3778401751106,5,0
"airfoil_self-noise",67,22.5773706286515,5,0,22.6147809673157,5,0,22.5749802629748,5,0,38.7578182234425,1,0,22.5775145175053,5,0,22.6161359375151,5,0
"airfoil_self-noise",68,22.8269188706339,5,0,22.6873571184486,5,0,22.825170678936,5,0,39.7907658992251,1,0,22.825346538444,5,0,22.6853797057115,5,0
"airfoil_self-noise",69,23.5465054460364,5,0,23.5486652900123,5,0,23.5454055926785,5,0,40.1873266381768,1,0,23.5461953914619,5,0,23.5539371270405,5,0
"airfoil_self-noise",70,22.3731107391356,5,0,22.4461312806595,5,0,22.3725031976938,5,0,38.0345882680502,1,0,22.3731107391355,5,0,22.4680765949102,5,0
"airfoil_self-noise",71,21.7557574952638,5,0,21.8212176692581,5,0,21.7560947592645,5,0,38.1219112752498,1,0,21.7552877591678,5,0,21.8225242533787,5,0
"airfoil_self-noise",72,23.0047226595248,5,0,22.9040030913768,5,0,23.0060531950334,5,0,41.3332125646991,1,0,23.0047226595247,5,0,22.9002600133733,5,0
"airfoil_self-noise",73,21.6857260854186,5,0,21.6047536047863,5,0,21.6863507742227,5,0,39.1679887732685,1,0,21.6874122368706,5,0,21.6041084882453,5,0
"airfoil_self-noise",74,24.1820814371412,5,0,24.1785401843686,5,0,24.1810204074028,5,0,39.8000106202972,1,0,24.1831165150207,5,0,24.1791483874551,5,0
"airfoil_self-noise",75,25.4341927385777,5,0,25.3836787331582,5,0,25.4368782249353,5,0,41.7034973548257,1,0,25.4341468512668,5,0,25.3834971728024,5,0
"airfoil_self-noise",76,24.0177017360578,5,0,24.0030964975992,5,0,24.0185898945418,5,0,42.2100319596743,1,0,24.017114098329,5,0,24.002999474318,5,0
"airfoil_self-noise",77,25.0716995434879,5,0,25.0830886586084,5,0,25.0725113955287,5,0,42.4386402681659,1,0,25.072131251325,5,0,25.0844712055345,5,0
"airfoil_self-noise",78,22.8009537364849,5,0,22.5879084756096,5,0,22.8007359108491,5,0,41.9288083978963,1,0,22.8009537364849,5,0,22.5790107438447,5,0
"airfoil_self-noise",79,20.6307008884882,5,0,20.6350961365111,5,0,20.6323112371077,5,0,37.8117521530407,1,0,20.6305906097061,5,0,20.6365226370209,5,0
"airfoil_self-noise",80,22.6276940000883,5,0,22.5357592417621,5,0,22.6282152721012,5,0,41.3446196911927,1,0,22.6259460801998,5,0,22.5336082477768,5,0
"airfoil_self-noise",81,22.9686031596889,5,0,22.8494976309029,5,0,22.9678909759649,5,0,39.3506582808065,1,0,22.968011080378,5,0,22.8448586662291,5,0
"airfoil_self-noise",82,21.1491150719995,5,0,21.1399585004967,5,0,21.1530891822192,5,0,38.4084456364814,1,0,21.147842475629,5,0,21.1399478551623,5,0
"airfoil_self-noise",83,22.9346859833331,5,0,22.7634995063987,5,0,22.9317035515363,5,0,41.1811088765417,1,0,22.935937753742,5,0,22.7559784720549,5,0
"airfoil_self-noise",84,25.4331256732303,5,0,25.4628290753486,5,0,25.433221486979,5,0,43.9924188535511,1,0,25.4366430580051,5,0,25.4629743710368,5,0
"airfoil_self-noise",85,23.7569190519229,5,0,23.8100456082074,5,0,23.7554532156038,5,0,40.4490858941017,1,0,23.7573074612533,5,0,23.8155985630963,5,0
"airfoil_self-noise",86,25.2447382850875,5,0,25.0165710501493,5,0,25.2449534533058,5,0,42.5681720937311,1,0,25.2431186477256,5,0,25.0141099942521,5,0
"airfoil_self-noise",87,23.5438764406802,5,0,23.4695767912711,5,0,23.54799823323,5,0,42.0661087747084,1,0,23.5438764406803,5,0,23.4616623992502,5,0
"airfoil_self-noise",88,22.2078487401016,5,0,22.2185649661727,5,0,22.2066441523304,5,0,39.7612408370964,1,0,22.2078702227445,5,0,22.2197210332379,5,0
"airfoil_self-noise",89,22.4316441004548,5,0,22.278950976602,5,0,22.4322308868592,5,0,41.1589424142484,1,0,22.4298333664928,5,0,22.2770712816685,5,0
"airfoil_self-noise",90,22.2880860282573,5,0,22.2283447047998,5,0,22.285787239798,5,0,41.5069073527655,1,0,22.2880860282572,5,0,22.2250381677728,5,0
"airfoil_self-noise",91,21.998413613296,5,0,21.9240494478261,5,0,21.9996264658254,5,0,39.964008688798,1,0,21.9931538647607,5,0,21.9167854258527,5,0
"airfoil_self-noise",92,23.5702019521507,5,0,23.4885562867739,5,0,23.5647162174553,5,0,39.8993102172416,1,0,23.5702019521509,5,0,23.4879656054687,5,0
"airfoil_self-noise",93,23.5904409283108,5,0,23.565904989632,5,0,23.5914766816526,5,0,38.9601998032999,1,0,23.590262097294,5,0,23.5680353985251,5,0
"airfoil_self-noise",94,23.3927947115056,5,0,23.3491887392467,5,0,23.3928129544447,5,0,42.0361272831795,1,0,23.3928971771819,5,0,23.3485823746647,5,0
"airfoil_self-noise",95,24.8220849879049,5,0,24.8208729083711,5,0,24.8213341393212,5,0,39.0608337573666,1,0,24.8221946130098,5,0,24.8222582428964,5,0
"airfoil_self-noise",96,22.4138127829957,5,0,22.3364520349849,5,0,22.4149106143342,5,0,38.4362466918581,1,0,22.4119094984419,5,0,22.3240317246315,5,0
"airfoil_self-noise",97,22.6571842221149,5,0,22.5996095343742,5,0,22.6567015858846,5,0,39.3146789067244,1,0,22.657184222115,5,0,22.5978987312551,5,0
"airfoil_self-noise",98,23.2782615967059,5,0,23.2296965289524,5,0,23.2763622730185,5,0,41.4422793402865,1,0,23.2782615967059,5,0,23.2277738828331,5,0
"airfoil_self-noise",99,24.1740451956036,5,0,24.0558949080894,5,0,24.1743416885626,5,0,40.6447672050264,1,0,24.1740451956036,5,0,24.0551744785682,5,0
"airfoil_self-noise",100,23.5974302836848,5,0,23.6365854514291,5,0,23.5973713266327,5,0,41.1801298848878,1,0,23.5970452326712,5,0,23.6373059130737,5,0
"appliances_energy_prediction",1,9038.69399065101,11,0,9017.7832865567,12,0,9038.66341179011,11,0,8736.47985242928,26,11,9038.27844688552,11,0,8719.85093148136,27,10
"appliances_energy_prediction",2,9279.80088434348,12,0,9256.59599810867,13,0,9266.16253200896,12,0,8929.09035681761,26,11,9279.80088434348,12,0,8916.98203353797,27,10
"appliances_energy_prediction",3,9306.40639533876,12,0,9292.76419817311,12,0,9305.66053091631,12,0,8976.73650542657,22,8,9306.40639533876,12,0,8927.628595716,27,7
"appliances_energy_prediction",4,9293.09863120896,11,0,9280.46861271061,14,0,9293.11025923041,11,0,8993.3603105838,26,10,9293.09863120896,11,0,8952.05566017193,27,8
"appliances_energy_prediction",5,8948.66883204062,11,0,8945.59577074015,11,0,8948.65926183975,11,0,8694.24049611431,25,11,8948.46500262595,11,0,8641.99425217091,27,10
"appliances_energy_prediction",6,9260.65573567221,10,0,9216.20898441825,13,0,9253.72047235009,10,0,8902.16939992876,25,10,9259.3429417749,10,0,8890.89017043382,27,9
"appliances_energy_prediction",7,9141.75959416416,11,0,9121.46583806074,12,0,9141.7754011419,11,0,8817.75681408196,25,7,9141.75959416416,11,0,8777.20574771285,27,7
"appliances_energy_prediction",8,9146.84403305437,12,0,9102.98139670509,16,0,9134.35558209433,12,0,8810.41657213637,26,8,9145.17927143189,12,0,8804.08541415926,27,8
"appliances_energy_prediction",9,9269.52199907402,12,0,9196.32093065117,14,0,9249.96031251761,13,0,8943.59165785056,26,10,9269.52199907402,12,0,8950.34115836089,27,9
"appliances_energy_prediction",10,9163.115365178,12,0,9153.01873347338,13,0,9161.08808423807,12,0,8880.11664947463,25,7,9163.115365178,12,0,8860.66337855237,27,9
"appliances_energy_prediction",11,8777.75493830275,9,0,8692.60329540652,11,0,8759.13647142715,10,0,8386.44282164185,27,9,8777.75493830275,9,0,8389.74614212785,27,9
"appliances_energy_prediction",12,9017.83572623601,10,0,9015.35037536915,11,0,8980.41539580706,11,1,8685.92588199663,27,11,9018.31241553359,10,0,8692.43889854585,27,11
"appliances_energy_prediction",13,8684.88728263724,8,0,8599.40860093338,14,0,8667.23557128171,9,0,8355.56825948056,26,9,8684.88728263724,8,0,8366.07710595949,27,8
"appliances_energy_prediction",14,9314.09219375786,10,0,9264.10260923987,12,0,9301.69164325819,10,0,8961.74065063912,25,9,9313.55536787286,10,0,8955.16885625406,27,10
"appliances_energy_prediction",15,8991.55831533501,10,0,8931.36778086148,15,0,8997.33217048113,10,0,8688.07415524141,24,7,8991.55831533501,10,0,8657.48144616976,27,8
"appliances_energy_prediction",16,8936.6708869404,11,0,8921.20707448868,13,0,8937.38059841548,11,0,8650.01679822291,24,7,8936.67088694039,11,0,8657.18410197551,27,8
"appliances_energy_prediction",17,8691.34990349533,12,0,8682.3051304676,14,0,8691.32481170003,12,0,8412.60212981034,25,8,8691.51049241231,12,0,8358.50511298376,27,8
"appliances_energy_prediction",18,9791.2751812457,11,0,9697.99208928929,13,0,9772.02504910471,12,0,9360.2034881301,25,11,9791.23365910387,10,0,9348.88753454628,27,9
"appliances_energy_prediction",19,9146.90075519318,11,0,9003.87068520205,15,0,9146.89965130375,11,0,8849.80048081682,24,8,9146.90075519318,11,0,8784.43851177111,27,8
"appliances_energy_prediction",20,8882.99821106134,10,0,8875.56336672521,15,0,8882.43183218857,10,0,8600.12851072373,23,7,8882.99821106134,10,0,8566.64154376344,27,7
"appliances_energy_prediction",21,8879.32081190054,11,0,8863.73803104484,13,0,8879.32276900337,11,0,8598.76052353544,26,10,8878.63871587608,11,0,8596.82489004503,27,9
"appliances_energy_prediction",22,9286.67516568718,11,0,9245.47294719532,14,0,9288.6041205726,11,0,8938.2707434048,25,8,9286.67516568718,11,0,8904.51142465284,27,8
"appliances_energy_prediction",23,9069.59055371631,13,0,9037.91910395081,13,0,9069.57302346509,13,0,8755.93319822621,25,9,9068.46971492447,13,0,8738.91739396094,27,9
"appliances_energy_prediction",24,9292.63902908983,12,0,9243.04618606548,15,0,9272.03607967546,12,0,8908.75736378983,27,10,9290.37705779822,12,0,8890.33289666529,27,8
"appliances_energy_prediction",25,9725.8138449165,10,0,9718.8460355022,14,0,9688.39966041341,11,1,9349.52714772942,27,10,9725.8138449165,10,0,9344.20566424321,27,10
"appliances_energy_prediction",26,9489.37416055889,12,0,9462.32088870277,12,0,9490.00176816271,12,0,9151.54791661764,25,10,9488.42466160272,12,0,9103.06277059277,27,8
"appliances_energy_prediction",27,8821.14659338885,10,0,8746.43149366296,13,0,8807.20802388277,10,0,8421.25647707426,27,11,8818.83643448272,10,0,8402.53967165581,27,10
"appliances_energy_prediction",28,8978.79750662054,10,0,8971.87645863464,10,0,8979.90842347666,10,0,8688.87389056218,23,9,8978.79750662054,10,0,8672.4095308215,27,8
"appliances_energy_prediction",29,9090.66018038985,10,0,9078.64018124408,13,0,9085.80372592689,10,0,8753.33242497229,25,9,9090.66018038985,10,0,8735.34119330514,27,8
"appliances_energy_prediction",30,9066.6965124727,10,0,9053.811892943,11,0,9047.29337294872,11,1,8605.01008475138,26,10,9066.6965124727,10,0,8600.51082428968,27,11
"appliances_energy_prediction",31,8631.19165500916,11,0,8608.27327895086,14,0,8632.49603891955,11,0,8320.34406385938,25,9,8630.75546093212,12,0,8288.72229756186,27,9
"appliances_energy_prediction",32,8815.38366891729,10,0,8689.62688096795,15,0,8818.823603975,10,0,8548.22077876417,22,6,8815.1591074093,10,0,8475.22562922377,27,7
"appliances_energy_prediction",33,9389.04728433851,12,0,9363.2905391072,13,0,9383.15725026725,12,0,9080.4275035704,26,10,9389.04728433851,12,0,9071.71555178576,27,8
"appliances_energy_prediction",34,9733.63869811601,9,0,9722.78841887599,9,0,9702.81799277642,10,1,9271.60409605021,28,9,9733.63869811601,9,0,9267.65225275666,27,10
"appliances_energy_prediction",35,9016.57618413565,11,0,9008.90071677657,12,0,9016.56664830932,11,0,8733.28348198296,23,7,9016.73458814619,11,0,8731.19078246623,27,8
"appliances_energy_prediction",36,9205.04188194606,12,0,9153.45808501499,19,0,9205.06220506124,12,0,9091.24275577069,24,5,9202.24399175159,12,0,8996.52397314416,27,7
"appliances_energy_prediction",37,8747.27422238515,13,0,8731.6757450817,14,0,8742.17838063287,13,0,8451.97823315002,25,8,8745.80127364411,12,0,8451.11757561427,27,8
"appliances_energy_prediction",38,9748.81247887123,10,0,9735.81119120309,11,0,9752.60170506734,10,0,9464.79905034236,25,10,9748.46577784394,10,0,9403.63771421306,27,10
"appliances_energy_prediction",39,8972.29711166322,11,0,8858.18697793752,17,0,8974.99255727231,11,0,8692.35238759732,23,4,8971.81426179038,11,0,8651.55905028769,27,6
"appliances_energy_prediction",40,8985.36297606346,11,0,8854.04285435728,14,0,8985.34519362312,11,0,8731.23387999707,22,7,8984.89085023329,11,0,8667.79898411725,27,8
"appliances_energy_prediction",41,8889.87656195656,12,0,8895.48948648813,13,0,8889.86528861721,12,0,8615.56280053151,25,11,8889.84109764572,12,0,8559.34933633097,27,10
"appliances_energy_prediction",42,9355.25458486466,10,0,9328.12748075205,12,0,9352.03272231222,10,0,9027.95193895177,24,6,9354.30333307336,10,0,9015.82035558496,27,6
"appliances_energy_prediction",43,9557.70341347384,9,0,9539.54718066007,14,0,9526.90638584902,10,1,9125.8014980838,28,10,9556.6495838747,9,0,9123.74771035082,27,10
"appliances_energy_prediction",44,9040.91478693041,9,0,8993.49701614196,11,0,9013.72306324372,10,0,8689.8541640618,28,11,9040.9247696884,9,0,8694.34765681642,27,10
"appliances_energy_prediction",45,9155.80442279733,11,0,9100.21737461768,15,0,9140.57485118385,11,0,8785.15224331401,26,7,9154.05812534348,11,0,8781.31895886143,27,8
"appliances_energy_prediction",46,9191.73241375597,12,0,9187.25781499244,15,0,9192.08525462424,12,0,8906.00326777747,23,6,9191.96111878407,12,0,8897.54758512575,27,8
"appliances_energy_prediction",47,9321.49181027221,10,0,9315.75348374238,11,0,9321.47980923804,10,0,9025.95363782853,25,9,9321.70911822841,10,0,8981.76314087797,27,10
"appliances_energy_prediction",48,9601.64607682843,10,0,9591.99416448055,10,0,9567.2892643598,11,1,9198.40056965683,28,15,9601.64607682843,10,0,9193.08759295053,27,13
"appliances_energy_prediction",49,8498.64576107841,10,0,8445.50931519262,14,0,8493.02691988239,10,0,8153.2303666417,24,6,8498.01570314719,10,0,8146.87553030144,27,8
"appliances_energy_prediction",50,9041.55602873744,12,0,8979.64185113352,16,0,9042.30594784438,12,0,8791.94536954155,23,6,9041.4061692715,12,0,8766.60041452943,27,7
"appliances_energy_prediction",51,9271.76082705212,11,0,9256.11582157242,15,0,9275.0010102523,11,0,8970.73905307314,22,6,9271.34382754688,11,0,8923.27144755909,27,8
"appliances_energy_prediction",52,9072.53294669546,11,0,9058.21427137474,12,0,9072.66803677641,11,0,8796.57816618494,24,7,9072.35994061409,11,0,8795.01912526474,27,7
"appliances_energy_prediction",53,8996.99831909449,12,0,8896.97973059541,17,0,8996.99577727533,12,0,8724.52905664981,25,6,8996.81911177546,12,0,8690.31044353266,27,8
"appliances_energy_prediction",54,9397.63945269986,10,0,9303.57636286726,13,0,9383.89562783412,11,0,8996.4262946432,28,11,9397.63945269986,10,0,8989.03951823978,27,10
"appliances_energy_prediction",55,8959.6092584741,13,0,8960.26337979278,14,0,8959.60123541325,13,0,8698.9340286891,24,9,8959.7230985129,13,0,8641.03149798285,27,9
"appliances_energy_prediction",56,9395.87934841063,11,0,9392.5258174676,14,0,9395.89968979717,11,0,9120.08709308237,24,8,9395.87934841063,11,0,9079.93614897531,27,11
"appliances_energy_prediction",57,8786.88499612006,11,0,8688.3116249736,17,0,8786.8620937058,11,0,8525.37390858303,23,6,8786.88499612006,11,0,8504.97946790839,27,10
"appliances_energy_prediction",58,9031.62059192212,11,0,9000.23078908839,11,0,9031.61270895548,11,0,8697.2713282514,25,10,9030.89707860082,11,0,8663.85669735388,27,10
"appliances_energy_prediction",59,9551.19675698692,10,0,9493.81179810975,12,0,9545.11243067643,10,0,9162.00726761709,24,9,9549.14973586323,10,0,9147.49172314914,27,9
