"dataset","split_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_true_sign_diff","unilasso_loo_false_mse","unilasso_loo_false_support","unilasso_loo_false_sign_diff","polish_unilasso_mse","polish_unilasso_support","polish_unilasso_sign_diff","lasso_cv_mse","lasso_cv_support","lasso_cv_sign_diff","unireg_mse","unireg_support","unireg_sign_diff","least_squares_mse","least_squares_support","least_squares_sign_diff"
"ca_housing",50,4890895559.48998,7,0,4893070283.12715,7,0,4871981611.66868,8,1,4864391851.18227,8,1,4891204119.4608,7,0,4864458698.37459,8,1
"ca_housing",51,4946780877.06022,7,0,4968625140.87264,7,0,4939149885.75939,8,1,4934055260.42784,8,1,4947248553.25322,7,0,4934165694.26969,8,1
"ca_housing",52,4815261369.23645,7,0,4804476731.09625,7,0,4816846654.58081,7,0,4767102827.0919,8,1,4800911578.24106,7,0,4761541868.62891,8,1
"ca_housing",53,5002307019.24326,7,0,5007925116.84873,7,0,4980341482.56664,8,1,4978993286.14439,8,1,5006069529.40463,7,0,4980013805.54237,8,1
"ca_housing",54,5005247414.09902,7,0,4989580298.79815,7,0,4979401609.31446,8,1,4969113907.83998,8,1,4983171830.69326,7,0,4968200913.01321,8,1
"ca_housing",55,4870874674.94623,7,0,4859091060.90627,7,0,4869333850.50342,7,0,4824305038.14186,8,1,4859038554.28826,7,0,4822012444.78774,8,1
"ca_housing",56,4703805095.56629,7,0,4696943042.64066,7,0,4700044982.23557,8,1,4663919694.84879,8,1,4693491533.30807,7,0,4663098616.16383,8,1
"ca_housing",57,4983026136.23113,7,0,4987492022.14894,7,0,4972296997.3366,8,1,4971609445.14729,8,1,4984786409.00312,7,0,4972997860.81408,8,1
"ca_housing",58,4772401341.66667,7,0,4767906440.39885,7,0,4765983644.91674,8,1,4729673358.80113,8,1,4759003560.97205,7,0,4727767989.82799,8,1
"ca_housing",59,4869313770.0075,7,0,4872641721.1425,7,0,4853015023.06502,8,1,4843159770.24384,8,1,4869695498.03567,7,0,4842979354.98239,8,1
"ca_housing",60,4947411876.83318,7,0,4941432287.98339,7,0,4926758542.99738,8,1,4925684093.53629,8,1,4933902250.96653,7,0,4925852738.24442,8,1
"ca_housing",61,5015422211.06959,7,0,5005709729.41635,7,0,4993135958.36574,8,1,4975099464.90953,8,1,4998752080.31276,7,0,4972364187.39018,8,1
"ca_housing",62,4762744983.76964,7,0,4752072302.42293,7,0,4745794841.66982,8,1,4721973364.17596,8,1,4747497840.41545,7,0,4719261573.47822,8,1
"ca_housing",63,4773293931.29553,7,0,4776493269.39197,7,0,4759865475.42111,8,1,4753334838.83637,8,1,4773534163.34568,7,0,4753334873.08799,8,1
"ca_housing",64,4901310979.24672,7,0,4906351600.52171,7,0,4878352774.57169,8,1,4877368924.46051,8,1,4903310589.0426,7,0,4877368893.34359,8,1
"ca_housing",65,4859185549.94319,7,0,4858377884.04844,7,0,4835872365.29212,8,1,4833881614.87863,8,1,4859489762.17176,7,0,4833881619.18916,8,1
"ca_housing",66,4781637720.62257,7,0,4773851555.83703,7,0,4761529826.71955,8,1,4748266123.01079,8,1,4769973955.87575,7,0,4747508405.87877,8,1
"ca_housing",67,4795397147.77539,7,0,4807195461.97345,7,0,4781401774.93116,8,1,4779617821.96295,8,1,4796500406.91949,7,0,4780127851.47745,8,1
"ca_housing",68,4860970585.65071,7,0,4866126115.64501,7,0,4842823342.82635,8,1,4842869075.39319,8,1,4861591749.27351,7,0,4843030564.79166,8,1
"ca_housing",69,4763420284.86654,7,0,4753750911.04117,7,0,4766453961.09195,8,1,4720743323.68138,8,1,4738609927.46176,7,0,4717987729.37861,8,1
"ca_housing",70,4913444786.08247,7,0,4913795251.40744,7,0,4887039136.91028,8,1,4882606539.98795,8,1,4913743812.3203,7,0,4882411553.40419,8,1
"ca_housing",71,5037923896.27532,7,0,5039378995.56263,7,0,5022342981.85202,8,1,5018962209.63228,8,1,5038642578.90103,7,0,5019246392.44922,8,1
"ca_housing",72,4793753655.46026,7,0,4802488668.49697,7,0,4777145034.37714,8,1,4769283511.22809,8,1,4794994919.43812,7,0,4769238032.17792,8,1
"ca_housing",73,4923746676.85805,7,0,4919415187.88745,7,0,4922499881.22163,8,1,4883141086.19552,8,1,4906973858.0671,7,0,4880192613.32295,8,1
"ca_housing",74,4938606334.18733,7,0,4941094809.85555,7,0,4928674822.77566,8,1,4929890050.89797,8,1,4939286169.61429,7,0,4930397998.03204,8,1
"ca_housing",75,4975402101.60918,7,0,4977994728.03253,7,0,4960868512.87505,8,1,4952249736.25996,8,1,4976695515.05078,7,0,4952570100.78902,8,1
"ca_housing",76,4863804492.67927,7,0,4860890420.27255,7,0,4846433545.17257,8,1,4846868728.4463,8,1,4851947873.26622,7,0,4848947847.69518,8,1
"ca_housing",77,4902979979.19016,7,0,4905442813.72792,7,0,4884146079.63389,8,1,4877092818.09002,8,1,4903818395.36162,7,0,4877410846.07222,8,1
"ca_housing",78,5011327086.57926,7,0,5011499107.16993,7,0,4985591768.76565,8,1,4978693735.92435,8,1,5012218533.77748,7,0,4978522458.29928,8,1
"ca_housing",79,4852468900.02762,7,0,4846392278.08037,7,0,4851192816.68019,8,1,4801154823.61687,8,1,4833075680.46551,7,0,4795865792.97156,8,1
"ca_housing",80,4939441032.88765,7,0,4952891978.70884,7,0,4922033031.08759,8,1,4919813271.1298,8,1,4940490424.3022,7,0,4920266316.40677,8,1
"ca_housing",81,4911110908.79383,7,0,4903052245.50162,7,0,4909277301.69308,7,0,4863587591.23053,8,1,4886573670.15121,7,0,4856065887.75447,8,1
"ca_housing",82,4800831973.67861,7,0,4793421330.99053,7,0,4801227288.28145,8,1,4755622938.04822,8,1,4784575843.32069,7,0,4751233565.86519,8,1
"ca_housing",83,4833111149.42582,7,0,4835782541.04278,7,0,4812313403.78917,8,1,4806892082.28483,8,1,4833881312.90175,7,0,4807126895.21099,8,1
"ca_housing",84,4862162994.52043,7,0,4857977019.82747,7,0,4841573772.47361,8,1,4844252268.34458,8,1,4862140065.19479,7,0,4844252336.68445,8,1
