"dataset","method","split_id","AT","V","AP","RH"
"powerplant","unilasso_loo_false",94,-1.62008841585866,-0.330088826165993,0.158237164147156,0
"powerplant","unilasso_loo_false",95,-1.66133267393786,-0.324179483461803,0.152950874643448,0
"powerplant","unilasso_loo_false",96,-1.6285872272753,-0.337371200307004,0.169401131218775,0
"powerplant","unilasso_loo_false",97,-1.62492096401484,-0.331015504591641,0.162083539057039,0
"powerplant","unilasso_loo_false",98,-1.62239015478093,-0.329845776953865,0.168260277223602,0
"powerplant","unilasso_loo_false",99,-1.6328741833411,-0.329687050399557,0.145449027492939,0
"powerplant","unilasso_loo_false",100,-1.65501541719391,-0.319342590985258,0.160066236569069,0
"powerplant","polish_unilasso",1,-1.9682532804327,-0.232433707139936,0.0593284772501711,-0.159111826499793
"powerplant","polish_unilasso",2,-1.99030283643689,-0.227858085831894,0.0482167068821512,-0.162174857610841
"powerplant","polish_unilasso",3,-1.97515246153413,-0.233641465404825,0.0667557748342031,-0.160187086006312
"powerplant","polish_unilasso",4,-1.96705170834354,-0.233107410030926,0.0801610652968017,-0.157932173321876
"powerplant","polish_unilasso",5,-1.96648263869511,-0.242151068899789,0.0650282653112723,-0.161523160725798
"powerplant","polish_unilasso",6,-1.9816067293981,-0.232128872703546,0.0636849640578145,-0.160937371151015
"powerplant","polish_unilasso",7,-1.98009638468302,-0.227760828834595,0.0683618125550789,-0.153085912212849
"powerplant","polish_unilasso",8,-1.98568025028556,-0.227629724989355,0.0608217370087175,-0.163689375178642
"powerplant","polish_unilasso",9,-1.9498918077133,-0.235958311202196,0.0734335063421392,-0.149612061619404
"powerplant","polish_unilasso",10,-1.97018129542963,-0.23768693192794,0.0741505545450014,-0.153221903822671
"powerplant","polish_unilasso",11,-1.97310321494327,-0.235667577500646,0.0708654191145741,-0.158790788653073
"powerplant","polish_unilasso",12,-1.97134771899764,-0.233366376799023,0.0636550019767958,-0.159601120722888
"powerplant","polish_unilasso",13,-1.98250286756199,-0.231854912294858,0.0536354816963578,-0.160867947291356
"powerplant","polish_unilasso",14,-1.96796896100331,-0.236682742020016,0.0635586960576267,-0.155718672055999
"powerplant","polish_unilasso",15,-1.98766183825362,-0.222918046217473,0.0686032214691833,-0.160220407623841
"powerplant","polish_unilasso",16,-1.97926454506217,-0.232392675863836,0.0611657313549996,-0.158474197883949
"powerplant","polish_unilasso",17,-1.97232492444696,-0.243327868199127,0.063884403054447,-0.15508168465441
"powerplant","polish_unilasso",18,-1.99154005961744,-0.225890468015167,0.0592614893576698,-0.16002404660881
"powerplant","polish_unilasso",19,-1.97400550935086,-0.234968899034517,0.0556993559473876,-0.160679594942919
"powerplant","polish_unilasso",20,-1.97484389661053,-0.230600089883126,0.0734829176585011,-0.151550470083512
"powerplant","polish_unilasso",21,-1.98453816050943,-0.231926655522025,0.0447338224341168,-0.161236139655756
"powerplant","polish_unilasso",22,-1.9582145497971,-0.238805157037324,0.0561138612558448,-0.155028762346007
"powerplant","polish_unilasso",23,-1.95765668685158,-0.242952030331807,0.0496544305402423,-0.156404817099313
"powerplant","polish_unilasso",24,-1.95167485772398,-0.242134683888692,0.0789761837598961,-0.15669052790001
"powerplant","polish_unilasso",25,-1.99805753247335,-0.230095159021341,0.0510977104985075,-0.161636572332105
"powerplant","polish_unilasso",26,-1.96289254273977,-0.233183651489143,0.0687807869402225,-0.155863402534334
"powerplant","polish_unilasso",27,-1.98244588729188,-0.234679979251701,0.053659283977952,-0.163525904177885
"powerplant","polish_unilasso",28,-1.97682505797143,-0.23018049658555,0.0540868263335036,-0.15819891632658
"powerplant","polish_unilasso",29,-1.97824492552613,-0.23670724193114,0.0380402721213895,-0.16347982569842
"powerplant","polish_unilasso",30,-1.96365035356244,-0.235622407835368,0.0723261283673891,-0.151664284159875
"powerplant","polish_unilasso",31,-1.95534793657294,-0.244059275067789,0.0600205147483996,-0.153355271662867
"powerplant","polish_unilasso",32,-1.97791129853504,-0.235737883612998,0.0613561318799239,-0.155946449669908
"powerplant","polish_unilasso",33,-1.99657141995867,-0.227602149535815,0.0595539835238945,-0.162982708579789
"powerplant","polish_unilasso",34,-1.9773993527829,-0.229216723697042,0.0805830366917744,-0.15584628028331
"powerplant","polish_unilasso",35,-1.96700773084001,-0.23607373008545,0.0662861645084048,-0.152800422971492
"powerplant","polish_unilasso",36,-1.94170154231258,-0.240554110589634,0.0939990702318175,-0.146511251698119
"powerplant","polish_unilasso",37,-2.00654545338747,-0.223021506432298,0.0566862505738245,-0.158182444317004
"powerplant","polish_unilasso",38,-1.9705431487636,-0.241551549317324,0.0624902368172034,-0.161872124682566
"powerplant","polish_unilasso",39,-1.96754105588163,-0.237717624166015,0.0719745675157717,-0.159765299678931
"powerplant","polish_unilasso",40,-1.97408765903663,-0.23465994407526,0.0544156824524827,-0.161199554141026
"powerplant","polish_unilasso",41,-1.95565778050196,-0.246412894856819,0.0782274402997253,-0.155900960501911
"powerplant","polish_unilasso",42,-1.98509356718123,-0.231008969073983,0.046846622239143,-0.155016356321648
"powerplant","polish_unilasso",43,-2.0039239749124,-0.225455564086855,0.039236127370384,-0.158557818383924
"powerplant","polish_unilasso",44,-2.00597037228762,-0.218643878419583,0.0634431165967494,-0.160704390001832
"powerplant","polish_unilasso",45,-1.96730718350671,-0.236046043557181,0.0669252998031555,-0.156960193346569
"powerplant","polish_unilasso",46,-1.97637012566869,-0.238276770449716,0.060881754486225,-0.160448153742889
"powerplant","polish_unilasso",47,-1.98472538356044,-0.225563891066442,0.0702933292895995,-0.155802454270587
"powerplant","polish_unilasso",48,-1.98149441689157,-0.232563653548589,0.0687963842992888,-0.157866844693369
"powerplant","polish_unilasso",49,-1.97563990570916,-0.233526940016071,0.0564014274177055,-0.160196011655345
"powerplant","polish_unilasso",50,-1.97056470232307,-0.235206858367732,0.055144694143856,-0.157023203244931
"powerplant","polish_unilasso",51,-1.97681194354262,-0.226125140090053,0.0616115084820558,-0.159521435295486
"powerplant","polish_unilasso",52,-1.97818888472567,-0.23747151137883,0.0556635770838978,-0.161287056313241
"powerplant","polish_unilasso",53,-1.9846123623942,-0.237389269880581,0.0577570432564197,-0.156438290485961
"powerplant","polish_unilasso",54,-1.95719236404501,-0.238253032705173,0.0784521373784583,-0.161270144520458
"powerplant","polish_unilasso",55,-1.94996286846372,-0.247175094080793,0.0613599638173788,-0.152797472092424
"powerplant","polish_unilasso",56,-1.97256585108171,-0.239027597839866,0.0537818468854314,-0.158413423260024
"powerplant","polish_unilasso",57,-1.95973530269636,-0.238573095287043,0.0581905808080674,-0.154552473849753
"powerplant","polish_unilasso",58,-1.97385536913951,-0.236176208111364,0.0661180737667108,-0.157354209539441
"powerplant","polish_unilasso",59,-1.97925764225006,-0.233919189811466,0.0537514300678458,-0.156808421407613
"powerplant","polish_unilasso",60,-1.94407941434421,-0.244010858944506,0.0710178270321782,-0.152558886092481
"powerplant","polish_unilasso",61,-2.00328380396276,-0.232102503296442,0.0445335208949,-0.165407761976625
"powerplant","polish_unilasso",62,-1.93106965880907,-0.25071000486231,0.0844850372884757,-0.154245264261784
"powerplant","polish_unilasso",63,-1.98580262736773,-0.228494738418128,0.0615967628347427,-0.156447145997175
"powerplant","polish_unilasso",64,-1.99170531167019,-0.224612309304752,0.0656272414592403,-0.158210939210899
"powerplant","polish_unilasso",65,-1.99906119721604,-0.223797691009496,0.0566660456708218,-0.167535613512195
"powerplant","polish_unilasso",66,-1.99348825500455,-0.223943992723141,0.0501220433845453,-0.16510199407661
"powerplant","polish_unilasso",67,-1.96193829584615,-0.234829057884082,0.0716766159829983,-0.155351386818403
"powerplant","polish_unilasso",68,-1.94249083498284,-0.248222586069039,0.0666823055891496,-0.159051214227726
"powerplant","polish_unilasso",69,-1.9796201059423,-0.231239630390677,0.0568362467502959,-0.161034932413874
"powerplant","polish_unilasso",70,-1.98137638500919,-0.226347684583814,0.0681281534336454,-0.1553274519705
"powerplant","polish_unilasso",71,-1.99172687002766,-0.225691710155991,0.0576986176351546,-0.15873465915793
"powerplant","polish_unilasso",72,-1.97537203932963,-0.241582594584414,0.0585852266974804,-0.162888729590391
"powerplant","polish_unilasso",73,-1.96575017825287,-0.236797977271418,0.0609558221152891,-0.149995155335444
"powerplant","polish_unilasso",74,-1.98608741850253,-0.230369070624024,0.0662628990313187,-0.156381470854029
"powerplant","polish_unilasso",75,-1.97073192136097,-0.240319971164304,0.0533241109726762,-0.157031451615013
"powerplant","polish_unilasso",76,-1.96718511124759,-0.231595171739404,0.072420386476315,-0.15313310758616
"powerplant","polish_unilasso",77,-1.97057525665131,-0.2361267055098,0.064065102601489,-0.151484211818084
"powerplant","polish_unilasso",78,-1.97861525509093,-0.237596686555159,0.0674636501004623,-0.161350734189938
"powerplant","polish_unilasso",79,-1.98330027799963,-0.229959837515489,0.0592529746152059,-0.163636459907926
"powerplant","polish_unilasso",80,-1.9719173037841,-0.24175972699561,0.0540865722267918,-0.157378875217784
"powerplant","polish_unilasso",81,-1.97311180258219,-0.237996903803467,0.0640154050121626,-0.155540800492004
"powerplant","polish_unilasso",82,-1.97062559343178,-0.232602207733751,0.0582179928489718,-0.154354811601913
"powerplant","polish_unilasso",83,-1.94691650577236,-0.243094874061203,0.0802044632157947,-0.150160893291965
"powerplant","polish_unilasso",84,-1.97367689823807,-0.232297700740737,0.0624644679777882,-0.156277648037302
"powerplant","polish_unilasso",85,-1.95370817274509,-0.237437711142087,0.0766468430223324,-0.157183840988694
"powerplant","polish_unilasso",86,-1.97353236641721,-0.232955514299624,0.0607524847899544,-0.153760797155457
"powerplant","polish_unilasso",87,-1.97409917137409,-0.23536452290177,0.0669355170481985,-0.158539411925298
"powerplant","polish_unilasso",88,-1.97192443638377,-0.231596591079418,0.0609600616151996,-0.153186597883603
"powerplant","polish_unilasso",89,-1.99151933682748,-0.226333206681709,0.0537098934023996,-0.162211442388836
"powerplant","polish_unilasso",90,-1.98107259795149,-0.233839686988143,0.0543543995789631,-0.158045129890824
"powerplant","polish_unilasso",91,-1.97369100429692,-0.238799368394304,0.0764518547743684,-0.159061727715771
"powerplant","polish_unilasso",92,-1.9803479218188,-0.238280902507299,0.052110427125083,-0.156615212338413
"powerplant","polish_unilasso",93,-1.96411732492708,-0.241094263048148,0.0639113815108012,-0.156716277700134
"powerplant","polish_unilasso",94,-1.96762471355767,-0.232544455181374,0.0624206873865808,-0.157442768835767
"powerplant","polish_unilasso",95,-2.00312928708133,-0.227822788489267,0.0614871645398309,-0.158878611592547
"powerplant","polish_unilasso",96,-1.9772018982248,-0.23917176821726,0.0722857019825214,-0.158693195670886
"powerplant","polish_unilasso",97,-1.97804935960749,-0.2351617080292,0.064877375879081,-0.164350378798433
"powerplant","polish_unilasso",98,-1.97936663204554,-0.231662310459938,0.0717144613028965,-0.163562300305006
"powerplant","polish_unilasso",99,-1.96616778954091,-0.239824771768896,0.0514273495501615,-0.15804201376693
"powerplant","polish_unilasso",100,-1.98767940450827,-0.229226062312692,0.0672640782358555,-0.155682059079364
"powerplant","lasso_cv",1,-1.94805278586406,-0.238930588289295,0.0535749807274712,-0.153221969419295
"powerplant","lasso_cv",2,-1.96960104786924,-0.234653753485861,0.0420129602839204,-0.156244443485153
"powerplant","lasso_cv",3,-1.95478247043783,-0.240274398787771,0.0606532154226814,-0.154234871330315
"powerplant","lasso_cv",4,-1.9455320613813,-0.24008687056415,0.0741694446260502,-0.151717248166785
"powerplant","lasso_cv",5,-1.94563065893206,-0.249121988852634,0.058724511997827,-0.155521763270966
"powerplant","lasso_cv",6,-1.96233463966577,-0.238173600505487,0.0569578764549906,-0.155110862278653
"powerplant","lasso_cv",7,-1.959984997493,-0.234263534038091,0.0618231657919098,-0.147163194845939
"powerplant","lasso_cv",8,-1.9646697869452,-0.234594654392449,0.0545424576033305,-0.157699846891524
"powerplant","lasso_cv",9,-1.92822395136611,-0.243137801296843,0.0675103106616313,-0.143329261565812
"powerplant","lasso_cv",10,-1.94837931771867,-0.244958878765803,0.0680952617264147,-0.147091989748468
"powerplant","lasso_cv",11,-1.95230169249383,-0.242285198611336,0.0649285359723937,-0.152757502770996
"powerplant","lasso_cv",12,-1.95006158434767,-0.240464304978803,0.0572395833933467,-0.153491914889944
"powerplant","lasso_cv",13,-1.96276610134854,-0.238291528137389,0.0473397570990825,-0.155216006706346
"powerplant","lasso_cv",14,-1.94699744461281,-0.243472880412884,0.0575467635463388,-0.14975657485051
"powerplant","lasso_cv",15,-1.96651909562289,-0.230008433094064,0.0621052014955532,-0.154295117032625
"powerplant","lasso_cv",16,-1.95893333589423,-0.23898623090751,0.0550475408702818,-0.152557872127674
"powerplant","lasso_cv",17,-1.95085477996188,-0.250498137768507,0.0575467305355249,-0.148922076937625
"powerplant","lasso_cv",18,-1.97098984371951,-0.232716990364299,0.0525967221321129,-0.154077747989904
"powerplant","lasso_cv",19,-1.95323065571512,-0.241682112344913,0.0497126209589561,-0.154689184075765
"powerplant","lasso_cv",20,-1.95438789374496,-0.237212153796507,0.0670969654493512,-0.14572834853511
"powerplant","lasso_cv",21,-1.96417628733951,-0.238552797146735,0.0386272045026138,-0.15534839682507
"powerplant","lasso_cv",22,-1.93755094050581,-0.245712627287377,0.049947179861291,-0.149095959870988
"powerplant","lasso_cv",23,-1.93680911078148,-0.249743973520372,0.0433453665880185,-0.150438379147565
"powerplant","lasso_cv",24,-1.93072670581542,-0.248924098885705,0.0724592311249547,-0.150662196151287
"powerplant","lasso_cv",25,-1.97758154562487,-0.236730010576656,0.0448925516871685,-0.155706567073556
"powerplant","lasso_cv",26,-1.94154661773122,-0.240191493338766,0.0627381478729129,-0.149825163752324
"powerplant","lasso_cv",27,-1.96167502951316,-0.241329639132451,0.0478431801188013,-0.157533304020357
"powerplant","lasso_cv",28,-1.9558706839216,-0.23705350366885,0.0476099779095521,-0.152186818098079
"powerplant","lasso_cv",29,-1.9575743931947,-0.243423430858886,0.0317882454924306,-0.15748434645938
"powerplant","lasso_cv",30,-1.9420213431786,-0.242732662386024,0.0662639355331017,-0.145480520836829
"powerplant","lasso_cv",31,-1.93351167722035,-0.251203342432066,0.0540534121696648,-0.147181272597492
"powerplant","lasso_cv",32,-1.95652395842001,-0.242719951007187,0.055263970782557,-0.149737430202179
"powerplant","lasso_cv",33,-1.97676557577866,-0.233832498118438,0.0532331390592898,-0.157014226102281
"powerplant","lasso_cv",34,-1.95681741658225,-0.235885983273253,0.0744557336994653,-0.149867481963407
"powerplant","lasso_cv",35,-1.9464760375155,-0.242833391694782,0.0597354083338914,-0.146831684555127
"powerplant","lasso_cv",36,-1.92166610682446,-0.247094614771185,0.0877245168153116,-0.140663031531629
"powerplant","lasso_cv",37,-1.98577659315202,-0.229871256292251,0.0501821520639961,-0.152343262938928
"powerplant","lasso_cv",38,-1.94992949410996,-0.248317361664253,0.0563071093956578,-0.155947788710978
"powerplant","lasso_cv",39,-1.94711350736173,-0.244504867126563,0.0655329662893386,-0.153972132259542
"powerplant","lasso_cv",40,-1.95428726916439,-0.240992278831351,0.0480120110356307,-0.15535779940872
"powerplant","lasso_cv",41,-1.93423840411492,-0.253553572542128,0.0720207366209098,-0.1497287166836
"powerplant","lasso_cv",42,-1.96237285045167,-0.238564088531224,0.040932784304982,-0.148594130979643
"powerplant","lasso_cv",43,-1.98396661003801,-0.231937890888203,0.0326800265026367,-0.152723369899387
"powerplant","lasso_cv",44,-1.98496961706813,-0.225378841500884,0.0576473321040133,-0.154621271032266
"powerplant","lasso_cv",45,-1.9458180525567,-0.243175477459668,0.060671603044449,-0.150804410916719
"powerplant","lasso_cv",46,-1.95496258661354,-0.24540413065755,0.0547783884785857,-0.154348747874496
"powerplant","lasso_cv",47,-1.9643476910167,-0.232267229262125,0.0643643282977741,-0.149966218007615
"powerplant","lasso_cv",48,-1.96038703327387,-0.239533668425481,0.0625991208799243,-0.151882961876747
"powerplant","lasso_cv",49,-1.95553982317787,-0.240068567522707,0.050246252518966,-0.154333506171171
"powerplant","lasso_cv",50,-1.9504129332664,-0.241794750726066,0.048951292165171,-0.15118844293587
"powerplant","lasso_cv",51,-1.95647593476067,-0.232756379043843,0.0553288505709712,-0.15366006858947
"powerplant","lasso_cv",52,-1.95722107367416,-0.244372870372158,0.0497435979468578,-0.155337112184157
"powerplant","lasso_cv",53,-1.96323432121796,-0.244466827016772,0.0513586882649219,-0.150229634497349
"powerplant","lasso_cv",54,-1.93647378205398,-0.244920309430445,0.0722090203335966,-0.155165214681353
"powerplant","lasso_cv",55,-1.9306387396437,-0.253375108520582,0.0545831943792416,-0.147150243003464
"powerplant","lasso_cv",56,-1.95039333097543,-0.246441075706722,0.0477406143991792,-0.152255707546296
"powerplant","lasso_cv",57,-1.93873412519537,-0.245641791452825,0.05191930550978,-0.148590699328325
"powerplant","lasso_cv",58,-1.95362400206401,-0.242614319211521,0.0596794655445528,-0.151456307703387
"powerplant","lasso_cv",59,-1.95756968890062,-0.241104448048952,0.0478387201035219,-0.150554179395282
"powerplant","lasso_cv",60,-1.92250609789742,-0.251243635108093,0.0646804602834275,-0.146390126047078
"powerplant","lasso_cv",61,-1.98111006252309,-0.23947563940309,0.0382327041634667,-0.159102840376811
"powerplant","lasso_cv",62,-1.9100562269925,-0.257622734142367,0.0780196296558922,-0.148258425150414
"powerplant","lasso_cv",63,-1.96370314433503,-0.235819381386818,0.0555423833948541,-0.150121129191276
"powerplant","lasso_cv",64,-1.97101996228421,-0.231350503994918,0.0594256476460625,-0.15217923931262
"powerplant","lasso_cv",65,-1.97884251848737,-0.230343082669758,0.0502170315942084,-0.161540606110209
"powerplant","lasso_cv",66,-1.97267450493816,-0.230801828768471,0.0435041747167043,-0.159098206558314
"powerplant","lasso_cv",67,-1.94135632843414,-0.241485841017915,0.0653485333114749,-0.149363533963328
"powerplant","lasso_cv",68,-1.92178141457031,-0.254944793413574,0.0602210773880052,-0.153158040214167
"powerplant","lasso_cv",69,-1.95950951220607,-0.237756343005689,0.0505260027542815,-0.155207380730565
"powerplant","lasso_cv",70,-1.95944614762113,-0.233491382719055,0.0624512377687555,-0.149049158329224
"powerplant","lasso_cv",71,-1.97118183232997,-0.23241428432968,0.0516498698671766,-0.152764755013646
"powerplant","lasso_cv",72,-1.95523382766418,-0.248046382676945,0.0521326658457074,-0.157036159773014
"powerplant","lasso_cv",73,-1.94461664905915,-0.243618734717276,0.0552442332629919,-0.143946354470026
"powerplant","lasso_cv",74,-1.96619433787578,-0.236945438241289,0.059732283629435,-0.15060144134014
"powerplant","lasso_cv",75,-1.94935511233317,-0.247169763102665,0.0473225277628649,-0.150916543045804
"powerplant","lasso_cv",76,-1.94535648494853,-0.238964661693259,0.0661375836678275,-0.147078284380335
"powerplant","lasso_cv",77,-1.95018482646538,-0.242840521110442,0.0574370977980586,-0.145530449430946
"powerplant","lasso_cv",78,-1.95754931706081,-0.244300325764046,0.0614821001210907,-0.155178813378197
"powerplant","lasso_cv",79,-1.96131050709835,-0.237144638195315,0.0530877792161948,-0.157336616429714
"powerplant","lasso_cv",80,-1.95035683887795,-0.248859500403058,0.0478703718138888,-0.151126492086348
"powerplant","lasso_cv",81,-1.95281311654782,-0.244682181548997,0.0575923166442869,-0.149624907847853
"powerplant","lasso_cv",82,-1.9501093531357,-0.239362278729492,0.051491566348364,-0.148380533740393
"powerplant","lasso_cv",83,-1.9252403057963,-0.250459571919667,0.0740785705533023,-0.144082161764545
"powerplant","lasso_cv",84,-1.95161373913941,-0.239650104007092,0.0568264442171058,-0.150080510961899
"powerplant","lasso_cv",85,-1.9328301948773,-0.24431910709069,0.070382513956858,-0.151226001080269
"powerplant","lasso_cv",86,-1.95252228167455,-0.239827347572155,0.0544939242428961,-0.147672483678607
"powerplant","lasso_cv",87,-1.95251806642286,-0.242612595090392,0.0607266116601668,-0.152364687452886
"powerplant","lasso_cv",88,-1.95177940772889,-0.238133276462817,0.0543355417299687,-0.147277333615022
"powerplant","lasso_cv",89,-1.97168709944534,-0.232693946562908,0.0473830240885255,-0.156323790844259
"powerplant","lasso_cv",90,-1.96053921249188,-0.240634540326435,0.0474251542499771,-0.151994834185695
"powerplant","lasso_cv",91,-1.95203395072686,-0.245822727865649,0.0703315511819924,-0.152822218731124
"powerplant","lasso_cv",92,-1.95969606403514,-0.245162216587128,0.0458263271281368,-0.15081448015298
"powerplant","lasso_cv",93,-1.94300747054862,-0.247997909301857,0.0577467161539333,-0.150681082392041
"powerplant","lasso_cv",94,-1.94699417352312,-0.239358943038265,0.0559928526559843,-0.151563915831723
"powerplant","lasso_cv",95,-1.98176351624507,-0.234918147221997,0.055306106675737,-0.15275333147466
"powerplant","lasso_cv",96,-1.95637366347904,-0.246028021627649,0.0657238353681377,-0.1528107691491
"powerplant","lasso_cv",97,-1.95696436039234,-0.242159366892915,0.0586555212318077,-0.158275204140448
"powerplant","lasso_cv",98,-1.95788187107802,-0.238834726697378,0.0654591856356564,-0.157465755602016
"powerplant","lasso_cv",99,-1.94464346967212,-0.24689117022954,0.0454022630877767,-0.151951540469207
"powerplant","lasso_cv",100,-1.96603977166401,-0.236384115621579,0.0610514186083755,-0.149571921737044
"powerplant","unireg",1,-1.62542325138203,-0.324334360817633,0.159588695200585,0
"powerplant","unireg",2,-1.63756879467176,-0.325969140961569,0.146540807778122,0
"powerplant","unireg",3,-1.63720259400546,-0.324431413617113,0.165941285274489,0
"powerplant","unireg",4,-1.62903661917644,-0.325882483301996,0.172643079624033,0
"powerplant","unireg",5,-1.62040792019235,-0.341064690382971,0.158675664636251,0
"powerplant","unireg",6,-1.64493941880145,-0.320540081190777,0.155163242327669,0
"powerplant","unireg",7,-1.65841968174353,-0.314052716653839,0.161006896204395,0
"powerplant","unireg",8,-1.6261833157926,-0.328916914102169,0.159438043732588,0
"powerplant","unireg",9,-1.62894265197638,-0.32465261598553,0.159765953428807,0
"powerplant","unireg",10,-1.63597745103461,-0.329354474296235,0.170573304078385,0
"powerplant","unireg",11,-1.63493299623905,-0.324841205698424,0.167070910596739,0
"powerplant","unireg",12,-1.61984791135327,-0.330890894812202,0.16459665016961,0
"powerplant","unireg",13,-1.63799914082556,-0.326758222719501,0.154830113755777,0
"powerplant","unireg",14,-1.63096614856959,-0.329782522009923,0.156408985243538,0
"powerplant","unireg",15,-1.63562501456035,-0.321186542350319,0.165294488633185,0
"powerplant","unireg",16,-1.63624724208668,-0.325333400748729,0.162699809171546,0
"powerplant","unireg",17,-1.64063949534243,-0.334646042051688,0.157761372332442,0
"powerplant","unireg",18,-1.65514780317418,-0.318767650313523,0.149785494479893,0
"powerplant","unireg",19,-1.63347492579837,-0.327139733273463,0.146899550536266,0
"powerplant","unireg",20,-1.64749144616477,-0.318778246614345,0.167498969198985,0
"powerplant","unireg",21,-1.63803017254538,-0.3261211915344,0.144592857588306,0
"powerplant","unireg",22,-1.62408682583599,-0.333171650952492,0.149198649992338,0
"powerplant","unireg",23,-1.61985515316063,-0.333892046389508,0.147599468808138,0
"powerplant","unireg",24,-1.61158190560305,-0.332931848295259,0.170845680049446,0
"powerplant","unireg",25,-1.6539584158253,-0.322919388212678,0.148952584888411,0
"powerplant","unireg",26,-1.61977998562569,-0.328932293192408,0.158368318700818,0
"powerplant","unireg",27,-1.6288364858992,-0.331755295724677,0.151556416634762,0
"powerplant","unireg",28,-1.64065663699359,-0.322610259756285,0.142086592833185,0
"powerplant","unireg",29,-1.62997446627944,-0.328918942001545,0.137602948261382,0
"powerplant","unireg",30,-1.63225796019998,-0.326058205719897,0.163865056499014,0
"powerplant","unireg",31,-1.62496265784523,-0.334308151733237,0.151102160631218,0
"powerplant","unireg",32,-1.64620442564721,-0.325678452096018,0.150967087624771,0
"powerplant","unireg",33,-1.64705842021477,-0.323466624912758,0.15504950806226,0
"powerplant","unireg",34,-1.63922870311423,-0.319924114303173,0.177449496859376,0
"powerplant","unireg",35,-1.64276781336104,-0.325928233559144,0.152477513728765,0
"powerplant","unireg",36,-1.63548919202578,-0.324637913868828,0.180827190683667,0
"powerplant","unireg",37,-1.66863668906258,-0.315065120287073,0.149980275161078,0
"powerplant","unireg",38,-1.62152814228009,-0.336923594003731,0.160673629693691,0
"powerplant","unireg",39,-1.62622788205164,-0.331126877074943,0.166652090209533,0
"powerplant","unireg",40,-1.6310313812031,-0.326164995415759,0.154317792665849,0
"powerplant","unireg",41,-1.62361989358923,-0.335951404283096,0.170314605726428,0
"powerplant","unireg",42,-1.64867496420982,-0.323061814149059,0.138399753756039,0
"powerplant","unireg",43,-1.67035491041748,-0.315436611370084,0.136879019008793,0
"powerplant","unireg",44,-1.66128120377414,-0.311162867661159,0.160002536387979,0
"powerplant","unireg",45,-1.63102248261457,-0.327638855748402,0.158561759556184,0
"powerplant","unireg",46,-1.62819155054496,-0.335189424482142,0.158984045920291,0
"powerplant","unireg",47,-1.64994789398893,-0.318098315195459,0.169258047697113,0
"powerplant","unireg",48,-1.63727545082759,-0.327234161613397,0.165449215452871,0
"powerplant","unireg",49,-1.63705729706747,-0.325721158643394,0.15199780518222,0
"powerplant","unireg",50,-1.63177350439237,-0.32869434336199,0.148955210100571,0
"powerplant","unireg",51,-1.62833569106384,-0.321558229940339,0.160540015628399,0
"powerplant","unireg",52,-1.62999619143524,-0.332236729776508,0.156728215046723,0
"powerplant","unireg",53,-1.65191999541682,-0.330388685483808,0.144704759430477,0
"powerplant","unireg",54,-1.60814830176298,-0.333046434272325,0.17538889799651,0
"powerplant","unireg",55,-1.63013658399392,-0.333307184587116,0.152967570965949,0
"powerplant","unireg",56,-1.62041938962685,-0.338705938926352,0.153210806709867,0
"powerplant","unireg",57,-1.6276023494459,-0.331986607168711,0.152196999727148,0
"powerplant","unireg",58,-1.64647635436736,-0.321146348690207,0.157766953722328,0
"powerplant","unireg",59,-1.64121413307912,-0.328968194799109,0.144446353754312,0
"powerplant","unireg",60,-1.61438762090169,-0.336571135481516,0.159864515029691,0
"powerplant","unireg",61,-1.63869082064815,-0.33585561926723,0.137330267861169,0
"powerplant","unireg",62,-1.59583952047703,-0.341872610188807,0.184453281177236,0
"powerplant","unireg",63,-1.65089458933288,-0.319066145861526,0.157804507853341,0
"powerplant","unireg",64,-1.65945021185053,-0.313900719877683,0.158178045793765,0
"powerplant","unireg",65,-1.64691155019107,-0.31946314531366,0.153978670302885,0
"powerplant","unireg",66,-1.63004630112245,-0.325693077146494,0.146246085874223,0
"powerplant","unireg",67,-1.62301351035434,-0.329302286890767,0.161779713030528,0
"powerplant","unireg",68,-1.59790537971195,-0.340971348555582,0.167053659338507,0
"powerplant","unireg",69,-1.63342661967679,-0.326345454337072,0.156118306836143,0
"powerplant","unireg",70,-1.64153366393375,-0.31965847856488,0.1608197124982,0
"powerplant","unireg",71,-1.65552928528525,-0.319457149214223,0.146297973614135,0
"powerplant","unireg",72,-1.62653388316742,-0.336352919593033,0.155355146994235,0
"powerplant","unireg",73,-1.64277910778374,-0.324033112352474,0.153523032671767,0
"powerplant","unireg",74,-1.65114991495319,-0.324448133498996,0.161636347579349,0
"powerplant","unireg",75,-1.63641724207764,-0.329611303912505,0.144202353821512,0
"powerplant","unireg",76,-1.62662556150118,-0.327114024845487,0.1645467512006,0
"powerplant","unireg",77,-1.65096204992089,-0.325424057117882,0.149818876424205,0
"powerplant","unireg",78,-1.62745066592917,-0.332361373941342,0.164404352828383,0
"powerplant","unireg",79,-1.62339138844921,-0.328537291308817,0.156573308562051,0
"powerplant","unireg",80,-1.62679117115785,-0.340136946113272,0.141604499843382,0
"powerplant","unireg",81,-1.64158297570098,-0.330298009208971,0.154826134132084,0
"powerplant","unireg",82,-1.64857193949703,-0.320018224908019,0.145444822341228,0
"powerplant","unireg",83,-1.61776273280394,-0.339330799546374,0.168093831364394,0
"powerplant","unireg",84,-1.63761284600879,-0.323736005566578,0.155880154567318,0
