"dataset","method","split_id","Cement","Blast.Furnace.Slag","Fly.Ash","Water","Superplasticizer","Coarse.Aggregate","Fine.Aggregate","Age"
"concrete","uni_loo",60,0.0763577799511286,0.0333188140178368,-0.0363016882143222,-0.222775866295075,0.901701841096496,-0.0269825569194444,-0.0355678987734949,0.100448637143734
"concrete","uni_loo",61,0.0815015310219175,0.019407722625337,-0.0322576605741028,-0.188579334944925,0.898052411021555,-0.0320249034340473,-0.031149004972993,0.0764788785625154
"concrete","uni_loo",62,0.0721251301861376,0.0245244842316523,-0.0236968240484439,-0.239342505378954,0.98329907459038,-0.0303084133480424,-0.0176112921788113,0.0804862605689561
"concrete","uni_loo",63,0.0813331496677089,0.0328646138784507,-0.0276761283508223,-0.262512058011877,1.14412903318778,-0.0317909275331534,-0.0413452033967133,0.0968711193464594
"concrete","uni_loo",64,0.0790676675535019,0.0388423975485036,-0.0307975372780874,-0.212420741952887,1.05076204194581,-0.0508292975353772,-0.0302670523189791,0.0726453788826787
"concrete","uni_loo",65,0.0743206740202021,0.0267101816067713,-0.0276460854594937,-0.209342469204499,0.979334594514329,-0.0316890316111952,-0.02935699584964,0.0830249922260747
"concrete","uni_loo",66,0.0765644199427549,0.0283323826378811,-0.0317615818334831,-0.240646485153804,0.983762342821113,-0.0276704225458082,-0.0324256954279888,0.104102787317033
"concrete","uni_loo",67,0.0838493147793204,0.0202279692610501,-0.0360424987710392,-0.229506176205129,1.0365973345667,-0.0379505975372791,-0.0276152370773082,0.0877152225473779
"concrete","uni_loo",68,0.0712286527420353,0.0223711721983662,-0.0217375278239161,-0.227168107190446,1.01204550961285,-0.0316607189117468,-0.0285546320256961,0.0972917425563141
"concrete","uni_loo",69,0.0789560081183785,0.0352463428122065,-0.0424875882572628,-0.198462503642077,0.941777916910294,-0.0359189582817626,-0.0351384795345729,0.0783944954307775
"concrete","uni_loo",70,0.0814791299823732,0.0313242079323137,-0.0261118236141596,-0.269721888017221,1.14143776351909,-0.0393132315852735,-0.025414452415234,0.0836133079933821
"concrete","uni_loo",71,0.0762066886737378,0.0242003028293001,-0.0302218651028306,-0.242464626963222,0.909434177984628,-0.0292683662883257,-0.036349721205904,0.0809847887639366
"concrete","uni_loo",72,0.0818934257290312,0.014040320254328,-0.0202105200686107,-0.218752680307593,1.02048156295896,-0.0309149135970171,-0.0329154462600515,0.0879296562425087
"concrete","uni_loo",73,0.0820004898689533,0.0229076830430931,-0.0302178803537277,-0.2200341419135,0.978077619922817,-0.0287807967118763,-0.0426308597945347,0.0768727044328565
"concrete","uni_loo",74,0.0810278078775856,0.015865029758336,-0.0302680278291709,-0.214128873383613,0.939935520081902,-0.0177601512571059,-0.0447181308609627,0.089498076537649
"concrete","uni_loo",75,0.0808688336893294,0.0284637099503111,-0.0258811412157023,-0.309139941087438,1.06073919145661,-0.0266091451786643,-0.0329361830673627,0.0811441396300221
"concrete","uni_loo",76,0.0830918880959216,0.0341758306993301,-0.0325102008677345,-0.191677064934983,0.950129820335274,-0.0403090478579266,-0.0402931289668338,0.0840917655062338
"concrete","uni_loo",77,0.0808318468633115,0.0298375137732687,-0.0244183171818905,-0.271175869263353,1.20835464200117,-0.0509438223796349,-0.0274820152954114,0.117826883048214
"concrete","uni_loo",78,0.0850772273475165,0.0335102872572436,-0.031693223211678,-0.238987032139957,1.10491448857562,-0.0416670921849658,-0.0332278620625804,0.0787871827381456
"concrete","uni_loo",79,0.0881770465026847,0.0416383469297029,-0.0438651075325293,-0.201988794732727,1.03121631313475,-0.0486945383985286,-0.0437515442882612,0.0758048911693988
"concrete","uni_loo",80,0.0801769728522831,0.034959457408514,-0.0267913306893393,-0.245684384767561,1.09443373175862,-0.0485612206209118,-0.0279102167167881,0.107680736942871
"concrete","uni_loo",81,0.0771220366458099,0.0320844064460511,-0.0280401268085172,-0.26936454195993,1.13734946975844,-0.0337925735373039,-0.0388850510122568,0.0984016978684033
"concrete","uni_loo",82,0.0838002578761121,0.0326285776368105,-0.0324368630986705,-0.219094891495896,1.08337460751004,-0.0351924719833626,-0.0389554263365253,0.0901219599403252
"concrete","uni_loo",83,0.0878550245318409,0.0219224225304637,-0.0318642512582129,-0.221416157939865,1.03236623372254,-0.0334480026905799,-0.0341104757845523,0.0805190687308476
"concrete","uni_loo",84,0.0770708769754481,0.0363583045609589,-0.0267880427169697,-0.217928941284493,1.10240378528725,-0.0372237938843368,-0.035580857071131,0.0903308788038931
"concrete","uni_loo",85,0.0778989178416148,0.0241476549678004,-0.0222959518079101,-0.296139671114981,1.12814575847789,-0.0340663536689404,-0.0185997088770363,0.0978964413929504
"concrete","uni_loo",86,0.0688077446104538,0.0212419341522919,-0.0202116889051326,-0.247170919522167,1.09358541730211,-0.0281733942340141,-0.0240865767619375,0.0956265847470702
"concrete","uni_loo",87,0.0822110249961991,0.0228645005776714,-0.0210770491622426,-0.188769763998204,0.985333416101253,-0.0362797397598141,-0.0449318482665364,0.0915084763807139
"concrete","uni_loo",88,0.077261440545637,0.02437708900519,-0.0326868827845238,-0.2389601172414,1.0541179531532,-0.0465875894603127,-0.0245689090615607,0.090523977399396
"concrete","uni_loo",89,0.0750210337300921,0.0120258741076945,-0.0186805509016947,-0.228310713710863,1.08865010170815,-0.0366591040975164,-0.030461332490173,0.0930284756631554
"concrete","uni_loo",90,0.0823280246041281,0.0292773134340072,-0.0353308488416011,-0.220954676174533,1.03276185051754,-0.0313604878628409,-0.0430502921563309,0.0999054139612079
"concrete","uni_loo",91,0.0790127710898058,0.0192097387355679,-0.0170896569367475,-0.182318867602645,0.931222325940543,-0.0328961849138026,-0.0459550531623339,0.089493714222592
"concrete","uni_loo",92,0.0759310612235419,0.0285462602513304,-0.0277231506734971,-0.212917432731183,1.04260614753742,-0.0392860356287328,-0.0291979500049278,0.0942447882736042
"concrete","uni_loo",93,0.0796039388988485,0.034341586870298,-0.0234004561084002,-0.289774070868341,1.17206052671844,-0.0328496454824149,-0.0413423246406812,0.0843058231802132
"concrete","uni_loo",94,0.0761375112696399,0.0276290896135063,-0.0208398898507555,-0.220024844816103,1.01106211243468,-0.0338712201229874,-0.0400122806402465,0.0840432345578745
"concrete","uni_loo",95,0.0752010311086127,0.0268313604817773,-0.0117445476142016,-0.236263089730151,1.10338296385265,-0.0339012380961108,-0.0425397943627441,0.0853273849127092
"concrete","uni_loo",96,0.0756579269695571,0.0278754082656443,-0.0277885037123565,-0.247421077287782,1.0683150316234,-0.0281604155156076,-0.0388481117218694,0.092334780564171
"concrete","uni_loo",97,0.085396684526434,0.0288628993312226,-0.0365448336292514,-0.226536950285558,1.06381896935579,-0.0389285875827986,-0.0338261951697299,0.0844537024780163
"concrete","uni_loo",98,0.0774876704447498,0.026176030510874,-0.0300945626288659,-0.212155632909591,1.08432907251993,-0.043794236827881,-0.0258867691633295,0.0904418801882731
"concrete","uni_loo",99,0.0799510274644391,0.0354515877642653,-0.0322082456831291,-0.227058996107494,1.00839640448323,-0.0340984471412321,-0.0409738968950159,0.102401371173758
"concrete","uni_loo",100,0.0745268133663854,0.0231637319024892,-0.0240614067227625,-0.222469260012659,0.994688788873456,-0.0302543807666651,-0.0372919071031676,0.0968436270386373
"concrete","unilasso_loo_true",1,0.0701563977276402,0.0343864329302777,0,-0.356451696970651,0.308519021699551,-0.032768831748142,-0.0446754534376729,0.112451187284018
"concrete","unilasso_loo_true",2,0.0721336989264133,0.0444463724729958,0,-0.322382466514362,0.375441462899555,-0.0272161687689113,-0.0320522668350313,0.100689300059288
"concrete","unilasso_loo_true",3,0.0847559571703123,0.0521834885213085,0,-0.163583891733129,0.744746853199158,0,-0.0194683821952722,0.0993329062503413
"concrete","unilasso_loo_true",4,0.0767407593081026,0.0589139784369995,0,-0.223049203769215,0.557563873161597,0,-0.0180115537418243,0.0967683277531352
"concrete","unilasso_loo_true",5,0.0740701284310586,0.0498497123339185,0,-0.250356617635695,0.503725902361111,0,-0.0184593380068916,0.0943190122283696
"concrete","unilasso_loo_true",6,0.0709505346060304,0.0431254129846748,0,-0.28024707025794,0.344016850267941,-0.0165857756218428,-0.0323808500990614,0.10744631468199
"concrete","unilasso_loo_true",7,0.0645122873671621,0.0295847971171437,0,-0.344064874855671,0.28826349722474,-0.0413022884172147,-0.0393749310280333,0.105616599268841
"concrete","unilasso_loo_true",8,0.0717216138544906,0.0425830124067045,0,-0.336841650488547,0.37761234355495,-0.0226220637235107,-0.0250788451381127,0.0993244116296796
"concrete","unilasso_loo_true",9,0.0696796070321977,0.0423149554974977,0,-0.244139515117359,0.541821328612306,-0.0110756140672587,-0.0281229682476785,0.104201918643856
"concrete","unilasso_loo_true",10,0.0718660083788885,0.0423437997028198,0,-0.252035617875159,0.544282887284043,-0.0108019952760345,-0.0251732592908122,0.0923179947887262
"concrete","unilasso_loo_true",11,0.0689325448901153,0.0465343792659844,0,-0.21696192231342,0.559900377829874,0,-0.0173911136600106,0.108239904474336
"concrete","unilasso_loo_true",12,0.0694279282702395,0.0385400500798679,0,-0.332620342319529,0.456080689697173,-0.0210475538656879,-0.0412077461051596,0.112594384466327
"concrete","unilasso_loo_true",13,0.0700152949993673,0.0397270887135315,0,-0.249890773159855,0.513216894428247,-0.0236451393675709,-0.0378262463312253,0.109316511186201
"concrete","unilasso_loo_true",14,0.0707928040522174,0.0382411129525164,0,-0.286564578394457,0.414721806046622,-0.0207578144652346,-0.0368379537919736,0.108954775153362
"concrete","unilasso_loo_true",15,0.0672390513580812,0.0441114351010335,0,-0.309453473032192,0.457177636814097,-0.02330743530715,-0.0393515564567775,0.114254594495914
"concrete","unilasso_loo_true",16,0.0764330897369754,0.0537803670522371,0,-0.288209124161697,0.35241082647891,-0.0132336259993246,-0.0272151109644889,0.101913188665493
"concrete","unilasso_loo_true",17,0.0592455392286098,0.0360425023800775,0,-0.313566966568614,0.394172843595589,-0.0256013955417323,-0.0411105663131572,0.114223650047543
"concrete","unilasso_loo_true",18,0.0765668261907989,0.0458525164372999,0,-0.25607268044131,0.435232646574731,-0.0232524071965103,-0.025753667611519,0.0930037993465977
"concrete","unilasso_loo_true",19,0.0641308361159795,0.0329749103294443,0,-0.29347244958764,0.502196945606613,-0.0240843577001319,-0.0345867977778562,0.10634022190352
"concrete","unilasso_loo_true",20,0.0698210930904028,0.0387818839722552,0,-0.239039709528527,0.592457955886013,-0.0216176365280297,-0.0228004039029355,0.111122092621823
"concrete","unilasso_loo_true",21,0.0850284327986127,0.0527531299153409,0,-0.1837243721169,0.862693587626168,0,-0.0159967271476542,0.0999224906470897
"concrete","unilasso_loo_true",22,0.0702395373039011,0.0484602048463818,0,-0.275546154131033,0.384377909794833,-0.0183811103949264,-0.0278271268979456,0.118473948427758
"concrete","unilasso_loo_true",23,0.066506885143117,0.0268403240229836,0,-0.325970787153646,0.392202123197646,-0.0295265327172388,-0.040774802688924,0.100135662899196
"concrete","unilasso_loo_true",24,0.0707453582193127,0.0365888688330891,0,-0.234292888184575,0.547326985448405,-0.0199036205186129,-0.0317334993236254,0.100207309777758
"concrete","unilasso_loo_true",25,0.075519322544278,0.0479095585089565,0,-0.265417889482322,0.497075310966065,-0.0228116716865372,-0.0192791784681947,0.0980581377876137
"concrete","unilasso_loo_true",26,0.0536930605068278,0.0386366753075368,0,-0.278785981121991,0.494312667604556,-0.0263255595263831,-0.039138726492741,0.104799226801052
"concrete","unilasso_loo_true",27,0.0718158783362095,0.0384407184374105,0,-0.314653137389782,0.301647809591032,-0.0300494353466311,-0.0402983245378825,0.116402654013159
"concrete","unilasso_loo_true",28,0.0704935100141078,0.0442411903907516,0,-0.269759231921792,0.411470470577896,-0.0167080929413935,-0.032101753463576,0.104858888888205
"concrete","unilasso_loo_true",29,0.0692952824523229,0.0416634281962047,0,-0.271446140579952,0.481323710357332,-0.0208005734944686,-0.0274164856704381,0.111707090881369
"concrete","unilasso_loo_true",30,0.0734831785802806,0.0413645897732636,0,-0.297911936721058,0.393281341625526,-0.0276223420471823,-0.0374748528749017,0.0984762283723413
"concrete","unilasso_loo_true",31,0.0738926163492116,0.0396681183786376,0,-0.221493525358595,0.59954988528164,-0.0189211357648202,-0.0245767705393116,0.0976015773691487
"concrete","unilasso_loo_true",32,0.0628967101827103,0.0343301079350313,0,-0.272275373368985,0.456935956028,-0.0168133599795755,-0.0402138641963999,0.109015638655646
"concrete","unilasso_loo_true",33,0.0763352401373344,0.05011057885755,0,-0.204991556606026,0.52965299741458,0,-0.0240012560271398,0.0943702763556963
"concrete","unilasso_loo_true",34,0.0571753384564086,0.031803449425157,0,-0.445962542695623,0.0748569695774397,-0.0485624021788684,-0.0592275914614242,0.120769265178284
"concrete","unilasso_loo_true",35,0.0755005940676693,0.0503820703400183,0,-0.176320258510398,0.705212500864615,0,-0.0088960035939563,0.103069300927828
"concrete","unilasso_loo_true",36,0.080915054839506,0.0375759299079377,0,-0.230085732139731,0.523975756567552,-0.0131702096470935,-0.0250644017733093,0.0987377758013281
"concrete","unilasso_loo_true",37,0.0621424569989821,0.0368430049147554,0,-0.284222780342813,0.481058411374475,-0.0278663267579999,-0.0385998004044359,0.103857609228659
"concrete","unilasso_loo_true",38,0.0783497963379954,0.0559141922238764,0,-0.213377032939187,0.600530931640984,0,-0.0117033144765665,0.109804760846328
"concrete","unilasso_loo_true",39,0.0784134601891522,0.0507294579530667,0,-0.298629715096203,0.437209449569466,-0.0219652200194306,-0.0274468885282328,0.100660384514601
"concrete","unilasso_loo_true",40,0.0573107031633985,0,0,-0.291740407916926,0.459265629985674,-0.0365037021523903,-0.0546953020206573,0.109637681877813
"concrete","unilasso_loo_true",41,0.0643408142971641,0.0373060032992229,0,-0.355975117317188,0.308152672110903,-0.0253613237117519,-0.051389843170379,0.108859015785617
"concrete","unilasso_loo_true",42,0.072328811079845,0.0490995294170831,0,-0.221732077996024,0.6187217509376,-0.00925964058778319,-0.0324410673356559,0.110529023055114
"concrete","unilasso_loo_true",43,0.0726928877182595,0.0396557946688186,0,-0.319227747027806,0.33657643254714,-0.030118129661518,-0.042642227885791,0.111729569079503
"concrete","unilasso_loo_true",44,0.0727795698734072,0.0418584595089843,0,-0.295054475710758,0.484464022030603,-0.0154555900341371,-0.0312687139723825,0.112934035278256
"concrete","unilasso_loo_true",45,0.0787473485436684,0.0502415882069486,0,-0.221560974604352,0.640533952783053,0,-0.0120489374163429,0.101399862022941
"concrete","unilasso_loo_true",46,0.0788216357154493,0.0503315859439744,0,-0.211650502591855,0.641630256212381,0,-0.0160039117298305,0.104335012850516
"concrete","unilasso_loo_true",47,0.0773245661551989,0.0479159876946379,0,-0.317122763051357,0.402841453822764,-0.0238958856446809,-0.0368067509314407,0.112060312825629
"concrete","unilasso_loo_true",48,0.0781088391115462,0.0464801695471125,0,-0.255474490478753,0.628195177515796,-0.0188476070515653,-0.0207237162999517,0.106583847653414
"concrete","unilasso_loo_true",49,0.074840953091989,0.0499518362896055,0,-0.269615115398062,0.438472958634596,-0.0202344685369198,-0.027119337090666,0.108050516844119
"concrete","unilasso_loo_true",50,0.0696226929340935,0.046725670582106,0,-0.282352142854329,0.471331601472761,-0.0258307773461752,-0.0320446550558384,0.0937667951525257
"concrete","unilasso_loo_true",51,0.0720818814105,0.0446013567994923,0,-0.230603985277197,0.663398632780117,-0.0100242582181686,-0.0321043283106714,0.105074315274006
"concrete","unilasso_loo_true",52,0.0783749696731156,0.0456649071731932,0,-0.260883316801282,0.485173518050584,-0.0181979707064061,-0.0227257189091314,0.115247484263166
"concrete","unilasso_loo_true",53,0.0639703220846446,0.0443739974686526,0,-0.324694780799357,0.313054271961821,-0.0238974931467249,-0.0337926969918962,0.118632169644026
"concrete","unilasso_loo_true",54,0.0781756292430348,0.0528625820653413,0,-0.299179139648883,0.328083508099763,-0.0259447784225365,-0.0319605792385184,0.1007788277464
"concrete","unilasso_loo_true",55,0.0718151170154459,0.0536215041820236,0,-0.218649860789247,0.733896632893929,0,-0.0138620589544432,0.112479333692806
"concrete","unilasso_loo_true",56,0.073517225389681,0.0393699352834832,0,-0.276631056409003,0.452114516907227,-0.022773882897547,-0.0236521542661423,0.0913841293553583
"concrete","unilasso_loo_true",57,0.0701072352086681,0.0468640182775642,0,-0.265534510613613,0.473688925480238,-0.0143594015036139,-0.0299284739819699,0.0927366817363846
"concrete","unilasso_loo_true",58,0.070330102390593,0.0372479643503285,0,-0.326962450207346,0.444218336784186,-0.0287623228942818,-0.041841111653892,0.124983152138407
"concrete","unilasso_loo_true",59,0.0726199455142737,0.0431991258774331,0,-0.260710617319951,0.445245248793805,-0.0229790566448615,-0.0283112794934078,0.10343703632277
"concrete","unilasso_loo_true",60,0.0799666293102602,0.0539910487397402,0,-0.238542645417393,0.505466272153578,0,-0.0168643826530728,0.119480461919503
"concrete","unilasso_loo_true",61,0.0774827282324283,0.0432811622001448,0,-0.221666477521826,0.554238024047478,-0.0156050163967059,-0.0176291696644444,0.0962755851022039
"concrete","unilasso_loo_true",62,0.0648160632882215,0.0403109864234748,0,-0.292968153115021,0.418606581724132,-0.0188643683571852,-0.0304458360908137,0.10680630358036
"concrete","unilasso_loo_true",63,0.0667420358696409,0.0433190765106023,0,-0.320947978515527,0.422830831555739,-0.0181011049414453,-0.0388754802072083,0.114137658170985
"concrete","unilasso_loo_true",64,0.0699984314212159,0.0454229642158543,0,-0.285118031739513,0.456008534771251,-0.0256007620162539,-0.029107945868931,0.0965517156077217
"concrete","unilasso_loo_true",65,0.0721678204805911,0.0419824592928992,0,-0.189477893123699,0.581484159041984,0,-0.0101000973332379,0.0982410979803516
