"dataset","method","split_id","frequency","attack.angle","chord.length","free.stream.velocity","suction.side.displacement.thickness"
"airfoil","unilasso_loo_false",28,-0.00127067856556592,-0.418673500247804,-36.4943489381306,0.0934401779154646,-139.333213915231
"airfoil","unilasso_loo_false",29,-0.00121219788305998,-0.436391011883649,-36.8588266535963,0.103110607474827,-137.645082314772
"airfoil","unilasso_loo_false",30,-0.00132926764224295,-0.433086681340157,-37.9235935205352,0.0947183609140795,-143.676156695982
"airfoil","unilasso_loo_false",31,-0.00127363391292757,-0.412974974822655,-36.6530442734652,0.0963333435756643,-135.415800116167
"airfoil","unilasso_loo_false",32,-0.0013569018318182,-0.406505503905399,-38.6361034797563,0.0954557367944559,-157.07931171624
"airfoil","unilasso_loo_false",33,-0.00127515864615289,-0.400643258195869,-36.6559323010756,0.0960685105962574,-156.388051207547
"airfoil","unilasso_loo_false",34,-0.00127790065525452,-0.486080358350694,-36.774610434362,0.0856671645401995,-131.828031200055
"airfoil","unilasso_loo_false",35,-0.00130110237684542,-0.365399358620135,-34.4157159340449,0.0995985036158346,-171.896406312032
"airfoil","unilasso_loo_false",36,-0.00126159815872924,-0.409584875613107,-36.0151088898016,0.0852727450494169,-155.019477934613
"airfoil","unilasso_loo_false",37,-0.00127618454516358,-0.474811284258071,-36.7912981440412,0.0918538952722208,-138.249690324057
"airfoil","unilasso_loo_false",38,-0.00124432248396521,-0.474259847431824,-36.9190164852914,0.105721953322339,-134.745654929178
"airfoil","unilasso_loo_false",39,-0.00123669766993872,-0.479934622049326,-34.7634326061092,0.114507135445528,-107.345144098402
"airfoil","unilasso_loo_false",40,-0.00129015473508699,-0.443446331677523,-35.7058752414927,0.103766171777015,-142.324719591878
"airfoil","unilasso_loo_false",41,-0.00127389540305007,-0.410145102325092,-36.136568647159,0.104052910713236,-149.840865126286
"airfoil","unilasso_loo_false",42,-0.00124093524732622,-0.39200902030136,-33.0707723832313,0.0994367157069012,-149.289369860086
"airfoil","unilasso_loo_false",43,-0.00135966477608452,-0.370573600269696,-36.5005340488582,0.0974755366302794,-173.612267465731
"airfoil","unilasso_loo_false",44,-0.00130133564401947,-0.438039056091737,-36.2677681866938,0.105354347003911,-131.24960200723
"airfoil","unilasso_loo_false",45,-0.00119747032289128,-0.489075432410374,-36.9608396758222,0.103871031892157,-128.9364404262
"airfoil","unilasso_loo_false",46,-0.00124483593276933,-0.415306590108764,-33.8325088787962,0.0902577659000334,-141.53211093098
"airfoil","unilasso_loo_false",47,-0.00135204850848753,-0.439786732572934,-34.1438423116805,0.102825642674862,-142.184196470704
"airfoil","unilasso_loo_false",48,-0.00128738588940766,-0.372809131757945,-36.0286720051927,0.0952689781173179,-164.193470259921
"airfoil","unilasso_loo_false",49,-0.00126960958441638,-0.512909040548088,-36.318501544198,0.102285106299621,-117.073896523578
"airfoil","unilasso_loo_false",50,-0.0012918196872779,-0.372132763425966,-33.9582168555706,0.113747785709749,-165.877775343163
"airfoil","unilasso_loo_false",51,-0.00131324537837012,-0.445544501252016,-36.8973213085709,0.103158074012835,-159.554739920341
"airfoil","unilasso_loo_false",52,-0.00127592292791233,-0.386548553329018,-34.2526634884055,0.0917376678673263,-128.854000203159
"airfoil","unilasso_loo_false",53,-0.00137876986543835,-0.452788527047952,-35.3115319663467,0.0956679505915829,-136.351377606746
"airfoil","unilasso_loo_false",54,-0.00130861646721588,-0.417817722503002,-33.4856216963043,0.105519449639469,-147.779615755228
"airfoil","unilasso_loo_false",55,-0.00136124817693226,-0.482205420731847,-36.8361400021535,0.117459544130322,-132.907996140005
"airfoil","unilasso_loo_false",56,-0.00128298047645567,-0.464767752258515,-35.9913198978721,0.102142922728258,-133.200624115755
"airfoil","unilasso_loo_false",57,-0.00121953027660463,-0.43977469747795,-35.8147735774958,0.0969909159455444,-119.882011903611
"airfoil","unilasso_loo_false",58,-0.00134566780874841,-0.496923033781329,-34.5186742838679,0.102420263089155,-116.039699189552
"airfoil","unilasso_loo_false",59,-0.001212951158584,-0.356297770310343,-35.193761963688,0.0960738405520849,-167.187677211291
"airfoil","unilasso_loo_false",60,-0.00122197405219578,-0.304916357564358,-32.5260968744896,0.101550689413802,-157.025160126348
"airfoil","unilasso_loo_false",61,-0.00124181633287426,-0.446599766519316,-34.6298744393706,0.0915721913586165,-126.738363392749
"airfoil","unilasso_loo_false",62,-0.00127174375383666,-0.496653586176713,-35.7701793032095,0.0940263345619209,-102.472113524656
"airfoil","unilasso_loo_false",63,-0.00121451495184549,-0.356461094211645,-36.1846829972267,0.101113714452665,-170.758071859658
"airfoil","unilasso_loo_false",64,-0.00123187506588713,-0.37905212338011,-34.509343173496,0.0926940869341602,-153.465389781076
"airfoil","unilasso_loo_false",65,-0.00117243227445293,-0.340108008756019,-32.5111685705301,0.0791577326238664,-156.811203786392
"airfoil","unilasso_loo_false",66,-0.00125709162493571,-0.430727383491026,-36.5033095076095,0.101081570884423,-133.359976258344
"airfoil","unilasso_loo_false",67,-0.00125270254885103,-0.497972558928303,-37.6156082594307,0.0987755246522924,-136.635195566073
"airfoil","unilasso_loo_false",68,-0.00124569675116033,-0.372231777139642,-35.0796120280176,0.0882302497376586,-167.326951083169
"airfoil","unilasso_loo_false",69,-0.00125738384347063,-0.428307558909754,-36.4928851237273,0.10214827637011,-146.941752850245
"airfoil","unilasso_loo_false",70,-0.00125180347934072,-0.496928094446657,-38.4516631246321,0.104246627110637,-131.519351344501
"airfoil","unilasso_loo_false",71,-0.00127595817597234,-0.441979301358524,-36.4507345834873,0.113818738434836,-146.438504708114
"airfoil","unilasso_loo_false",72,-0.001246043040674,-0.374173743318786,-34.6659249262749,0.100038699360245,-153.627340650627
"airfoil","unilasso_loo_false",73,-0.00129519326182348,-0.428923640783893,-33.783509476005,0.0888872244153318,-156.316667683029
"airfoil","unilasso_loo_false",74,-0.00136900770023871,-0.392751684932561,-37.4500320516068,0.111070531408845,-158.446435503715
"airfoil","unilasso_loo_false",75,-0.00126494843213219,-0.380321882848746,-34.6287692125445,0.112496475295092,-175.653185974729
"airfoil","unilasso_loo_false",76,-0.00131880739445387,-0.432632199781408,-34.2770868961839,0.0974450114427903,-144.944675184412
"airfoil","unilasso_loo_false",77,-0.00133075550390588,-0.466577503452562,-37.385606764651,0.0976197470361828,-142.108090010574
"airfoil","unilasso_loo_false",78,-0.00129955291166592,-0.397383329950517,-33.9859891298263,0.0858347066394424,-141.541526837276
"airfoil","unilasso_loo_false",79,-0.00126875356385465,-0.447594377650821,-35.2799872139179,0.10014200586296,-145.587418970773
"airfoil","unilasso_loo_false",80,-0.00127733617657052,-0.377357263206008,-32.5454587326773,0.0986499983499347,-145.248838093903
"airfoil","unilasso_loo_false",81,-0.0012381845936418,-0.418673562773852,-35.004574720428,0.084466602891829,-166.15337897683
"airfoil","unilasso_loo_false",82,-0.00128426499516896,-0.47046364842312,-33.7903318359303,0.0905779234334789,-134.269532431887
"airfoil","unilasso_loo_false",83,-0.00114433365418844,-0.367459731510993,-34.6486874732704,0.0877445713495997,-164.324038566079
"airfoil","unilasso_loo_false",84,-0.00123421763758738,-0.466501997141332,-35.5647866113188,0.0974138164610264,-121.638298172289
"airfoil","unilasso_loo_false",85,-0.00120744201224613,-0.488845615816077,-37.0121931022236,0.105946522926675,-126.512511892283
"airfoil","unilasso_loo_false",86,-0.0013822366739787,-0.352090035874944,-34.0214840688185,0.0843015931157299,-181.331157940793
"airfoil","unilasso_loo_false",87,-0.00134236355342335,-0.384474448187838,-32.830911891855,0.0924905651002034,-144.48500610832
"airfoil","unilasso_loo_false",88,-0.00132478178166837,-0.42345470475033,-36.9275228580577,0.111249034427403,-143.767533975589
"airfoil","unilasso_loo_false",89,-0.00119110112805315,-0.392672152814034,-33.6766824831491,0.0885764103988311,-154.823120664396
"airfoil","unilasso_loo_false",90,-0.00129529891931113,-0.445633139788425,-35.8336462686141,0.091624641751842,-120.563893926351
"airfoil","unilasso_loo_false",91,-0.00128881526143639,-0.38311489935174,-34.2419019726229,0.0970640766556217,-151.020531749943
"airfoil","unilasso_loo_false",92,-0.00125895903405151,-0.368803993774694,-36.2830064273352,0.104344061354522,-170.392858145363
"airfoil","unilasso_loo_false",93,-0.00129748863216388,-0.44198000978148,-36.9397834970481,0.094526762030518,-156.96786228053
"airfoil","unilasso_loo_false",94,-0.00121443330809011,-0.447979411355386,-35.8820417708768,0.0895088495726761,-123.707176993484
"airfoil","unilasso_loo_false",95,-0.00135785625247841,-0.41950462187775,-37.1695307514451,0.108985760512213,-169.605568689001
"airfoil","unilasso_loo_false",96,-0.00129733035560162,-0.368281287034599,-33.5080241057785,0.0966118055069613,-170.258405813223
"airfoil","unilasso_loo_false",97,-0.00121207417224695,-0.445668748533493,-36.8109140141765,0.0900055750857967,-142.357527983333
"airfoil","unilasso_loo_false",98,-0.00127757684555006,-0.436060285294992,-36.7745533586048,0.0878608045635931,-132.927746941865
"airfoil","unilasso_loo_false",99,-0.00131789046224869,-0.40865636416269,-36.7921079089412,0.0905585082535639,-163.421322673787
"airfoil","unilasso_loo_false",100,-0.00127457050255694,-0.499507893311557,-36.6461403064543,0.0981714311705742,-113.933450735993
"airfoil","polish_unilasso",1,-0.00120828985545132,-0.4011469544096,-36.1543196006849,0.0905293036258277,-148.508138847012
"airfoil","polish_unilasso",2,-0.00130202044668955,-0.385664456857549,-34.8228812995887,0.0889117295529367,-155.054447398342
"airfoil","polish_unilasso",3,-0.00133856413241525,-0.327187550188421,-32.5060138123417,0.0857571371925226,-165.976413665113
"airfoil","polish_unilasso",4,-0.00125250136773551,-0.289009693297565,-29.06160585183,0.0913946721198836,-171.794911829631
"airfoil","polish_unilasso",5,-0.00124727486149655,-0.355203384025375,-35.0410369390881,0.0907879918707579,-186.303892658963
"airfoil","polish_unilasso",6,-0.00125654559748342,-0.454933879422263,-37.505414605611,0.0982478015559452,-138.647844577646
"airfoil","polish_unilasso",7,-0.00129578270584727,-0.388667315932133,-32.6571270616314,0.0689901618559051,-173.044704812564
"airfoil","polish_unilasso",8,-0.00132997831740523,-0.387411919210261,-35.164658080892,0.0959681185593353,-168.183826751564
"airfoil","polish_unilasso",9,-0.00128544031759387,-0.434106883374244,-36.1790881259919,0.102522159360036,-143.115432310989
"airfoil","polish_unilasso",10,-0.00118638135057708,-0.376277954919901,-33.1526898966389,0.0837567392602658,-154.146422286632
"airfoil","polish_unilasso",11,-0.00116588158449575,-0.430675595549176,-36.4204932437663,0.101178486044034,-140.718638823027
"airfoil","polish_unilasso",12,-0.00134707827807334,-0.383415935028621,-34.9104798672637,0.0945941757308499,-176.122229834219
"airfoil","polish_unilasso",13,-0.00135396737011137,-0.458804717287155,-35.6899978541327,0.0923925221348189,-143.962404233992
"airfoil","polish_unilasso",14,-0.00122861689581373,-0.373604973951454,-32.5084580760606,0.088004266774175,-150.297006843519
"airfoil","polish_unilasso",15,-0.001173879545065,-0.370166135356214,-35.0813447659711,0.0810786306311136,-154.674492070644
"airfoil","polish_unilasso",16,-0.00126474428969462,-0.350588356216683,-33.7756842387415,0.0765336234629782,-155.831291640601
"airfoil","polish_unilasso",17,-0.00123358597131606,-0.365529084387304,-35.3302178232148,0.0878499937259014,-170.139167497153
"airfoil","polish_unilasso",18,-0.00125400588465287,-0.335732061989705,-34.364955511442,0.0918766569450118,-175.878259363786
"airfoil","polish_unilasso",19,-0.00123753892751034,-0.431687785185842,-34.6277383611896,0.0934729140238664,-138.809286035913
"airfoil","polish_unilasso",20,-0.00130410100138055,-0.424516967357142,-35.4957373916663,0.0995191925024996,-138.233040622165
"airfoil","polish_unilasso",21,-0.00130674291723208,-0.391268363750256,-36.470803881897,0.105484496292207,-173.679694907805
"airfoil","polish_unilasso",22,-0.00129707067291681,-0.430084217178779,-36.0153338078391,0.0901510832765862,-146.5668767401
"airfoil","polish_unilasso",23,-0.00118052669421051,-0.303415057985279,-32.250396273154,0.0891391863274094,-189.490857106486
"airfoil","polish_unilasso",24,-0.00123767502197963,-0.38986692386227,-34.3061930415581,0.0828844416316558,-156.705520823403
"airfoil","polish_unilasso",25,-0.00128008204012605,-0.366257192483681,-33.0033123556312,0.091363929794555,-136.61249727476
"airfoil","polish_unilasso",26,-0.00124520013752112,-0.408000320183591,-33.3955278028296,0.0947858683180151,-146.110258707019
"airfoil","polish_unilasso",27,-0.00132594215861585,-0.346398022781173,-33.8983666922445,0.087476210787879,-175.697527291904
"airfoil","polish_unilasso",28,-0.00125861503194364,-0.383036342712844,-35.7292364635229,0.0879568047955833,-149.794482350983
"airfoil","polish_unilasso",29,-0.00120798069941386,-0.418509920866356,-36.5147043701926,0.100448899552497,-143.237777171847
"airfoil","polish_unilasso",30,-0.00132698982832264,-0.405481291864413,-37.4612427264698,0.0898797176543637,-152.447338444183
"airfoil","polish_unilasso",31,-0.00126279017545117,-0.374797514235096,-35.7521258527231,0.0894504955750908,-145.912392072214
"airfoil","polish_unilasso",32,-0.00135343535971733,-0.37777098118667,-38.0574184623345,0.0897900442221152,-166.829739763038
"airfoil","polish_unilasso",33,-0.00126634671634213,-0.37465711100848,-36.0496038566511,0.0914483224829948,-164.734453002499
"airfoil","polish_unilasso",34,-0.00126246481390003,-0.460173702563891,-36.1172784069838,0.0781229196631946,-139.758963007041
"airfoil","polish_unilasso",35,-0.0012920762619429,-0.334632646336545,-33.7019336184252,0.0945340504871088,-181.557187525353
"airfoil","polish_unilasso",36,-0.00124670711154562,-0.378647065670758,-35.0993340337078,0.0791421740110029,-163.899174530401
"airfoil","polish_unilasso",37,-0.00126783211528705,-0.450345631373877,-36.2576278736572,0.0844997573267498,-146.15603242461
"airfoil","polish_unilasso",38,-0.00123311939997225,-0.456927938313636,-36.483743126352,0.101801454635155,-140.233716801296
"airfoil","polish_unilasso",39,-0.00123003149487702,-0.454700512235036,-34.0967617105405,0.109740494858207,-114.215082238616
"airfoil","polish_unilasso",40,-0.00128498858198068,-0.415117351607461,-35.0348228599008,0.0994745470532475,-150.891905557059
"airfoil","polish_unilasso",41,-0.00125823957426443,-0.377284282947401,-35.3796834309106,0.0985056380061776,-159.157230259987
"airfoil","polish_unilasso",42,-0.00122893260265751,-0.368101833585115,-32.3147362434941,0.094462072420217,-156.1060580171
"airfoil","polish_unilasso",43,-0.00134871702850548,-0.34256173888952,-35.8917544514071,0.0930094078936849,-182.671209766852
"airfoil","polish_unilasso",44,-0.00128963525936261,-0.400276997531664,-35.4461000157897,0.101437836563438,-142.124204600148
"airfoil","polish_unilasso",45,-0.00118449362672088,-0.463478906837985,-36.2959441525976,0.0990468143389844,-135.959659206357
"airfoil","polish_unilasso",46,-0.00123444114084064,-0.391342041621357,-33.1439022576402,0.0857744072704462,-148.611440444872
"airfoil","polish_unilasso",47,-0.00134377202929841,-0.421304989726635,-33.4783201982318,0.100254682859049,-147.57641548094
"airfoil","polish_unilasso",48,-0.00127690058498788,-0.337529711006319,-35.2636920865563,0.0908448726761902,-174.8915463295
"airfoil","polish_unilasso",49,-0.00126057826994024,-0.491828656978407,-35.8493180346852,0.0987723583496077,-123.074577901423
"airfoil","polish_unilasso",50,-0.00128464072359073,-0.34551007602961,-33.2563556504573,0.110115796617839,-173.680521631094
"airfoil","polish_unilasso",51,-0.00130790977195603,-0.412808560035128,-36.2148099696574,0.0982130579501134,-170.152171827176
"airfoil","polish_unilasso",52,-0.00126112112859114,-0.332729453786408,-32.9953023382669,0.0861773708265961,-143.789594864479
"airfoil","polish_unilasso",53,-0.00137279166602492,-0.419401600827765,-34.5497303646732,0.0909218360566531,-146.314890721851
"airfoil","polish_unilasso",54,-0.00129846817891577,-0.392350885354481,-32.829023126645,0.0995856760149246,-155.261054613952
"airfoil","polish_unilasso",55,-0.00135529124119612,-0.456438528628011,-36.231916313692,0.114712516531579,-140.605281517177
"airfoil","polish_unilasso",56,-0.00127069297024817,-0.43352071278794,-35.2316808336125,0.0980106636501574,-142.38133078688
"airfoil","polish_unilasso",57,-0.00120597738639637,-0.407889859403928,-35.0630970533588,0.0923353313995958,-128.032041327097
"airfoil","polish_unilasso",58,-0.00133806669237621,-0.470721956229521,-33.7871640413305,0.096949519984469,-123.18124469162
"airfoil","polish_unilasso",59,-0.00119890912786796,-0.321445323131316,-34.3570803901536,0.0920556429501219,-177.628980943267
"airfoil","polish_unilasso",60,-0.00120643221088147,-0.258800621805842,-31.5391297823494,0.0956930128595964,-170.188285254144
"airfoil","polish_unilasso",61,-0.00123774114110821,-0.420543184976224,-33.8888075148811,0.0824636505521057,-134.647201343041
"airfoil","polish_unilasso",62,-0.00126438417186889,-0.471891920611689,-35.1971608986379,0.0876042583141723,-109.389902570623
"airfoil","polish_unilasso",63,-0.00119962200737839,-0.309372615600121,-35.1377454581634,0.0955620046538285,-184.741743444271
"airfoil","polish_unilasso",64,-0.00122332039027223,-0.352493979719893,-33.8866678129272,0.0879394000534701,-161.25796393528
"airfoil","polish_unilasso",65,-0.00115973680034499,-0.299778254602683,-31.464817096379,0.068613532123468,-168.696115015803
"airfoil","polish_unilasso",66,-0.00124596778367033,-0.388128054326915,-35.6287647983531,0.0966450163245121,-145.018090958264
"airfoil","polish_unilasso",67,-0.00124244418993591,-0.473073362674838,-36.9685277988513,0.0928041506627637,-144.154278028275
"airfoil","polish_unilasso",68,-0.00123763273987244,-0.342878754808652,-34.3744292585132,0.0811573368852987,-176.374320843548
"airfoil","polish_unilasso",69,-0.00124403852738213,-0.393785684145173,-35.6824558876037,0.0978961064944692,-156.999070607546
"airfoil","polish_unilasso",70,-0.00124261754802244,-0.47264932598211,-37.8270882151612,0.0993465245221872,-139.1927657909
"airfoil","polish_unilasso",71,-0.00126402435905164,-0.407532817826628,-35.6503742623958,0.108504473914968,-156.386304106987
"airfoil","polish_unilasso",72,-0.00123245744875337,-0.329248067033776,-33.5914012074125,0.0947404047933567,-166.608983360803
"airfoil","polish_unilasso",73,-0.0012843709035379,-0.395814173530713,-32.9136921777521,0.0826315500138182,-166.725973693945
"airfoil","polish_unilasso",74,-0.00135698883833441,-0.36685297310426,-36.8021950230687,0.108834843558045,-166.056411604796
"airfoil","polish_unilasso",75,-0.00125170569839154,-0.355413703889729,-33.7826366041496,0.110379684588697,-183.441134877247
"airfoil","polish_unilasso",76,-0.00131061398623382,-0.403798167733476,-33.5831663827779,0.0931185104348978,-154.375944113829
"airfoil","polish_unilasso",77,-0.00132396806394764,-0.440139077766119,-36.8723716677456,0.0924070423062181,-150.766997363461
"airfoil","polish_unilasso",78,-0.00128428205409411,-0.362504013241614,-33.0891789025123,0.0738423397999821,-151.213628162894
"airfoil","polish_unilasso",79,-0.00125335412575213,-0.416123578176901,-34.501226743423,0.0918246136600887,-154.756501419755
"airfoil","polish_unilasso",80,-0.00126604618468133,-0.337154373433809,-31.5791439019464,0.0949245321911995,-156.851716294514
"airfoil","polish_unilasso",81,-0.00122752097422799,-0.391717698145462,-34.2458863583575,0.0786878981026175,-175.398566564972
"airfoil","polish_unilasso",82,-0.00127282806457865,-0.434394713907737,-32.9015348841644,0.0840873635454246,-144.925427655721
"airfoil","polish_unilasso",83,-0.00112765501725853,-0.328336562329807,-33.70714202175,0.0813059864599208,-175.889131300756
"airfoil","polish_unilasso",84,-0.00122902045608295,-0.443061175391381,-35.0613994273684,0.09221031519997,-129.12722206345
"airfoil","polish_unilasso",85,-0.00119845917474073,-0.467395057361344,-36.4363982321531,0.102432874234454,-133.334418218807
"airfoil","polish_unilasso",86,-0.00138098420955136,-0.323932619340052,-33.3398330375853,0.0773466115779019,-190.593972894723
"airfoil","polish_unilasso",87,-0.00133407491538771,-0.35926774172745,-32.1104345059985,0.0873348576901128,-151.836225642348
"airfoil","polish_unilasso",88,-0.00131466665015467,-0.381142858986957,-36.0195851098235,0.106592854026098,-156.144647142285
"airfoil","polish_unilasso",89,-0.0011738705959074,-0.351624617263034,-32.5574941256754,0.0812231868916947,-167.046950410606
"airfoil","polish_unilasso",90,-0.00128060916842302,-0.411787058548375,-34.9442082818728,0.0835020955578853,-129.365407580891
"airfoil","polish_unilasso",91,-0.00127918902148263,-0.352963075596879,-33.3743549980269,0.090290816674501,-159.624802148818
"airfoil","polish_unilasso",92,-0.00124661521163643,-0.336837972943897,-35.5707027215319,0.100576138950215,-179.860081636448
"airfoil","polish_unilasso",93,-0.00128777599500711,-0.419984727550627,-36.412825748452,0.0896263340481665,-164.413576304492
"airfoil","polish_unilasso",94,-0.00120160927945462,-0.421914596723143,-35.2276408026014,0.0836715216261801,-131.064833368114
"airfoil","polish_unilasso",95,-0.00135281114273257,-0.400645060898006,-36.7747457049869,0.105692080765184,-176.202726236615
"airfoil","polish_unilasso",96,-0.0012829138268366,-0.336865588688234,-32.718988284779,0.0929143223922119,-179.568003046633
"airfoil","polish_unilasso",97,-0.00120340657444647,-0.417311197479292,-36.2308846862214,0.0821098208903178,-151.146407540001
"airfoil","polish_unilasso",98,-0.00126607281551533,-0.412348304293348,-36.176722191101,0.0824019449316972,-139.781532232486
"airfoil","polish_unilasso",99,-0.00131329598138121,-0.378071340702924,-36.1758473732273,0.0827970379323702,-173.572492314667
"airfoil","polish_unilasso",100,-0.00126251816760053,-0.477907720506417,-36.1379915878176,0.092632269279039,-120.402378251377
"airfoil","lasso_cv",1,-0.000824593362610485,0,0,0,0
"airfoil","lasso_cv",2,-0.000855044168996856,0,0,0,0
"airfoil","lasso_cv",3,-0.00094847089970231,0,0,0,0
"airfoil","lasso_cv",4,-0.000832703658392191,0,0,0,0
"airfoil","lasso_cv",5,-0.000823064367521643,0,0,0,0
"airfoil","lasso_cv",6,-0.000845960944212237,0,0,0,0
"airfoil","lasso_cv",7,-0.000903747703826115,0,0,0,0
"airfoil","lasso_cv",8,-0.000916940495721835,0,0,0,0
"airfoil","lasso_cv",9,-0.00085838177942416,0,0,0,0
"airfoil","lasso_cv",10,-0.000739404420152927,0,0,0,0
"airfoil","lasso_cv",11,-0.00070472704821693,0,0,0,0
"airfoil","lasso_cv",12,-0.000926240591568529,0,0,0,0
"airfoil","lasso_cv",13,-0.00088270205895323,0,0,0,0
"airfoil","lasso_cv",14,-0.000840662951382825,0,0,0,0
"airfoil","lasso_cv",15,-0.000751113779734077,0,0,0,0
"airfoil","lasso_cv",16,-0.000860646988080024,0,0,0,0
"airfoil","lasso_cv",17,-0.000821211880097909,0,0,0,0
"airfoil","lasso_cv",18,-0.000837225552315928,0,0,0,0
"airfoil","lasso_cv",19,-0.000778120678467074,0,0,0,0
"airfoil","lasso_cv",20,-0.000862464834441191,0,0,0,0
"airfoil","lasso_cv",21,-0.000872336258041707,0,0,0,0
"airfoil","lasso_cv",22,-0.000859405332717691,0,0,0,0
"airfoil","lasso_cv",23,-0.000792977898519705,0,0,0,0
"airfoil","lasso_cv",24,-0.000833024315828985,0,0,0,0
"airfoil","lasso_cv",25,-0.000838691805585204,0,0,0,0
"airfoil","lasso_cv",26,-0.000828501624412393,0,0,0,0
"airfoil","lasso_cv",27,-0.000924154497886993,0,0,0,0
"airfoil","lasso_cv",28,-0.000803025485186154,0,0,0,0
"airfoil","lasso_cv",29,-0.000816511930385769,0,0,0,0
"airfoil","lasso_cv",30,-0.000930419358822331,0,0,0,0
"airfoil","lasso_cv",31,-0.000851084485878462,0,0,0,0
"airfoil","lasso_cv",32,-0.000969293192461612,0,0,0,0
"airfoil","lasso_cv",33,-0.000810402902511957,0,0,0,0
"airfoil","lasso_cv",34,-0.000776410507509715,0,0,0,0
"airfoil","lasso_cv",35,-0.000856234470092847,0,0,0,0
"airfoil","lasso_cv",36,-0.000791475176874618,0,0,0,0
"airfoil","lasso_cv",37,-0.000810090676483173,0,0,0,0
"airfoil","lasso_cv",38,-0.000739951449947595,0,0,0,0
"airfoil","lasso_cv",39,-0.000826106332957134,0,0,0,0
"airfoil","lasso_cv",40,-0.000903085531043994,0,0,0,0
"airfoil","lasso_cv",41,-0.000808766751018507,0,0,0,0
"airfoil","lasso_cv",42,-0.000814354890825083,0,0,0,0
"airfoil","lasso_cv",43,-0.000953384596210629,0,0,0,0
"airfoil","lasso_cv",44,-0.000850744874080364,0,0,0,0
"airfoil","lasso_cv",45,-0.000709795784813104,0,0,0,0
"airfoil","lasso_cv",46,-0.000832658084999725,0,0,0,0
"airfoil","lasso_cv",47,-0.000881254525000092,0,0,0,0
"airfoil","lasso_cv",48,-0.000855790939118905,0,0,0,0
"airfoil","lasso_cv",49,-0.000783632057268653,0,0,0,0
"airfoil","lasso_cv",50,-0.000882793214260375,0,0,0,0
"airfoil","lasso_cv",51,-0.000886016736084079,0,0,0,0
"airfoil","lasso_cv",52,-0.000876943563765294,0,0,0,0
"airfoil","lasso_cv",53,-0.000971166591099155,0,0,0,0
"airfoil","lasso_cv",54,-0.000894161507086547,0,0,0,0
"airfoil","lasso_cv",55,-0.000872241552987533,0,0,0,0
"airfoil","lasso_cv",56,-0.000794867166273224,0,0,0,0
"airfoil","lasso_cv",57,-0.000773317745902555,0,0,0,0
"airfoil","lasso_cv",58,-0.000877621757912552,0,0,0,0
"airfoil","lasso_cv",59,-0.000747606320248016,0,0,0,0
"airfoil","lasso_cv",60,-0.000852443278720192,0,0,0,0
"airfoil","lasso_cv",61,-0.000810770684144365,0,0,0,0
"airfoil","lasso_cv",62,-0.000859537683633476,0,0,0,0
"airfoil","lasso_cv",63,-0.000805552545487294,0,0,0,0
"airfoil","lasso_cv",64,-0.000814437976545983,0,0,0,0
"airfoil","lasso_cv",65,-0.000818741115718497,0,0,0,0
"airfoil","lasso_cv",66,-0.000825487094072328,0,0,0,0
"airfoil","lasso_cv",67,-0.000749218211167125,0,0,0,0
"airfoil","lasso_cv",68,-0.000854056277377776,0,0,0,0
"airfoil","lasso_cv",69,-0.0007822752510288,0,0,0,0
"airfoil","lasso_cv",70,-0.000736826856093812,0,0,0,0
"airfoil","lasso_cv",71,-0.000799142397864227,0,0,0,0
"airfoil","lasso_cv",72,-0.000832880621487959,0,0,0,0
"airfoil","lasso_cv",73,-0.000886511921446116,0,0,0,0
"airfoil","lasso_cv",74,-0.000881220246843843,0,0,0,0
"airfoil","lasso_cv",75,-0.000763691510795602,0,0,0,0
"airfoil","lasso_cv",76,-0.000940070688789427,0,0,0,0
"airfoil","lasso_cv",77,-0.000841643162180797,0,0,0,0
"airfoil","lasso_cv",78,-0.000894981540850847,0,0,0,0
"airfoil","lasso_cv",79,-0.000790594217762974,0,0,0,0
"airfoil","lasso_cv",80,-0.000887186164485931,0,0,0,0
"airfoil","lasso_cv",81,-0.000805409207501306,0,0,0,0
"airfoil","lasso_cv",82,-0.000866959418424028,0,0,0,0
"airfoil","lasso_cv",83,-0.000719917732484981,0,0,0,0
"airfoil","lasso_cv",84,-0.000804784616540417,0,0,0,0
"airfoil","lasso_cv",85,-0.000711760936011891,0,0,0,0
"airfoil","lasso_cv",86,-0.00100626168297852,0,0,0,0
"airfoil","lasso_cv",87,-0.000919826693421335,0,0,0,0
"airfoil","lasso_cv",88,-0.000921006114464217,0,0,0,0
"airfoil","lasso_cv",89,-0.000770791260820067,0,0,0,0
"airfoil","lasso_cv",90,-0.000852775555894581,0,0,0,0
"airfoil","lasso_cv",91,-0.000891630797139651,0,0,0,0
"airfoil","lasso_cv",92,-0.00075584943243382,0,0,0,0
"airfoil","lasso_cv",93,-0.000837393949089108,0,0,0,0
"airfoil","lasso_cv",94,-0.000752476363807332,0,0,0,0
"airfoil","lasso_cv",95,-0.000863324495917001,0,0,0,0
"airfoil","lasso_cv",96,-0.000845245136062677,0,0,0,0
"airfoil","lasso_cv",97,-0.000773419374992416,0,0,0,0
"airfoil","lasso_cv",98,-0.000827369454177512,0,0,0,0
"airfoil","lasso_cv",99,-0.000938421437119793,0,0,0,0
"airfoil","lasso_cv",100,-0.000809844294512672,0,0,0,0
