"dataset","method","split_id","u1","u2","u3","u4","u5","u6","u7"
"debutanizer","unilasso_loo_true",93,0.327325589305809,-0.556859981000508,-0.175185140214858,0.231210567485878,-0.387638512752557,0,0
"debutanizer","unilasso_loo_true",94,0.366654986450634,-0.459235029017287,-0.188868909734577,0.266582337992225,-0.410251984162796,0,0
"debutanizer","unilasso_loo_true",95,0.272529754759895,-0.39494572125375,-0.178558781027714,0.196588112395573,-0.382163565244084,0,0
"debutanizer","unilasso_loo_true",96,0.34069560525064,-0.317217333722454,-0.182079831551122,0.267684302886893,-0.357627128888591,0,0
"debutanizer","unilasso_loo_true",97,0.391222506963593,-0.087735716448283,-0.206546598216212,0.239558231049242,-0.400024953656621,0,0
"debutanizer","unilasso_loo_true",98,0.258176788691049,-0.313378688277784,-0.181517336067916,0.180509722821549,-0.34199720439622,0,0
"debutanizer","unilasso_loo_true",99,0.37759484809755,-0.514272939774035,-0.188170890328215,0.268870872673868,-0.391143578922095,0,0
"debutanizer","unilasso_loo_true",100,0.401135165908151,-0.443060346115369,-0.177034527040547,0.259692351055908,-0.386451736307732,0,0
"debutanizer","unilasso_loo_false",1,0.331208840615685,-0.318824317137757,-0.188388388821336,0.24486922350745,-0.375607863654944,0,0
"debutanizer","unilasso_loo_false",2,0.449536999050716,-0.403057436761711,-0.206098664784657,0.269172001180105,-0.389329850943621,0,0
"debutanizer","unilasso_loo_false",3,0.385980569101697,-0.282061828111281,-0.194996013453798,0.287129486532305,-0.427716190476409,0,0
"debutanizer","unilasso_loo_false",4,0.344983573332154,-0.361817982644046,-0.190325587704438,0.219848340545805,-0.414573139557013,0,0
"debutanizer","unilasso_loo_false",5,0.392929426758146,-0.346809559620772,-0.216500730357687,0.238034193780462,-0.385233466310012,0,0
"debutanizer","unilasso_loo_false",6,0.428549103002512,-0.197215059348088,-0.202122806505737,0.246215694689978,-0.344964570922629,0,0
"debutanizer","unilasso_loo_false",7,0.41487588667336,-0.409319379800926,-0.177741136412325,0.263620214334669,-0.372868945492381,0,0
"debutanizer","unilasso_loo_false",8,0.409753505068468,-0.307836323095606,-0.166812794637618,0.297549608528277,-0.400316886815638,0,0
"debutanizer","unilasso_loo_false",9,0.373488260871565,-0.240139238675688,-0.18992122242095,0.232164959070987,-0.315310856384866,0,0
"debutanizer","unilasso_loo_false",10,0.35575197863464,-0.281599136295465,-0.204796352302479,0.238622750662342,-0.407014027688832,0,0
"debutanizer","unilasso_loo_false",11,0.394459822890728,-0.46246601614268,-0.195101442266827,0.275738538089293,-0.390362696455543,0,0
"debutanizer","unilasso_loo_false",12,0.387210898511312,-0.334326139813166,-0.208440820825035,0.236892317742722,-0.38058507073718,0,0
"debutanizer","unilasso_loo_false",13,0.410132361945605,-0.478063985644599,-0.205316449854794,0.252715012597416,-0.409010710462962,0,0
"debutanizer","unilasso_loo_false",14,0.470604001289059,-0.3106868038463,-0.119909305331696,0.269298477885886,-0.47337719292383,-0.221503634087714,0.361964848072264
"debutanizer","unilasso_loo_false",15,0.423159057725997,-0.272709741809373,-0.207760951295558,0.226406123996958,-0.358464246694874,0,0
"debutanizer","unilasso_loo_false",16,0.412543586879081,-0.270078770820077,-0.184861351901569,0.261727143527146,-0.393293284263816,0,0
"debutanizer","unilasso_loo_false",17,0.425897350940331,-0.303310811631258,-0.205013308695993,0.316241924773164,-0.421136454341913,0,0
"debutanizer","unilasso_loo_false",18,0.449767830618303,-0.315690902272753,-0.196040353700145,0.252741728191712,-0.420505871225982,0,0
"debutanizer","unilasso_loo_false",19,0.349070670419643,-0.270254316422388,-0.212962948198601,0.264624036679107,-0.417366589221091,0,0
"debutanizer","unilasso_loo_false",20,0.397508476243205,-0.403482550661459,-0.204028801076613,0.281892767367558,-0.413746161434948,0,0
"debutanizer","unilasso_loo_false",21,0.359412307130111,-0.365039477995792,-0.196000563392196,0.270806365322537,-0.396402404914069,0,0
"debutanizer","unilasso_loo_false",22,0.387737004231816,-0.276713133762561,-0.208560971145186,0.280970190630396,-0.432697360607216,0,0
"debutanizer","unilasso_loo_false",23,0.426244206890946,-0.297999568587608,-0.122647266685228,0.221851173343577,-0.501329691051449,-0.321339996333939,0.473993404412305
"debutanizer","unilasso_loo_false",24,0.400825493286238,-0.378942155680866,-0.190220522515041,0.259581044661154,-0.334553076855314,0,0
"debutanizer","unilasso_loo_false",25,0.404606193240785,-0.439950067953965,-0.180475695660647,0.29811635785729,-0.353761725437326,0,0
"debutanizer","unilasso_loo_false",26,0.422363933633428,-0.422605268314156,-0.20567330928506,0.271400643466574,-0.433373077796459,0,0
"debutanizer","unilasso_loo_false",27,0.396359198057813,-0.209343194259971,-0.190329870617911,0.300695274183702,-0.403848605268883,0,0
"debutanizer","unilasso_loo_false",28,0.431517751567678,-0.430109148236922,-0.200098175562925,0.265340896165507,-0.410048262743061,0,0
"debutanizer","unilasso_loo_false",29,0.371031119993232,-0.499015325961868,-0.168559053290426,0.255516582938069,-0.427534255757418,0,0
"debutanizer","unilasso_loo_false",30,0.413126106176148,-0.325941026291955,-0.191365499555276,0.284129386942469,-0.377302289897605,0,0
"debutanizer","unilasso_loo_false",31,0.376508537405018,-0.29784338223761,-0.220900852758827,0.251081050869785,-0.420163665214064,0,0
"debutanizer","unilasso_loo_false",32,0.406720128205835,-0.381294302191307,-0.160910410956905,0.269608436073638,-0.36425447935962,0,0
"debutanizer","unilasso_loo_false",33,0.408079996734262,-0.404925627170759,-0.170588571245988,0.297585873411707,-0.405565430913631,0,0
"debutanizer","unilasso_loo_false",34,0.432078397179902,-0.300097529780978,-0.183041695604718,0.281859630372366,-0.396791216584727,0,0
"debutanizer","unilasso_loo_false",35,0.428265738446396,-0.281418190524425,-0.185414751063606,0.273682960474952,-0.38526825080369,0,0
"debutanizer","unilasso_loo_false",36,0.37617029645702,-0.413093583230638,-0.191240286921171,0.281984943299777,-0.344095148072984,0,0
"debutanizer","unilasso_loo_false",37,0.443884473896722,-0.303581607971086,-0.18891315877541,0.291222378815715,-0.406790717910142,0,0
"debutanizer","unilasso_loo_false",38,0.396846997315354,-0.350642183659533,-0.18205932791592,0.271052851910982,-0.373570790314374,0,0
"debutanizer","unilasso_loo_false",39,0.467825887020365,-0.319608524258218,-0.180555908567946,0.272856447292398,-0.403189023259558,0,0
"debutanizer","unilasso_loo_false",40,0.355976850752336,-0.179732971752418,-0.196218318258478,0.222019995711883,-0.38962337603007,0,0
"debutanizer","unilasso_loo_false",41,0.377673564758999,-0.416086008933955,-0.229227134860373,0.211851777881022,-0.374459549283998,0,0
"debutanizer","unilasso_loo_false",42,0.390140732068606,-0.413529216756136,-0.18471529380034,0.273037276691973,-0.395196219676767,0,0
"debutanizer","unilasso_loo_false",43,0.465404970365732,-0.273775087122083,-0.191298365187455,0.286773823362695,-0.448138429502964,0,0
"debutanizer","unilasso_loo_false",44,0.423618473263791,-0.297641552858395,-0.203773408746867,0.304043594340256,-0.418233145083403,0,0
"debutanizer","unilasso_loo_false",45,0.407681085954974,-0.381604703339597,-0.182830732539644,0.28065809918195,-0.401649995463308,0,0
"debutanizer","unilasso_loo_false",46,0.464986463665153,-0.437097865901522,-0.18952480307265,0.30352088579636,-0.402942099444875,0,0
"debutanizer","unilasso_loo_false",47,0.47705240002489,-0.2198086638739,-0.211264636037538,0.253696300829811,-0.461962160594117,0,0
"debutanizer","unilasso_loo_false",48,0.43683965086971,-0.404974320173692,-0.183527053838131,0.314931914803635,-0.410118156616825,0,0
"debutanizer","unilasso_loo_false",49,0.420063811113925,-0.264875740147877,-0.197489366607379,0.312220016140104,-0.434401605544755,0,0
"debutanizer","unilasso_loo_false",50,0.423451547612935,-0.46286311587153,-0.184977010477366,0.252569766791364,-0.402727447494558,0,0
"debutanizer","unilasso_loo_false",51,0.421463841413389,-0.32045972053168,-0.192758593201212,0.276137452981195,-0.379692386879618,0,0
"debutanizer","unilasso_loo_false",52,0.395736108579808,-0.337810556598941,-0.181823663574208,0.25195292937915,-0.396121203871372,0,0
"debutanizer","unilasso_loo_false",53,0.396763585338924,-0.418137808505288,-0.191451351402628,0.291771555991396,-0.406754773142374,0,0
"debutanizer","unilasso_loo_false",54,0.408865453514229,-0.255794297181332,-0.200528127170626,0.282276898332445,-0.400740425560091,0,0
"debutanizer","unilasso_loo_false",55,0.375749660810122,-0.371419086065154,-0.195382943880625,0.250534998900863,-0.378270932674228,0,0
"debutanizer","unilasso_loo_false",56,0.383449584327815,-0.397182802298939,-0.190399455226362,0.293387223008361,-0.463021601172671,0,0
"debutanizer","unilasso_loo_false",57,0.483112157204691,-0.272365523629751,-0.190786775738631,0.32320380295146,-0.445626839986592,0,0
"debutanizer","unilasso_loo_false",58,0.392707347800829,-0.289613972768232,-0.191462346628289,0.278435679166781,-0.379527220984929,0,0
"debutanizer","unilasso_loo_false",59,0.367340128908473,-0.377827984940138,-0.216728458105774,0.226527974375103,-0.396631293679264,0,0
"debutanizer","unilasso_loo_false",60,0.408633734116685,-0.450555022363518,-0.163044480881375,0.287416581573382,-0.392262570569604,0,0
"debutanizer","unilasso_loo_false",61,0.491597853459177,-0.376868168423087,-0.201018220787332,0.267891865736273,-0.382867847802735,0,0
"debutanizer","unilasso_loo_false",62,0.417934293211931,-0.390474587417195,-0.180980861044012,0.24607209942996,-0.365898175920302,0,0
"debutanizer","unilasso_loo_false",63,0.407448838484169,-0.387772183975323,-0.194034766186076,0.269157565613364,-0.400273495736516,0,0
"debutanizer","unilasso_loo_false",64,0.339189233845324,-0.386995339177028,-0.180883874114842,0.261043159372426,-0.359150335443562,0,0
"debutanizer","unilasso_loo_false",65,0.414287928039824,-0.283523881458361,-0.201879601635121,0.202870245108846,-0.39791927621368,0,0
"debutanizer","unilasso_loo_false",66,0.405787961538407,-0.421800518725558,-0.172194126435405,0.297933953318155,-0.401018889999207,0,0
"debutanizer","unilasso_loo_false",67,0.453870150857035,-0.322205663284638,-0.18993124947683,0.304609657792094,-0.409669964473133,0,0
"debutanizer","unilasso_loo_false",68,0.409492348908257,-0.401320221242917,-0.21258736840956,0.24187197913941,-0.370107640655356,0,0
"debutanizer","unilasso_loo_false",69,0.397202201517336,-0.24721292244906,-0.18431495102018,0.307945340974307,-0.401071905777357,0,0
"debutanizer","unilasso_loo_false",70,0.388609952566992,-0.341487714224802,-0.181093141949136,0.291496424403563,-0.406204524751548,0,0
"debutanizer","unilasso_loo_false",71,0.369578293113376,-0.329559539878879,-0.195351114615345,0.248645130757466,-0.390935121899807,0,0
"debutanizer","unilasso_loo_false",72,0.411912060725827,-0.504866376231129,-0.193702807967274,0.27684488219367,-0.41806132221249,0,0
"debutanizer","unilasso_loo_false",73,0.380942567260962,-0.271151047956312,-0.234506066841454,0.279702222401273,-0.404243745957996,0,0
"debutanizer","unilasso_loo_false",74,0.493927601859319,-0.290310342205982,-0.204957223296067,0.337021578119382,-0.493089070796326,0,0
"debutanizer","unilasso_loo_false",75,0.380725155874838,-0.283083162503606,-0.191032291436845,0.295215617596975,-0.418538379136982,0,0
"debutanizer","unilasso_loo_false",76,0.400925856226977,-0.305213970716759,-0.192451121982036,0.288622670055182,-0.421636551834526,0,0
"debutanizer","unilasso_loo_false",77,0.479849592143585,-0.327760229819547,-0.194126975235284,0.290813277171611,-0.37642823379186,0,0
"debutanizer","unilasso_loo_false",78,0.406439090069463,-0.219996898047129,-0.197593788937338,0.283374990973172,-0.394369027313963,0,0
"debutanizer","unilasso_loo_false",79,0.408270033387705,-0.407506887427619,-0.189915610598422,0.260190766308076,-0.4254545360644,0,0
"debutanizer","unilasso_loo_false",80,0.429728530908058,-0.371906986803271,-0.191518044754525,0.261179339646594,-0.422181250481511,0,0
"debutanizer","unilasso_loo_false",81,0.415068121659538,-0.458761090085141,-0.18076651822542,0.300425071492689,-0.369875803563047,0,0
"debutanizer","unilasso_loo_false",82,0.362296210745572,-0.366007738707117,-0.196228120720967,0.274911429545182,-0.431405899008723,0,0
"debutanizer","unilasso_loo_false",83,0.48366975421098,-0.330045717694811,-0.181100943502059,0.317966048979106,-0.40135680492163,0,0
"debutanizer","unilasso_loo_false",84,0.365696143082846,-0.156991964467446,-0.176347976830774,0.283210479400237,-0.38213643547867,0,0
"debutanizer","unilasso_loo_false",85,0.451151010359018,-0.465096564896296,-0.182221760726213,0.30575561131619,-0.423669664087539,0,0
"debutanizer","unilasso_loo_false",86,0.421818283263041,-0.530179248744882,-0.182961958958973,0.28884722198944,-0.447447668389201,0,0
"debutanizer","unilasso_loo_false",87,0.445815482755732,-0.287588673062998,-0.203296281517758,0.296414317944747,-0.425745101329616,0,0
"debutanizer","unilasso_loo_false",88,0.440214340994213,-0.316305840279933,-0.145722850650535,0.296915122037442,-0.44643159315312,0,0.103139349472589
"debutanizer","unilasso_loo_false",89,0.419180826202453,-0.378983675236589,-0.174936930047703,0.254843558378729,-0.412407123035612,0,0
"debutanizer","unilasso_loo_false",90,0.404980995555371,-0.306861476072079,-0.178105180830603,0.281276008837937,-0.348908111196769,0,0
"debutanizer","unilasso_loo_false",91,0.369134205992959,-0.427638519419814,-0.175041475973756,0.257552923082488,-0.381872590124072,0,0
"debutanizer","unilasso_loo_false",92,0.458451635125325,-0.378283469823216,-0.191019407764248,0.325032064468256,-0.380086975134096,0,0
"debutanizer","unilasso_loo_false",93,0.371779036869968,-0.533128343006821,-0.180789864924981,0.249711733582465,-0.406924185238874,0,0
"debutanizer","unilasso_loo_false",94,0.41616531919683,-0.435190044147139,-0.194184140233301,0.286261604322592,-0.432726005934135,0,0
"debutanizer","unilasso_loo_false",95,0.353721978590365,-0.391140232917898,-0.186402284904116,0.227636332903238,-0.40403210584262,0,0
"debutanizer","unilasso_loo_false",96,0.385064274851518,-0.326539523899941,-0.185402539810757,0.285448017022965,-0.379731891853156,0,0
"debutanizer","unilasso_loo_false",97,0.43422292370671,-0.131133515377569,-0.207990920743931,0.261776520388524,-0.42315754581326,0,0
"debutanizer","unilasso_loo_false",98,0.381242773110236,-0.351641775857548,-0.189312117417695,0.225528013674529,-0.383510219151755,0,0
"debutanizer","unilasso_loo_false",99,0.423169362548482,-0.506203445484815,-0.192891334725019,0.286630341696733,-0.411284752596968,0,0
"debutanizer","unilasso_loo_false",100,0.438555365138029,-0.448230705778076,-0.180692943596832,0.27605989464395,-0.405120018453637,0,0
"debutanizer","polish_unilasso",1,0.209760409235045,-0.285430842703431,-0.171188124011069,0.189751289843224,-0.314570971754023,0,0
"debutanizer","polish_unilasso",2,0.411400592581344,-0.394244252511376,-0.202761646804761,0.253303803901879,-0.372052151134276,0,0
"debutanizer","polish_unilasso",3,0.2792962207875,-0.256188320685495,-0.185372060272167,0.242567112931438,-0.382514282417538,0,0
"debutanizer","polish_unilasso",4,0.355004543378915,-0.372847107400601,-0.16552488870653,0.183164998014418,-0.495937355786641,0,0.104886764252655
"debutanizer","polish_unilasso",5,0.291837570516714,-0.337258071524171,-0.210511375283889,0.200268149036466,-0.35090443648133,0,0
"debutanizer","polish_unilasso",6,0.472659107543836,-0.201745816531089,-0.147666231193974,0.2255025054752,-0.483109440745075,-0.411154639320691,0.526074051801036
"debutanizer","polish_unilasso",7,0.38250536566312,-0.408617139747614,-0.174555138745778,0.246431278710426,-0.354237380594738,0,0
"debutanizer","polish_unilasso",8,0.304991757953789,-0.274358302320269,-0.159957115488293,0.264693860250532,-0.364451590802247,0,0
"debutanizer","polish_unilasso",9,0.289591811281018,-0.199334790450092,-0.185856778670842,0.201740417027469,-0.283543109241629,0,0
"debutanizer","polish_unilasso",10,0.240326639243912,-0.255480246458892,-0.198002059563742,0.201115603450639,-0.368436150621596,0,0
"debutanizer","polish_unilasso",11,0.340698675787231,-0.489552905996427,-0.18920567388059,0.256255489281907,-0.369116831680271,0,0
"debutanizer","polish_unilasso",12,0.297031590233861,-0.300890919697425,-0.201254760093112,0.199483294656753,-0.341206380377102,0,0.00138449002199205
"debutanizer","polish_unilasso",13,0.394382081878422,-0.460348557851653,-0.194177689526849,0.226362454073303,-0.444117155887214,0,0.0593373076093548
"debutanizer","polish_unilasso",14,0.381933136999712,-0.268712005870793,-0.169520638851984,0.2779825870911,-0.295842742245298,0,0
"debutanizer","polish_unilasso",15,0.354097384700609,-0.231464197030611,-0.205384743808366,0.200703068661114,-0.33430522483518,0,0
"debutanizer","polish_unilasso",16,0.462900858959776,-0.277046923663411,-0.119026283410124,0.232154880605561,-0.568074070241839,-0.367071327379012,0.52380561880787
"debutanizer","polish_unilasso",17,0.357380061473386,-0.292795133893487,-0.199805627263021,0.293999117564254,-0.392836376347355,0,0
"debutanizer","polish_unilasso",18,0.397223018943638,-0.302966193293036,-0.191391633772469,0.234592224005858,-0.402386120021772,0,0
"debutanizer","polish_unilasso",19,0.344714834501791,-0.253540512248587,-0.182124124206629,0.226585102671912,-0.488972045276717,0,0.0945778262709522
"debutanizer","polish_unilasso",20,0.349746422689795,-0.408822388942357,-0.199763006029518,0.26150167546654,-0.387124994493522,0,0
"debutanizer","polish_unilasso",21,0.405985675799934,-0.373214671026605,-0.141883268673411,0.248018211523448,-0.539193970514593,-0.373581653715946,0.49747610870476
"debutanizer","polish_unilasso",22,0.306645324210262,-0.270900797051118,-0.19839609284144,0.244094217665844,-0.393140968544262,0,0.000984466005361745
"debutanizer","polish_unilasso",23,0.423135755026579,-0.291649331747505,-0.124355158269557,0.220628878334636,-0.497143560630767,-0.317200973005736,0.467339589993835
"debutanizer","polish_unilasso",24,0.432847773544623,-0.370690242386498,-0.132453066957306,0.241533548031835,-0.459787568822072,-0.558196041355091,0.656696437980297
"debutanizer","polish_unilasso",25,0.425476975173738,-0.435227658071225,-0.156864237266932,0.274634446659801,-0.4405527022768,0,0.0980203583807095
"debutanizer","polish_unilasso",26,0.369582411951954,-0.425586653411963,-0.201523966217892,0.246286444828962,-0.406695251258236,0,0
"debutanizer","polish_unilasso",27,0.34325340977405,-0.183743004717112,-0.187849552153903,0.282840949618079,-0.380910009420114,0,0
"debutanizer","polish_unilasso",28,0.478002282308756,-0.437707958855352,-0.145534589078933,0.244338406630464,-0.561624627787251,-0.355738201101885,0.48251704969505
"debutanizer","polish_unilasso",29,0.396188635402613,-0.521661022165978,-0.139463367464634,0.236424705478606,-0.523098827020387,0,0.11078950316874
"debutanizer","polish_unilasso",30,0.439797817712381,-0.321274608518665,-0.144996252321876,0.267381624248808,-0.480350306675313,-0.452881100745572,0.53323110271975
"debutanizer","polish_unilasso",31,0.298800718050179,-0.305183519754401,-0.213964616156729,0.22581928471897,-0.393262115120863,0,0
"debutanizer","polish_unilasso",32,0.353132872555026,-0.372855258185346,-0.156206629668251,0.252252543744441,-0.344014429899711,0,0.00698446632850635
"debutanizer","polish_unilasso",33,0.36127733792738,-0.404852180031874,-0.167264204334626,0.276628050619932,-0.380876324703232,0,0
"debutanizer","polish_unilasso",34,0.456304727541535,-0.304605067796337,-0.157527965131337,0.264859784365919,-0.48446822042122,0,0.104747920705718
"debutanizer","polish_unilasso",35,0.394047531328533,-0.271501000736752,-0.182892082292566,0.253183838214731,-0.364587137754144,0,0
"debutanizer","polish_unilasso",36,0.294972067696933,-0.406409481141557,-0.185445870593234,0.254741947936599,-0.309375175847753,0,0
"debutanizer","polish_unilasso",37,0.483187966504342,-0.304898623276655,-0.155513329603224,0.267923952937275,-0.532949429539981,0,0.139243987635373
"debutanizer","polish_unilasso",38,0.351495023180533,-0.335340283792773,-0.178575414631263,0.253549583780881,-0.351875076670858,0,0
"debutanizer","polish_unilasso",39,0.433713947509737,-0.294751159418056,-0.178788406688138,0.254102661654278,-0.383918384449455,0,0
"debutanizer","polish_unilasso",40,0.355273301145342,-0.136984389477637,-0.181074678167772,0.193127373947624,-0.444313429760542,0,0.0807905719406165
"debutanizer","polish_unilasso",41,0.327001753601299,-0.422518986456663,-0.225227883957826,0.186250964647152,-0.352297752126182,0,0
"debutanizer","polish_unilasso",42,0.384193992767946,-0.386644006886902,-0.174250623021914,0.244664570804437,-0.443007834687809,0,0.071132475345994
"debutanizer","polish_unilasso",43,0.523211513306471,-0.293858569587415,-0.130555253318962,0.268864134754199,-0.614174078752381,-0.378033005199642,0.515704672286903
"debutanizer","polish_unilasso",44,0.380116567518323,-0.289486911995452,-0.20015517505728,0.28727885967922,-0.397823176904583,0,0
"debutanizer","polish_unilasso",45,0.371455969288877,-0.385198339651898,-0.17841220705978,0.265724259887026,-0.383099575849388,0,0
"debutanizer","polish_unilasso",46,0.479552085860227,-0.459400333200993,-0.165500279705607,0.291603001807935,-0.474748416987882,0,0.0896430353245659
"debutanizer","polish_unilasso",47,0.503822813703627,-0.202226244716541,-0.18477096425039,0.231714414545364,-0.560195789462742,0,0.112450423271601
"debutanizer","polish_unilasso",48,0.401477410420054,-0.419353124358908,-0.179075090483342,0.299857782056605,-0.390999217019836,0,0
"debutanizer","polish_unilasso",49,0.428169934562814,-0.254515936136341,-0.171069231895392,0.287772614044678,-0.524681085191759,0,0.112508895665821
"debutanizer","polish_unilasso",50,0.379349955906338,-0.451670964168257,-0.181357703213193,0.22979609842711,-0.381151140517448,0,0.0103819672223186
"debutanizer","polish_unilasso",51,0.362250055766576,-0.291563369579392,-0.189034027673417,0.253347385944957,-0.355643717266366,0,0
"debutanizer","polish_unilasso",52,0.341233215052623,-0.318893943476661,-0.177799818037318,0.229325892546169,-0.372586842694253,0,0
"debutanizer","polish_unilasso",53,0.33017183578482,-0.416009506088924,-0.185842278925513,0.27165433257767,-0.383231071050149,0,0
"debutanizer","polish_unilasso",54,0.347843721732978,-0.225415756594434,-0.196243874284199,0.260354823303696,-0.376378332081362,0,0
"debutanizer","polish_unilasso",55,0.357798976052917,-0.366510860780934,-0.184079449390304,0.22226385527546,-0.408903013317645,0,0.0565200383882844
"debutanizer","polish_unilasso",56,0.428744511352424,-0.401455158045985,-0.146956537899706,0.244959817255046,-0.63630366827453,0,0.180462722992507
"debutanizer","polish_unilasso",57,0.445274285208072,-0.273346402343426,-0.186556857584019,0.306321635057087,-0.427548005235418,0,0.0120514664878657
"debutanizer","polish_unilasso",58,0.384313124029978,-0.277247517686022,-0.180908362916502,0.253444340115176,-0.419834183496548,0,0.0602296635134881
"debutanizer","polish_unilasso",59,0.275284553033157,-0.370449780822464,-0.210526198120375,0.194819763723081,-0.369997888432408,0,0
"debutanizer","polish_unilasso",60,0.462624191154953,-0.466837372782727,-0.109413568660745,0.265071890254322,-0.544357867247243,-0.214561701788319,0.358664251299764
"debutanizer","polish_unilasso",61,0.459984218997451,-0.373477334484801,-0.198755461329194,0.248001296688043,-0.358727754985184,0,0.0118549515020454
"debutanizer","polish_unilasso",62,0.385405781686706,-0.395466107798731,-0.176909958141415,0.22856478718213,-0.348332238281854,0,0
"debutanizer","polish_unilasso",63,0.360745875756172,-0.379754479939359,-0.190199478200481,0.250354969859647,-0.377113818325569,0,0
"debutanizer","polish_unilasso",64,0.39742938768059,-0.39282488145724,-0.133710516340533,0.247409704480901,-0.487565418371723,-0.341989620855429,0.447309989930745
"debutanizer","polish_unilasso",65,0.36256235192074,-0.258360433569722,-0.200058284949505,0.174546100152186,-0.375869650782347,0,0
"debutanizer","polish_unilasso",66,0.355963539339382,-0.437518146604987,-0.167132620343936,0.274818094380237,-0.373706228351522,0,0
"debutanizer","polish_unilasso",67,0.412500274506171,-0.314849505149079,-0.186270399619055,0.287814192955227,-0.388657903240828,0,0
"debutanizer","polish_unilasso",68,0.330151464359843,-0.39481964477206,-0.206498729020397,0.210185703707532,-0.338091698585458,0,0
"debutanizer","polish_unilasso",69,0.443095875266113,-0.240968706448092,-0.123393691011261,0.27987758052031,-0.554492395058492,-0.418978955894944,0.553148162891268
"debutanizer","polish_unilasso",70,0.415554833975988,-0.354745420503356,-0.152513785620729,0.271090442216072,-0.505401958114558,0,0.114560451088892
"debutanizer","polish_unilasso",71,0.278587244394733,-0.319092916454599,-0.188314277530741,0.213204884946998,-0.356512433306637,0,0
"debutanizer","polish_unilasso",72,0.356378918756942,-0.526382691181966,-0.187025671862967,0.254711853663954,-0.393244124257941,0,0
"debutanizer","polish_unilasso",73,0.302258150742664,-0.223500717914269,-0.230112817661172,0.257128935368601,-0.374863223350015,0,0
"debutanizer","polish_unilasso",74,0.457160719370478,-0.289385591761853,-0.202318972304745,0.318097265569993,-0.46913615137005,0,0.0161574890845506
"debutanizer","polish_unilasso",75,0.312618261368915,-0.2834842675263,-0.185159124181221,0.272526830128316,-0.392343241976429,0,0
"debutanizer","polish_unilasso",76,0.325158551673736,-0.240945730772661,-0.188864426983747,0.265229936538805,-0.398059246439249,0,0
"debutanizer","polish_unilasso",77,0.451211705223517,-0.304450703876668,-0.191831795566515,0.276287900344572,-0.357580340397781,0,0.0159192414410293
"debutanizer","polish_unilasso",78,0.312072698309226,-0.169308693469551,-0.19247596765456,0.254068466683454,-0.361285569048022,0,0
"debutanizer","polish_unilasso",79,0.342447142142285,-0.394732494670209,-0.184314944187213,0.23463675890815,-0.401364847059077,0,0
"debutanizer","polish_unilasso",80,0.388544574196578,-0.365698568836851,-0.188266060198085,0.241043996217564,-0.40150115216531,0,0
"debutanizer","polish_unilasso",81,0.381087689286764,-0.471095816318719,-0.177167525183501,0.285829093620904,-0.350732059937443,0,0
"debutanizer","polish_unilasso",82,0.349309378685059,-0.393219892068969,-0.179999877590633,0.243453554500473,-0.470049609297684,0,0.0608330599630788
"debutanizer","polish_unilasso",83,0.450358033498253,-0.322557813299181,-0.177030974856791,0.302604918672981,-0.379954526369072,0,0.0212103067226646
"debutanizer","polish_unilasso",84,0.410123519868457,-0.152328231296765,-0.121263475551338,0.26284417335821,-0.517593122211661,-0.430393425319655,0.546101009617845
"debutanizer","polish_unilasso",85,0.387707318500369,-0.475169889243677,-0.177144161020786,0.281879792317531,-0.396354553623772,0,0
"debutanizer","polish_unilasso",86,0.388230989718332,-0.557006792136484,-0.178537967426537,0.270939253061948,-0.429956660815138,0,0.0182975266923751
"debutanizer","polish_unilasso",87,0.404562612796579,-0.276513361331956,-0.200694453142513,0.277044742125984,-0.402852657826767,0,0.00959830334859256
"debutanizer","polish_unilasso",88,0.346076058827817,-0.267750246916462,-0.169682554908041,0.295622242495421,-0.318809159099935,0,0
"debutanizer","polish_unilasso",89,0.370141763787979,-0.369813364128582,-0.172257466018778,0.233908171867537,-0.390408232604247,0,0
"debutanizer","polish_unilasso",90,0.368322537670562,-0.291667687984186,-0.17492588780869,0.263483058461464,-0.328174737088555,0,0
"debutanizer","polish_unilasso",91,0.266136508955426,-0.420458765580876,-0.166823006728136,0.225716643109074,-0.351775767814415,0,0
"debutanizer","polish_unilasso",92,0.424199662931651,-0.39060394276496,-0.185986641688367,0.310289009893809,-0.356677263073512,0,0
"debutanizer","polish_unilasso",93,0.327325589305809,-0.556859981000508,-0.175185140214858,0.231210567485878,-0.387638512752557,0,0
"debutanizer","polish_unilasso",94,0.366654986450634,-0.459235029017287,-0.188868909734577,0.266582337992225,-0.410251984162796,0,0
"debutanizer","polish_unilasso",95,0.3731014202027,-0.39494572125375,-0.160947222522164,0.196588112395573,-0.495658769812901,0,0.107674218960938
"debutanizer","polish_unilasso",96,0.34069560525064,-0.317217333722454,-0.182079831551122,0.267684302886893,-0.357627128888591,0,0
"debutanizer","polish_unilasso",97,0.493811885405431,-0.140822304421414,-0.15980704576342,0.239558231049242,-0.599589272856356,0,0.178758610443463
"debutanizer","polish_unilasso",98,0.367656880979583,-0.313378688277784,-0.176153908415412,0.183504266556913,-0.429766102800742,0,0.0756840127075294
"debutanizer","polish_unilasso",99,0.37759484809755,-0.514272939774035,-0.188170890328215,0.268870872673868,-0.391143578922095,0,0
"debutanizer","polish_unilasso",100,0.460420573778696,-0.443060346115369,-0.155447598552362,0.259692351055908,-0.49455625785533,0,0.104096315331871
