"dataset","bootstrap_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_false_mse","unilasso_loo_false_support","polish_unilasso_mse","polish_unilasso_support","lasso_cv_mse","lasso_cv_support","unireg_mse","unireg_support","least_squares_mse","least_squares_support","oob_sample_count"
"airfoil_self-noise",64,24.2586036125315,5,24.3095854074693,5,24.2585214152677,5,41.7931541351493,1,24.2586036125315,5,24.3126420072991,5,271
"airfoil_self-noise",65,24.5468596506878,5,24.2142794160033,5,24.2214450356828,5,41.8963596799006,1,24.5413872624065,5,24.212503531977,5,285
"airfoil_self-noise",66,24.2397680446749,5,24.2353418863112,5,24.2403912071941,5,41.6785576155285,1,24.2400969310505,5,24.2366773194596,5,279
"airfoil_self-noise",67,24.4061598128635,5,24.3083710236927,5,24.4055311422938,5,41.7565433838204,1,24.4061598128635,5,24.3063328859127,5,288
"airfoil_self-noise",68,24.2664073984989,5,24.1957640537678,5,24.2661061823657,5,42.0188070762269,1,24.2667484500508,5,24.1951341146639,5,277
"airfoil_self-noise",69,24.6245088564628,5,24.5253875324957,5,24.6262925610464,5,42.2098809876698,1,24.6286763118307,5,24.511102636613,5,279
"airfoil_self-noise",70,24.232199060648,5,24.1801691933707,5,24.2323998904149,5,41.7694680577796,1,24.232199060648,5,24.1773589766031,5,275
"airfoil_self-noise",71,24.4362648465949,5,24.4155305965734,5,24.4357342738804,5,41.6861942424744,1,24.4359459432875,5,24.4134604959645,5,302
"airfoil_self-noise",72,24.2727903564142,5,24.2328319119895,5,24.2726961384692,5,41.7712776267933,1,24.2849935391664,5,24.2323180222608,5,272
"airfoil_self-noise",73,24.3581388261108,5,24.3580434387978,5,24.3580252659091,5,42.0135005695732,1,24.3580382186379,5,24.3606475051796,5,273
"airfoil_self-noise",74,24.4300251581837,5,24.3379001495624,5,24.430364821186,5,41.9022804150103,1,24.4342164600999,5,24.3269798579135,5,290
"airfoil_self-noise",75,24.0298174861793,5,24.023683161081,5,24.0292440368358,5,41.6947567142449,1,24.0297606484024,5,24.0255206223116,5,283
"airfoil_self-noise",76,24.1451209611562,5,24.1304714503732,5,24.1450866021795,5,41.6611645430426,1,24.1441594168568,5,24.1305523616723,5,264
"airfoil_self-noise",77,24.3593882055585,5,24.3026638631527,5,24.3558518079082,5,41.9896026191578,1,24.3685846518309,5,24.2982627369109,5,256
"airfoil_self-noise",78,24.284061626121,5,24.2881786184891,5,24.2840610936492,5,42.3296131172259,1,24.2841998630585,5,24.2887976852724,5,278
"airfoil_self-noise",79,24.3375695230179,5,24.2089564787334,5,24.3380283366234,5,41.6609707827434,1,24.3345202081739,5,24.2067525140649,5,267
"airfoil_self-noise",80,24.2049122463911,5,24.2082995932698,5,24.2050010418117,5,41.7182726885332,1,24.2049122463911,5,24.208199021138,5,273
"airfoil_self-noise",81,24.4610839703166,5,24.4254694273861,5,24.4605021742884,5,42.0057120275909,1,24.4597112378041,5,24.4243734780708,5,284
"airfoil_self-noise",82,24.1284213128294,5,24.2009504736195,5,24.1284545634312,5,41.6868888564491,1,24.128348004545,5,24.2045671351732,5,278
"airfoil_self-noise",83,24.6025616426108,5,24.4710835599862,5,24.6024112556083,5,42.0749907422164,1,24.6025616426108,5,24.4584193715667,5,269
"airfoil_self-noise",84,24.1105959831134,5,24.0831540404373,5,24.1105002093752,5,41.6935442488577,1,24.1113387939951,5,24.0827174197296,5,274
"airfoil_self-noise",85,24.1870469183094,5,24.167855817616,5,24.1874708273159,5,41.669321257304,1,24.1869929554516,5,24.1677137668148,5,284
"airfoil_self-noise",86,24.0879067330911,5,24.0469220426295,5,24.0874994353818,5,41.7330812802402,1,24.0879067330911,5,24.0453970955374,5,247
"airfoil_self-noise",87,24.1403607049493,5,24.1040773125644,5,24.1409467783045,5,41.6621743595905,1,24.1425176315284,5,24.0977355516143,5,266
"airfoil_self-noise",88,24.2137864764975,5,24.2631805647599,5,24.213698881198,5,41.7293392952997,1,24.2090778583839,5,24.2865246266352,5,271
"airfoil_self-noise",89,24.1151594546026,5,24.1815514110883,5,24.1154715678786,5,41.9448465026156,1,24.1187094069114,5,24.1848783681806,5,254
"airfoil_self-noise",90,24.2717088122216,5,24.3363383925326,5,24.271701734025,5,41.7472742376685,1,24.2717088122216,5,24.3578936252236,5,282
"airfoil_self-noise",91,24.1391223040132,5,24.1564690331565,5,24.1379771465059,5,41.7113973581422,1,24.1391453342086,5,24.1573659510497,5,281
"airfoil_self-noise",92,24.2215341241155,5,24.2688208217283,5,24.2211533922741,5,41.6984418414797,1,24.2232910199757,5,24.2780524299206,5,274
"airfoil_self-noise",93,24.2587036469409,5,24.314992467141,5,24.2588498312289,5,41.7568746975258,1,24.2581875788818,5,24.3214031679052,5,272
"airfoil_self-noise",94,24.1761122898738,5,24.2194978620445,5,24.1759159328098,5,41.93025539126,1,24.1761122898737,5,24.2220757203531,5,277
"airfoil_self-noise",95,24.2528001937969,5,24.1672295147244,5,24.2528038826866,5,41.7746129554749,1,24.2525932795263,5,24.1656292141822,5,285
"airfoil_self-noise",96,24.1219876067987,5,24.1098120605325,5,24.1216064163273,5,41.6799343000425,1,24.1219331789158,5,24.1098180542562,5,282
"airfoil_self-noise",97,24.346119222396,5,24.3091996701434,5,24.3462144611089,5,42.0103562983737,1,24.3465634064573,5,24.3092845929941,5,279
"airfoil_self-noise",98,24.2111936656151,5,24.2052930424022,5,24.2099616454309,5,41.8974192206946,1,24.2105567816007,5,24.2054040635516,5,277
"airfoil_self-noise",99,24.2205009598263,5,24.1501200279174,5,24.2207782613154,5,41.8015917853084,1,24.2186148970284,5,24.148929576586,5,280
"airfoil_self-noise",100,24.2312577566892,5,24.1646719832719,5,24.2292904949072,5,42.1131500716226,1,24.2261303471938,5,24.1642562522668,5,273
"appliances_energy_prediction",1,9162.91032577875,12,9166.84120441545,13,9164.56929951908,12,8858.66524971222,26,9162.24163138904,12,8853.24464194999,27,3640
"appliances_energy_prediction",2,9117.67010058555,12,9018.22562235652,18,9117.69124486005,12,8973.91636724059,19,9117.67010058555,12,8829.55950326461,27,3594
"appliances_energy_prediction",3,9212.50713271528,11,9187.44053342087,14,9214.11224312692,11,8889.16805155747,26,9212.50713271527,11,8838.30770230442,27,3639
"appliances_energy_prediction",4,9097.47613353691,15,9029.28991146432,19,8858.111123266,28,9047.85716525797,26,9096.58244960655,15,8850.16907406012,27,3605
"appliances_energy_prediction",5,9175.33646968056,14,9168.054651783,13,9175.37178876409,14,8886.30908918415,26,9175.14985267946,14,8829.59694679481,27,3635
"appliances_energy_prediction",6,9153.27177270983,11,9036.12007141137,14,9153.26201064024,11,8903.32530133229,25,9153.19201461524,11,8837.51803216336,27,3646
"appliances_energy_prediction",7,9185.42900832637,13,9084.51792453673,17,9187.98703097897,13,8873.09220693314,25,9184.7472313853,13,8811.82409141936,27,3646
"appliances_energy_prediction",8,9205.39868940973,12,9177.3777799482,13,9208.45103582258,12,8939.96140310553,25,9205.39868940973,12,8857.41245019342,27,3570
"appliances_energy_prediction",9,9175.7286248717,12,9167.75929409233,16,9176.47110122607,12,8860.75404489964,24,9174.65594507132,12,8822.59310604716,27,3623
"appliances_energy_prediction",10,9179.75230578513,11,9037.23732055884,18,9179.76935010802,11,8896.74590533051,25,9179.75230578513,11,8824.7712150848,27,3665
"appliances_energy_prediction",11,9158.46727343617,11,9152.6489934919,12,9162.24176290469,11,8905.97571619773,23,9158.46727343617,11,8836.01571427281,27,3629
"appliances_energy_prediction",12,9073.06895814992,14,9029.44148721117,17,8865.56409468715,26,8977.67616844436,21,9073.06895814992,14,8855.74220110687,27,3627
"appliances_energy_prediction",13,9244.33124046514,11,9161.62295093454,13,9230.9245497569,12,8836.5162593428,26,9244.25156804095,11,8831.68723869444,27,3623
"appliances_energy_prediction",14,9276.65080188911,11,9156.35560986451,16,9259.87605518751,12,8845.66967319339,25,9276.65080188911,11,8832.6877113437,27,3627
"appliances_energy_prediction",15,9173.05703335469,12,9155.96694872856,15,9172.87635009328,12,8866.50852657008,26,9172.9577933263,12,8814.92777349983,27,3665
"appliances_energy_prediction",16,9234.61982038213,11,9148.67522651633,16,9220.69005497985,12,8818.40517922559,27,9234.54515000612,11,8814.2334871269,27,3674
"appliances_energy_prediction",17,9252.33978239379,10,9242.70999199371,11,9233.26397670023,11,8827.80907819913,28,9252.33978239379,10,8814.95150863962,27,3639
"appliances_energy_prediction",18,9259.95744093035,9,9156.05501434125,12,9242.70574985971,10,8822.75066874792,26,9259.95744093035,9,8812.13054102144,27,3609
"appliances_energy_prediction",19,9213.66905990661,12,9171.96889682725,14,9215.28708616948,12,8876.29013551147,25,9211.29631368035,12,8839.13079677806,27,3624
"appliances_energy_prediction",20,9170.05393925306,12,9151.42589484819,13,9170.08095768321,12,8856.71497728314,24,9169.09093700613,12,8827.65323034011,27,3673
"appliances_energy_prediction",21,9202.44999048225,11,9181.2094008684,14,9205.19133975308,11,8911.78538803123,25,9202.44999048225,11,8855.36293856213,27,3642
"appliances_energy_prediction",22,9259.75458856326,11,9182.24363505196,15,9250.65812654939,12,8855.61516787676,26,9259.75458856326,11,8841.37866626001,27,3593
"appliances_energy_prediction",23,9068.00969726063,13,9018.04058176203,19,9068.04643955206,13,8982.33043037882,21,9067.66341445636,13,8826.43847688988,27,3637
"appliances_energy_prediction",24,9176.28378995274,12,9043.46498616368,18,9176.29498160575,12,8919.27439643044,24,9176.28378995274,12,8846.83655112576,27,3613
"appliances_energy_prediction",25,9184.6918909444,12,9042.66762685919,19,9184.70835412286,12,8955.66345905599,24,9184.6918909444,12,8835.6384226482,27,3648
"appliances_energy_prediction",26,9257.69437659505,9,9174.25974449577,13,9252.04890398653,10,8842.65309719495,26,9257.69437659506,9,8832.74049797973,27,3624
"appliances_energy_prediction",27,9261.39372514658,9,9173.88813909852,14,9256.02373649381,10,8842.75405210483,25,9261.39372514658,9,8833.76514935218,27,3700
"appliances_energy_prediction",28,9183.54299886689,11,9174.21885524857,14,9183.53802709808,11,8955.99189345287,20,9183.54299886689,11,8845.31933734227,27,3635
"appliances_energy_prediction",29,9189.02160139668,12,9052.46080096575,17,9189.03752200307,12,8953.77950741727,23,9189.02160139668,12,8834.84642984403,27,3579
"appliances_energy_prediction",30,9173.85792171316,12,9042.69679570231,15,9173.88036255194,12,8910.39601362432,22,9173.73204384536,12,8830.47338213925,27,3623
"appliances_energy_prediction",31,9161.53850223945,13,9153.72105680149,14,9161.57820138097,13,8934.5928115103,22,9161.53850223944,13,8848.40319783122,27,3653
"appliances_energy_prediction",32,9177.27850640948,11,9171.6162311096,15,9180.36678492614,11,8882.71273444744,26,9177.27850640948,11,8834.77205226734,27,3644
"appliances_energy_prediction",33,9090.47659634492,16,9025.37442916204,20,9090.49475072844,16,8962.66453041129,23,9090.22203650016,15,8833.31539003203,27,3600
"appliances_energy_prediction",34,9178.03305231093,14,9164.92124137838,14,9178.03272294167,14,8907.93157228238,25,9177.95174938857,14,8845.32357540636,27,3626
"appliances_energy_prediction",35,9255.5140056346,13,9167.29840332864,14,9245.71958193466,14,8837.39209993393,25,9255.38557708912,12,8827.53632975832,27,3655
"appliances_energy_prediction",36,9165.99927964357,12,9166.56082749821,13,9169.40634523,12,8894.26222672333,23,9165.99927964357,12,8833.6488647559,27,3609
"appliances_energy_prediction",37,9142.61046387289,12,9046.93653162041,18,9142.64268210722,12,9001.30950804857,23,9142.20084354916,12,8863.62677062346,27,3585
"appliances_energy_prediction",38,9265.61443661029,11,9158.96704164225,13,9254.53406351502,12,8824.28361921347,26,9265.61443661029,11,8815.33113335442,27,3672
"appliances_energy_prediction",39,9194.65117401558,11,9176.71721042879,14,9197.73808206213,11,8875.66534523106,24,9194.65117401558,11,8839.35185804939,27,3636
"appliances_energy_prediction",40,9218.68176094155,12,9174.07468597885,14,9220.41788095888,12,8890.97254431404,24,9216.43494470837,12,8847.31309778865,27,3582
"appliances_energy_prediction",41,9160.88945144693,12,9162.06356667002,16,9160.91840738228,12,8909.55250510848,22,9160.88945144693,12,8831.21845108719,27,3566
"appliances_energy_prediction",42,9174.06258612875,11,9152.79998319316,14,9175.24255408584,11,8856.59066755795,23,9173.39944436056,11,8830.44380301739,27,3677
"appliances_energy_prediction",43,9241.31663588636,12,9152.88623869978,15,9232.41009495394,13,8821.50343554632,27,9241.13023422968,12,8817.42106006296,27,3578
"appliances_energy_prediction",44,9071.30552538738,12,9030.33645300098,18,9071.29083533641,12,8926.82511448016,23,9071.83187619875,12,8812.96172881669,27,3614
"appliances_energy_prediction",45,9087.11832285512,13,9009.09340829457,17,9087.11752435284,13,8963.62814492445,24,9085.65794642552,13,8826.58248761847,27,3619
"appliances_energy_prediction",46,9183.86251385016,12,9165.41346947231,15,9182.274082216,12,8848.88584947654,25,9182.67240880535,12,8827.87430498224,27,3685
"appliances_energy_prediction",47,9177.86240023628,11,9152.00160824995,13,9180.66204089333,11,8841.75896071588,25,9177.86240023628,11,8815.51789826524,27,3603
"appliances_energy_prediction",48,9099.22599903157,12,9022.06858995729,15,9099.23589958692,12,9036.51888540452,19,9097.86465303194,12,8833.82875339727,27,3593
"appliances_energy_prediction",49,9173.33664987814,12,9039.04603441127,16,9173.35936718563,12,8896.72990709946,22,9172.96175171999,12,8831.60905633661,27,3646
"appliances_energy_prediction",50,9248.3524552916,12,9156.38261133426,14,9236.22013487304,13,8833.2253209039,25,9248.11235248224,12,8819.53610669875,27,3587
"appliances_energy_prediction",51,9253.53366400181,11,9248.7650308486,11,9236.99865597622,12,8823.67288166647,24,9253.42688655182,11,8816.18533572043,27,3641
"appliances_energy_prediction",52,9162.08235181048,14,9162.92193860908,14,9162.08160428125,14,8884.2769625102,25,9161.97982234875,14,8823.47376615211,27,3678
"appliances_energy_prediction",53,9192.59887056407,12,9155.49820353623,14,9189.52558956772,12,8829.52693968611,24,9190.80770771783,12,8825.97612402057,27,3634
"appliances_energy_prediction",54,9163.24360816994,11,9160.5749652675,12,9163.30017545013,11,8890.92529495286,24,9163.07943006625,11,8840.03008078734,27,3596
"appliances_energy_prediction",55,9170.06605501171,11,9034.64594273123,15,9170.07849388087,11,8944.23471479871,21,9170.06605501171,11,8833.37332420007,27,3601
"appliances_energy_prediction",56,9195.13783224084,13,9034.42679365495,21,9198.52685904788,13,8925.69705172367,27,9195.13783224085,13,8863.36500139106,27,3606
"appliances_energy_prediction",57,9226.36141283327,11,9096.94047842073,18,9226.56596955175,11,8898.08792453002,26,9226.36141283327,11,8865.17307803149,27,3591
"appliances_energy_prediction",58,9177.88546112565,11,9172.12650844468,13,9177.89344783551,11,9019.46706889647,25,9178.16661881037,11,8862.6346839691,27,3682
"appliances_energy_prediction",59,9169.18239937031,12,9029.65330551427,17,9169.21551245676,12,8868.71137692195,23,9169.18239937031,12,8818.92415275995,27,3637
"appliances_energy_prediction",60,9180.4372038836,10,9048.16557791103,18,9184.54048913922,10,8945.52471182876,21,9179.73864715805,10,8834.74440824556,27,3665
"appliances_energy_prediction",61,9166.00169366419,10,9159.4719190725,11,9166.00709796251,10,8947.53503223834,21,9165.8315217233,10,8839.43488695016,27,3562
"appliances_energy_prediction",62,9142.47588076572,17,9069.90734585824,18,9142.49049119907,17,9028.33227707399,23,9142.47588076572,16,8889.25202393343,27,3588
"appliances_energy_prediction",63,9172.00877990293,11,9072.53315669584,19,9172.01400243663,11,8937.08681394797,26,9172.17906629053,11,8827.3263335848,27,3582
"appliances_energy_prediction",64,9223.68513488479,12,9171.20992898328,15,9223.58041273831,12,8870.3678667919,26,9223.85717712466,12,8838.11412052863,27,3652
"appliances_energy_prediction",65,9183.2295330622,12,9056.77058422519,17,8881.16771169029,28,8974.33661910697,23,9183.10964728907,12,8866.73717579464,27,3635
"appliances_energy_prediction",66,9166.88266258171,12,9175.72184656867,15,9171.12949796002,12,8874.78744328145,25,9166.88266258171,12,8843.24738646406,27,3688
"appliances_energy_prediction",67,9181.04229157065,12,9167.91740810559,12,9182.52860254275,12,8892.3882889109,26,9181.04229157066,12,8851.40927644057,27,3619
"appliances_energy_prediction",68,9245.27702195766,9,9155.28230236113,13,9236.95163777272,10,8827.45508065864,27,9245.65173808403,9,8819.80725211104,27,3616
"appliances_energy_prediction",69,9091.0113730292,11,9020.67921924679,20,9091.02151971883,11,8906.1098285943,23,9090.78166245615,11,8845.05789491339,27,3610
"appliances_energy_prediction",70,9198.21495109715,10,9167.79451562523,14,9195.88531555939,10,8882.442360994,24,9197.19812333786,10,8857.70939259603,27,3672
"appliances_energy_prediction",71,9179.84153262551,12,9158.97396232785,16,9179.81065487957,12,8886.84270563036,25,9179.84153262551,12,8814.87862087226,27,3674
"appliances_energy_prediction",72,9175.31164235157,11,9176.16026901173,14,9177.92372339165,11,8897.80481237239,24,9175.31164235157,11,8846.27379628001,27,3636
"appliances_energy_prediction",73,9163.22634452372,11,9027.08367394658,18,9165.96488571131,11,8863.11503489019,21,9163.22634452372,11,8817.15605152966,27,3646
"appliances_energy_prediction",74,9217.2858746849,11,9169.88399414366,14,9217.30126086235,11,8892.75369935284,25,9216.72998161727,11,8849.14401837521,27,3619
"appliances_energy_prediction",75,9095.84145969823,12,9032.59593730352,18,8865.55252711723,28,9040.64705070278,20,9095.68505631553,12,8858.77731235329,27,3618
"appliances_energy_prediction",76,9168.68111805443,13,9157.23073960622,14,9168.66728461414,13,8879.35606370827,25,9168.40557485529,13,8825.12072538825,27,3695
"appliances_energy_prediction",77,9259.62191401057,11,9166.90936525287,13,9253.62629598241,12,8845.58134013514,27,9260.0239632164,11,8830.57444845061,27,3647
"appliances_energy_prediction",78,9193.51927156675,13,9073.10385554876,18,9193.56689818436,13,9007.72231285234,26,9193.29283274515,13,8860.8385974432,27,3581
"appliances_energy_prediction",79,9202.24103038871,12,9059.69282939369,15,9202.26292453348,12,8947.28027910944,25,9201.3127667603,12,8847.01187393553,27,3621
"appliances_energy_prediction",80,9201.85616936318,10,9061.02911972036,17,8877.61316770872,28,8982.50755660155,23,9201.91415583992,10,8861.11503822361,27,3594
"appliances_energy_prediction",81,9158.31022824683,11,9151.26365019429,12,9158.31414698163,11,8843.95799931707,25,9157.86632343212,11,8808.06478211789,27,3662
