"dataset","bootstrap_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_false_mse","unilasso_loo_false_support","polish_unilasso_mse","polish_unilasso_support","lasso_cv_mse","lasso_cv_support","unireg_mse","unireg_support","least_squares_mse","least_squares_support","oob_sample_count"
"airfoil",71,24.4362648465949,5,24.4155305965734,5,24.4357342738804,5,41.6861942424744,1,24.4359459432875,5,24.4134604959645,5,302
"airfoil",72,24.2727903564142,5,24.2328319119895,5,24.2726961384692,5,41.7712776267933,1,24.2849935391664,5,24.2323180222608,5,272
"airfoil",73,24.3581388261108,5,24.3580434387978,5,24.3580252659091,5,42.0135005695732,1,24.3580382186379,5,24.3606475051796,5,273
"airfoil",74,24.4300251581837,5,24.3379001495624,5,24.430364821186,5,41.9022804150103,1,24.4342164600999,5,24.3269798579135,5,290
"airfoil",75,24.0298174861793,5,24.023683161081,5,24.0292440368358,5,41.6947567142449,1,24.0297606484024,5,24.0255206223116,5,283
"airfoil",76,24.1451209611562,5,24.1304714503732,5,24.1450866021795,5,41.6611645430426,1,24.1441594168568,5,24.1305523616723,5,264
"airfoil",77,24.3593882055585,5,24.3026638631527,5,24.3558518079082,5,41.9896026191578,1,24.3685846518309,5,24.2982627369109,5,256
"airfoil",78,24.284061626121,5,24.2881786184891,5,24.2840610936492,5,42.3296131172259,1,24.2841998630585,5,24.2887976852724,5,278
"airfoil",79,24.3375695230179,5,24.2089564787334,5,24.3380283366234,5,41.6609707827434,1,24.3345202081739,5,24.2067525140649,5,267
"airfoil",80,24.2049122463911,5,24.2082995932698,5,24.2050010418117,5,41.7182726885332,1,24.2049122463911,5,24.208199021138,5,273
"airfoil",81,24.4610839703166,5,24.4254694273861,5,24.4605021742884,5,42.0057120275909,1,24.4597112378041,5,24.4243734780708,5,284
"airfoil",82,24.1284213128294,5,24.2009504736195,5,24.1284545634312,5,41.6868888564491,1,24.128348004545,5,24.2045671351732,5,278
"airfoil",83,24.6025616426108,5,24.4710835599862,5,24.6024112556083,5,42.0749907422164,1,24.6025616426108,5,24.4584193715667,5,269
"airfoil",84,24.1105959831134,5,24.0831540404373,5,24.1105002093752,5,41.6935442488577,1,24.1113387939951,5,24.0827174197296,5,274
"airfoil",85,24.1870469183094,5,24.167855817616,5,24.1874708273159,5,41.669321257304,1,24.1869929554516,5,24.1677137668148,5,284
"airfoil",86,24.0879067330911,5,24.0469220426295,5,24.0874994353818,5,41.7330812802402,1,24.0879067330911,5,24.0453970955374,5,247
"airfoil",87,24.1403607049493,5,24.1040773125644,5,24.1409467783045,5,41.6621743595905,1,24.1425176315284,5,24.0977355516143,5,266
"airfoil",88,24.2137864764975,5,24.2631805647599,5,24.213698881198,5,41.7293392952997,1,24.2090778583839,5,24.2865246266352,5,271
"airfoil",89,24.1151594546026,5,24.1815514110883,5,24.1154715678786,5,41.9448465026156,1,24.1187094069114,5,24.1848783681806,5,254
"airfoil",90,24.2717088122216,5,24.3363383925326,5,24.271701734025,5,41.7472742376685,1,24.2717088122216,5,24.3578936252236,5,282
"airfoil",91,24.1391223040132,5,24.1564690331565,5,24.1379771465059,5,41.7113973581422,1,24.1391453342086,5,24.1573659510497,5,281
"airfoil",92,24.2215341241155,5,24.2688208217283,5,24.2211533922741,5,41.6984418414797,1,24.2232910199757,5,24.2780524299206,5,274
"airfoil",93,24.2587036469409,5,24.314992467141,5,24.2588498312289,5,41.7568746975258,1,24.2581875788818,5,24.3214031679052,5,272
