"dataset","split_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_false_mse","unilasso_loo_false_support","polish_unilasso_mse","polish_unilasso_support","lasso_cv_mse","lasso_cv_support"
"data_airfoil",75,25.6948489705031,5,25.6868801625695,5,25.6946473630714,5,40.0803544035554,1
"data_airfoil",76,24.998171115367,5,24.9988258003815,5,24.9981564234512,5,42.2551384619213,1
"data_airfoil",77,24.8211940509352,5,24.7470177390244,5,24.8224744608386,5,44.1610127807859,1
"data_airfoil",78,22.3761849299479,5,22.2945062178534,5,22.3770436150472,5,42.2934047772986,1
"data_airfoil",79,21.7331427153676,5,21.6914623701615,5,21.7345617784796,5,37.5828038216232,1
"data_airfoil",80,23.0450535008842,5,22.9795481137712,5,23.0453432001273,5,43.22339373631,1
"data_airfoil",81,23.2258324688917,5,23.2026076952984,5,23.2254343821731,5,38.572170809849,1
"data_airfoil",82,22.8044457408304,5,22.8195095635458,5,22.8058502143918,5,39.8144974683128,1
"data_airfoil",83,22.6786295627516,5,22.6127693345227,5,22.6780716310623,5,40.7128546038117,1
"data_airfoil",84,23.3915492019515,5,23.4333859791404,5,23.3899300445597,5,41.3907013971124,1
"data_airfoil",85,23.2071941262419,5,23.2523956806708,5,23.2073747097349,5,37.0513074325692,1
"data_airfoil",86,24.9697904264556,5,24.8539250494102,5,24.9703429308575,5,40.5624602885499,1
"data_airfoil",87,21.8163551043594,5,21.8045905494726,5,21.8173809574994,5,40.7979062004363,1
"data_airfoil",88,22.5361113237003,5,22.5640177656523,5,22.5344819666878,5,38.291282706531,1
"data_airfoil",89,21.6313496518327,5,21.4861084564775,5,21.6314407962408,5,41.4590999768892,1
"data_airfoil",90,21.0725069695125,5,21.0801368693273,5,21.0721455228724,5,40.4194268481342,1
"data_airfoil",91,22.5818214424421,5,22.5906287674005,5,22.582201183149,5,39.4471262449771,1
"data_airfoil",92,23.7928843015088,5,23.7362227016162,5,23.7912569491218,5,39.1667837124045,1
"data_airfoil",93,24.6291316058216,5,24.5885162706864,5,24.6314854651878,5,41.2448531236552,1
"data_airfoil",94,25.425593243939,5,25.4129380119948,5,25.4271250351169,5,41.5934625096485,1
"data_airfoil",95,25.2039966789782,5,25.2417873355244,5,25.204026667239,5,39.5666349356234,1
"data_airfoil",96,20.9730570320502,5,20.8504186521678,5,20.973091315284,5,37.1485778727166,1
"data_airfoil",97,22.6697023326549,5,22.67125205087,5,22.6696813730259,5,38.2898131549179,1
"data_airfoil",98,23.6112052624834,5,23.5492905942418,5,23.6102735640296,5,42.9689922395686,1
"data_airfoil",99,24.958919979357,5,24.9526121440841,5,24.9580288232678,5,41.4844777787556,1
"data_airfoil",100,24.8540505779121,5,24.8319094206693,5,24.8539459895215,5,42.4314031652212,1
"data_ca_housing",1,4839180643.75565,7,4832914074.43068,7,4812200953.80727,8,4896587571.93872,8
"data_ca_housing",2,4895141594.24407,7,4888001890.26316,7,4889192092.31155,8,4964623755.89285,8
"data_ca_housing",3,4960327392.76146,7,4949449461.57529,7,4935828692.83414,8,5031519368.93199,8
"data_ca_housing",4,5038013473.45104,7,5040851340.31517,7,5017425324.80858,8,5102930779.10782,8
"data_ca_housing",5,4935203977.97978,7,4929048323.06732,7,4916924435.65384,8,5026415318.60929,8
"data_ca_housing",6,4922212512.46233,7,4916182156.62598,7,4898134934.77754,8,4935812809.604,8
"data_ca_housing",7,4900997927.27815,7,4908770806.09285,7,4891484203.05712,8,4953392529.42107,8
"data_ca_housing",8,4945649114.89931,7,4941351189.27624,7,4927987860.68524,8,5018353500.71694,8
"data_ca_housing",9,4779581207.97877,7,4776926220.23566,7,4775885346.51736,8,4850641413.56291,8
"data_ca_housing",10,5161231049.78238,7,5162057804.42893,7,5138178417.47746,8,5215919777.64057,8
"data_ca_housing",11,4928217385.08191,7,4935541802.96552,7,4911172347.21118,8,4970535979.06974,8
"data_ca_housing",12,4927126461.74109,7,4919333853.7163,7,4899279633.71105,8,4983573196.12323,8
"data_ca_housing",13,4819053964.61012,7,4810317636.07449,7,4791175050.70471,8,4902254107.59377,8
"data_ca_housing",14,4997911381.948,7,4993953603.62389,7,4974801926.33973,8,5052683621.38297,8
"data_ca_housing",15,5049357863.67242,7,5053206352.65572,7,5027191504.36227,8,5103362198.31518,8
"data_ca_housing",16,4976472985.88593,7,4968416930.67046,7,4946445352.83941,8,5043902772.23999,8
"data_ca_housing",17,4850666750.3059,7,4854868081.21415,7,4830281263.74328,8,4896577071.83587,8
"data_ca_housing",18,5054634688.03846,7,5047638121.94119,7,5026718758.923,8,5090823753.87764,8
"data_ca_housing",19,4900908267.74283,7,4910015502.13293,7,4888607518.89714,8,4976615951.119,8
"data_ca_housing",20,4932043354.77499,7,4926529009.25687,7,4927077042.47091,8,5017883627.29737,8
"data_ca_housing",21,4848170718.5122,7,4835587107.71923,7,4820503126.35647,8,4926495674.50116,8
"data_ca_housing",22,5025559730.87067,7,5030765860.20951,7,5006395896.22039,8,5088845524.17091,8
"data_ca_housing",23,4923000124.81025,7,4919663419.83306,7,4905596217.30622,8,4980290324.04909,8
"data_ca_housing",24,4941164881.68513,7,4941159394.55261,7,4937257504.38929,8,4981076793.01416,8
"data_ca_housing",25,4830290970.66318,7,4834546338.34313,7,4810010366.52433,8,4891721282.98274,8
"data_ca_housing",26,4998422393.68389,7,5004018037.8188,7,4984800816.08972,8,5061366676.78642,8
"data_ca_housing",27,4635034278.05114,7,4629838818.40299,7,4621021013.79091,8,4662324351.09729,8
"data_ca_housing",28,4823474111.79468,7,4817878030.9563,7,4821277565.81989,8,4885127007.99242,8
"data_ca_housing",29,4772694323.73339,7,4766203664.55078,7,4768862439.73685,8,4814177873.96405,8
"data_ca_housing",30,4889305200.06557,7,4885515818.36711,7,4869308914.24527,8,4976456497.77874,8
"data_ca_housing",31,5007729356.68473,7,5010262817.44895,7,4987911571.4668,8,5074747892.15294,8
"data_ca_housing",32,4784834740.86563,7,4779976349.48925,7,4785585171.27309,8,4820935963.69153,8
"data_ca_housing",33,4824195329.11757,7,4821888327.32773,7,4807712947.79453,8,4936823859.24003,8
"data_ca_housing",34,4801777876.97931,7,4809189630.84405,7,4797205743.18797,8,4870168783.6257,8
"data_ca_housing",35,4744163881.45148,7,4738515843.85618,7,4724547514.64513,8,4779521635.41305,8
"data_ca_housing",36,4798028619.77739,7,4804499695.72523,7,4785208497.78867,8,4834239948.02023,8
"data_ca_housing",37,4661800339.0396,7,4665502811.62685,7,4654951245.53868,8,4716581043.66259,8
"data_ca_housing",38,5159580511.35699,7,5152794319.44823,7,5156545357.04304,8,5209615613.83663,8
"data_ca_housing",39,4846356128.5553,7,4839923879.34718,7,4824715916.88058,8,4851421267.55862,8
"data_ca_housing",40,4866503985.22779,7,4869503458.19216,7,4841280146.94027,8,4946923802.17177,8
"data_ca_housing",41,4912835563.68557,7,4913036942.01311,7,4890030126.74409,8,4953155299.83418,8
"data_ca_housing",42,4707183347.86146,7,4699878793.90557,7,4682204034.9169,8,4801973058.81423,8
"data_ca_housing",43,4583894369.66722,7,4580984792.98171,7,4562875934.1473,8,4615912394.17471,8
"data_ca_housing",44,4646148133.09898,7,4644786157.15958,7,4625784538.85852,8,4666527171.27149,8
"data_ca_housing",45,4903213215.9835,7,4909513165.85505,7,4882958322.54298,8,4958480241.18698,8
"data_ca_housing",46,4968480826.06329,7,4973348024.82401,7,4950502064.19911,8,5041118954.0259,8
"data_ca_housing",47,4738659699.60704,7,4733085128.73022,7,4714757106.05551,8,4783608070.60299,8
"data_ca_housing",48,4933421305.83065,7,4926130338.43673,7,4905052667.49378,8,5002966616.97616,8
"data_ca_housing",49,4792551102.42711,7,4799179657.10552,7,4783077014.98267,8,4850157176.62019,8
"data_ca_housing",50,4724216968.412,7,4719444100.55764,7,4713151683.33009,8,4768555164.1114,8
"data_ca_housing",51,5016021588.72273,7,5011764600.31735,7,4998320717.37297,8,5076918039.5919,8
"data_ca_housing",52,4869111103.24157,7,4861106638.67135,7,4839009537.16303,8,4891577841.92849,8
"data_ca_housing",53,4967360233.80088,7,4978196701.21603,7,4962137552.04773,8,5022264684.46478,8
"data_ca_housing",54,5065517676.16433,7,5059088410.77157,7,5039274710.51509,8,5131071963.36029,8
"data_ca_housing",55,4714909080.18638,7,4710576910.01863,7,4698346826.34971,8,4751465101.43751,8
"data_ca_housing",56,4668434511.78122,7,4665333650.15457,7,4649439174.02847,8,4704333219.80163,8
"data_ca_housing",57,5094551206.81184,7,5101337240.36773,7,5094216107.91394,8,5166891106.28105,8
"data_ca_housing",58,4599045440.77574,7,4594913500.28642,7,4578991555.09753,8,4613926671.43734,8
"data_ca_housing",59,4847250326.46589,7,4851489583.50853,7,4830838454.10161,8,4906505263.71644,8
"data_ca_housing",60,4938423526.02158,7,4935940818.99236,7,4925675978.14162,8,5043751566.0637,8
"data_ca_housing",61,4982124006.8824,7,4977640218.83395,7,4963596781.83959,8,5045722007.67552,8
"data_ca_housing",62,4731814904.40891,7,4727129259.10914,7,4711184976.43708,8,4819146507.41095,8
"data_ca_housing",63,4774451942.58762,7,4769538081.57218,7,4751952452.97614,8,4816500399.43215,8
"data_ca_housing",64,4785280030.83982,7,4780700274.66698,7,4766972813.03448,8,4858136179.18846,8
"data_ca_housing",65,4924847255.82745,7,4925383964.6941,7,4909452022.39596,8,5008203394.95324,8
"data_ca_housing",66,4676494267.65621,7,4672329272.54813,7,4662165971.29237,8,4729481693.47241,8
"data_ca_housing",67,4729298947.45734,7,4725649654.06667,7,4713010905.05583,8,4775711664.15836,8
"data_ca_housing",68,4873211617.54827,7,4879349238.88181,7,4860152523.33262,8,4924965997.18699,8
"data_ca_housing",69,4711515426.26707,7,4708857298.60073,7,4694831938.26865,8,4759955082.67053,8
"data_ca_housing",70,4747589013.16971,7,4741871349.5789,7,4747715835.96564,8,4776455799.74693,8
"data_ca_housing",71,5145496318.34888,7,5148464756.46162,7,5136322569.07909,8,5223027344.91733,8
"data_ca_housing",72,4815059945.30765,7,4823018106.75804,7,4804083192.66354,8,4872134978.94278,8
"data_ca_housing",73,4887001963.05946,7,4882761481.62259,7,4867456197.62045,8,4928523868.93807,8
"data_ca_housing",74,4919608199.42138,7,4921232688.28762,7,4919350033.70113,8,4988847312.35776,8
"data_ca_housing",75,5034677742.68042,7,5040341222.42661,7,5019963673.37745,8,5106961172.27746,8
"data_ca_housing",76,4895115623.11666,7,4891550560.68827,7,4880039801.82452,8,4936000997.16271,8
"data_ca_housing",77,4797839037.27108,7,4800884705.14312,7,4782603509.47672,8,4830388311.20883,8
"data_ca_housing",78,4975202964.90588,7,4968714339.60777,7,4946132694.75231,8,4998495538.22593,8
"data_ca_housing",79,4815939725.49332,7,4810678611.37402,7,4783052613.9941,8,4852788155.41683,8
"data_ca_housing",80,4981463293.26288,7,4975152087.92718,7,4956290753.72804,8,5054261041.77972,8
"data_ca_housing",81,4841902535.55442,7,4835544601.07239,7,4813898588.02014,8,4875318889.55036,8
"data_ca_housing",82,4791297228.44841,7,4789689168.03707,7,4789310537.80711,8,4841269153.65,8
"data_ca_housing",83,4792954356.34241,7,4796732162.34462,7,4773061086.29675,8,4844226268.79743,8
"data_ca_housing",84,4814412343.95002,7,4813795851.49621,7,4797587777.49841,8,4861955848.06463,8
"data_ca_housing",85,4820759750.86281,7,4818790009.70389,7,4795715468.88295,8,4855380174.18985,8
"data_ca_housing",86,4666070552.73068,7,4658748695.51185,7,4634311235.51657,8,4711805981.0956,8
"data_ca_housing",87,4699749982.55474,7,4698779206.19958,7,4696394847.49375,8,4718966139.29832,8
"data_ca_housing",88,4807560492.14717,7,4813382222.2974,7,4803045516.02153,8,4877745743.15042,8
"data_ca_housing",89,4768828318.12515,7,4777409952.21317,7,4770901597.77225,8,4852277264.93259,8
"data_ca_housing",90,4769170622.61041,7,4772438534.04518,7,4751943832.54613,8,4838184608.44688,8
"data_ca_housing",91,4871403988.21664,7,4867252029.46691,7,4848023318.86512,8,4926468269.71517,8
"data_ca_housing",92,4964964152.49962,7,4960316935.7736,7,4947738388.69171,8,5024413458.72516,8
"data_ca_housing",93,4801277014.12982,7,4807951465.937,7,4786826584.50346,8,4821988619.52966,8
"data_ca_housing",94,4870149816.40261,7,4865380965.6418,7,4863906750.95505,8,4915002002.78224,8
"data_ca_housing",95,4934321060.1153,7,4930627065.4984,7,4932171827.41231,8,4972754274.63447,8
"data_ca_housing",96,5048297379.67794,7,5045847772.42213,7,5028386120.80503,8,5103655144.27143,8
"data_ca_housing",97,5036048374.11438,7,5030875250.27365,7,5016265974.02007,8,5120557721.30327,8
"data_ca_housing",98,4775070466.04317,7,4772479009.75084,7,4770727392.88547,8,4798691651.00168,8
"data_ca_housing",99,5190012849.53707,7,5183060582.51377,7,5179680877.15081,8,5277576315.75733,8
"data_ca_housing",100,4678801450.64873,7,4675933665.51373,7,4665890223.37009,8,4738321037.16552,8
"data_computer",1,99.6881808146277,10,99.1495090887311,10,95.9080084059909,12,175.032119815615,3
"data_computer",2,95.4467535237601,10,95.0235728695057,10,92.0504415509619,11,166.961548413861,3
"data_computer",3,98.4818238257064,11,98.3049704260807,11,95.2828985496367,13,168.944773548806,3
"data_computer",4,94.046215038521,10,94.573153191729,10,92.1772069694973,12,156.763558772722,3
"data_computer",5,91.9333891318225,9,91.0284602798762,9,88.4697573466681,10,172.076124450754,3
"data_computer",6,99.2199118071591,9,99.3433265772858,9,95.2486115605537,20,168.632599119543,3
"data_computer",7,85.2210879193516,9,84.5383473517983,9,82.7625550527796,10,165.49686337031,3
"data_computer",8,94.4341065636577,9,94.5032510935247,9,91.9373477122851,10,168.479673947299,3
"data_computer",9,108.703137221719,10,109.750596786507,10,105.710258066029,12,179.96909378729,3
"data_computer",10,96.0746715024226,10,96.4803118896793,10,93.5072937691768,12,163.950838500684,3
"data_computer",11,102.853073479391,10,102.814524781023,10,99.8362556214932,11,180.740238538126,3
"data_computer",12,96.2614724556252,10,96.3095834544887,10,93.3942402817525,11,167.474458147262,3
"data_computer",13,96.6154356614723,10,96.8141417628729,10,94.508812200533,12,173.857889545964,3
"data_computer",14,109.05403911839,11,109.950254933289,11,106.143099345537,13,179.307634860916,3
"data_computer",15,91.4467149167262,9,90.8317359362698,9,88.6209864841484,10,164.569454785855,3
"data_computer",16,98.3128269756051,10,97.3693653708975,10,94.0720938090594,11,180.083357332475,3
"data_computer",17,99.6541747523559,10,99.3467883681905,10,95.9366582075952,11,170.681120931718,3
"data_computer",18,94.8044127009428,9,95.2031815739373,10,92.6615969844959,10,163.230712305916,3
"data_computer",19,106.911453531926,12,106.389560398892,12,102.356827830945,14,181.808394200401,3
"data_computer",20,90.8232651259034,10,90.3550923847945,10,87.7198641278381,11,165.846944521091,3
"data_computer",21,98.0985684710186,10,97.615193316831,10,94.2024518754044,12,169.359404944976,3
"data_computer",22,92.9340184506381,10,92.4174958603251,10,89.254703235011,11,169.351786421322,3
"data_computer",23,98.1250458462684,10,97.6371180554787,10,94.0907777824178,12,171.703439203821,3
"data_computer",24,95.8981798300736,10,96.4108512230612,10,93.6157589713144,12,169.141890271814,3
"data_computer",25,98.937659503174,10,98.8923579570469,10,96.0476977638306,19,171.672118211289,3
"data_computer",26,102.930923411263,10,103.935334374534,10,100.73449778989,11,173.456172964596,3
"data_computer",27,91.558354394568,10,91.3735013172141,10,89.0761517633509,12,168.939577935493,3
"data_computer",28,96.4754290544028,10,96.5208544380991,10,93.5189569532318,12,172.848185605682,3
"data_computer",29,95.0483951087283,10,94.5499787683198,10,92.139306637803,12,168.635142531642,3
"data_computer",30,98.7646909049156,10,99.7131025061552,10,96.8975795723877,11,165.812445125326,3
"data_computer",31,88.5763771965123,10,87.7110328534164,10,84.6838812499804,11,163.327977526587,3
"data_computer",32,104.402475934998,11,105.280162704146,11,102.099121153445,13,173.695840929899,3
"data_computer",33,98.8847577637243,11,99.2195346526689,11,96.0154957906014,13,163.402083374589,3
"data_computer",34,99.862413630826,9,100.051579877855,9,97.0996412323554,17,173.511109918325,3
"data_computer",35,87.8430660685336,10,87.0027536113067,10,85.0808634757096,12,165.864540470594,3
"data_computer",36,85.8910137703972,9,85.4167926497335,9,83.1715876708173,10,162.425204664572,3
"data_computer",37,92.9473017025953,9,93.3346363142185,9,90.7850682664791,10,166.837389532603,3
"data_computer",38,110.666172858379,11,112.339510453167,11,108.331312952974,13,177.712315595352,3
"data_computer",39,101.678729597489,11,102.247801136054,11,99.1067576443077,12,168.46673558248,3
"data_computer",40,94.7997954582578,10,94.4877014018464,10,91.5402219497176,12,166.637921697807,3
"data_computer",41,104.407261996342,10,103.729139664787,10,99.5738442314217,12,174.711711426432,3
"data_computer",42,94.2311113735928,10,93.9868675702386,9,91.0690457700902,12,164.822731503533,3
"data_computer",43,96.8716419857384,10,96.1229985509989,11,92.7870012793935,12,180.710867585684,3
"data_computer",44,122.883242378116,11,125.64488795605,11,121.300322582578,14,178.473642388579,3
"data_computer",45,97.6072542426424,10,97.6273351680306,10,95.076142775884,11,170.554551648527,3
"data_computer",46,97.5654718669184,10,96.773160439005,10,93.986980882431,11,180.123787563565,3
"data_computer",47,96.7798110199056,9,96.4332375615215,10,93.3235920585868,10,171.136911095752,3
"data_computer",48,97.7464021920068,10,98.5215192880389,11,95.5938296344439,12,172.859808705806,3
"data_computer",49,96.7930608394704,10,96.2525642761855,10,92.7833970146109,12,173.112974441157,3
"data_computer",50,94.9895730484028,10,94.3398192949596,10,90.8286944187631,12,168.310678508478,3
"data_computer",51,105.414972940553,12,105.96090146834,12,101.978534003995,14,173.025316781452,3
"data_computer",52,112.492362181408,10,114.155683977996,10,110.356016042405,12,178.641167828309,3
"data_computer",53,90.7917710882769,10,90.4287653774969,10,88.2871391555764,11,168.014810292327,3
"data_computer",54,93.0045353968916,10,92.7748218290646,10,90.5443488845246,11,160.216551236241,3
"data_computer",55,87.0684756835001,10,86.3055003887206,10,84.2769089802126,11,161.472735073835,3
"data_computer",56,96.7503954658407,11,96.0684635122508,11,93.1403530587858,13,175.346047160048,3
"data_computer",57,89.623328245422,10,88.6363813495914,10,85.7400193247496,12,167.821274894442,3
"data_computer",58,95.5608596468885,10,94.6711069055514,10,91.1489711366027,12,176.353666084453,3
"data_computer",59,91.1563256677445,10,91.2735964878353,10,88.7259292040132,12,161.229868429277,3
"data_computer",60,99.8107813321002,9,100.878857543005,9,98.1710851438702,11,171.64738944969,3
"data_computer",61,96.8766046795141,9,96.673442856567,10,93.2643088708919,11,173.642863853561,3
"data_computer",62,97.1275023438217,10,96.9340542833649,10,93.7872372012869,11,168.522439233237,3
"data_computer",63,100.257336902163,11,100.491258911519,11,97.2637931493817,12,178.276311186069,3
"data_computer",64,98.6987181974607,11,98.2945416232701,11,95.4047053026109,13,171.091116906188,3
"data_computer",65,98.4097794713,11,98.0589045743994,11,95.0985007040518,12,175.449765456932,3
"data_computer",66,103.416743967794,9,103.65671271202,9,100.405432022884,11,179.792981667332,3
"data_computer",67,99.7377096310173,10,99.1636822769716,10,95.6819174063145,12,174.474408415311,3
"data_computer",68,97.7775493837883,10,98.2252486002446,10,95.1085036952373,12,164.704772859354,3
"data_computer",69,100.701944408374,10,100.25620798357,11,96.5428798897469,12,177.835908695749,3
"data_computer",70,93.0005414089919,10,92.3725396908934,10,89.0795546135516,11,164.21265287946,3
"data_computer",71,102.409615653369,10,101.396232051868,10,97.5416700838886,11,175.071012954492,3
"data_computer",72,99.5409967368881,10,98.8162614073785,10,95.2043694692503,12,172.782205787283,3
"data_computer",73,99.9433092525142,10,100.813987602519,10,98.2606124890566,11,171.885177450524,3
"data_computer",74,98.0189436672921,10,98.2908466235715,10,95.149422192485,11,173.096441662361,3
"data_computer",75,105.197822862809,11,106.905679662348,11,103.418986745169,13,175.228526239656,3
"data_computer",76,113.271801543357,11,114.939724895216,11,111.196427625739,13,180.262145852698,3
"data_computer",77,90.4367640800116,10,90.1197928352757,10,87.023012934693,12,165.377120679639,3
"data_computer",78,93.5782173128613,10,94.13096719,10,91.4540974774526,12,164.010578311093,3
"data_computer",79,111.368651600198,10,113.112027095595,10,110.486546456873,12,169.691912548456,3
