"dataset","bootstrap_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_false_mse","unilasso_loo_false_support","polish_unilasso_mse","polish_unilasso_support","lasso_cv_mse","lasso_cv_support","unireg_mse","unireg_support","least_squares_mse","least_squares_support","oob_sample_count"
"computer",9,97.5484894058775,11,98.3646814008001,11,95.1499854310564,13,94.5636266121307,21,97.6014840650561,12,94.7404843784994,21,1498
"computer",10,97.5808427792958,8,97.4053019490381,8,94.5583626179928,9,93.7487843884356,20,97.571153422098,8,93.7585983314926,21,1511
"computer",11,96.5775423746686,11,96.3827989990093,10,92.8681936785032,17,92.9134944858222,20,96.5513166638128,11,92.8302377051359,21,1499
"computer",12,96.911667332704,11,96.9927019074566,11,93.4173223592614,17,94.2359604662714,21,96.8419865035978,11,94.3535212208917,21,1490
"computer",13,98.4097317304478,9,99.7285691118458,10,96.0501926141784,11,96.62931546148,21,98.5389317883502,10,96.7263901488926,21,1489
"computer",14,96.9026092224848,9,96.8310891498787,9,93.3484800106761,11,92.298598650451,19,96.9050834804456,9,92.3287501957879,21,1503
"computer",15,97.1148048816532,9,97.1005831025608,9,93.5349932289475,11,93.2008041601308,21,97.1104206045409,10,93.3953502641549,21,1486
"computer",16,98.202449361462,11,98.53601259994,11,95.4423804804398,12,95.2159570627015,21,98.0775019944998,11,95.3201074568512,21,1521
"computer",17,96.7778344873736,10,97.5177771924198,10,96.6719153059586,17,98.1914781935032,21,96.7588983650763,11,98.2770966971853,21,1521
"computer",18,97.9385409926434,9,98.7617605128285,9,94.5912029199323,17,94.7892555760044,20,97.9326782492235,10,94.8222264080101,21,1523
"computer",19,95.3119172456788,10,95.5163726132051,10,92.608824422466,11,92.1001086478622,20,95.3166607629394,10,92.170393846892,21,1504
"computer",20,96.2528420738056,11,96.5044384662983,11,96.5866488896335,18,100.278024836758,21,96.2031436847293,11,100.491958837586,21,1518
"computer",21,95.9656525879083,10,96.0515768958626,9,93.1034661733101,18,94.1449943902095,21,95.9021777980722,11,94.1834260331895,21,1502
"computer",22,100.063576210365,12,101.873455902293,12,98.0337239609897,13,96.908009259907,20,100.102675986677,12,96.9967219931539,21,1514
"computer",23,97.0574286034416,10,97.0143289851546,10,93.7504304894898,18,94.8141746661357,19,97.051145698938,10,95.0941278100037,21,1510
"computer",24,95.9981187388157,11,96.6670281366974,11,94.3224034590959,16,96.6863900819314,18,95.9623135113952,11,96.8866297461629,21,1507
"computer",25,100.663964272617,11,103.894578671302,11,98.8540751914378,13,100.400739536838,20,100.763087629674,11,100.444354266769,21,1494
"computer",26,99.5872577899057,11,102.066006102867,11,97.4517503425572,13,97.6628340519124,20,99.6709990602691,11,97.8433530697511,21,1491
"computer",27,96.6225148010317,9,96.8213914556642,9,93.9887795445156,10,93.3370638846613,21,96.6106868803467,9,93.3377031813652,21,1494
"computer",28,96.3343981402494,8,96.6137216743586,8,93.6705332289924,9,93.8387727269995,21,96.3091707727157,10,94.0476943882108,21,1520
"computer",29,96.3409899261645,10,96.4950961704894,10,93.4313480993628,11,92.1842254933818,21,96.2832262899156,10,92.2503835051693,21,1507
"computer",30,100.566356610166,11,102.678111374895,11,98.6018706454736,12,100.931066609524,21,100.629238961053,11,101.15300122834,21,1499
"computer",31,98.7492911329278,10,99.4587508545177,10,96.2173888826058,11,96.2900773899369,21,98.7692438272597,10,96.4373217512916,21,1519
"computer",32,96.3229326624438,11,96.5810435178354,11,92.7483038776435,19,94.1359637373302,20,96.3220908715115,11,94.4405276059775,21,1512
"computer",33,96.550454972809,10,96.5485351959358,10,92.9811437326048,11,92.6672108663359,20,96.5290961124234,10,92.9498885910452,21,1511
"computer",34,96.2813163950493,10,96.6363635266158,10,93.6772701674028,11,92.9288728855298,21,96.2376559476123,10,93.023775356335,21,1516
"computer",35,97.2052434542121,10,97.5014478790735,10,94.5410350282425,12,93.3334704583065,21,97.1551149156334,10,93.3882609161759,21,1499
"computer",36,96.7328327934471,11,97.3136172467776,11,93.9900935759155,13,94.5160601093374,21,96.6985961625981,11,94.6102063546006,21,1474
"computer",37,100.126269131926,9,102.978875744044,9,98.4264672561934,11,98.8028230951309,19,100.126830227506,10,99.1355403701036,21,1498
"computer",38,96.3944238879762,10,96.489040079709,10,93.2960049848063,12,92.6365670161892,21,96.2921202536544,10,92.6097522361383,21,1555
"computer",39,96.7018805458895,10,96.8366677988297,10,92.8627713660048,17,94.0096393384232,20,96.6554571521196,10,94.3631203737761,21,1475
"computer",40,96.5869492015179,9,96.6024653793668,10,92.9382005310621,17,93.4933135782335,21,96.5264587771449,10,93.5732298973569,21,1490
"computer",41,98.1639188342925,9,99.1027879642067,9,103.096452686505,16,105.230874160142,21,98.2240679140722,9,105.289591768524,21,1510
"computer",42,101.009497012009,13,102.783780630514,13,99.0315546444066,14,98.4162785053618,21,101.029084616233,13,98.565829942019,21,1497
"computer",43,101.628295875652,10,104.054358845272,10,100.004801940546,11,101.262191275017,12,101.77530336934,10,102.852248201801,21,1477
"computer",44,98.0983366712744,8,98.3919436223534,8,95.2864710798359,9,95.8312036737582,21,98.0606718844488,8,95.8949961713263,21,1491
"computer",45,111.748506390605,13,116.126202110002,13,110.441636136194,14,114.981567351424,21,112.078295398623,13,115.015332631757,21,1493
"computer",46,95.6447261939356,10,95.8251246477792,10,92.6164719220284,11,91.9107605414013,21,95.6235905125393,10,92.056757754328,21,1508
"computer",47,95.7653875354126,10,96.0835038073992,10,93.0249025983772,17,93.648593308187,20,95.7543827905231,10,93.5844641109704,21,1520
"computer",48,102.125429215776,9,105.039950332164,10,100.417619182291,10,99.8113655934605,20,102.193950904969,9,100.217177279863,21,1496
"computer",49,98.6575888326618,12,99.8117040353127,12,96.5031864055346,14,97.4950743779286,21,98.6798537262028,12,97.5875523028028,21,1525
"computer",50,96.7456876318922,9,97.0034091379814,9,93.8413544829003,10,93.3222881927246,21,96.707630861191,10,93.3569754928643,21,1475
"computer",51,95.9500557177147,10,96.7384763732376,10,93.4034389414071,12,92.8044161461839,21,95.9551908080485,10,93.0344004489043,21,1516
"computer",52,96.2867482589668,9,96.3928440954656,9,93.295779800149,10,93.2996545162259,20,96.2715279567322,9,93.5342983274078,21,1492
"computer",53,95.7210695637643,11,96.1093739768309,11,93.8846580515294,17,97.9736132727454,21,95.7327365614433,11,98.1703919743009,21,1515
"computer",54,97.8027581038576,9,97.3665288265855,9,93.7519495346528,10,92.5140607515354,21,97.7114171928146,9,92.7064392027172,21,1529
"computer",55,99.7509635512467,9,101.420408806905,10,97.1884754745151,11,97.9443061648689,14,99.3541625124048,12,98.0130648878968,21,1503
"computer",56,96.4540201494776,10,96.6154655254438,10,93.4729374938763,11,92.9307535380353,21,96.4420850781264,10,93.0360106754472,21,1490
"computer",57,96.3967044470992,11,96.2574042880607,11,99.6582548772521,17,102.786970300706,20,96.3293506810712,11,103.261521719284,21,1492
"computer",58,96.1648746275457,8,96.4234000200537,8,93.4528775430523,9,92.2649598721291,19,96.1226903165391,8,92.3492914524705,21,1502
"computer",59,97.792439332017,9,98.4208288548201,9,95.3304774014778,11,94.8575197904034,21,97.7947556664337,9,95.0236099577364,21,1510
"computer",60,96.5293066541716,10,96.3871356430599,10,92.4615627709884,17,92.7587435504667,20,96.4000270746222,10,92.9716698382745,21,1473
"computer",61,96.6370637748433,11,96.4801423857206,11,93.5353499072223,13,93.0372202939899,21,96.6284852992465,11,93.147040035356,21,1511
"computer",62,99.8728323641819,10,101.698112814447,11,97.8880921520764,12,97.1007724602115,21,99.9119531531191,11,97.2745566902282,21,1479
"computer",63,96.8444926808084,10,97.1055139952836,10,94.1805042425545,11,94.3863801858016,13,96.6912613353035,10,94.9602041948535,21,1500
"computer",64,99.6300592970806,11,101.185951843938,11,97.7748781063141,12,98.5779807490738,21,99.6267485190661,11,98.716007562397,21,1490
"computer",65,96.3485922082706,11,96.4090629480666,10,93.1313687809026,13,92.1396360970265,20,96.3278925683771,10,92.2354196231494,21,1535
"computer",66,109.655027491093,10,112.550249689441,10,108.707109019267,12,107.41086825383,21,109.854822252797,11,107.472453337648,21,1507
"computer",67,95.8481849622895,9,95.8756337204082,9,92.6607612481859,11,91.5818940665313,20,95.7634239674283,9,91.686799422031,21,1488
"computer",68,97.356812576466,9,98.3790628850159,10,94.7865318260732,11,94.0431333282421,20,97.3841484641906,10,94.0954134545293,21,1456
"computer",69,96.3140870913112,9,96.1967170060088,9,91.5554311002305,19,92.3121436321266,20,96.2986149881986,9,92.5722620969117,21,1530
"computer",70,97.7239381919622,10,98.48498520685,10,95.251161646964,11,95.4691899366919,21,97.7131009357746,10,95.6764396200848,21,1514
"computer",71,96.5527999690207,11,97.0892039841783,11,93.7387918194295,12,97.6093930127073,20,96.481012927706,11,97.8427746693142,21,1520
"computer",72,96.7665942257249,12,96.8780853354715,12,93.442787864299,14,92.7917789641217,21,96.5996483664078,12,92.805138352112,21,1514
"computer",73,96.6739775056439,10,96.4476284294493,10,93.3945797176586,11,92.2020967580413,20,96.6648451897829,10,92.2491411365543,21,1526
"computer",74,97.7767689898729,12,99.0285400331116,12,95.4945387952559,14,96.143725561337,18,97.7786026930474,12,96.0587614436082,21,1517
"computer",75,97.5556170215081,10,98.5936163876593,10,95.3152092634511,12,95.9050108372103,19,97.5389127511268,10,96.0832411752389,21,1503
"computer",76,101.330895708166,7,103.967797462679,7,100.158433671191,8,99.1364911495581,21,101.536102320668,9,99.212548167679,21,1501
"computer",77,100.838273160717,10,102.834426607694,10,98.9592579675611,11,98.2935412167987,20,100.800462660964,10,98.4876135675739,21,1485
"computer",78,96.2605690250575,10,96.4286135348141,10,93.5128823246563,11,93.1756346907667,17,96.1476920202985,11,93.3265074312373,21,1537
"computer",79,99.1359488548182,12,100.592256627544,12,97.127211752037,14,99.3185800124097,21,99.1348036407497,12,99.4143117292729,21,1523
"computer",80,97.5064106346724,11,98.3472901296545,12,94.6951140942274,12,94.9940925700731,21,97.1650741344869,11,95.0798778221642,21,1482
"computer",81,96.2591408265319,9,96.0009674732546,9,92.9520069565138,10,91.8033126106386,21,96.1939729904053,10,91.9548150039515,21,1498
"computer",82,98.6278589310818,9,99.9996081682611,9,96.1557069720086,11,95.2590085334773,20,98.4350299245492,10,95.3072004033227,21,1499
"computer",83,96.1623492527352,9,96.4192769831554,9,93.2330790798383,10,94.2033360249266,19,96.1356817135652,10,94.4547025411524,21,1492
"computer",84,104.934427604197,11,108.554708304449,11,103.467763930018,12,104.328061051035,20,105.204266019525,12,104.313075168256,21,1488
"computer",85,96.8155649960808,10,96.9289483094817,10,93.7738986361677,11,93.3475260448473,20,96.8415776001608,10,93.5548774700815,21,1483
"computer",86,95.9233138309546,9,96.0049152392304,9,93.1209078986218,10,92.1678388326729,20,95.848318513668,10,92.5191046838377,21,1502
"computer",87,96.7776965356608,9,97.0847655370191,9,94.031056735713,10,96.701270755344,21,96.6745970156505,9,96.6709410066094,21,1510
"computer",88,96.8572656901498,9,96.6987194715376,9,93.2407504544827,10,92.4673216890568,19,96.808042236975,10,92.8659594380497,21,1517
"computer",89,97.5608186313581,9,97.2977335275831,9,95.3701233704216,19,96.5067895366232,20,97.5299815208691,9,96.6945941129554,21,1516
"computer",90,98.7211557594399,10,99.9649421554582,10,97.382689489749,17,100.542906008107,19,98.7215439520638,10,100.404416625756,21,1519
"computer",91,97.4026248681539,10,98.3212196196072,11,94.9269949900429,13,96.4413294063402,21,97.4094090114482,10,96.7657733343183,21,1506
"computer",92,96.5013188467655,10,97.1246030826302,11,93.9079095781968,13,92.9411879765361,21,96.498428298327,11,92.9636632392202,21,1506
"computer",93,96.1920463647209,11,96.687958671225,12,95.3928236016417,18,96.0896817222348,20,96.1850897831824,12,96.1642720010782,21,1518
"computer",94,96.8962280872004,12,97.7373117346375,13,94.9381131437135,17,97.0964657787241,20,96.8985889146631,12,97.3457705056003,21,1500
