"dataset","method","split_id","state","county","community","communityname","fold","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","RentLowQ","RentMedian","RentHighQ","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasSwornFT","LemasSwFTPerPop","LemasSwFTFieldOps","LemasSwFTFieldPerPop","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop"
"communities_and_crime","uni_loo",80,-0.00292533396699895,-0.001680935170627,-0.000228063080164195,-2.74355551670294e-05,-0.00435712720433944,0.638722586139168,-0.0533736954760573,0.603459027753062,-0.651387341894931,-0.0135747294663759,0.234445448688296,0.125251553987315,0.286524898024383,0.168868068694157,0.069471565385871,0.623360182242195,0.0383712265327675,-0.488870471578892,-0.374151799663747,-0.157176694584356,-0.768065026296871,0.15668279857877,0.567801905000365,-0.135068729926187,-0.539513281320815,-0.463860717484168,-0.283244857157973,-0.389199522064951,-0.0860631425766443,-0.170541072225506,-0.001468884146035,-0.298510644716707,0.780108798590853,0.529544991468035,0.411053823248798,0.538383002491308,-0.349354120899812,0.570558264543065,-0.438288479289211,-0.0389076517792798,-0.0805398129344676,0.355460349843672,-0.419766106812324,0.658189647563394,0.397281888398336,0.73120860271613,0.691353984203127,0.199501347817055,-0.82138189183372,-0.83984316047969,-0.711785113585451,-0.815315746496638,-0.0349105614337771,-0.212715775551505,0.97785525642614,0.757198665171278,0.764026819921706,0.173940617982302,0.237673065135452,0.285423053453133,0.351885936903111,0.146529443188917,0.168120925869993,0.177629462221536,0.190263581313896,-0.178897708516348,0.257525990833218,0.446687813045629,0.348046502098475,-0.073850642708902,-0.215538781338686,0.317178464096772,-0.611716429540538,0.464557567962683,0.628274934862609,-0.30847001712868,0.636225853174861,-0.387634165972963,-0.576258678267608,0.47969064482314,0.0690132960888957,-0.0978795859388341,0.49437113441806,0.40770592104883,-0.261200594058636,-0.236151592477492,-0.214871948058047,-0.298628577206627,-0.295098194499203,-0.240010272077516,-0.28218002598009,0.425000460544105,0.0562856078590698,0.076526369554398,0.887800459775616,0.768953498408368,0.11812947057281,-0.0604028845661339,-0.193090756415282,0.0690246214503009,-0.0188155622231077,0.022426563881386,0.0100518698692296,0.00747825283182563,0.00945442305704161,0.0173355545148673,0.00971856130705333,0.00652293249809358,0.0100524380650974,0.00313774602399159,0.00330549166839857,0.00960994875736647,0.00819161975995296,0.00879985658738083,0.00829755995019557,0.0270385194244942,0.0260076954359396,0.00549004360661515,0.508336686145516,0.284841917260212,0.141829843377457,0.0104980739321814,0.0226259200009756,0.00451145093366324,0.1123304877018,0.354984665250956,0.010200882071055
"communities_and_crime","uni_loo",81,-0.00294055931700195,-0.0018091817004764,-0.00024289553694784,-2.36850313000363e-05,-0.00172353540403709,0.692743369145008,-0.0543242280930711,0.567092618723735,-0.641895512448348,0.0479407107627447,0.277062993910706,0.0902249832261917,0.264954219624307,0.14523607380151,0.0819995920872616,0.676325471628601,0.03967261154259,-0.467354173999785,-0.387539649155989,-0.152075584336677,-0.73662920958209,0.16319279409202,0.565267726245135,-0.154052281465514,-0.513469831703169,-0.439994650307041,-0.279554061353108,-0.406470545438158,-0.130110447912541,-0.212606961116217,-0.00167390440916731,-0.31407724576733,0.91715275107792,0.499318172155818,0.421594604870811,0.540944588611936,-0.359640972661644,0.529429354500374,-0.415633279852185,-0.055459500053251,-0.116521159554887,0.338979663905841,-0.444505634383708,0.682195879545083,0.407821184975031,0.735803568787439,0.70425891675424,0.20281038492678,-0.80140567907353,-0.819951334564496,-0.706219508479004,-0.795469503693206,0.0202464983180115,-0.146265085738847,1.16101381427863,0.739732218528951,0.675408359501549,0.213474729325492,0.289495076373662,0.334401244286917,0.385766425455978,0.229104706352239,0.252528650837449,0.255125551594546,0.266487905816264,-0.228165322628046,0.294670842436797,0.448655614458605,0.353439560786405,-0.062612556338258,-0.195888248101479,0.300742436961521,-0.608249056861995,0.472335295630279,0.641563016967365,-0.335058027153193,0.68592972743861,-0.372103909193144,-0.587542972581972,0.543463181857799,0.0361520050174146,-0.103183434829821,0.451765073613213,0.431911765034271,-0.223106367295104,-0.200202597937128,-0.182846683209052,-0.268369606771589,-0.270069890858385,-0.216740002365127,-0.267631922907828,0.438556449967087,0.0570878091642793,0.065661552543303,0.911501934870799,0.844646724894497,0.18874115222881,-0.0882402083649021,-0.201378286182287,0.0807926592306922,-0.0366417134369839,0.0246110406615058,0.0113368964954277,0.00735865769942055,0.0107074634266942,0.0199139332090891,0.0105873585187632,0.00665208169712251,0.0113368964954277,0.00365187539246435,0.0034070735395006,0.00846037995369651,0.00931989069877067,0.00758063811375653,0.00801429035499607,0.027378136892579,0.0256877452463195,0.00553899314443774,0.386084193717595,0.300223587867089,0.123470310540845,0.0109795565372107,0.022983005471979,0.00445911818340117,0.109239700929172,0.349794632993846,0.0114926451815793
"communities_and_crime","uni_loo",82,-0.00320402156931553,-0.0018402017271379,-0.000246164649308648,-1.76289535604802e-05,-0.00386553979547641,0.686328563520315,-0.0636616650359718,0.578264171166389,-0.664404095138242,0.0469333463348121,0.306284656488378,0.129359783628679,0.296471852819957,0.175291570818076,0.0684657857468226,0.670959952016752,0.0456028829280985,-0.467734489784545,-0.394084990999919,-0.156560930479671,-0.784413874052208,0.132659804988462,0.639832622092627,-0.148263376038521,-0.5126603403693,-0.435841447005773,-0.256257614932905,-0.37633258210512,-0.154068687193748,-0.192066143189088,-0.00187105409417973,-0.326098456011175,0.825997911314529,0.563835923734253,0.45733611512911,0.568147423600604,-0.342493401325269,0.622413080130532,-0.454934245484811,-0.0722842591422039,-0.0513859316440942,0.352665664726372,-0.423521091181113,0.690923831249527,0.421307591740144,0.755338432448502,0.717646775643293,0.226398465604956,-0.81877880296356,-0.843069210710677,-0.728034393633501,-0.803499548661314,-0.0155870941661377,-0.193753285847893,1.0197654129244,0.766199756145907,1.0941170733467,0.201283298328463,0.264933889005156,0.303017401838075,0.384853072381931,0.217924582409061,0.235720403574302,0.24012733206395,0.255812569820507,-0.237828472485374,0.333601685790936,0.497576582074146,0.394949398160267,-0.066660613923791,-0.20302288611865,0.328014441874519,-0.621843624677826,0.591957214117746,0.653482985618157,-0.341755536808244,0.624325656818592,-0.416998769440249,-0.588229550506747,0.509890382759493,-0.00613412437224518,-0.107007571629011,0.507081201488792,0.448605607169388,-0.221446042084545,-0.19933440955487,-0.180206108895952,-0.276937974452921,-0.274659409458969,-0.229129794576556,-0.268365830690741,0.42109113342816,0.0561634044520586,-0.00904942936133465,0.80235194450594,0.807182351695679,0.172952378088218,-0.0725239837029683,-0.209417985342758,0.081794100882814,-0.0128029813731404,0.0233161606470608,0.00985801796606026,0.00674399695969521,0.00943310191205301,0.019074241169779,0.00986443127294763,0.00636687523365177,0.00985878469144123,0.00305324032804118,0.00295338564671493,0.0102902729120675,0.00965091157704325,0.00963883460220915,0.00924908614049932,0.0259725084049393,0.0254521584088164,0.00581112659774616,0.442165768861309,0.296359486687331,0.13963180629083,0.0109056838832893,0.0239745568151425,0.00428132478510319,0.111066198361045,0.312718569674236,0.010001457718568
"communities_and_crime","uni_loo",83,-0.00272452699919245,-0.00210998163102217,-0.000268225892957687,-2.724067135858e-05,-0.0050423182002002,0.620191300303444,-0.028017046109255,0.618592929362814,-0.672134409956556,0.0234250073515505,0.291501563010503,0.111062275922071,0.279228314051731,0.168514749283601,0.0822008657390604,0.61392078543355,0.0438525338814167,-0.476263840965688,-0.370045797196473,-0.193806277795963,-0.76929598058099,0.145247429446402,0.602844611588252,-0.11593888421902,-0.521881632247568,-0.442690225791118,-0.262445103903538,-0.356363277822088,-0.107274647870008,-0.178898185925946,-0.00143924538201268,-0.308185023683294,0.737128101249563,0.531187119256343,0.427951497159895,0.558509629743269,-0.348255429427025,0.557894699792017,-0.440461011356653,-0.0924418221611292,-0.0740337434826952,0.305345847235556,-0.428122749960998,0.709264081935617,0.436563520894187,0.794194672791802,0.750779685639597,0.21928194352764,-0.830828280257733,-0.863788071202207,-0.721434331733354,-0.844047915493691,-0.0609676357216244,-0.21812892083075,0.928526761583039,0.763996589256315,0.755919969426146,0.200383782739724,0.252854637603562,0.290616506156474,0.3437159488506,0.261048381903953,0.266215036926253,0.265930380944673,0.274005815221086,-0.253863515236151,0.313955788833324,0.498600995953029,0.398976726299721,-0.0505586612448484,-0.160104513395917,0.30428026117371,-0.624206923140083,0.516177568214025,0.629555579891186,-0.345552113265124,0.641001043016115,-0.398243527715664,-0.595981202804161,0.571581423569676,0.0114936016944585,-0.127506061254389,0.481343659117542,0.416157210533473,-0.237036076415366,-0.212735284810594,-0.190862518325435,-0.26049508232567,-0.271402382299897,-0.21792483442652,-0.268750097446399,0.429741403608326,0.0487992312219074,0.0217741151953764,0.75517400599892,0.691795550665947,0.214755990020481,-0.126267422336364,-0.215488018005895,0.0550460900894356,-0.0448699100437225,0.020176248450255,0.011924184996315,0.00768999539705156,0.0112518502342218,0.0163952645632876,0.0110326879199575,0.0065704071460437,0.011924184996315,0.00340740130566971,0.00356121851401507,0.0107253628351584,0.00921578858171904,0.00894730414413312,0.0091679650826942,0.0256649701053797,0.028263368130156,0.00556255648485196,0.435969081573937,0.340266489901504,0.178465076630892,0.00997992499103798,0.0198775237990179,0.00442089971498838,0.117698954342958,0.351504887954228,0.011847416669442
"communities_and_crime","uni_loo",84,-0.00325670948971205,-0.00205628110585892,-0.000258042072339774,-2.52389952027141e-05,0.000411044078951432,0.714539944130011,-0.0513984142103117,0.619840399486775,-0.702377139096825,0.0800797722168307,0.324326760974798,0.0917233553690826,0.230762375643134,0.119051551496352,0.108664419993431,0.688541824682471,0.0239499767822493,-0.473951162564639,-0.436816596617132,-0.168917237403353,-0.780851397265739,0.1878496477978,0.648396968097107,-0.109855138429526,-0.51745271276281,-0.430381748917835,-0.255490473075855,-0.362075426774529,-0.154361083167299,-0.184144695901214,-0.00180954570664412,-0.333073057426308,0.881862308887129,0.538324703572042,0.486125987377025,0.579708731970968,-0.362873094486164,0.601124862211537,-0.492736861035878,-0.0324973626898168,-0.0997768926095731,0.371337554397351,-0.438537817194898,0.660596511102523,0.397744358256955,0.752679266833293,0.70521282463242,0.241248422585672,-0.82718857965598,-0.839877543880688,-0.731061308674612,-0.807374865352519,-0.059301161200189,-0.240126512833868,1.08890018690636,0.773061576581635,0.808381197143085,0.205959769236494,0.281829067635781,0.322212045216895,0.392528511900052,0.234173790626751,0.25744230367154,0.261864501715761,0.27518956969051,-0.265616412840817,0.34673354930591,0.474496479987668,0.379033613786897,-0.0451624627967244,-0.191134740195633,0.356235617064397,-0.635084997094607,0.542229766496784,0.65051995342055,-0.337508915388983,0.656851695756578,-0.373779182231087,-0.602211283342338,0.574278533255326,-0.00192371798394084,-0.125489306571312,0.485708088723748,0.443697409101578,-0.227402860796298,-0.200858224974823,-0.175301746515361,-0.273279926855945,-0.273020242842226,-0.226346604712766,-0.269171027480802,0.479504617858201,0.0342550158603026,0.0305034205122157,0.781467386461101,0.720033168734538,0.194741230083955,-0.0524334602632453,-0.202753915848057,0.112327914257844,0.0255817719175185,0.0227077436852761,0.0097617034547462,0.00725101641888233,0.0090849460002976,0.0182175729495947,0.00982667468899617,0.00677172143338223,0.0097617034547462,0.00313532992675605,0.00307322215031852,0.0107040077076267,0.0102179054573166,0.00864038160922268,0.00942359507300809,0.0266565071347463,0.0250888294966957,0.00556057665084119,0.396521175607552,0.311184549798048,0.160170425961842,0.0109300051359806,0.0217320424168748,0.00433088667709861,0.108320885995149,0.354546961278462,0.00992986839888494
"communities_and_crime","uni_loo",85,-0.00334280981377693,-0.00189797618915921,-0.000265562125055104,-1.6490059587144e-05,-0.00363473453807181,0.634237646670333,-0.0454804324090854,0.61155823067475,-0.679461776490219,0.0503987678027805,0.30702841744813,0.128734052895657,0.315661956200071,0.191311557720711,0.0805569643982242,0.625217736958219,0.0543209286408308,-0.484145743144547,-0.394456027854914,-0.227250415481748,-0.759155099145737,0.155238894588292,0.599743072698547,-0.138495339509485,-0.524867814211954,-0.434450300193445,-0.284254689104761,-0.367535518200031,-0.137267403727099,-0.226595375060842,-0.00178384916189775,-0.36424849764053,0.798978211176289,0.548940558940398,0.451643126911973,0.561538113601708,-0.346983848937971,0.588039548213125,-0.446299633494107,-0.0711011270610051,-0.0824601184103758,0.362631299914211,-0.424513379705646,0.711224487412811,0.467788786617433,0.787152744707136,0.747636208972063,0.231999570383311,-0.84931385917909,-0.867471367116539,-0.732204418281356,-0.866438482138244,-0.0522790769320954,-0.216038284205029,1.11616071876893,0.786096653502277,0.799430917877191,0.185136879592233,0.246330241003626,0.312295943235597,0.386701191166579,0.234946575574859,0.251178778814413,0.256654973844187,0.270101900421698,-0.272127127861783,0.331650371650281,0.469547615533304,0.37695606126112,-0.0603905957971817,-0.170375429291979,0.294188176863283,-0.645886066920633,0.524348611332079,0.650208384779314,-0.335871165833965,0.623902171887079,-0.399669403647229,-0.621452675991213,0.551401749616094,0.0204712579839641,-0.120556112954482,0.473219882833904,0.411282488387135,-0.235665904413568,-0.205802987477475,-0.182692913888382,-0.280077880777119,-0.283342207264033,-0.226892458648027,-0.278784721920028,0.483362476390486,0.0783787988420724,0.045691486537502,0.8029178388957,0.745704954278568,0.211941191697925,-0.120861784877388,-0.243998875953035,0.0688866569850301,-0.0604208079454084,0.0228690225345529,0.0124404345124754,0.00832230250115571,0.011991944817915,0.0177476816297145,0.0119707706975411,0.00666599656155127,0.0124404345124754,0.00338109362003135,0.00386637631509124,0.00981113901784906,0.00881743238331327,0.00865085755398274,0.00818719901468685,0.0283670124310613,0.0281091054085692,0.00625211314714743,0.369314585169943,0.359128148206765,0.174470415221861,0.0106359651717367,0.0221453495766922,0.00515118886432174,0.126157357792036,0.358185297846526,0.012602455155446
"communities_and_crime","uni_loo",86,-0.00289984366343091,-0.00192177997500548,-0.000259231019795997,-3.57149640296693e-05,0.00182591013968757,0.670579520147131,-0.0640862098284666,0.586652141063753,-0.660824931986271,0.0382278915162912,0.290535168782525,0.0867892370137024,0.279732444801266,0.157060544170015,0.0754859504100787,0.662548394103211,0.0599521726275394,-0.46594329960087,-0.389255874716889,-0.202331382470132,-0.782015032406518,0.141257920450163,0.59571178971423,-0.187688685117824,-0.512574042603588,-0.416401849293918,-0.249612701486069,-0.364462587368819,-0.182795260672335,-0.209818363192145,-0.00131299746267048,-0.309018132433436,0.814239042817274,0.517615267101927,0.4498993770078,0.546866888725054,-0.329428446765772,0.56551709906843,-0.43405136078374,-0.0519469548510007,-0.101143383313557,0.334118742626822,-0.406403803989419,0.664810999403746,0.42930385627552,0.765742745836988,0.713898450096746,0.183244763231362,-0.836241778603241,-0.854040825056245,-0.735929390510398,-0.832463439254867,0.000680610730814424,-0.185452984850114,0.999145384667864,0.765404597663626,0.804156432961927,0.193010117827615,0.263380257103244,0.312094951320753,0.382148526958599,0.261496967573308,0.281080445767017,0.279304856524804,0.292836828458787,-0.24638909467282,0.341516788696741,0.421057590966549,0.329936282040852,-0.0733102551206374,-0.185696352387462,0.287908393086356,-0.645253486097872,0.512129360084656,0.675342636500633,-0.336432173145554,0.625980911936907,-0.39969427983494,-0.620292758103175,0.488800132589762,-0.000945504657733888,-0.106944365733238,0.487371429415465,0.444652329527231,-0.197448479976888,-0.172779350765258,-0.153336755832082,-0.250754005254581,-0.248083051399839,-0.202225494999492,-0.242183220161034,0.484271354788748,0.12430804438609,0.0953489437255761,0.835091290995541,0.695279173998831,0.210301045502537,-0.0888326219220416,-0.234927856445167,0.0676537290395093,-0.0358980864571783,0.020053192474732,0.0102272685024833,0.00700509850768799,0.00962081290660759,0.0169032330924238,0.0100872441977655,0.00604710909237297,0.0102272685024833,0.00301373893654577,0.00308304369385306,0.00912349326230939,0.00813395038744121,0.0101400003521735,0.00783114886836709,0.0254259829960286,0.024596049107817,0.00518222223296862,0.444073886350091,0.34195322103825,0.175240103870525,0.0109639088111053,0.0205834116162634,0.00425277211513285,0.107261198838167,0.324184741063446,0.0106537054165187
