"dataset","method","split_id","dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed"
"bike_sharing","uni_loo",74,0.23622056374669,28.4387771799176,89.5422914164947,6.17044032706261,10.3009963252341,-35.0789737882265,2.65713057616075,9.75025400687159,-40.3844105652747,377.457126560595,419.23715659214,-295.097398092819,136.078263717998
"bike_sharing","uni_loo",75,0.243223152272979,29.7705936840333,94.3215750641336,6.2852917403566,10.3879504403726,-37.4606734237065,3.61898886064104,14.2683081408653,-42.9063245783797,395.472875633624,439.593780195777,-300.282840501836,151.81793910523
"bike_sharing","uni_loo",76,0.243199132508108,28.8663746246484,93.571218466775,6.31050684850321,10.4807740796708,-45.0012319859671,2.49745425504109,15.8938030929409,-35.4059189627011,382.646134439223,424.350491913326,-297.627314989764,152.200213446219
"bike_sharing","uni_loo",77,0.236249103364451,28.8735645599628,90.0366015375479,5.96147677096648,10.5125599530822,-17.1871042042667,3.34031481220379,12.5295225300929,-39.1615489650874,389.768641041387,431.529697226738,-312.036769602049,148.045277813307
"bike_sharing","uni_loo",78,0.234777952760942,30.0471489216848,88.7650786303876,6.4969816290327,10.320680330886,-34.9907114264673,1.78583927561031,11.6695590898757,-42.3210575482047,382.897677662738,422.600603930421,-299.854257359121,136.360554161239
"bike_sharing","uni_loo",79,0.24206293814456,29.9329015051728,90.536708012246,6.8310809149769,10.2848371718619,-34.3317357483252,3.22697204833504,14.2993298629076,-41.5318704275667,388.641099029149,429.873205281977,-301.856630915076,150.044859874442
"bike_sharing","uni_loo",80,0.238334800263293,27.7674597010013,92.2342846443544,5.99229240367254,10.3263092829242,-26.6199126549274,1.25728256736346,10.2462232263172,-40.4024046002754,386.327126783913,428.515811470562,-293.862942464526,158.566085596827
"bike_sharing","uni_loo",81,0.246015962900259,29.443448982245,92.1451847768389,6.78215143759919,10.2528269511283,-29.0506210360384,4.38425013720117,7.69853804589073,-38.5558172016252,374.619852848463,419.032758088842,-298.037319807642,132.325115608442
"bike_sharing","uni_loo",82,0.226518068740531,27.8577256800102,86.5046789082212,6.12758205972896,10.1801737850589,-24.82945629873,2.27155238437462,14.3151251769123,-37.1597424595856,387.528744609905,429.831956386273,-290.742799946406,143.820120658398
"bike_sharing","uni_loo",83,0.244839760940784,30.1643821167888,92.3550953437935,6.72962985635722,10.4692102929348,-48.4921576139503,3.4065071109224,13.9687729710582,-40.659755293697,387.444208989809,428.72213490236,-303.677254170753,138.904769965286
"bike_sharing","uni_loo",84,0.238227085609149,29.399256193391,90.9013577311362,6.16513872936748,10.5797325881502,-45.8364045398609,2.52771623827063,12.1599860721824,-40.4821863981481,389.050032543743,431.316736117121,-314.722945526082,151.181878635639
"bike_sharing","uni_loo",85,0.253686125854543,28.8605911201168,94.9435629026146,6.70634385607184,10.373626865685,-34.2145221768064,2.00124738369999,15.2647519532639,-39.5140534593111,389.185699502526,431.614043765927,-307.461368577005,134.43353278267
"bike_sharing","uni_loo",86,0.23244755631575,28.4446949891985,88.7298009197384,5.80954007508637,10.277817474111,-30.5036369261111,1.30244422685893,12.9753179031378,-36.8962253885397,376.081370422553,415.941835990993,-299.147595552097,137.809261470685
"bike_sharing","uni_loo",87,0.238055184470429,30.5397732985869,92.2680298181776,6.41100188285488,10.1250892862424,-29.9350003383637,1.47748337692447,13.663061401054,-41.4321761589575,376.922873301541,418.261662048095,-301.595756978881,131.182333750656
"bike_sharing","uni_loo",88,0.25121548653514,27.4587897004965,95.9132836143536,6.19782310031925,10.3534544342486,-35.4298400230895,3.09752045536888,12.5766753186973,-43.3268271140775,380.219249177021,421.112364578516,-311.155438473328,137.580599099489
"bike_sharing","uni_loo",89,0.246336718565714,29.5204946270811,93.576967135802,6.39202429547159,10.6046038456632,-25.6919079037723,3.35374362158184,14.4717141522936,-40.8557751294953,386.79352276724,427.456952043291,-302.712946888432,140.089120499779
"bike_sharing","uni_loo",90,0.247193024307631,30.1447628179709,92.2433427728118,6.63996739348086,10.2174957816055,-29.2585902237588,2.22256146519064,8.90229944596234,-41.7655648120338,373.531899220621,417.168495870347,-299.415759157799,116.591827554493
"bike_sharing","uni_loo",91,0.232325440951908,30.1273505584346,85.5887479238025,6.47016592992671,10.2690342565641,-33.5550383104074,2.30948339930734,10.5936464942717,-39.093104831754,383.328724845549,424.362912696591,-299.508879373548,143.299609704617
"bike_sharing","uni_loo",92,0.232635550090955,27.812674106193,88.0165392906964,6.24735070408889,10.3556641513501,-15.1488338073132,2.43476372638516,9.12094145156741,-38.0506114771838,376.419677048019,418.00031336644,-294.194149231399,137.120664676072
"bike_sharing","uni_loo",93,0.237398427479406,27.8573243363633,91.4085863274192,6.0459495465361,10.4971335753922,-36.1331895363038,1.35397506218476,13.6788149988653,-41.4804664866746,377.210768736149,416.80572259689,-308.833116866394,141.455125973508
"bike_sharing","uni_loo",94,0.241637405057536,28.8755450650537,91.1255551440139,6.39464027873383,10.2292274582208,-24.0309263066246,2.99246454774585,15.5254764039662,-41.3856681520812,385.557337353607,427.341412153568,-305.917525446406,131.469996462807
"bike_sharing","uni_loo",95,0.242395692443201,28.9754066281195,91.9523102187476,6.32920103424224,10.4936492340812,-41.8885768330608,3.12612134019275,17.1927166158912,-40.8056612436002,384.00677063382,429.361656896802,-304.68487594232,149.835896196985
"bike_sharing","uni_loo",96,0.239736360554501,29.1423664402009,91.5238659279988,6.21242445379386,10.5131533229494,-43.3711681478848,1.98017902814565,9.9891401980743,-39.6944971062347,387.463931100789,431.158832591921,-304.861718838631,171.657410491948
"bike_sharing","uni_loo",97,0.249345150268988,29.8491300901268,94.7922072245202,6.35132678975755,10.0731237707169,-40.8384832772321,2.04449817576775,9.00403418004874,-39.476323246846,388.146668371918,430.942073288322,-295.312067784707,128.191892510134
"bike_sharing","uni_loo",98,0.239027262818317,30.0928651455672,90.1983952196517,6.31039139607718,10.3639186705285,-28.2853546925319,3.02736429729877,12.6843998760512,-44.0677276982297,385.789813042116,428.399470420988,-307.748427296251,104.59667416356
"bike_sharing","uni_loo",99,0.235927524598949,27.8837032367864,89.901623551462,5.9825702433597,10.4535997251415,-37.7429614957199,2.11281728936696,10.1114598738068,-42.9984286699592,391.106806524428,437.111536520567,-313.174151076188,151.018513347962
"bike_sharing","uni_loo",100,0.239300994972319,27.7465991326984,89.8186069831746,6.25537551281097,10.4525971903516,-32.9533720110712,3.30769192336601,15.382909238175,-39.0059435089,376.320870658977,419.027771069642,-303.245254287437,154.564224343709
"bike_sharing","unilasso_loo_true",1,0.00444280123094645,19.4064609970831,80.0111700910775,0,7.64285304968684,-14.9079442392889,2.52648255019953,4.17654097672553,-0.866714619370695,94.6633445225579,204.738366418432,-199.11340813538,38.0842973051388
"bike_sharing","unilasso_loo_true",2,0.00751237309961197,19.2081215210739,77.7870218045036,0,7.49170425801613,-20.0409338950219,1.95858325772263,4.03132370105443,-5.88546059044469,123.38944140861,183.341790332422,-194.805433600327,33.2966709636865
"bike_sharing","unilasso_loo_true",3,0.00695745904463043,18.6918922711909,76.5340202866827,0,7.66941992359019,-16.0923757146692,1.65997529830656,1.48569236818836,-2.00188965775733,99.8209543437725,207.786292912426,-195.10228372479,49.7838297063087
