"dataset","method","split_id","Large.B.P","Large.ROE","Large.S.P","Large.Return.Rate.in.the.last.quarter","Large.Market.Value","Small.systematic.Risk","Annual.Return","Excess.Return","Systematic.Risk","Total.Risk","Abs..Win.Rate","Rel..Win.Rate"
"stock_portfolio_performance","uni_loo",18,0.00642325302171219,0.0448975195015593,0.02430194956597,-0.0503411347947312,-0.0164243043759869,-0.00346383174242277,-1.33697282950082e-06,0.000422533291732149,-0.0670305161159743,0.000157407843869497,0.0109047535023655,0.00337371176635802
"stock_portfolio_performance","uni_loo",19,0.0441576949587121,0.0585493839437943,0.0411107422593285,-0.0192169198875975,-0.0642799101303343,-0.061848357944334,0.000139001018824091,0.000518797913193456,-0.0324818431325896,0.000148877555083926,0.0110256466879474,0.00377226794736855
"stock_portfolio_performance","uni_loo",20,0.0427068574398595,0.0678618096455642,0.082527271051963,-0.0659803131539668,-0.0655829462502237,-0.06919870938273,0.000243512015106599,0.000653089205899124,-0.0368746203150481,1.25500998837694e-05,0.0118960268709145,0.0046524684790097
"stock_portfolio_performance","uni_loo",21,0.0361082646511908,0.0721753709850678,0.0561917652321705,-0.0418694211604136,-0.0418130248673709,-0.0628268116893013,6.74681281643995e-05,0.000504110691178638,-0.027638754505088,9.71814024442989e-05,0.0110625589781821,0.00345215670230176
"stock_portfolio_performance","uni_loo",22,0.0135016842297729,0.0817039972838208,0.0940968411734306,-0.0656023821515583,-0.0424364123357964,-0.074427086005283,0.00012115722412126,0.000581289517927283,-0.0517282339981603,7.99228543187921e-05,0.0120911658323874,0.00468728424724746
"stock_portfolio_performance","uni_loo",23,0.03169530040892,0.0933288416804804,0.058886243347721,-0.0322183924092923,-0.0786483103243121,-0.0696766170902852,0.000292185017567235,0.000609964730862379,-0.0483665982574866,5.28005976540094e-05,0.0117716024604987,0.00409011567080495
"stock_portfolio_performance","uni_loo",24,0.04596352762629,0.0831707220102666,0.0329770245516353,-0.0359972061836955,-0.0384533747495721,-0.0868111559905962,0.000161408581301322,0.00055668826333218,-0.00365018256747199,0.000119499928450545,0.0108845207491737,0.00407981676104844
"stock_portfolio_performance","uni_loo",25,0.0587519498720003,0.0172991557835069,0.082530193872865,-0.0344117515306897,-0.055648959383845,-0.0633493427363108,0.000171943147527332,0.000556660658370842,-0.0168547260547314,6.05612930259495e-05,0.0113001588961056,0.00345602092434019
"stock_portfolio_performance","uni_loo",26,0.0313039179293964,0.0690991053908296,0.0600370094693704,-0.000943130409609835,-0.0824523917346692,-0.0687785894445832,0.000139586881378281,0.000436200350143241,-0.0410532814377247,9.90246238579502e-05,0.0113939678009513,0.00322020351465735
"stock_portfolio_performance","uni_loo",27,0.0110147098611955,0.0740090649118131,0.0614213546842959,-0.0428858719157018,-0.0454836432592187,-0.0464970663891331,0.000103634657353011,0.000418329577695943,-0.0546956626674717,7.3651713074015e-05,0.0111850615769381,0.00316607719282758
"stock_portfolio_performance","uni_loo",28,0.0796303786858367,0.00317633776916054,0.0419262230970047,-0.0147916661055317,-0.0409417201901304,-0.0671048440296628,8.08843973159327e-05,0.00051789274632937,-0.0518236701622481,0.000121301716161411,0.0113551419813657,0.0032889469587668
"stock_portfolio_performance","uni_loo",29,0.0440848525541125,0.0484130466700314,0.0632021907639654,-0.0372448879202266,-0.0658724251876737,-0.0329402783778695,0.000210949304921297,0.000573094162464952,0.000486209731251899,8.56896420062872e-05,0.0109152451503547,0.0031627144619211
"stock_portfolio_performance","uni_loo",30,0.0237600274534806,0.0327763319849916,0.0838046211131944,-0.0473036112644903,-0.0576147761328258,-0.022970586613874,9.03497851263154e-05,0.000588177768103023,-0.0219207818881507,0.000128228545128794,0.011333624831268,0.00372559207149958
"stock_portfolio_performance","uni_loo",31,0.0171771924203162,0.0382097365625362,0.0604088230611884,-0.0253727225024241,-0.0573627556074573,-0.0314737084378429,9.16903115600499e-05,0.000444946450365081,-0.0484875210667481,0.000120947343783232,0.0113063135724074,0.00326005086057791
"stock_portfolio_performance","uni_loo",32,-0.0080566158911461,0.141708921593554,0.0531323856181767,-0.00808372435092826,-0.0642159033936148,-0.0562382652211621,0.000217904320304002,0.000579661153730083,-0.0566487538666932,0.000109837862050964,0.0115232655638969,0.00452324077868492
"stock_portfolio_performance","uni_loo",33,0.033300713429364,0.0264837018783604,0.0406284754315606,-0.0136210981534464,-0.0664511770325066,-0.0329852430941805,0.000164512469775506,0.000584642754612785,-0.0198920293254853,5.61771086681479e-05,0.0112213682949586,0.00383800123369839
"stock_portfolio_performance","uni_loo",34,0.0341754813042831,0.0827513371145871,0.0526107711319563,-0.0413576708023467,-0.122014236023706,-0.0315727851343795,0.000212210518697628,0.000532205012941649,-0.0591135858127914,4.2823603170117e-05,0.0120893542898273,0.00391267445408186
"stock_portfolio_performance","uni_loo",35,0.0309318433893566,0.0724159654817711,0.107440664580846,-0.0452247928364122,-0.0870292161310236,-0.0396826665923538,0.000126361313014603,0.000588369242292295,-0.0269668088321707,0.000161536388686641,0.0122118867034808,0.00362099239860286
"stock_portfolio_performance","uni_loo",36,0.0215264471784501,0.0548918350897162,0.0525696230402866,-0.0316455901373207,-0.0523469906339588,-0.0332142854674489,6.55393389083832e-05,0.000434221578686836,-0.0708838952016689,4.99804418415063e-05,0.0109957060648531,0.00316438950879629
"stock_portfolio_performance","uni_loo",37,0.0138667783652563,0.0714967416828038,0.0741484021831993,-0.0260260171146051,-0.0700083032885334,-0.0573428665907051,4.68975667274622e-05,0.000461969796393971,-0.0306678715593026,0.000121543721870813,0.011112717484,0.00338723573347159
"stock_portfolio_performance","uni_loo",38,0.0156534412617412,0.0904987609837049,0.0747793958807774,-0.000792301295331913,-0.0660473573689449,-0.0811461301752428,0.000179015722279776,0.00056383647913796,-0.0417301701808188,0.000127988516263175,0.0119147061239367,0.00433641297155766
"stock_portfolio_performance","uni_loo",39,0.0344890214021086,0.0563606905160209,0.103963055556658,0.0012058967750596,-0.0686544407561358,-0.0941160515503777,0.000147115935952306,0.000522130174834971,0.000455395440414894,4.02226118291318e-05,0.0112441086169791,0.00379582092396858
"stock_portfolio_performance","uni_loo",40,0.0312524478222148,0.0657003836540032,0.0601948856564135,-0.0226251818865345,-0.0486542150100645,-0.0782186170730903,0.00013256018378258,0.000499767634224308,-0.0510423764362359,2.63658839232484e-05,0.0112154244889869,0.00419820867251335
"stock_portfolio_performance","uni_loo",41,0.0796943771996503,0.0619727654936009,0.10759556493641,-0.0411176668450915,-0.11558477683586,-0.0865505489224976,0.000207584258554554,0.000654518580168111,-0.00124675702311787,1.75094355757159e-05,0.0118202180302729,0.00497590843602198
"stock_portfolio_performance","uni_loo",42,0.0265497366952544,0.0603370314942704,0.0589386297930867,-0.0344659849922844,-0.0954563019436965,-0.0346501948990588,5.86620713317404e-05,0.000532194883159258,-0.0189601321859166,8.99720921830281e-05,0.0113671591475981,0.00391232347153034
"stock_portfolio_performance","uni_loo",43,0.00728854522846181,0.0512737973337189,0.0565270595816478,0.0112131280181802,-0.0516283946042082,-0.0791098991305938,0.00017156543646297,0.000520624904329611,-0.0133064091710368,5.29287519902774e-05,0.0113220203358411,0.00352961196343575
"stock_portfolio_performance","uni_loo",44,0.0181757285844314,0.0294445704620969,0.0815714135081542,-0.00470664904266643,-0.0562371568408929,-0.0741781130098343,0.000182192649319324,0.000551831769208083,0.00673858452803611,5.30356842827176e-05,0.0112961569663536,0.0041189528502072
"stock_portfolio_performance","uni_loo",45,0.0134440164631165,0.0874823994520351,0.0427592756217154,-0.0480297656155446,-0.0424547986155109,-0.0488956649185082,0.000228299958921468,0.000572470086110625,-0.0318771152320144,8.02011695242123e-05,0.0121502497690791,0.00498088458686153
"stock_portfolio_performance","uni_loo",46,0.067270855973494,0.0397478515793128,0.0673773434671313,-0.0418318291365906,-0.0371849059692423,-0.0664584174104512,0.000212979766574698,0.000604942555882407,-0.0482213830221112,0.000104339497555202,0.0112954504764621,0.0039617585162491
"stock_portfolio_performance","uni_loo",47,0.0398441151536378,0.0613589361075874,0.0403052951820011,-0.0262435407343811,-0.0677227805045533,-0.0374420527857359,0.00015990943305621,0.000568424758119784,-0.071781141751284,-9.34274715138693e-06,0.0114549774016567,0.00377096029180296
"stock_portfolio_performance","uni_loo",48,0.047568587322659,0.0395272849222423,0.0814379390287642,-0.0380444476132741,-0.0922859391894641,-0.0479099648496562,0.000203916284130946,0.000598939431879631,-0.0476912659807604,5.08108058787469e-05,0.0117495085463292,0.00412679609951103
"stock_portfolio_performance","uni_loo",49,0.029838790104052,0.05418538869074,0.0681362428879052,-0.0349874601108845,-0.0660850241161373,-0.0544392513891432,0.000122694981808746,0.000515307770559815,-0.0461904942046016,8.09314316462135e-05,0.0113777930808077,0.00304862754412949
"stock_portfolio_performance","uni_loo",50,0.0559902544023899,0.0616532318471982,0.0562325873056127,-0.0482794270236512,-0.0610373158417051,-0.0601969499754373,0.000158082248711108,0.000641619904673661,-0.0826386872490195,0.000143797651217065,0.0118386599653103,0.00420475307003466
"stock_portfolio_performance","uni_loo",51,0.0682206467203284,0.0243824155926134,0.0529580845731137,-0.029170066213716,-0.060882970193921,-0.0478696655613477,0.000102169398395406,0.000539427325353848,-0.0241597939609579,0.000156606909330841,0.0117370292456935,0.00395182284051524
"stock_portfolio_performance","uni_loo",52,0.011842627500654,0.0448367095321856,0.0541808522811142,0.0097395958156541,-0.0587386572259961,-0.0631829950036314,0.00019462911338116,0.000517529827754648,-0.0342576643667232,9.04673799235359e-05,0.01172118493531,0.00390122294935962
"stock_portfolio_performance","uni_loo",53,-0.00738383594280153,0.0254579948916169,0.117625239273434,-0.0509704005234902,-0.0697808172898835,-0.00110903274139101,0.000103617520999307,0.000499468237502217,-0.0559115419826381,0.000130379127474273,0.0116194327358213,0.00313686999563843
"stock_portfolio_performance","uni_loo",54,0.0502434872852471,0.0302020371559961,0.0715542925785743,-0.0345815541374274,-0.0961148321069386,-0.00806059524183135,4.70370395051811e-05,0.000559104314921409,-0.0793080010801343,0.00019313988064957,0.0114695019611744,0.00331642833946422
"stock_portfolio_performance","uni_loo",55,-0.0018043536214656,0.055798431527165,0.0971599760606295,-0.0223606751718531,-0.092158685355366,-0.0340440521451814,0.000219404251634153,0.000669846067572138,-0.0127964035337355,0.000107715908165234,0.0116854062109077,0.00372266872697905
"stock_portfolio_performance","uni_loo",56,0.0317574398465427,0.091995277339933,0.0324634243006267,-0.0270442187111101,-0.0780431964920471,-0.0704279948803778,0.000146671832790681,0.000494219790048805,-0.0175076644716989,4.35394362372687e-05,0.0110096767297422,0.00401344222209922
"stock_portfolio_performance","uni_loo",57,0.00136968960245684,0.0534289863329913,0.0591793023497948,-0.0437198043433831,0.00504312198999365,-0.0654512848259735,0.0001790015715899,0.0005468332152955,-0.0476673725532229,5.96142110968133e-05,0.0114216775458573,0.00454908062427346
"stock_portfolio_performance","uni_loo",58,0.0129600305241924,0.106096316505004,0.0508304868360908,-0.0381662121316107,-0.0910992128652321,-0.0535201664634167,0.000170305811204837,0.000612759467835201,-0.0504459347880047,8.71907033141085e-05,0.0114925290623312,0.00387009026244515
"stock_portfolio_performance","uni_loo",59,0.0113704609416032,0.0408617822878212,0.0742466781151491,-0.0244351540865938,-0.0939858677683923,-0.0250169938932155,-1.11507302283083e-05,0.000516744958942631,-0.0110683584261476,0.000182642917047798,0.0111551843978501,0.00311718939570695
"stock_portfolio_performance","uni_loo",60,0.0807097271641593,-0.0179181440336991,0.065839374160516,-0.0426205334745389,-0.0469030715550503,-0.0423931505202343,8.01623442629763e-05,0.00059713316526608,-0.0446047526716153,6.97156024818744e-05,0.0110716946820632,0.00371123237475595
"stock_portfolio_performance","uni_loo",61,0.024626241549779,0.0826682196816074,0.0424091635250055,-0.00513787287679118,-0.0619831250174781,-0.0606448164936302,8.08615239358067e-05,0.000510990064160568,-0.0358762230392291,9.46282199013521e-05,0.0115094565144591,0.00352658317786293
"stock_portfolio_performance","uni_loo",62,0.0268218923922693,0.0385445650721042,0.046945717400462,0.0279974789632683,-0.0606080994673503,-0.0741558833067488,9.97019726857835e-05,0.000479776715527215,-0.0266054893996965,4.10184920611195e-05,0.0114681129223899,0.00410627388808566
"stock_portfolio_performance","uni_loo",63,0.0316738265507265,0.0635172471271417,0.0582476566356028,-0.00733935527002346,-0.0711099789644232,-0.0484557699540339,0.000190315867245146,0.000390554591466195,-0.0915747972884181,9.64476129209491e-05,0.0113452961840631,0.00299964627052051
"stock_portfolio_performance","uni_loo",64,0.0419084421154711,0.0603521675554066,0.0823429534823091,-0.0534232396721144,-0.0635194091122436,-0.0720952836221487,0.00014202159296212,0.000538601005661073,-0.0331692812136122,4.05238306356536e-05,0.0111793331663117,0.00412303780545171
"stock_portfolio_performance","uni_loo",65,0.0652252261999414,0.0589791350761762,0.0759599713368231,-0.0658369482468185,-0.0520198022750601,-0.0749199939857574,0.000251442209856991,0.000604952125723116,-0.0365113864779737,9.237724186772e-05,0.0113037406611526,0.00439089202280324
"stock_portfolio_performance","uni_loo",66,0.0577489256174739,0.0628257607385157,0.0674708753798228,-0.0643200746895981,-0.0469555990259358,-0.0504150732877956,8.33547975022092e-05,0.000589339421910701,-0.0626407282942839,0.000149940032188761,0.0113064127104657,0.00342894052459216
"stock_portfolio_performance","uni_loo",67,0.0749227073141981,0.0520872823319478,0.0100833946466843,-0.0565539511036064,-0.0606990467553221,-0.0373861532907427,8.28561491029418e-05,0.000494270636280617,-0.0766120646737036,6.84092275661992e-05,0.0111244958539577,0.00363618016710588
"stock_portfolio_performance","uni_loo",68,0.0846247336964633,0.0311393481045559,0.0311150706861808,-0.0368842139054055,-0.059640251879536,-0.0329767819286713,8.7803626171816e-05,0.000604626462403873,-0.045225850663087,0.000134619557552567,0.0114962648935584,0.00397963799200337
"stock_portfolio_performance","uni_loo",69,-0.0290077362646399,0.0516103722926773,0.0811430078384367,0.0256150832027643,-0.118750958680715,-0.0317461564455986,0.000122502647020773,0.000539074017553826,0.0083928760714096,0.000139931363513732,0.0120034604364117,0.00344769076390344
"stock_portfolio_performance","uni_loo",70,-0.00652751834666136,0.0492561698071744,0.0820347935532407,-0.00614837788558172,-0.104145604365506,-0.00819003537136425,0.000212572284761326,0.000551073542708417,-0.0156673747939079,3.19172038026406e-06,0.0115858547679988,0.00362778957107751
"stock_portfolio_performance","uni_loo",71,0.0280626372383773,0.0726737130159668,0.0271282525189281,-0.0316737524243278,-0.0482215223206501,-0.0585017380667191,0.0001498195156581,0.000581744040119485,-0.0721749478291314,9.46569353701803e-05,0.011396850717031,0.00395026657004279
"stock_portfolio_performance","uni_loo",72,0.0353094931376538,0.025022279994082,0.0421965683633152,-0.0486081016013216,-0.0175883404953609,-0.0422498815840842,6.48046877423253e-05,0.00045925814911724,-0.0778110378130237,0.000192752690814189,0.011330841578289,0.00337409219710593
"stock_portfolio_performance","uni_loo",73,0.028783533475271,0.0216783706022832,0.0482643920963149,0.00455515148140724,-0.0503824432344444,-0.0604372882818094,0.000138649672828363,0.000496551527145615,-0.0356244716866885,0.000155837130869353,0.0110952440817054,0.00365678962916664
"stock_portfolio_performance","uni_loo",74,0.0102738217879004,0.0412999418558877,0.0770493117321967,-0.00980347255118372,-0.0741136404315216,-0.0408203557150228,0.000151469911400243,0.000624492047882977,-0.0455149188649291,6.39651514116941e-05,0.0116289799729967,0.00440215362586094
"stock_portfolio_performance","uni_loo",75,-0.000618049557905766,0.0490187333228137,0.0878543703646393,-0.0390986791442198,-0.0586161009907111,-0.0230416841531111,0.00029305055475533,0.000551157967534722,-0.0366336184998721,0.000123447555538731,0.0115333627658936,0.00470832851301719
"stock_portfolio_performance","uni_loo",76,0.0786793022867069,0.023728329299418,0.0359960467572022,-0.018834976963161,-0.0398310885080625,-0.0718917285683405,6.49646487562995e-05,0.000523212603085557,-0.0529002453573816,7.44711998737685e-05,0.0110571701869747,0.00406557253459441
"stock_portfolio_performance","uni_loo",77,0.0126538301618631,0.0453239770704823,0.0740002327745184,-0.0251497639842433,-0.056648261025499,-0.066720955942301,0.000240725479734252,0.000615421251679767,-0.00713196840993243,7.94640304546972e-05,0.0111718377223411,0.0045405689445245
"stock_portfolio_performance","uni_loo",78,0.0369194271437244,0.0722967603908276,0.0991758293988632,-0.0312372615800261,-0.0674414406940856,-0.0920171568836327,0.000188003189503837,0.000667470223900673,0.00414914079918812,3.81051162778073e-05,0.0118641503654569,0.00435647287634221
"stock_portfolio_performance","uni_loo",79,0.0560105041749409,0.0209154016330244,0.0715416912132344,-0.0399343688735367,-0.0693332619560025,-0.0404684408201382,8.05115345499455e-05,0.000547667598392904,-0.0147480033437936,0.000120870164614562,0.0111816562055318,0.00332818504448326
"stock_portfolio_performance","uni_loo",80,0.0782395114359835,0.0855278576196839,0.0325521924913661,-0.0186815962740504,-0.0815998586801367,-0.0530519053035245,0.000177656131002552,0.000467879661671455,-0.0277815155589001,9.19638409563874e-05,0.0114506562406293,0.00358260037025652
"stock_portfolio_performance","uni_loo",81,0.0180641602039194,0.0672122243086041,0.0579362917931993,-0.0454193978651667,-0.0610244131237489,-0.0289574319725502,0.000278437982105274,0.000521707502279732,-0.038642315893918,4.28911455381707e-05,0.0109825180988675,0.00387697792188076
"stock_portfolio_performance","uni_loo",82,0.0321999736268647,0.0774182258984563,0.0717419326907795,-0.0560305308547956,-0.0838373996835011,-0.0362947858073593,0.000146495098389879,0.000553839535241569,0.0264077375377081,5.34913467677944e-05,0.0115029702196399,0.00416345805359573
"stock_portfolio_performance","uni_loo",83,0.0122258679219744,0.0699028050051271,0.0545521411610935,-0.0513782564330803,-0.0268563352692392,-0.0388338256159049,0.000113716329240521,0.000492669724985296,-0.0539664499417615,0.000167866359789022,0.0109928536238166,0.00327405273726833
"stock_portfolio_performance","uni_loo",84,0.0177060529500005,0.0463334099337115,0.0573373157025018,-0.0515907084879255,-0.046823079311139,-0.0456187976769615,0.000136949270886727,0.000574841098508829,-0.0271605407641054,1.94344047084641e-05,0.0111935751716877,0.00380022022184833
"stock_portfolio_performance","uni_loo",85,0.0639911887053206,0.0272482938266185,0.0420886210598113,-0.00511688871047907,-0.0662768702967083,-0.0535249589064227,0.000116525947031093,0.000613129027508848,-0.030397933854805,0.000130100471373536,0.011138962851225,0.00416017783863826
"stock_portfolio_performance","uni_loo",86,0.0112241617298222,0.0481396697862825,0.0622024719406516,-0.00137792545087678,-0.069316233568104,-0.0605036190626544,0.000196250891361894,0.000550139806347564,-0.0137015785557285,0.000102945931366139,0.011783121914308,0.00462211964650059
"stock_portfolio_performance","uni_loo",87,0.00220660857443257,0.0674098897570519,0.0566483015535674,0.026441446459482,-0.053791000720966,-0.0725388531578163,7.07073744078285e-05,0.000569911823134668,-0.0269350363772185,6.4019031378322e-05,0.0111155611385878,0.00370088042766747
"stock_portfolio_performance","uni_loo",88,0.0209036782653432,0.0483319338015055,0.0814204242279212,-0.0553924606881639,-0.0801436666404917,-0.0139049809758334,0.00015744915523685,0.000589476132068524,-0.061071349259448,2.69561083983157e-06,0.011966639897082,0.00424849493050143
"stock_portfolio_performance","uni_loo",89,0.000662771424896434,0.0824692944297684,0.0671784071111615,-0.0221402639271791,-0.0564846410914303,-0.0936495455696073,0.000283332556437386,0.000576194440929991,-0.000440266162180705,2.62430916494593e-05,0.0117166559522009,0.00486304175853575
"stock_portfolio_performance","uni_loo",90,0.0086001255183728,0.0648653500784691,0.0478603823095752,-0.0154961936109556,-0.0597276426552895,-0.0417279034909341,0.000210137270564989,0.000595264159239262,-0.0501006039536931,9.26944961367588e-05,0.0114692940984471,0.0037718223828276
"stock_portfolio_performance","uni_loo",91,0.0269300460356633,0.0811735917511694,0.0877386254625389,-0.029157288968684,-0.113403608109796,-0.0401762584393784,0.000107221377041858,0.000545047642891305,-0.00106254870914871,0.00010476297011542,0.0119270983344385,0.00366400570446393
"stock_portfolio_performance","uni_loo",92,0.05007886427379,0.0573591141163942,0.0447390996309106,0.0351656927904342,-0.0985786912263902,-0.0760886103040944,6.66249336266599e-06,0.000555855036352226,-0.0635013835491874,0.000108427742025717,0.0114752469729139,0.00300013796124203
"stock_portfolio_performance","uni_loo",93,-0.000842092788913375,0.0445596300968977,0.0442498125318635,-0.0244933822101813,-0.0249992523003972,-0.0281555368459831,0.000118337453855771,0.000481330422599558,-0.0534376339106908,0.000148674181170089,0.0108889992548296,0.00379103527603796
"stock_portfolio_performance","uni_loo",94,0.0469266467691155,0.0245080076269507,0.096049195632245,-0.0383493510822766,-0.0697168951949665,-0.0632220946217941,0.000126163098118395,0.000698645462305183,-0.0469887908201911,6.68636515456447e-05,0.0118876779398917,0.00425267944287014
"stock_portfolio_performance","uni_loo",95,0.0329380698672116,0.0606816818568454,0.0673799398692038,-0.0238070423679152,-0.0677420156739777,-0.06490558129876,9.89694583543275e-05,0.00053435855323586,-0.0411334716331479,3.08949197785358e-05,0.0114968861933743,0.00429006022113992
"stock_portfolio_performance","uni_loo",96,0.0315549440345593,0.0326041670008795,0.0565398300895551,-0.038682169161095,-0.0522514867509702,-0.0583832396186935,0.00014313919535932,0.000535675837423906,-0.0688440363736505,1.39536867777153e-05,0.0109804678584573,0.00395433350181501
"stock_portfolio_performance","uni_loo",97,0.0219227080774255,0.0503095708588745,0.055694835648123,-0.057581784097762,-0.0556387682531381,-0.0120802802472652,8.44236825191546e-05,0.000507557166745494,-0.062111126276613,0.000167186726591139,0.0113466582952293,0.00307429920975797
"stock_portfolio_performance","uni_loo",98,-0.00287896559223774,0.0431832052866173,0.0551133551169524,0.0115974643790858,-0.00166294513182527,-0.0789563896000805,0.000165922192714886,0.000604750450970262,-0.0615668477821326,8.46249659840445e-05,0.0115989324398223,0.00414260036737456
"stock_portfolio_performance","uni_loo",99,0.00259241427227074,0.0421471946996816,0.0602123849915346,-0.00544924268383115,-0.0562684708283111,-0.0537133889301889,0.000130246963288116,0.000525222124671529,-0.00368328319135516,2.71366383165974e-06,0.0109483782731712,0.00454920847605799
"stock_portfolio_performance","uni_loo",100,0.0340722786146668,0.057094888174248,0.0706722875835147,-0.0376221478562332,-0.053977856371584,-0.0506893540537024,8.68341152428802e-05,0.000517486903168839,-0.0409076626962913,8.25000319538398e-05,0.0114896899208409,0.00366496745868738
"stock_portfolio_performance","unilasso_loo_true",1,0,0,0.0448872001043905,0,-0.0400326600264539,0,8.14377006174603e-05,2.97116011325587e-05,0,0,0.0120813555191339,0
"stock_portfolio_performance","unilasso_loo_true",2,0,0,0.0488815060060842,0,-0.0417345450272927,0,0,0.000197119687956071,0,0,0.0105640161076637,0
"stock_portfolio_performance","unilasso_loo_true",3,0,0,0.0463543081117628,0,-0.0575910477511209,0,0,3.09456941894755e-05,0,0,0.0112394979390736,0.000810683842666157
"stock_portfolio_performance","unilasso_loo_true",4,0,0.0309221935584485,0.0340977366243561,0,-0.0421694168095824,0,4.50932151977964e-05,0.000192774782402472,0,0,0.011134793718131,5.772990491764e-05
"stock_portfolio_performance","unilasso_loo_true",5,0,0,0.0662001586662953,0,-0.0747174867088371,0,2.30485457629955e-05,1.52321209829231e-05,0,0,0.0107443002195408,0.000857823304577196
