"dataset","method","split_id","motor","screw","pgain","vgain"
"servo","polish_unilasso",25,-0.136622486593018,-0.266769140913817,-1.625938344518,0.700211012497141
"servo","polish_unilasso",26,0,-0.199735793853251,-0.791735436768444,0
"servo","polish_unilasso",27,-0.227470969705875,-0.172477994221579,-1.1982122516042,0.300082906711231
"servo","polish_unilasso",28,-0.200864348186476,-0.348552929254684,-1.40865935710146,0.309770004033802
"servo","polish_unilasso",29,-0.184937631099224,-0.31888250473304,-1.4727308952741,0.387049380040102
"servo","polish_unilasso",30,-0.101007269954854,-0.340125040922513,-1.62167355818967,0.631642258468843
"servo","polish_unilasso",31,-0.297710475293119,0,-0.880410583219863,0
"servo","polish_unilasso",32,-0.310504462879247,-0.208139775160453,-1.76304867113231,0.627471257036597
"servo","polish_unilasso",33,-0.235045296437092,-0.324364963109904,-1.6021252158062,0.546605858399224
"servo","polish_unilasso",34,-0.184489955892569,-0.175420216754395,-1.23995830611122,0.417760049791569
"servo","polish_unilasso",35,-0.262291714267298,-0.30593962691313,-1.45588693733976,0.476791017177251
"servo","polish_unilasso",36,-0.218149088864308,-0.262681239819551,-1.55244000761022,0.595924194057528
"servo","polish_unilasso",37,-0.184100151002252,-0.19512038332283,-1.28861333461709,0.405042450577935
"servo","polish_unilasso",38,-0.253753204414948,-0.161349136508124,-1.58001205526305,0.588003111569363
"servo","polish_unilasso",39,-0.261567954515456,-0.31506711518221,-1.43030313921004,0.4420533870709
"servo","polish_unilasso",40,-0.274096018237309,-0.172512892547542,-1.42542956713629,0.429300693279098
"servo","polish_unilasso",41,-0.251591300174239,-0.27056195703401,-1.67507112549774,0.620290439370621
"servo","polish_unilasso",42,-0.301185632635637,-0.109021112124473,-1.52458976456634,0.533360636600893
"servo","polish_unilasso",43,-0.327247572725878,-0.270683322151826,-1.4661818888298,0.335666517056673
"servo","polish_unilasso",44,-0.254617100770711,-0.321881062186171,-1.76170357360195,0.664272399004688
"servo","polish_unilasso",45,-0.195089882108904,-0.209649353753295,-1.27539918611712,0.366978781138686
"servo","polish_unilasso",46,-0.210094850481328,-0.300785674833409,-1.60547116813881,0.554663325618947
"servo","polish_unilasso",47,-0.252587230464843,-0.17509096504412,-1.19361486734121,0.295263151424662
"servo","polish_unilasso",48,-0.393589208176041,-0.274348779635738,-1.41107365635946,0.343755694935807
"servo","polish_unilasso",49,-0.269602018584018,-0.366142160866194,-2.12350408836888,0.956674032302984
"servo","polish_unilasso",50,-0.264561484497869,-0.268352713689945,-1.45608925022701,0.530596018908856
"servo","polish_unilasso",51,-0.152826308736339,-0.221220104003696,-1.04802072613487,0.22010242692653
"servo","polish_unilasso",52,-0.247171206073483,-0.231765682845908,-1.72969645968359,0.62099938681846
"servo","polish_unilasso",53,-0.327267960614938,-0.109581117995724,-1.5981325469962,0.61222710507529
"servo","polish_unilasso",54,-0.187138868949988,-0.318873161242273,-1.54402680824067,0.556615097414218
"servo","polish_unilasso",55,-0.310304189622092,-0.107767344992297,-1.31212265751883,0.499161133491318
"servo","polish_unilasso",56,-0.322867635791474,-0.264400834197786,-1.67689028784041,0.572240101344205
"servo","polish_unilasso",57,-0.24366317676224,-0.414065253687589,-1.49582543874984,0.366062636415651
"servo","polish_unilasso",58,-0.359553241685003,-0.180617271608505,-1.55053029176301,0.51450382249393
"servo","polish_unilasso",59,-0.143474273204634,0,-0.684305675469152,0
"servo","polish_unilasso",60,0,-0.17199189089785,-1.13052532145215,0
"servo","polish_unilasso",61,-0.179596224305061,-0.362543310457897,-1.3625255172523,0.379733094995935
"servo","polish_unilasso",62,-0.283448414750669,-0.263868475931524,-1.44568188457947,0.402787411107729
"servo","polish_unilasso",63,-0.285958083084122,-0.230304434750791,-1.54539230368214,0.613319208178948
"servo","polish_unilasso",64,-0.208454221511253,-0.231818195592371,-1.45627665912938,0.409536828861262
"servo","polish_unilasso",65,-0.30293212097476,-0.336282483575242,-1.7994416439634,0.752206900035998
"servo","polish_unilasso",66,-0.288440806926276,-0.333481324347683,-1.76278425294566,0.598044607883991
"servo","polish_unilasso",67,-0.290698107269286,-0.187350897481806,-1.20809719571287,0.259951475943039
"servo","polish_unilasso",68,-0.159590243757758,-0.167236968543527,-1.26182032121932,0.377021005485347
"servo","polish_unilasso",69,-0.212094130737753,-0.207709759726965,-1.47375673925268,0.499080182329023
"servo","polish_unilasso",70,-0.255062519544153,-0.200543559931974,-2.06738093899899,0.786976554062919
"servo","polish_unilasso",71,-0.302055604860249,-0.376598841897178,-1.61288533679032,0.477116366335774
"servo","polish_unilasso",72,-0.326578364606566,-0.0809839231139356,-0.784397183676596,0.0297859307484279
"servo","polish_unilasso",73,-0.25692632006402,-0.194160141463831,-2.14489883226275,0.826834414701253
"servo","polish_unilasso",74,-0.32362462069147,-0.32829391430239,-1.77911553114327,0.629147264413748
"servo","polish_unilasso",75,-0.228808542467251,-0.194624595915502,-1.71949553164446,0.637303953108735
"servo","polish_unilasso",76,-0.259577834333063,-0.3384363863502,-1.45933667875262,0.401594967330631
"servo","polish_unilasso",77,0,-0.157666741292746,-0.631698039998033,0
"servo","polish_unilasso",78,-0.298880373476475,-0.105578564944472,-1.56144007956062,0.578122982167743
"servo","polish_unilasso",79,-0.15638658756936,-0.338129775874943,-1.38045338587754,0.448380332341326
"servo","polish_unilasso",80,-0.172604350438185,-0.337727704993671,-1.59754030513493,0.508287840580242
"servo","polish_unilasso",81,-0.155623837204973,-0.23179277585698,-0.987055946493167,0.217420382369481
"servo","polish_unilasso",82,-0.28029395451561,-0.26417350133859,-1.39773140709044,0.483824453481914
"servo","polish_unilasso",83,-0.249643479462354,-0.307834651045308,-1.46720988302759,0.523839246797932
"servo","polish_unilasso",84,-0.220883364358442,-0.388952371906459,-1.64031149664445,0.495435276406853
"servo","polish_unilasso",85,-0.170416141446558,0,-0.898183775941408,0
"servo","polish_unilasso",86,0,-0.133299823930769,-0.737295631350005,0
"servo","polish_unilasso",87,-0.294551223208746,-0.175322393562679,-0.914838833754036,0
"servo","polish_unilasso",88,-0.111304310170907,-0.222761355069987,-1.4684938910851,0.470174370563452
"servo","polish_unilasso",89,-0.155561785539703,-0.17869787528649,-1.33788253247871,0.447776139742017
"servo","polish_unilasso",90,-0.204081303163604,-0.364284960880609,-1.43747437466659,0.378767300305446
"servo","polish_unilasso",91,-0.246912269691088,-0.19543780264889,-1.68578933164495,0.609466071580787
"servo","polish_unilasso",92,-0.353408883161794,-0.139884808513569,-1.61713149811387,0.581861405484394
"servo","polish_unilasso",93,-0.142933261709716,-0.326347776464499,-1.71698567593445,0.572154901915835
"servo","polish_unilasso",94,-0.277115365970643,-0.235253296639677,-1.90610771133897,0.757588174332378
"servo","polish_unilasso",95,0,-0.263414667573209,-0.906642756546178,0
"servo","polish_unilasso",96,-0.129405666806134,-0.238543545898505,-1.05753651731679,0.245747128620669
"servo","polish_unilasso",97,-0.199826039306531,-0.307525873875292,-1.35145760624947,0.337794305371464
"servo","polish_unilasso",98,-0.312715634814772,-0.217227581324562,-1.41369840643277,0.454167961119759
"servo","polish_unilasso",99,-0.189208843653918,-0.228482073722354,-1.74359819153209,0.643026159498153
"servo","polish_unilasso",100,-0.205925178686116,-0.324389522751089,-2.00506819288559,0.835489942319211
"servo","lasso_cv",1,-0.168801657543357,-0.238969986574415,-1.16783163156071,0.22836189775191
"servo","lasso_cv",2,-0.23758376623274,-0.225934657587826,-1.66725531933636,0.651219127883211
"servo","lasso_cv",3,-0.285648471150637,-0.200924646773311,-1.43743555139032,0.540669866275751
"servo","lasso_cv",4,-0.276308713521656,-0.205918195685377,-1.49227266879914,0.483817821615674
"servo","lasso_cv",5,-0.273643853289659,-0.359882454262497,-1.64215071465175,0.524627998579362
"servo","lasso_cv",6,-0.265604266901664,-0.224673658254328,-1.34390558910355,0.328530021814101
"servo","lasso_cv",7,-0.1531992555006,-0.219399552964153,-1.02883551805625,0.305736682361895
"servo","lasso_cv",8,-0.373844686031964,-0.189300787691326,-1.83883000255012,0.678205672514707
"servo","lasso_cv",9,-0.254038220142121,-0.401406759321766,-1.8070998178919,0.67715604224218
"servo","lasso_cv",10,-0.191276549641721,-0.206055215951801,-1.54053059055381,0.478438610846697
"servo","lasso_cv",11,-0.162852042547028,-0.33292687282327,-1.5706837151512,0.580372740772401
"servo","lasso_cv",12,-0.344308444636934,-0.304589021984251,-1.9402523979627,0.734874680907742
"servo","lasso_cv",13,-0.269316953649316,-0.209089876358646,-1.23506209316774,0.242163397907661
"servo","lasso_cv",14,-0.166151014204195,-0.385066096357921,-1.5380237114499,0.498298108524747
"servo","lasso_cv",15,-0.0884980104620389,-0.279893336064862,-1.63933713701784,0.59528611495547
"servo","lasso_cv",16,-0.165913963695608,-0.300645142844216,-1.55727943739193,0.391568199642176
"servo","lasso_cv",17,-0.253166302982605,-0.246186595351759,-0.94233939729887,0.173611012745144
"servo","lasso_cv",18,-0.208716145649674,-0.226102000218499,-1.69129624290904,0.572369702461755
"servo","lasso_cv",19,-0.281201537523098,-0.18282984066857,-1.58048272610881,0.579747280654544
"servo","lasso_cv",20,-0.136140856614275,-0.340468087981392,-1.39394125591382,0.464948987026851
"servo","lasso_cv",21,-0.268473476440102,-0.247677171281718,-1.36026144042809,0.404621693689685
"servo","lasso_cv",22,-0.215358201179026,-0.204496581416992,-1.62631363694968,0.587128881574301
"servo","lasso_cv",23,-0.191450717025858,-0.342349571425405,-1.42888024622663,0.439574975301385
"servo","lasso_cv",24,-0.32481132253849,-0.322935697980418,-1.517679008962,0.4004329649457
"servo","lasso_cv",25,-0.135970172517901,-0.266178090664644,-1.61976285778921,0.695681124443505
"servo","lasso_cv",26,-0.0327271801061709,-0.283924601959684,-1.09019671529628,0.251708967327279
"servo","lasso_cv",27,-0.227948135900362,-0.173044850995096,-1.20246589155226,0.303155247226635
"servo","lasso_cv",28,-0.201108946754958,-0.348925599140401,-1.40995117235459,0.310748792818594
"servo","lasso_cv",29,-0.183526748107076,-0.317104705448856,-1.46471469551365,0.380899881004602
"servo","lasso_cv",30,-0.100249959419457,-0.339221092870169,-1.61704818047532,0.628317892383834
"servo","lasso_cv",31,-0.356573276666166,-0.150731596491617,-1.16259015455919,0.218688022188809
"servo","lasso_cv",32,-0.309511315112258,-0.20743268443021,-1.75585486682488,0.622298182679372
"servo","lasso_cv",33,-0.234127443815885,-0.322881324172278,-1.59641525581656,0.542277111920686
"servo","lasso_cv",34,-0.183571283109007,-0.174221121466276,-1.23508788538248,0.41454670263548
"servo","lasso_cv",35,-0.261262524876249,-0.30502096588866,-1.44925948245012,0.472340112122684
"servo","lasso_cv",36,-0.217440379094363,-0.261747716146626,-1.54603085348059,0.591877905645369
"servo","lasso_cv",37,-0.184065215241347,-0.195097197581621,-1.28853537421476,0.40500115666975
"servo","lasso_cv",38,-0.25314226803363,-0.160282577483001,-1.57339247674944,0.583385573972458
"servo","lasso_cv",39,-0.262176899344948,-0.31575323079433,-1.43442593288808,0.445118182408029
"servo","lasso_cv",40,-0.274552352451302,-0.17312054430921,-1.4305853967435,0.432985187665791
"servo","lasso_cv",41,-0.250855648416413,-0.269360157263948,-1.6677051892932,0.614687939627601
"servo","lasso_cv",42,-0.300013824538704,-0.108031416623612,-1.51694091006649,0.527807954949881
"servo","lasso_cv",43,-0.326955427777833,-0.270282780483579,-1.46374737575821,0.33396835979566
"servo","lasso_cv",44,-0.25617356896342,-0.32421404135191,-1.7776219358867,0.675394215725822
"servo","lasso_cv",45,-0.195705035281271,-0.210436598183402,-1.2795493978347,0.369854096518633
"servo","lasso_cv",46,-0.211607827024473,-0.302138495984049,-1.61308633710695,0.560260614260996
"servo","lasso_cv",47,-0.252733676253609,-0.175201135078812,-1.19420057330477,0.29569555274152
"servo","lasso_cv",48,-0.392633362673189,-0.272637870682573,-1.40336845889975,0.338375815015575
"servo","lasso_cv",49,-0.268578393894316,-0.36539784483049,-2.11572287741887,0.951016136431703
"servo","lasso_cv",50,-0.265236460304569,-0.269436154950607,-1.46060723499094,0.533862434740736
"servo","lasso_cv",51,-0.153533649265531,-0.222384648060856,-1.0547776159471,0.225102240247982
"servo","lasso_cv",52,-0.24654487588496,-0.230608020162603,-1.72265957746198,0.615878960745676
"servo","lasso_cv",53,-0.326251671958767,-0.108652584355049,-1.58982807439813,0.60637610452904
"servo","lasso_cv",54,-0.187153436202202,-0.318907523314981,-1.54414245180134,0.556710312720532
"servo","lasso_cv",55,-0.310162489351229,-0.107588970695939,-1.31116107012502,0.498503068542534
"servo","lasso_cv",56,-0.322180383748476,-0.263625878876098,-1.67103392498176,0.568157409762687
"servo","lasso_cv",57,-0.242645358563432,-0.412797823520964,-1.48529496418365,0.358722309605582
"servo","lasso_cv",58,-0.359205853507937,-0.179333603086046,-1.54036111096685,0.506861366326296
"servo","lasso_cv",59,-0.220298674293896,-0.0943164856674607,-1.0279463597523,0.262861662166042
"servo","lasso_cv",60,-0.207026919344595,-0.323234969042417,-1.49789558590846,0.329535981983059
"servo","lasso_cv",61,-0.178359524629308,-0.361176994373811,-1.35626097353658,0.375474089460264
"servo","lasso_cv",62,-0.284382756291066,-0.265288065983939,-1.45307907378989,0.408009959907598
"servo","lasso_cv",63,-0.285317827107471,-0.22959517441404,-1.54066437675531,0.609726198794917
"servo","lasso_cv",64,-0.208921739305356,-0.232663137955589,-1.46250423303023,0.414079302692108
"servo","lasso_cv",65,-0.301810103680706,-0.33523192789836,-1.7923770448005,0.746827945892397
"servo","lasso_cv",66,-0.287805611267527,-0.332027250234039,-1.75589029698349,0.593411658979129
"servo","lasso_cv",67,-0.290184639408796,-0.186707814331364,-1.20472771517157,0.257571105865783
"servo","lasso_cv",68,-0.159215726940143,-0.166722768458598,-1.25963928480711,0.375464049411495
"servo","lasso_cv",69,-0.211580314613835,-0.206787486759576,-1.46782408645283,0.494871342963764
"servo","lasso_cv",70,-0.254622155024579,-0.199747499532977,-2.06115749227992,0.782655884051673
"servo","lasso_cv",71,-0.300947560446221,-0.374559794656475,-1.60336690424071,0.470486757227074
"servo","lasso_cv",72,-0.363788271754363,-0.14762692585146,-1.05264495609247,0.245941585592266
"servo","lasso_cv",73,-0.256160058924349,-0.19304398884471,-2.13538206716997,0.819939837454288
"servo","lasso_cv",74,-0.322882613550411,-0.327119577188929,-1.7728520956453,0.62483415458381
"servo","lasso_cv",75,-0.228183618922133,-0.193656976188699,-1.71246370565271,0.632645782501094
"servo","lasso_cv",76,-0.259200851080047,-0.33796766132056,-1.45651183096391,0.399420349057247
"servo","lasso_cv",77,-0.0873810990055793,-0.279071787480886,-1.04478108023383,0.293775871989417
"servo","lasso_cv",78,-0.29892972570001,-0.105627932463982,-1.5620724317271,0.578579731968198
"servo","lasso_cv",79,-0.156092374608912,-0.337243446200639,-1.37647272019894,0.445732835864694
"servo","lasso_cv",80,-0.172369350223346,-0.337457632101155,-1.59574070856619,0.506997901190408
"servo","lasso_cv",81,-0.155082266848645,-0.231120890295422,-0.983166683810885,0.214902240451524
"servo","lasso_cv",82,-0.279825730870001,-0.263463978065653,-1.39475666317629,0.48167945722427
"servo","lasso_cv",83,-0.259341319358279,-0.316932445513549,-1.5303450931865,0.566917646650197
"servo","lasso_cv",84,-0.221184521683976,-0.389220074885606,-1.6421952368593,0.49684021316707
"servo","lasso_cv",85,-0.265358705606174,-0.165040771107593,-1.35979887931841,0.366454621406732
"servo","lasso_cv",86,-0.024489159178971,-0.278589986718663,-1.19791744432534,0.367378074096522
"servo","lasso_cv",87,-0.337738381996951,-0.266950979895746,-1.16548685451689,0.238613825989397
"servo","lasso_cv",88,-0.110954087856763,-0.222336039638861,-1.46598884410185,0.468367588345944
"servo","lasso_cv",89,-0.154480903692983,-0.177071132704212,-1.32969001279252,0.442346884417525
"servo","lasso_cv",90,-0.204277606390579,-0.364567169570975,-1.43886217177385,0.37976640870995
"servo","lasso_cv",91,-0.24634732056072,-0.194642983122584,-1.68073458063086,0.606136081072918
"servo","lasso_cv",92,-0.355411506596582,-0.142970044333297,-1.6366227741545,0.595574364693619
"servo","lasso_cv",93,-0.147661445367107,-0.330926871018443,-1.7639467511155,0.604342329939087
"servo","lasso_cv",94,-0.277543265859132,-0.235659180549382,-1.90981150471658,0.760147099388495
"servo","lasso_cv",95,-0.175279015208955,-0.366359916011198,-1.35125439836588,0.360324679596344
"servo","lasso_cv",96,-0.129243704669439,-0.238296542086139,-1.05630445565417,0.244949050952402
"servo","lasso_cv",97,-0.199525180168523,-0.307136308335325,-1.34959726093729,0.336370936209883
"servo","lasso_cv",98,-0.313027469873021,-0.217803651304741,-1.41743786940908,0.45697977215694
"servo","lasso_cv",99,-0.188217213925327,-0.227274023043876,-1.73586055116764,0.637608553449353
"servo","lasso_cv",100,-0.204887530251632,-0.323215430050485,-1.99825803716478,0.830616589201358
"servo","unireg",1,0,0,-0.823284915917156,0
"servo","unireg",2,0,0,-0.690243873213841,0
"servo","unireg",3,-0.18663222377218,-0.0965094392819795,-0.718359278197767,0
"servo","unireg",4,-0.15422882539691,0,-0.966232632776519,0
"servo","unireg",5,-0.205184546387072,-0.206255297196626,-1.00078154098905,0
"servo","unireg",6,-0.189579317079903,0,-0.936392772205334,0
"servo","unireg",7,0,0,-0.610653530663758,0
"servo","unireg",8,-0.347941625835963,0,-1.00087043404049,0
"servo","unireg",9,0,-0.225265738384302,-0.907493312312716,0
"servo","unireg",10,0,0,-0.958347526098684,0
"servo","unireg",11,0,-0.177761958919386,-0.879294887083584,0
"servo","unireg",12,-0.145818246293329,0,-1.03847900491384,0
"servo","unireg",13,-0.164331807911168,0,-0.892898677356483,0
"servo","unireg",14,0,-0.211230240079561,-0.957673405586964,0
"servo","unireg",15,0,0,-0.850100382095189,0
"servo","unireg",16,0,-0.192534780022816,-1.10089657571945,0
"servo","unireg",17,-0.225331935699836,-0.201091831539876,-0.769765324341605,0
"servo","unireg",18,-0.162706333552903,0,-0.944481681776923,0
"servo","unireg",19,-0.195695370007769,0,-0.849251331163245,0
"servo","unireg",20,0,-0.213130027762598,-0.883583471275613,0
"servo","unireg",21,0,0,-0.741699825390963,0
"servo","unireg",22,0,0,-0.838740164569145,0
"servo","unireg",23,0,-0.206290499405835,-0.848015052102083,0
"servo","unireg",24,-0.272906742450365,-0.174101454091803,-1.07591376608075,0
"servo","unireg",25,0,-0.15033622387213,-0.781434957619198,0
"servo","unireg",26,0,-0.199735793853251,-0.791735436768444,0
"servo","unireg",27,-0.101765159203679,0,-0.786559523940666,0
"servo","unireg",28,0,0,-0.944936483437758,0
"servo","unireg",29,0,0,-0.949631799026421,0
"servo","unireg",30,0,-0.161759650749247,-0.860524673852159,0
"servo","unireg",31,-0.297710475293119,0,-0.880410583219863,0
"servo","unireg",32,-0.100516923777797,0,-0.94481959540057,0
"servo","unireg",33,0,0,-0.886093354834109,0
"servo","unireg",34,0,0,-0.642066029830993,0
"servo","unireg",35,0,0,-0.643266601922186,0
"servo","unireg",36,0,0,-0.576681471899583,0
"servo","unireg",37,0,0,-0.704125702925784,0
"servo","unireg",38,0,0,-0.682921920927626,0
"servo","unireg",39,-0.171690173347436,-0.214780553973794,-0.971008393586534,0
"servo","unireg",40,-0.222084192815563,0,-0.903875213146294,0
"servo","unireg",41,-0.164938316950001,-0.0878789965762641,-0.962781409029214,0
"servo","unireg",42,-0.208216252175289,0,-0.881710150814001,0
"servo","unireg",43,-0.172642353830494,0,-0.996034483976956,0
"servo","unireg",44,0,0,-0.755115989661589,0
"servo","unireg",45,0,0,-0.738022906899045,0
"servo","unireg",46,0,0,-0.871117911342621,0
"servo","unireg",47,-0.166384618059177,0,-0.837363792943648,0
"servo","unireg",48,-0.313655791111335,0,-0.968614241764353,0
"servo","unireg",49,-0.0878309460730732,-0.272663657392259,-0.966375091111957,0
"servo","unireg",50,-0.204799659900281,-0.114275168882201,-0.899813742971138,0
"servo","unireg",51,0,0,-0.687186541322755,0
"servo","unireg",52,0,0,-0.85113646341969,0
"servo","unireg",53,-0.239312715852646,0,-0.827866126760278,0
"servo","unireg",54,0,-0.184366711924345,-0.875871751456573,0
"servo","unireg",55,-0.226565763937015,0,-0.684992401462686,0
"servo","unireg",56,0,0,-0.742823338236229,0
"servo","unireg",57,0,-0.247893528316637,-0.937408451916832,0
"servo","unireg",58,-0.32961437174048,0,-0.909480513722309,0
"servo","unireg",59,-0.143474273204634,0,-0.684305675469152,0
"servo","unireg",60,0,-0.17199189089785,-1.13052532145215,0
"servo","unireg",61,0,-0.234427575263842,-0.883649668475649,0
"servo","unireg",62,-0.207848550262684,0,-0.920154874195446,0
"servo","unireg",63,-0.149027530387056,-0.0273136451106983,-0.823478802300741,0
"servo","unireg",64,0,0,-0.833047098701996,0
"servo","unireg",65,-0.146781830876012,-0.192025823081258,-0.965842810642447,0
"servo","unireg",66,-0.193206557820453,0,-0.959585913131849,0
"servo","unireg",67,-0.178197972232153,0,-0.867635437725088,0
"servo","unireg",68,0,0,-0.768515872724898,0
"servo","unireg",69,0,0,-0.741533203802131,0
"servo","unireg",70,0,0,-0.907583040193206,0
"servo","unireg",71,-0.217140704541463,-0.167030867442558,-1.05680463048864,0
"servo","unireg",72,-0.326684306408704,0,-0.784479252421298,0
"servo","unireg",73,0,0,-1.03365518546618,0
"servo","unireg",74,-0.122683287556583,0,-0.918425200049605,0
"servo","unireg",75,0,0,-0.73749209913514,0
"servo","unireg",76,-0.148068352408605,-0.241525439182764,-1.03759640829085,0
"servo","unireg",77,0,-0.157666741292746,-0.631698039998032,0
"servo","unireg",78,-0.25882234736884,0,-0.798835103544468,0
"servo","unireg",79,0,0,-0.631637832971115,0
"servo","unireg",80,0,0,-0.804463598235964,0
"servo","unireg",81,0,-0.103632509910083,-0.628594746730906,0
"servo","unireg",82,-0.104310519234082,0,-0.793848212447096,0
"servo","unireg",83,-0.166253997449886,-0.245397211634398,-0.888611749631704,0
"servo","unireg",84,0,-0.265837021275937,-1.06977290154072,0
"servo","unireg",85,-0.170416141446558,0,-0.898183775941408,0
"servo","unireg",86,0,-0.133299823930769,-0.737295631350005,0
"servo","unireg",87,-0.294551223208746,-0.175322393562678,-0.914838833754036,0
"servo","unireg",88,0,0,-0.851239549086775,0
"servo","unireg",89,0,0,-0.71191046361032,0
"servo","unireg",90,0,-0.084255755069384,-0.880966313897885,0
"servo","unireg",91,0,0,-0.747690920136673,0
"servo","unireg",92,-0.301042649487286,0,-0.932814840393796,0
"servo","unireg",93,0,-0.254723708039741,-1.00843167399443,0
"servo","unireg",94,0,0,-0.772867319725788,0
"servo","unireg",95,0,-0.262205093329652,-0.90572163423345,0
"servo","unireg",96,0,0,-0.619776626811408,0
"servo","unireg",97,0,-0.147586492226006,-0.955933275350609,0
"servo","unireg",98,-0.199825221369782,0,-0.851795586798131,0
"servo","unireg",99,0,0,-0.868419109713629,0
"servo","unireg",100,0,0,-0.912087886616525,0
"servo","least_squares",1,-0.189197667843848,-0.260015463090002,-1.27124815393967,0.299519566795814
"servo","least_squares",2,-0.239347993339416,-0.228025075878278,-1.68167542486522,0.660616328307269
"servo","least_squares",3,-0.287022041013448,-0.201953817266522,-1.44951428275205,0.54878515722738
"servo","least_squares",4,-0.288531872920314,-0.222200437641066,-1.56098835828785,0.536390076837405
"servo","least_squares",5,-0.27456545232875,-0.362091047588416,-1.65643347215017,0.534511305759647
"servo","least_squares",6,-0.273493927503767,-0.236060904126539,-1.39812147195409,0.365610589481141
"servo","least_squares",7,-0.166300555708381,-0.235455467403008,-1.09406909196177,0.351210245326485
"servo","least_squares",8,-0.374794246017939,-0.191413243998701,-1.85478053740395,0.689365668551647
"servo","least_squares",9,-0.256256733738253,-0.403899258960087,-1.82355075244415,0.688407796423262
"servo","least_squares",10,-0.205054895886835,-0.21874713249333,-1.60470163826602,0.524401347942407
"servo","least_squares",11,-0.164624962193703,-0.335332951002499,-1.58651820824546,0.592097896943359
"servo","least_squares",12,-0.346538904242882,-0.307568243740103,-1.95676874300725,0.746732648017693
"servo","least_squares",13,-0.272260994772894,-0.221653850733764,-1.29721119291348,0.287618867093683
"servo","least_squares",14,-0.172700450133449,-0.392425375831065,-1.57920211184985,0.528997982289709
"servo","least_squares",15,-0.103011314206939,-0.297243192041532,-1.72429158780853,0.65081873952596
"servo","least_squares",16,-0.177586451511502,-0.311254438988495,-1.63501256593218,0.445555294111742
"servo","least_squares",17,-0.286363938876959,-0.276709086554564,-1.1712404174694,0.325171337839522
"servo","least_squares",18,-0.210370492394871,-0.234348259511253,-1.74101020470878,0.606741472371261
"servo","least_squares",19,-0.282386588674133,-0.184428865436461,-1.59527372326917,0.590431085406554
"servo","least_squares",20,-0.160723171396957,-0.3738432766193,-1.54506089203237,0.569246130514016
"servo","least_squares",21,-0.270313906453988,-0.249911998516054,-1.37078254255283,0.412172136878085
"servo","least_squares",22,-0.226576777610355,-0.213374719274113,-1.69954473451048,0.639095466640178
"servo","least_squares",23,-0.203642174478882,-0.363041123669226,-1.55958945697844,0.529606902438234
"servo","least_squares",24,-0.339077545710371,-0.351022798380761,-1.66424306022544,0.507250263906666
"servo","least_squares",25,-0.137279457822949,-0.267343909446165,-1.63255639911631,0.705013742091537
"servo","least_squares",26,-0.0706456652857727,-0.320558981252992,-1.3260334960871,0.418323444735621
"servo","least_squares",27,-0.240749670204945,-0.188172024424087,-1.31360398609783,0.383113441907575
"servo","least_squares",28,-0.203637470096358,-0.35311684259964,-1.42489123892925,0.321717892785734
"servo","least_squares",29,-0.185795362134459,-0.319985270463425,-1.47779414782776,0.390885086159638
"servo","least_squares",30,-0.102016212564818,-0.341460122624468,-1.62876802467095,0.636620034523778
"servo","least_squares",31,-0.371950552821274,-0.171854282532382,-1.25684738424791,0.2810034123573
"servo","least_squares",32,-0.3116548877086,-0.208921756865303,-1.77185261807481,0.633727379574194
"servo","least_squares",33,-0.236120204357099,-0.326106981069764,-1.60937074390413,0.551979051820724
"servo","least_squares",34,-0.18538697399551,-0.176591788962545,-1.24519777232057,0.421167713903571
"servo","least_squares",35,-0.272138282242208,-0.314769234653348,-1.51860113783862,0.51910263312461
"servo","least_squares",36,-0.219055540885243,-0.263864300582745,-1.56056340258406,0.601031397433383
"servo","least_squares",37,-0.191422376769822,-0.203286148813528,-1.33432241382527,0.436202502318164
"servo","least_squares",38,-0.254475417077389,-0.162616678846395,-1.58796086427976,0.593522918053515
"servo","least_squares",39,-0.281859665389917,-0.338576125708037,-1.57026761320374,0.545689824553634
"servo","least_squares",40,-0.288575826701146,-0.192384434097237,-1.58858558367595,0.545443344952272
"servo","least_squares",41,-0.252365774984728,-0.271813137467718,-1.68337453028109,0.626507029687496
"servo","least_squares",42,-0.30200643593825,-0.109698754375225,-1.53038043536222,0.537486118287456
"servo","least_squares",43,-0.335652270788778,-0.280844944284743,-1.53100815453563,0.381315570925736
"servo","least_squares",44,-0.257659829241046,-0.326505826776394,-1.79371583490181,0.686497257434195
"servo","least_squares",45,-0.199634044899148,-0.21548289220025,-1.30622364036784,0.388317719841572
"servo","least_squares",46,-0.219447609439797,-0.309409661841007,-1.65316870098992,0.589595270636793
"servo","least_squares",47,-0.269406787748748,-0.193057018640136,-1.27569598746918,0.353534953486646
"servo","least_squares",48,-0.408280205126966,-0.300602375316398,-1.53165086638878,0.427784923419188
"servo","least_squares",49,-0.270883610105227,-0.366963094186555,-2.13343852511617,0.963835711781313
"servo","least_squares",50,-0.269106037879404,-0.27570139587586,-1.48686721756173,0.552799449277442
"servo","least_squares",51,-0.169678033919733,-0.249337463182661,-1.21267872888748,0.341469349923317
"servo","least_squares",52,-0.247828196947938,-0.233037712259241,-1.73764368731108,0.626724365320114
"servo","least_squares",53,-0.327905018910625,-0.110155832946836,-1.60411531291238,0.616380050218034
"servo","least_squares",54,-0.196073962715617,-0.32633533373028,-1.59995812233682,0.597883626015994
