"dataset","method","split_id","DateTime","Temperature","Humidity","Wind.Speed","general.diffuse.flows","diffuse.flows"
"power_consumption_of_tetouan_city","uni_loo",91,0.11058537175961,542.371383971806,-133.034216389176,503.214596850784,5.09561264791087,4.49196458239719
"power_consumption_of_tetouan_city","uni_loo",92,0.108513911232232,542.165495279733,-131.538393555343,517.308953431793,5.09897242913564,4.86272966242828
"power_consumption_of_tetouan_city","uni_loo",93,0.113158300385304,544.781134425061,-132.667994187587,522.20849194739,4.99459871245415,4.6612692385857
"power_consumption_of_tetouan_city","uni_loo",94,0.107614060959918,542.673858732296,-132.200609062284,516.773212080186,4.8050767270673,4.24522658385041
"power_consumption_of_tetouan_city","uni_loo",95,0.110713677172156,539.383891312589,-130.225227617133,511.153069011019,5.06726544574546,4.61936260606598
"power_consumption_of_tetouan_city","uni_loo",96,0.110956850775396,538.357342385822,-132.910628574494,496.986314492017,5.07117194931905,4.6797627114407
"power_consumption_of_tetouan_city","uni_loo",97,0.111828826013811,543.905024435094,-132.884041626756,509.360336617121,5.03310181164892,4.6639408931885
"power_consumption_of_tetouan_city","uni_loo",98,0.110495247561656,541.59274845808,-130.911859536587,513.27849382459,4.96746721697849,4.46686879545488
"power_consumption_of_tetouan_city","uni_loo",99,0.115941112899413,549.576647435706,-134.025606274438,532.91445783632,5.15665064092558,4.83268746407923
"power_consumption_of_tetouan_city","uni_loo",100,0.107210645662438,536.834794152056,-131.766512284486,514.510283523125,4.99746481287817,4.52226955847657
"power_consumption_of_tetouan_city","unilasso_loo_true",1,0,475.896825296192,-49.07567881855,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",2,0,482.476443832251,-50.183557345016,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",3,0,479.043330377036,-47.6815852816706,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",4,0,481.753114927749,-49.8264360194685,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",5,0,474.002220367272,-50.3095434589048,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",6,0,479.086867154234,-49.0223074573812,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",7,0,475.457055546266,-50.8104703294606,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",8,0,474.295575338278,-51.5271683898764,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",9,0,481.429768574717,-49.0613844462473,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",10,0,482.303540585948,-50.0182000137816,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",11,0,474.145796027927,-50.2315535362487,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",12,0,486.632604838025,-47.9349324741764,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",13,0,471.305285559812,-49.0201805975564,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",14,0,484.120604872005,-49.8497325015695,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",15,0,485.543216283631,-48.686683747504,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",16,0,481.778079028171,-47.8759592559395,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",17,0,477.87906647995,-50.7688161833171,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",18,0,467.753856359149,-52.8049778543601,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",19,0,485.273976760417,-45.9095792799006,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",20,0,483.428987756295,-47.3828556183116,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",21,0,483.331465935318,-50.0682522753139,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",22,0,473.228589114072,-51.348716260361,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",23,0,474.652620142246,-51.0316740665832,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",24,0,476.24421840926,-52.1691363197883,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",25,0,484.607752436069,-50.8194710685994,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",26,0,476.389599140398,-50.472828924287,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",27,0,481.778105953826,-52.9155553734113,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",28,0,482.255298644403,-50.6130019006516,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",29,0,475.92955181847,-50.4784660932534,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",30,0,479.399206842224,-49.4910077378205,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",31,0,479.10218055229,-49.2424464923021,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",32,0,483.687222884257,-47.5891604784347,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",33,0,474.69688088756,-51.1077693997372,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",34,0,482.938788342507,-47.1208290517785,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",35,0,487.030773328923,-45.7189259873908,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",36,0,485.864465241608,-45.0773675458101,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",37,0,481.131773971602,-50.4279981595555,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",38,0,482.60361682678,-49.5621009521773,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",39,0,480.672107748977,-46.7790907505764,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",40,0,477.185478003018,-50.5020666365315,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",41,0,475.346319560371,-49.6112442765479,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",42,0,478.083740048401,-47.8686077648894,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",43,0,472.379474357266,-51.1592446084429,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",44,0,479.394408736544,-50.0719048294303,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",45,0,471.390571482275,-48.4462654733712,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",46,0,479.845490219824,-48.5347016529095,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",47,0,475.472738082045,-50.3515049472147,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",48,0,482.436507282876,-49.6175611708057,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",49,0,480.318501910493,-51.5389177280593,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",50,0,480.88916720883,-48.8308434404219,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",51,0,481.626961885311,-45.0983704665985,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",52,0,478.174525231967,-49.0928552741355,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",53,0,489.430185575504,-47.3061770965861,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",54,0,485.3708593141,-50.3590845915885,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",55,0,475.92854502811,-51.4712362651896,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",56,0,483.363247245885,-44.9374895105266,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",57,0,502.148622909095,-42.731275506014,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",58,0,488.562328810021,-46.8229338629938,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",59,0,474.006075595334,-48.3348290110426,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",60,0,476.049538528716,-48.2026584107806,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",61,0,485.942524825278,-50.2935370335459,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",62,0,477.618332383817,-49.8453301387184,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",63,0,473.533516040442,-48.80886026336,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",64,0,482.350366593256,-47.5214449712914,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",65,0,474.608958193865,-48.3212572867517,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",66,0,480.832090587189,-49.6469115702532,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",67,0,480.853413711444,-51.3842112456645,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",68,0,475.833721286626,-48.4083410655355,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",69,0,476.467775378934,-49.5725878711079,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",70,0,476.324563513597,-49.2885468348643,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",71,0,476.713942572823,-48.3235456245522,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",72,0,478.515695341949,-50.0383245146404,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",73,0,473.564090790047,-48.7094731828181,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",74,0,478.423175813994,-48.8271202594939,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",75,0,481.817452714079,-51.9030619860916,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",76,0,474.579512971114,-46.6567907881994,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",77,0,476.920618309608,-48.4731674508479,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",78,0,488.695622572054,-48.7271143307379,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",79,0,473.624504392627,-52.2412571109294,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",80,0,488.642769414723,-44.4610986687795,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",81,0,484.621152534759,-48.8707321115106,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",82,0,482.461591696563,-47.4662567559008,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",83,0,477.681661810284,-53.0578968596105,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",84,0,480.399635605962,-49.0191168983066,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",85,0,488.067610783856,-46.8246173996898,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",86,0,471.560665591115,-50.6012959323585,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",87,0,479.350443746026,-50.2009725132963,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",88,0,485.740301408306,-46.5614531468561,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",89,0,480.978238410394,-50.9869500766647,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",90,0,475.523468567494,-47.7071596863767,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",91,0,480.12443428017,-50.481431459069,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",92,0,482.339739994571,-48.817622120751,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",93,0,484.823495246714,-47.6390206320889,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",94,0,481.027637379154,-50.3240913384287,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",95,0,480.81272513558,-47.1353878473578,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",96,0,475.836947128337,-51.0258321288269,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",97,0,482.82220807178,-48.9414089014417,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",98,0,481.458261624576,-49.2241884330621,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",99,0,489.444399093199,-48.4139743432083,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_true",100,0,475.021622831948,-50.3228477002854,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",1,0,475.942829609209,-49.1536808131914,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",2,0,482.520935551112,-50.2612395266748,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",3,0,479.089878892037,-47.7615426884773,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",4,0,481.798276499587,-49.9065088501055,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",5,0,474.048499874732,-50.3870952849199,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",6,0,479.132399384002,-49.1015422205131,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",7,0,475.502607700737,-50.8868478697929,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",8,0,474.344280046967,-51.6048957865908,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",9,0,481.474363201593,-49.1392940058056,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",10,0,482.348048613267,-50.0960963134718,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",11,0,474.193519473622,-50.3099015711932,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",12,0,486.675901996611,-48.0130196230534,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",13,0,471.35223645742,-49.0993489479766,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",14,0,484.165149451716,-49.9275294640345,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",15,0,485.587667502065,-48.7637100053222,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",16,0,481.821011179777,-47.9537848835406,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",17,0,477.925158833039,-50.8458230725474,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",18,0,467.804112659265,-52.8809590843685,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",19,0,485.31621471947,-45.9886615167262,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",20,0,483.471615460751,-47.4613989198875,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",21,0,483.377396125495,-50.1461993007365,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",22,0,473.274608443326,-51.4240093414071,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",23,0,474.701438172628,-51.1102955710698,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",24,0,476.293495395994,-52.2459905855802,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",25,0,484.653798319,-50.8959495238583,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",26,0,476.436818809891,-50.5501267399213,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",27,0,481.825961971313,-52.9909584342212,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",28,0,482.301872799597,-50.6904803812902,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",29,0,475.97644157396,-50.5558723776884,0,0,0
"power_consumption_of_tetouan_city","unilasso_loo_false",30,0,479.445385189799,-49.5680634971993,0,0,0
